"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.928460731E2;-5.781997204E0;-2.806363487E1;3.412335873E0
3.928627391E2;-4.592677593E0;-1.642721558E1;5.571906090E0
3.928794051E2;-5.531803131E0;-1.293886471E1;2.175132275E0
3.928960711E2;-7.781155586E0;-1.222060394E1;-8.288725853E0
3.929127371E2;-1.202547646E1;-1.107198620E1;-1.738130569E1
3.929294031E2;-1.412698746E1;-8.922591209E0;-1.297058773E1
3.929460691E2;-1.055124664E1;-7.560888767E0;-2.811989784E0
3.929627351E2;-6.734889507E0;-8.054693222E0;1.073799419E1
3.929794011E2;-6.418256283E0;-5.567117691E0;9.866505623E0
3.929960670E2;-5.673659325E0;-4.064755917E0;8.160037994E0
3.930127330E2;-6.986280441E0;-2.955641985E0;1.767519355E0
3.930293990E2;-9.710882187E0;-1.427542806E0;-5.405508995E0
3.930460650E2;-1.250910568E1;1.092354536E0;-6.751648903E0
3.930627310E2;-1.295083523E1;3.535038710E0;-2.867056608E0
3.930793970E2;-1.047343540E1;5.015852451E0;7.757213712E-1
3.930960630E2;-6.766612530E0;5.504269600E0;4.701014996E0
3.931127290E2;-4.582501888E0;5.689221859E0;6.163872242E0
3.931293950E2;-3.669114113E0;4.648941040E0;4.787206173E0
3.931460610E2;-2.660556555E0;3.281852007E0;1.951274395E0
3.931627269E2;-4.762665749E0;-2.777273893E0;-2.172139406E0
3.931793929E2;-5.881955147E0;-8.091803551E0;-8.072051048E0
3.931960589E2;-9.024943352E0;-2.915419388E1;-1.716163826E1
3.932127249E2;-1.955464244E0;-7.010342407E1;-2.441547012E1
3.932293909E2;9.672574997E-1;-7.285375977E1;-2.587114525E1
3.932460569E2;4.638765752E-1;-3.850295258E1;-9.967061996E0
3.932627229E2;-5.242104530E0;-1.781106567E1;1.179982281E1
3.932793889E2;-5.671864033E0;-7.198167324E0;2.440649223E1
3.932960549E2;-1.523909330E0;-1.054286766E1;5.157709122E0
3.933127209E2;-2.251746655E0;-1.347097588E1;-6.135141850E-1
3.933293868E2;-1.779490471E0;-1.121623611E1;-1.156399369E0
3.933460528E2;6.500257850E-1;-8.695141792E0;-8.750807047E-1
3.933627188E2;2.507327795E0;-6.505045891E0;-2.759317458E-1
3.933793848E2;4.522048473E0;-4.514865875E0;-9.696516991E-1
3.933960508E2;5.889137745E0;-3.015496969E0;-2.733579874E0
3.934127168E2;6.016628742E0;-1.082777739E0;-2.812588453E0
3.934293828E2;4.850054264E0;7.924807668E-1;-7.805097699E-1
3.934460488E2;3.981557369E0;3.459022999E0;3.211821556E0
3.934627148E2;4.917690277E0;5.424064159E0;8.397064209E0
3.934793807E2;2.573766708E0;7.132327080E0;5.446210384E0
3.934960467E2;-1.816600561E0;8.472481728E0;-6.119579315E0
3.935127127E2;-5.347449303E0;7.227496147E0;-1.131439877E1
3.935293787E2;-5.029020786E0;5.429450989E0;-6.311115742E0
3.935460447E2;-2.741360903E0;-8.732850552E-1;-7.589619160E-1
3.935627107E2;-3.446453333E0;-5.530605912E-1;-7.829039693E-1
3.935793767E2;-5.115810394E0;-6.144120216E0;-3.056797028E0
3.935960427E2;-9.576806799E-3;-2.865260887E1;-6.667851806E-1
3.936127087E2;1.022623444E1;-5.467279434E1;-1.243847656E1
3.936293747E2;8.845377922E0;-6.030754471E1;-2.020526695E1
3.936460406E2;-1.923741102E0;-4.163397217E1;-9.484629631E0
3.936627066E2;-3.089717388E0;-2.208830643E1;4.433463097E0
3.936793726E2;-4.417900562E0;-1.476863289E1;5.356427670E0
3.936960386E2;-6.570288181E0;-1.363737297E1;2.214636505E-1
3.937127046E2;-1.054107189E1;-1.291971111E1;-1.170285797E1
3.937293706E2;-1.619019127E1;-9.697115898E0;-1.584063721E1
3.937460366E2;-1.568860531E1;-6.843226910E0;-5.695207119E0
3.937627026E2;-9.444527626E0;-7.147290707E0;1.096364784E1
3.937793686E2;-7.771578789E0;-4.742913723E0;1.007958889E1
3.937960346E2;-5.087080002E0;-3.612850428E0;9.912593842E0
3.938127005E2;-4.712985992E0;-2.418143749E0;5.127781391E0
3.938293665E2;-7.091625214E0;-8.002619147E-1;-9.265560508E-1
3.938460325E2;-1.086668301E1;1.409586191E0;-4.083909512E0
3.938626985E2;-1.283531570E1;2.817376852E0;-3.242347717E0
3.938793645E2;-1.155501556E1;3.731961966E0;-1.382052898E0
3.938960305E2;-8.632294655E0;3.683479309E0;1.061828494E0
3.939126965E2;-5.420472622E0;4.023456097E0;3.053205729E0
3.939293625E2;-3.556586742E0;3.594295263E0;4.003703594E0
3.939460285E2;-2.434304476E0;2.852691412E0;2.258929253E0
3.939626944E2;-4.236539841E0;1.448491961E-1;-4.040215313E-1
3.939793604E2;-5.440823555E0;-6.333261967E0;-4.956595898E0
3.939960264E2;-9.147645950E0;-2.479315567E1;-1.914882469E1
3.940126924E2;-6.803722858E0;-7.148008728E1;-2.658401871E1
3.940293584E2;7.003039718E-1;-7.432021332E1;-2.700898933E1
3.940460244E2;2.975394249E0;-4.188057327E1;-1.137964058E1
3.940626904E2;-2.598307371E0;-2.073438454E1;1.321240234E1
3.940793564E2;-5.601833344E0;-7.931990147E0;2.792955971E1
3.940960224E2;-3.699041605E0;-1.122581291E1;6.798934460E0
3.941126884E2;-5.017049789E0;-1.381993103E1;3.154360652E-1
3.941293543E2;-3.612850428E0;-1.253364563E1;-1.486200690E0
3.941460203E2;3.118447661E-1;-1.015740108E1;-1.756745458E0
3.941626863E2;2.597110271E0;-7.582436562E0;-2.055422068E0
3.941793523E2;3.353079557E0;-4.341884613E0;-1.426944256E0
3.941960183E2;4.638167381E0;-2.184709072E0;-2.396595955E0
3.942126843E2;5.078101635E0;-5.668272376E-1;-2.082955360E0
3.942293503E2;4.010287762E0;5.530605912E-1;-1.313818216E0
3.942460163E2;2.653373957E0;2.750937700E0;3.004723191E-1
3.942626823E2;3.778050184E0;5.056553841E0;3.482366323E0
3.942793482E2;2.361880064E0;6.871957302E0;2.063203335E0
3.942960142E2;-2.062006235E0;7.999626637E0;-4.975151062E0
3.943126802E2;-5.427056789E0;7.634510517E0;-7.161655903E0
3.943293462E2;-5.412093163E0;6.581660271E0;-3.503914118E0
3.943460122E2;-2.737171173E0;8.607155085E-1;-1.121683478E0
3.943626782E2;-2.003348351E0;-9.223662019E-1;-2.201468468E0
3.943793442E2;-4.059369087E0;-3.388393879E0;-2.803610086E0
3.943960102E2;-1.404199243E0;-1.519899082E1;-3.613448858E0
3.944126762E2;4.771644115E0;-3.641341400E1;-3.585317135E0
3.944293422E2;1.142453194E1;-6.207746124E1;-1.834976006E1
3.944460081E2;2.157175779E0;-5.930916595E1;-1.026214695E1
3.944626741E2;-1.511938334E0;-2.956599617E1;4.636371613E0
3.944793401E2;-2.552218914E0;-1.601361847E1;5.003881454E0
3.944960061E2;-5.330091476E0;-1.214638424E1;-4.309562966E-2
3.945126721E2;-1.024538803E1;-1.195604515E1;-1.127609158E1
3.945293381E2;-1.710417747E1;-1.044590187E1;-1.864245224E1
3.945460041E2;-1.806724548E1;-8.965686798E0;-1.111987019E1
3.945626701E2;-1.286524296E1;-8.640075684E0;1.934514999E0
3.945793361E2;-1.011071396E1;-6.707954407E0;9.117718697E0
3.945960021E2;-7.951143742E0;-3.752911091E0;1.070447540E1
3.946126680E2;-7.531559944E0;-1.128267527E0;9.234436035E0
3.946293340E2;-8.938153267E0;6.446388364E-1;3.716399670E0
3.946460000E2;-1.105702209E1;2.325368404E0;-2.279878616E0
3.946626660E2;-1.227267838E1;3.860650301E0;-4.207809448E0
3.946793320E2;-1.111508179E1;4.443039894E0;-1.717839718E0
3.946959980E2;-8.923788071E0;4.942230701E0;1.004367590E0
3.947126640E2;-6.564302444E0;4.419097900E0;2.710236311E0
3.947293300E2;-3.543418407E0;2.467823505E0;3.308786631E0
3.947459960E2;-1.997961283E0;7.032967210E-1;1.653794765E0
3.947626619E2;-2.393603086E0;-4.836287498E-1;-7.188590765E-1
3.947793279E2;-4.362235546E0;-6.428431511E0;-3.065775394E0
3.947959939E2;-6.606799603E0;-1.754291534E1;-1.237323475E1
3.948126599E2;-8.596980095E0;-5.988197708E1;-2.211763573E1
3.948293259E2;-1.719036818E0;-7.786183167E1;-2.709398270E1
3.948459919E2;5.534795761E0;-4.974911880E1;-1.519120979E1
3.948626579E2;2.835333347E0;-2.373132706E1;3.074753523E0
3.948793239E2;-7.991845131E0;-7.451354027E0;3.299090195E1
3.948959899E2;-3.211821556E0;-7.838017941E0;1.244326496E1
3.949126559E2;-2.637811661E0;-1.206498051E1;2.650381327E0
3.949293218E2;-4.043208122E0;-1.220204926E1;-9.684545994E-1
3.949459878E2;-7.320271730E-1;-1.039921474E1;-2.308010340E0
3.949626538E2;2.041056871E0;-8.149862289E0;-2.322974205E0
3.949793198E2;3.201646328E0;-5.651513100E0;-1.693897724E0
3.949959858E2;4.214393616E0;-3.730166197E0;-2.348711967E0
3.950126518E2;5.452195644E0;-2.257133722E0;-3.058592558E0
3.950293178E2;5.169081688E0;-5.620388389E-1;-2.315192938E0
3.950459838E2;3.863044500E0;1.737591863E0;-5.554547906E-1
3.950626498E2;3.937264681E0;4.704606533E0;3.588908434E0
3.950793157E2;5.561730385E0;7.178415298E0;1.013824749E1
3.950959817E2;-4.961982965E-1;7.931990147E0;-1.689707875E0
3.951126477E2;-6.549937248E0;7.271190643E0;-8.266579628E0
3.951293137E2;-9.300276756E0;6.536769390E0;-6.399701118E0
3.951459797E2;-4.809352875E0;1.955464244E0;-4.127603531E0
3.951626457E2;-2.045845270E0;-1.880046844E0;-2.604292870E0
3.951793117E2;-3.434482336E0;-3.299209833E0;-3.407547474E0
3.951959777E2;-1.492784739E0;-1.942116547E1;-1.376665950E0
3.952126437E2;5.304353714E0;-4.377199173E1;-1.508347094E-1
3.952293097E2;8.443750381E0;-6.983706665E1;-2.060988617E1
3.952459756E2;2.198475599E0;-4.893927765E1;-1.711854219E0
3.952626416E2;-8.313865662E-1;-2.437237549E1;3.311779499E0
3.952793076E2;-1.726219416E0;-1.464473343E1;1.530493379E0
3.952959736E2;-3.671508312E0;-1.255639076E1;-5.616198540E0
3.953126396E2;-8.513182640E0;-1.190875912E1;-2.012446213E1
3.953293056E2;-1.573828506E1;-1.030224991E1;-2.185786438E1
3.953459716E2;-1.414374638E1;-8.820239067E0;-6.192602634E0
3.953626376E2;-9.630676270E0;-7.521983147E0;-4.877587318E0
3.953793036E2;-8.592789650E0;-9.489418030E0;1.290594387E1
3.953959696E2;-8.032546997E0;-5.218760967E0;1.617642403E1
3.954126355E2;-6.733692169E0;-1.915361404E0;1.140837097E1
3.954293015E2;-8.109161377E0;-4.740519226E-1;4.948216438E0
3.954459675E2;-1.068472385E1;1.519719481E0;-1.781884670E0
3.954626335E2;-1.391450214E1;4.137779236E0;-5.427655220E0
3.954792995E2;-1.413177586E1;5.686827660E0;-3.533243179E0
3.954959655E2;-9.724050522E0;5.531803131E0;-2.633621916E-2
3.955126315E2;-4.551976204E0;4.734533787E0;2.807201385E0
3.955292975E2;-1.487397790E0;2.783259392E0;4.113238335E0
3.955459635E2;-5.003881454E-1;1.284489155E0;2.755127668E0
3.955626294E2;-9.762357473E-1;-1.478419602E-1;1.083974838E0
3.955792954E2;-3.822343111E0;-7.092822552E0;-1.680729628E0
3.955959614E2;-5.583877087E0;-1.565269184E1;-1.033576870E1
3.956126274E2;-1.058835697E1;-5.246593857E1;-2.153763962E1
3.956292934E2;-7.190984726E0;-7.282622528E1;-2.703652191E1
3.956459594E2;-5.955576897E-1;-4.664084625E1;-1.908477974E1
3.956626254E2;1.911171556E0;-2.609260941E1;-5.034407616E0
3.956792914E2;-7.852981687E-1;-1.661396408E1;7.715913296E0
3.956959574E2;-4.699818134E0;-1.094210052E1;2.244085312E1
3.957126234E2;-1.632845521E0;-1.451065826E1;1.073739624E1
3.957292893E2;-3.412335873E0;-1.324951267E1;2.376245260E0
3.957459553E2;-9.481038451E-1;-1.124975491E1;-7.505822182E-1
3.957626213E2;1.043871999E0;-9.123106003E0;-1.557428241E0
3.957792873E2;2.445078373E0;-7.645883083E0;-1.483207941E0
3.957959533E2;4.129997730E0;-6.042964935E0;-2.371456861E0
3.958126193E2;5.326500416E0;-4.332906723E0;-2.926911592E0
3.958292853E2;5.516240597E0;-2.305616140E0;-2.179322004E0
3.958459513E2;4.598064423E0;-4.297592044E-1;-1.849520802E0
3.958626173E2;3.929483652E0;2.896385431E0;-1.371877551E0
3.958792832E2;4.182071686E0;6.537367821E0;2.353500366E0
3.958959492E2;3.405751944E0;8.249820709E0;1.145625472E0
3.959126152E2;-1.338957310E0;7.530363083E0;-7.047931194E0
3.959292812E2;-4.053982258E0;6.330867767E0;-5.598840714E0
3.959459472E2;-5.246892929E0;5.440823555E0;-4.153940082E-1
3.959626132E2;-4.614225388E0;-2.986766696E-1;2.516305923E0
3.959792792E2;-3.576338768E0;-1.563413739E0;-9.313444495E-1
3.959959452E2;-5.310937881E0;-4.680065632E0;-3.686472178E0
3.960126112E2;4.303577542E-1;-1.970727348E1;-6.725911140E0
3.960292772E2;8.429984093E0;-4.015615082E1;-1.082897472E1
3.960459431E2;1.142153931E1;-5.456684875E1;-1.588433075E1
3.960626091E2;4.404732704E0;-5.387073517E1;-1.242111874E1
3.960792751E2;-2.165555477E0;-3.105758476E1;5.741295815E0
3.960959411E2;-5.275024891E0;-1.873522758E1;4.733935356E0
3.961126071E2;-9.144653320E0;-1.463874817E1;-5.288791656E0
3.961292731E2;-1.521515179E1;-1.222120285E1;-1.518163300E1
3.961459391E2;-1.956302261E1;-8.778939247E0;-1.160529423E1
3.961626051E2;-1.401326275E1;-5.898116112E0;2.633023262E0
3.961792711E2;-1.029746151E1;-4.765059948E0;8.871714592E0
3.961959370E2;-8.303689957E0;-4.027645588E0;8.517971039E0
3.962126030E2;-8.103176117E0;-3.340509892E0;8.727463722E0
3.962292690E2;-1.027351952E1;-1.256357312E0;3.033453465E0
3.962459350E2;-1.174834728E1;5.063736439E-1;-3.696647406E0
3.962626010E2;-1.219067669E1;2.279279947E0;-5.276820660E0
3.962792670E2;-1.141435623E1;3.558980942E0;-2.318185806E0
3.962959330E2;-8.893261909E0;4.282029629E0;1.879448295E-1
3.963125990E2;-6.147711277E0;4.686051369E0;2.070385933E0
3.963292650E2;-4.067150116E0;4.876988888E0;3.377021551E0
3.963459310E2;-2.224812031E0;3.971980572E0;3.233369350E0
3.963625969E2;-1.750759959E0;2.899976730E0;1.596932530E0
3.963792629E2;-4.260481834E0;-2.063203335E0;-8.744821548E-1
3.963959289E2;-4.647744179E0;-6.217143059E0;-5.977723122E0
3.964125949E2;-9.299078941E0;-3.431789017E1;-1.655291176E1
3.964292609E2;-4.804564476E0;-7.699513245E1;-2.904106712E1
3.964459269E2;1.374870300E0;-7.508396149E1;-2.546832085E1
3.964625929E2;3.405153275E0;-3.789063644E1;-7.767388821E0
3.964792589E2;-2.306813240E0;-1.691862679E1;7.647678852E0
3.964959249E2;-6.710947514E0;-4.296993732E0;2.886389732E1
3.965125909E2;-3.859453201E0;-7.650073051E0;7.386112213E0
3.965292568E2;-1.662773132E0;-1.283351994E1;-3.543418646E-1
3.965459228E2;-7.362170219E-1;-1.187823296E1;-3.434482336E0
3.965625888E2;2.362478495E0;-8.179790497E0;-2.172139406E0
3.965792548E2;4.484938145E0;-5.819705963E0;-4.016273320E-1
3.965959208E2;6.201581001E0;-4.039018154E0;-7.433996201E-1
3.966125868E2;7.280767441E0;-2.765302896E0;-9.109937549E-1
3.966292528E2;7.100005150E0;-1.238999367E0;-3.268085420E-1
3.966459188E2;5.395932198E0;6.895300746E-1;1.857900500E0
3.966625848E2;3.897760391E0;3.735553265E0;5.276820660E0
3.966792507E2;3.691859007E0;5.510255337E0;5.020640850E0
3.966959167E2;2.633621991E-1;7.906252384E0;2.926911712E-1
3.967125827E2;-4.683058739E0;9.139266014E0;-7.483077526E0
3.967292487E2;-8.302493095E0;6.966528416E0;-1.051653099E1
3.967459147E2;-6.817489147E0;4.039018154E0;-7.871536732E0
3.967625807E2;-3.471592426E0;7.392097712E-1;-2.608482838E0
3.967792467E2;-2.447472572E0;-1.590348482E0;3.980360329E-1
3.967959127E2;-4.479551315E0;-4.938041210E0;-9.115923047E-1
3.968125787E2;-2.521094322E0;-2.211404419E1;-1.741781712E0
3.968292447E2;2.975394249E0;-5.007951736E1;-1.011071396E1
3.968459106E2;8.613140583E-1;-6.701071167E1;-2.255218315E1
3.968625766E2;-2.227206230E0;-4.267724228E1;-1.204882026E0
3.968792426E2;-8.182184100E-1;-2.120963478E1;6.387131691E0
3.968959086E2;-7.206547260E-1;-1.333390808E1;6.147711277E0
3.969125746E2;-1.055842996E0;-1.220025349E1;2.577358246E0
3.969292406E2;-2.643797159E0;-1.323694229E1;-6.047154903E0
3.969459066E2;-8.022371292E0;-1.318067932E1;-1.923202324E1
3.969625726E2;-1.572391987E1;-1.082418633E1;-1.792119789E1
3.969792386E2;-1.486021137E1;-8.747216225E0;-6.916848660E0
3.969959046E2;-7.757812023E0;-8.684368134E0;-3.048417330E0
3.970125705E2;-7.346607685E0;-7.648875713E0;1.291252804E1
3.970292365E2;-6.819883347E0;-3.752911091E0;1.383489418E1
3.970459025E2;-6.383540154E0;-1.316810966E0;8.169015884E0
3.970625685E2;-8.282740593E0;7.140706778E-1;1.358110905E0
3.970792345E2;-1.208712769E1;3.626616955E0;-5.502473831E0
3.970959005E2;-1.448372364E1;6.357802391E0;-5.536591530E0
3.971125665E2;-1.135988808E1;5.834669590E0;-1.322197914E0
3.971292325E2;-6.762422562E0;4.932055473E0;1.446097851E0
3.971458985E2;-3.226785421E0;4.885967255E0;4.048594952E0
3.971625644E2;-1.061828494E0;3.572149038E0;3.772663355E0
3.971792304E2;-1.120486379E0;1.793855667E0;1.058237195E0
3.971958964E2;-4.107253075E0;-3.166930199E0;-9.894038439E-1
3.972125624E2;-4.544194698E0;-7.394492149E0;-5.054159641E0
3.972292284E2;-8.263586998E0;-2.882379341E1;-1.138263321E1
3.972458944E2;-3.544017076E0;-7.230189514E1;-2.352662277E1
3.972625604E2;7.990648150E-1;-7.691073608E1;-2.758060455E1
3.972792264E2;2.388216257E-1;-3.945524597E1;-9.983222961E0
3.972958924E2;-6.177639008E0;-1.437299156E1;6.493673325E0
3.973125584E2;-6.385934353E0;-4.949413300E0;2.810673141E1
3.973292243E2;-4.076726913E0;-8.353369713E0;1.098818874E1
3.973458903E2;-6.402693748E0;-1.195724201E1;2.615066767E0
3.973625563E2;-5.834669590E0;-1.073679733E1;-2.591723204E-1
3.973792223E2;-1.520916581E0;-9.157821655E0;-1.106121182E0
3.973958883E2;1.104325533E0;-7.616554260E0;-1.634042621E0
3.974125543E2;2.574964046E0;-5.547964096E0;-3.271078110E0
3.974292203E2;3.826532841E0;-3.402160645E0;-4.299387932E0
3.974458863E2;4.269460201E0;-1.395220995E0;-4.429273129E0
3.974625523E2;3.916315317E0;8.798691034E-1;-4.320935726E0
3.974792182E2;2.652176857E0;2.615066767E0;-2.648585558E0
3.974958842E2;2.694075346E0;4.606443882E0;5.859808922E-1
3.975125502E2;3.619434357E0;6.086060524E0;4.844068527E0
3.975292162E2;2.454056777E-2;7.156867504E0;-1.233013868E0
3.975458822E2;-4.744110584E0;8.524555206E0;-1.313219666E0
3.975625482E2;-7.156867504E0;8.075043678E0;2.174533606E0
3.975792142E2;-6.222530365E0;9.600749016E-1;4.958391666E0
3.975958802E2;-1.244984865E0;-3.128623009E0;-3.401561975E0
3.976125462E2;-1.186326981E0;-3.741538763E0;-8.751405716E0
3.976292122E2;2.118868589E0;-1.698207283E1;-6.225522995E0
3.976458781E2;5.773617268E0;-3.750457001E1;-4.201824069E-1
3.976625441E2;1.113842487E1;-6.006932449E1;-9.764153481E0
3.976792101E2;3.333925962E0;-5.763082886E1;-2.014660835E1
3.976958761E2;-2.621650934E0;-3.121919250E1;-2.663549483E-1
3.977125421E2;-4.711789131E0;-1.902133369E1;3.094505787E0
3.977292081E2;-7.397484779E0;-1.374571037E1;-2.391208887E0
3.977458741E2;-1.225232697E1;-1.109293461E1;-1.131858826E1
3.977625401E2;-1.583285618E1;-8.861538887E0;-7.598597527E0
3.977792061E2;-1.565927601E1;-7.663839817E0;6.743268967E0
3.977958720E2;-1.216015053E1;-4.677671432E0;6.605602264E0
3.978125380E2;-8.448538780E0;-4.265868664E0;6.028001308E0
3.978292040E2;-6.110002518E0;-3.767276287E0;6.172252178E0
3.978458700E2;-5.330689907E0;-2.683900118E0;3.021482468E0
3.978625360E2;-5.773018837E0;-1.219247222E0;-1.024718285E0
3.978792020E2;-7.523778915E0;6.877344251E-1;-3.050212860E0
3.978958680E2;-8.987235069E0;3.098097086E0;-2.258929253E0
3.979125340E2;-8.749011993E0;5.275024891E0;-8.080431074E-2
3.979292000E2;-7.764994621E0;6.077082634E0;3.287837505E0
3.979458660E2;-5.819107056E0;6.560112476E0;6.083067894E0
3.979625319E2;-4.194641590E0;4.993706226E0;6.432621479E0
3.979791979E2;-3.205237627E0;2.041655540E0;4.402338505E0
3.979958639E2;-5.399523258E0;-3.714603901E0;1.526303589E-1
3.980125299E2;-5.052364349E0;-8.611345291E0;-7.468113422E0
3.980291959E2;-7.331644058E0;-2.709518051E1;-1.519958973E1
3.980458619E2;-5.492897034E0;-6.462489319E1;-1.702756310E1
3.980625279E2;8.720879555E-1;-6.863039398E1;-2.576939201E1
3.980791939E2;-2.606088638E0;-3.575381088E1;-5.202600479E0
3.980958599E2;-8.455122948E0;-1.613632011E1;7.402871609E0
3.981125259E2;-8.428188324E0;-9.777919769E0;1.673127937E1
3.981291918E2;-4.103063107E0;-1.355237865E1;6.810905457E0
3.981458578E2;-4.794987679E0;-1.552460194E1;-4.195838571E-1
3.981625238E2;-3.083133221E0;-1.225531960E1;-2.169745207E0
3.981791898E2;8.595184088E-1;-9.043498039E0;-1.929726601E0
3.981958558E2;3.906738520E0;-6.788758755E0;-1.292270422E0
3.982125218E2;5.335478306E0;-5.568912983E0;-2.443881273E0
3.982291878E2;5.767632008E0;-4.039616585E0;-4.250905037E0
3.982458538E2;5.559336185E0;-1.842338204E0;-4.086902142E0
3.982625198E2;5.097854137E0;7.876923680E-1;-1.724423766E0
3.982791857E2;4.644751072E0;2.944269657E0;1.448491961E-1
3.982958517E2;4.378396511E0;5.475539207E0;5.515043736E0
3.983125177E2;2.328959703E0;7.250241280E0;9.330802917E0
3.983291837E2;-2.752733469E0;7.175422668E0;-3.368641853E0
3.983458497E2;-7.423222542E0;6.642114162E0;-8.257601738E0
3.983625157E2;-9.111733437E0;4.730942726E0;-7.688380241E0
3.983791817E2;-5.176264286E0;1.319803715E0;-2.712630510E0
3.983958477E2;-3.163338900E0;-2.657563925E0;-5.225345492E-1
3.984125137E2;-3.711611271E0;-2.954444885E0;-3.645172119E-1
3.984291797E2;-3.086126089E0;-1.515409946E1;-1.965041041E0
3.984458456E2;1.504755735E0;-3.621888351E1;-4.378396511E0
3.984625116E2;2.600103140E0;-5.580525208E1;-2.147898293E1
3.984791776E2;-2.251746655E0;-4.914996719E1;-1.064940929E1
3.984958436E2;-1.326986313E0;-2.749800491E1;3.407547474E0
3.985125096E2;-1.435323954E0;-1.567663383E1;7.687781811E0
3.985291756E2;-3.779845953E0;-1.319624138E1;6.592434406E0
3.985458416E2;-6.578667641E0;-1.481292629E1;-5.805939063E-2
3.985625076E2;-1.040579891E1;-1.534443855E1;-1.109054089E1
3.985791736E2;-1.414673901E1;-1.247678375E1;-2.132455635E1
3.985958396E2;-1.453040981E1;-9.033323288E0;-1.296579933E1
3.986125055E2;-6.275202751E0;-6.405087948E0;-1.293467522E0
3.986291715E2;-6.011241913E0;-5.755062103E0;1.046026707E1
3.986458375E2;-6.732495308E0;-4.765658379E0;1.309149456E1
3.986625035E2;-8.431779861E0;-3.049015760E0;9.067440033E0
3.986791695E2;-1.205420685E1;-1.408987641E0;4.183867574E-1
3.986958355E2;-1.565388966E1;1.509544134E0;-8.362347603E0
3.987125015E2;-1.793855667E1;4.265270233E0;-8.283937454E0
3.987291675E2;-1.429458141E1;4.764461517E0;-3.386598349E0
3.987458335E2;-7.481281757E0;5.158905983E0;9.403226972E-1
3.987624994E2;-1.957858443E0;5.514444828E0;5.237316132E0
3.987791654E2;-1.668758631E0;5.354631901E0;5.917269707E0
3.987958314E2;-2.007538080E0;4.650138378E0;5.258863926E0
3.988124974E2;-4.138377666E0;-8.379706144E-1;4.209605217E0
3.988291634E2;-3.493140221E0;-5.546168327E0;-4.009689331E0
3.988458294E2;-6.187215805E0;-2.028846550E1;-1.658583260E1
3.988624954E2;-4.296394825E0;-6.719985199E1;-3.029383469E1
3.988791614E2;1.726817966E0;-8.245690155E1;-3.051350212E1
3.988958274E2;1.813607812E-1;-4.441064453E1;-1.806963921E1
3.989124934E2;-7.593809128E0;-1.888725853E1;2.911349297E0
3.989291593E2;-9.991601944E0;-7.091026783E0;3.174292374E1
3.989458253E2;-4.305971622E0;-7.743446827E0;1.213381386E1
3.989624913E2;-3.991732836E0;-1.204642582E1;3.940855980E0
3.989791573E2;-2.303820610E0;-1.372775364E1;-2.033874273E0
3.989958233E2;1.352125406E0;-1.141794777E1;-3.863642931E0
3.990124893E2;3.560178041E0;-7.278373241E0;-1.966836691E0
3.990291553E2;5.135562420E0;-5.169081688E0;-1.822586060E0
3.990458213E2;6.356605530E0;-4.490325451E0;-4.396951199E0
3.990624873E2;6.366780758E0;-2.800018787E0;-5.160103321E0
3.990791532E2;5.033210754E0;-3.004723191E-1;-2.319981337E0
3.990958192E2;3.849876404E0;2.157175779E0;1.040879130E0
3.991124852E2;4.917091846E0;4.933252811E0;9.175179482E0
3.991291512E2;3.561973572E0;6.778583527E0;1.051174259E1
3.991458172E2;-1.003769040E0;7.199364662E0;-4.455010891E0
3.991624832E2;-5.538387299E0;7.362170219E0;-1.149755478E1
3.991791492E2;-6.974309444E0;6.878541470E0;-9.267954826E0
3.991958152E2;-4.868010521E0;2.194285870E0;-3.326144695E0
3.992124812E2;-2.239775658E0;-1.977610588E0;-2.385822058E0
3.992291472E2;-5.237316132E0;-2.052429438E0;1.963245422E-1
3.992458131E2;-4.289810658E0;-1.298136139E1;-3.657741547E0
3.992624791E2;3.551199675E0;-3.511396027E1;-3.116652012E0
3.992791451E2;1.008198357E1;-5.443097687E1;-1.251090145E1
3.992958111E2;3.325546265E0;-5.644450378E1;-1.931043434E1
3.993124771E2;-1.230619669E0;-3.273053360E1;1.111508131E0
3.993291431E2;-2.388814688E0;-1.887349129E1;5.327098846E0
3.993458091E2;-4.122815132E0;-1.446397114E1;3.840898037E0
3.993624751E2;-8.061277390E0;-1.442326927E1;-1.399410844E0
3.993791411E2;-1.489133644E1;-1.208712769E1;-1.197160721E1
3.993958071E2;-1.939782143E1;-8.634089470E0;-1.740105820E1
3.994124730E2;-1.604594040E1;-6.275202751E0;-8.295310020E0
3.994291390E2;-6.804919720E0;-6.658873558E0;5.493495941E0
3.994458050E2;-7.581838131E0;-5.446808815E0;8.384494781E0
3.994624710E2;-5.933430195E0;-3.397372246E0;1.141196251E1
3.994791370E2;-5.477334976E0;-1.364694953E0;8.823231697E0
3.994958030E2;-8.255207062E0;8.678980917E-2;1.561019540E0
3.995124690E2;-1.204163742E1;2.181716204E0;-5.155314922E0
3.995291350E2;-1.287302399E1;3.885190725E0;-3.243544817E0
3.995458010E2;-1.035851383E1;3.936067581E0;5.351040959E-1
3.995624669E2;-7.217919350E0;3.425503969E0;2.979583979E0
3.995791329E2;-3.704428673E0;2.859275341E0;4.031835556E0
3.995957989E2;-1.710058570E0;1.909375906E0;3.049015760E0
