"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.522936570E2;4.016493797E0;4.977353096E0;-4.575874329E0
4.523103230E2;7.011674881E0;-2.677716255E0;-5.119245052E0
4.523269890E2;9.589544296E0;-2.401635742E1;1.632141113E0
4.523436550E2;1.707379913E1;-4.825823975E1;-5.825831890E0
4.523603210E2;7.962224960E0;-5.130151367E1;-1.454470062E1
4.523769870E2;-5.432273865E0;-2.688442612E1;-6.667864323E0
4.523936530E2;-3.904862881E0;-9.873129845E0;3.800534487E0
4.524103190E2;-3.981097698E0;-4.959066391E0;6.073463917E0
4.524269849E2;-8.357784271E0;-5.247965813E0;4.748824596E0
4.524436509E2;-1.771178436E1;-3.016046524E0;-4.590030670E0
4.524603169E2;-2.413981628E1;2.210104942E0;-6.874591351E0
4.524769829E2;-1.924572182E1;3.849562168E0;1.067479134E1
4.524936489E2;-1.455076122E1;4.662733078E0;9.901661873E0
4.525103149E2;-1.234864902E1;6.259681225E0;6.996316433E0
4.525269809E2;-9.237512589E0;6.660252094E0;8.338109970E0
4.525436469E2;-8.938020706E0;7.495132446E0;6.596427917E0
4.525603129E2;-1.056852245E1;8.612457275E0;3.375869751E0
4.525769789E2;-1.184146786E1;1.027176666E1;1.940541625E0
4.525936448E2;-1.212691212E1;1.183450699E1;3.265413284E0
4.526103108E2;-1.022752380E1;1.264511013E1;6.125477791E0
4.526269768E2;-7.627647400E0;1.241946125E1;8.119665146E0
4.526436428E2;-5.781904221E0;1.102679157E1;5.346732616E0
4.526603088E2;-3.624259472E0;9.488497734E0;-2.197904587E-1
4.526769748E2;-2.216140985E0;8.041688919E0;-2.852128744E0
4.526936408E2;-2.671111584E0;3.305869579E0;-1.151519775E0
4.527103068E2;-5.643874168E0;-7.952435493E0;-5.963357925E0
4.527269728E2;-3.880541563E0;-4.513722992E1;-1.472255707E1
4.527436387E2;5.206761360E0;-6.558277130E1;-2.738728714E1
4.527603047E2;8.730443001E0;-4.543762207E1;-1.263380146E1
4.527769707E2;5.499246597E0;-1.452367306E1;5.362253189E0
4.527936367E2;-1.760261059E0;3.414706230E0;2.974000359E1
4.528103027E2;-2.012685299E0;2.843996525E0;1.484093094E1
4.528269687E2;-7.163834572E-1;-2.889465332E0;7.451331615E0
4.528436347E2;-8.536634445E-1;-1.212262154E0;5.523844719E0
4.528603007E2;2.724719286E0;-2.542953491E-1;3.223941326E0
4.528769667E2;6.043818474E0;1.483354092E0;1.788977504E0
4.528936327E2;8.334649086E0;3.843236923E0;9.304306507E-1
4.529102986E2;9.210455894E0;5.873622894E0;-2.360999584E-1
4.529269646E2;8.949073792E0;7.912871361E0;-3.720469475E-1
4.529436306E2;7.418714523E0;1.038083935E1;2.449071884E0
4.529602966E2;6.278840065E0;1.338858700E1;5.246914864E0
4.529769626E2;3.561506987E0;1.501764297E1;4.855564833E-1
4.529936286E2;-6.795371771E-1;1.500427246E1;-7.927351952E0
4.530102946E2;-4.600150108E0;1.384132862E1;-7.313072681E0
4.530269606E2;-3.159121037E0;1.236843586E1;-2.549721241E0
4.530436266E2;-1.636929393E0;1.056757164E1;4.038764477E0
4.530602925E2;-1.087592959E0;6.861282825E0;7.944100380E0
4.530769585E2;-2.339804888E0;5.835106850E0;3.684961796E0
4.530936245E2;-2.970600128E-2;-1.741820335E0;-1.296028852E0
4.531102905E2;5.166708946E0;-2.182764816E1;-7.922683716E0
4.531269565E2;9.203821182E0;-4.093875885E1;-1.084922218E1
4.531436225E2;6.080177307E0;-4.103745651E1;-3.123227119E0
4.531602885E2;-1.588757873E0;-2.278144646E1;4.149853230E0
4.531769545E2;-2.992085218E0;-1.023061657E1;4.723974705E0
4.531936205E2;-5.179512501E0;-5.474018097E0;-8.040513992E-1
4.532102865E2;-8.359297752E0;-3.214187622E0;-9.673185349E0
4.532269524E2;-1.466292858E1;5.159749985E-1;-1.000108910E1
4.532436184E2;-1.706246948E1;4.443658352E0;-2.779998302E0
4.532602844E2;-1.083356094E1;3.596521378E0;1.224421120E1
4.532769504E2;-1.052005291E1;5.106204033E0;1.203512478E1
4.532936164E2;-7.361768723E0;5.563584328E0;1.172541809E1
4.533102824E2;-5.315477371E0;5.778676987E0;7.484324455E0
4.533269484E2;-5.667280197E0;6.481596947E0;3.066517353E0
4.533436144E2;-7.980513573E0;8.210430145E0;8.763537407E-1
4.533602804E2;-1.190223122E1;1.098415947E1;1.372268677E0
4.533769464E2;-1.363389111E1;1.279286766E1;1.959904671E0
4.533936123E2;-9.997791290E0;1.315946770E1;4.119237900E0
4.534102783E2;-7.224255562E0;1.377296638E1;7.281610966E0
4.534269443E2;-6.450084686E0;1.438449860E1;7.719776154E0
4.534436103E2;-3.504845619E0;1.298525620E1;6.421755791E0
4.534602763E2;-4.134912968E0;5.472131252E0;1.161550045E0
4.534769423E2;-3.211117268E0;-1.170683861E0;-3.997076750E0
4.534936083E2;-3.564439297E0;-2.746595001E1;-1.587971973E1
4.535102743E2;3.865226984E0;-6.357571030E1;-2.595513344E1
4.535269403E2;1.128493500E1;-5.415876389E1;-2.149964523E1
4.535436062E2;7.690365791E0;-2.254133606E1;-2.101113796E0
4.535602722E2;-3.302864075E0;-3.124173164E0;1.950011635E1
4.535769382E2;-3.489993095E0;2.474016666E0;2.482585907E1
4.535936042E2;-1.329196930E0;-3.573681831E0;9.411058426E0
4.536102702E2;-3.721767902E0;-4.750178337E0;4.873288631E0
4.536269362E2;-2.133626938E0;-2.378658295E0;2.439785957E0
4.536436022E2;2.901008129E0;-3.656291962E-2;2.016989231E0
4.536602682E2;6.234777451E0;1.888279915E0;2.511274815E0
4.536769342E2;7.605923653E0;4.384001255E0;2.030362606E0
4.536936002E2;7.998771667E0;5.021946430E0;5.992652178E-1
4.537102661E2;7.286875725E0;7.347331047E0;8.379260302E-1
4.537269321E2;5.457298279E0;9.826041222E0;1.771130800E0
4.537435981E2;3.014535904E0;1.226932240E1;9.727020264E-1
4.537602641E2;7.583391666E-1;1.392235184E1;-3.791602135E0
4.537769301E2;-2.693535805E0;1.438021469E1;-9.528034210E0
4.537935961E2;-4.895116329E0;1.389995003E1;-8.263869286E0
4.538102621E2;-2.420485497E0;1.212622929E1;-2.448970318E0
4.538269281E2;-2.126050472E0;1.016573048E1;5.735678673E0
4.538435941E2;-3.009737015E0;4.323183060E0;1.707227325E1
4.538602600E2;-1.478186607E0;4.776863098E0;1.025158119E1
4.538769260E2;1.534034729E0;4.932336807E-1;-5.372436047E-1
4.538935920E2;4.720343113E0;-1.366608047E1;-1.226647472E1
4.539102580E2;4.934278011E0;-2.423471451E1;-1.770550156E1
4.539269240E2;9.469718933E0;-2.311722183E1;-7.743110180E0
4.539435900E2;8.939167976E0;-2.851133728E1;2.291253567E0
4.539602560E2;6.624140739E0;-2.669478607E1;9.971601486E0
4.539769220E2;-8.931708336E-1;-1.605503654E1;7.441555977E0
4.539935880E2;-6.156869411E0;-7.278400421E0;-3.277805328E0
4.540102540E2;-8.855859756E0;-2.249613762E0;-1.344732380E1
4.540269199E2;-1.524720860E1;6.854200363E-1;-1.118293858E1
4.540435859E2;-1.729799843E1;1.339735985E0;5.483548641E-1
4.540602519E2;-1.585581398E1;2.367451668E0;1.740762329E1
4.540769179E2;-1.180448055E1;4.549118042E0;1.588259792E1
4.540935839E2;-1.030287075E1;6.207059383E0;1.065135098E1
4.541102499E2;-9.431697845E0;6.824979782E0;3.531665564E0
4.541269159E2;-9.883953094E0;7.949164867E0;-2.680124044E0
4.541435819E2;-1.141388035E1;1.007209301E1;-1.226285696E0
4.541602479E2;-1.206749344E1;1.198106003E1;1.888884068E0
4.541769138E2;-1.001288986E1;1.270418549E1;3.944764137E0
4.541935798E2;-7.315489769E0;1.371742153E1;6.186001778E0
4.542102458E2;-4.869379520E0;1.424240017E1;7.888266563E0
4.542269118E2;-2.658225536E0;1.418361282E1;6.842969418E0
4.542435778E2;-4.941186428E0;7.916762829E0;4.437631607E0
4.542602438E2;-3.935637951E0;1.102665901E0;-1.798454285E0
4.542769098E2;-5.928827286E0;-1.750567245E1;-5.423774719E0
4.542935758E2;1.973049164E0;-5.577040482E1;-9.673950195E0
4.543102418E2;1.077395344E1;-7.035858917E1;-2.222471237E1
4.543269078E2;6.793831825E0;-3.272374344E1;-3.500843525E0
4.543435737E2;-8.862755299E-1;-6.533615112E0;5.114792824E0
4.543602397E2;-5.228118420E0;5.870938301E0;1.841696739E1
4.543769057E2;-5.543033600E0;5.219000816E0;1.210601616E1
4.543935717E2;-7.750320435E-2;-2.179870605E0;3.544521332E0
4.544102377E2;8.081240654E-1;-1.962669373E0;6.133944988E-1
4.544269037E2;3.388694286E0;5.410022736E-1;9.206926823E-1
4.544435697E2;6.673960686E0;1.886408329E0;3.701367378E-1
4.544602357E2;8.788181305E0;3.692512035E0;-4.344494343E-1
4.544769017E2;9.307863235E0;5.846797943E0;-2.855422497E-1
4.544935677E2;8.842205048E0;7.940002918E0;5.627499819E-1
4.545102336E2;8.151515007E0;1.017049313E1;2.372725010E0
4.545268996E2;6.989436150E0;1.271386433E1;7.754765511E0
4.545435656E2;6.439037323E0;1.502936554E1;8.639669418E0
4.545602316E2;1.344479680E0;1.624413681E1;-4.610607147E0
4.545768976E2;-4.919539452E0;1.538912582E1;-6.895276070E0
4.545935636E2;-6.590500355E0;1.525702477E1;2.960066795E-1
4.546102296E2;-5.584023476E0;1.233789062E1;4.316316605E0
4.546268956E2;-2.810051918E0;5.907280922E0;8.156654358E0
4.546435616E2;-6.897175312E-1;6.564584732E0;-2.850863934E-1
4.546602275E2;8.675968647E-1;-5.151004791E0;-7.865715027E-2
4.546768935E2;8.376705170E0;-3.161146545E1;-5.736196041E-1
4.546935595E2;1.570889568E1;-4.991190338E1;-1.224318600E1
4.547102255E2;6.571435928E0;-3.888003159E1;-1.717733955E1
4.547268915E2;2.079740763E0;-1.587423992E1;7.680017948E-1
4.547435575E2;-1.278643489E0;-6.846274376E0;5.753942490E0
4.547602235E2;-6.172134399E0;-5.256879807E0;6.288020611E0
4.547768895E2;-1.352917767E1;-6.909839630E0;-7.156941414E0
4.547935555E2;-1.918988037E1;-5.017079353E0;-1.218722439E1
4.548102215E2;-1.743763924E1;-2.611474991E-1;-3.543881655E0
4.548268874E2;-9.895635605E0;1.039171696E0;1.176114845E1
4.548435534E2;-1.038045311E1;3.962746143E0;1.415184784E1
4.548602194E2;-8.833344460E0;6.571297646E0;1.299586201E1
4.548768854E2;-6.861005783E0;7.264381886E0;9.094426155E0
4.548935514E2;-6.647493362E0;7.203456879E0;2.627727747E0
4.549102174E2;-8.635455132E0;7.907996655E0;-3.767984867E0
4.549268834E2;-1.183376312E1;1.052155685E1;-2.084089756E0
4.549435494E2;-1.302725887E1;1.272474480E1;1.232235432E0
4.549602154E2;-1.100713062E1;1.338470650E1;4.409126282E0
4.549768814E2;-8.420938492E0;1.369331169E1;8.099580765E0
4.549935473E2;-7.390200615E0;1.465227413E1;1.061914825E1
4.550102133E2;-6.824678421E0;1.406516266E1;9.169300079E0
4.550268793E2;-8.902351379E0;7.505450249E0;4.688389778E0
4.550435453E2;-6.900297165E0;-1.557350159E-1;-2.550852776E0
4.550602113E2;-8.213803291E0;-1.270855713E1;-1.063273048E1
4.550768773E2;-3.437383175E-1;-5.602933121E1;-1.267115402E1
4.550935433E2;7.489284515E0;-6.923564148E1;-2.085763931E1
4.551102093E2;1.306885624E1;-4.019194412E1;2.145646095E0
4.551268753E2;7.377038479E0;-1.164987087E1;9.429811478E0
4.551435412E2;1.717700005E0;-1.187038422E-2;1.012261486E1
4.551602072E2;-2.570084810E0;4.889909744E0;7.994719028E0
4.551768732E2;-3.344456434E0;2.892030716E0;4.768964291E0
4.551935392E2;-1.377043724E0;7.174491882E-2;2.697012186E0
4.552102052E2;1.035868168E0;5.686054230E-1;3.131627560E0
4.552268712E2;4.704283237E0;1.792388916E0;3.080523252E0
4.552435372E2;6.724721909E0;3.784304142E0;2.408044338E0
4.552602032E2;7.899549484E0;5.769469738E0;1.037953973E0
4.552768692E2;8.099482536E0;7.900482655E0;2.407860756E-1
4.552935352E2;7.147769451E0;1.031307411E1;1.263236523E0
4.553102011E2;5.933078766E0;1.207922840E1;3.007075071E0
4.553268671E2;4.634280205E0;1.420227242E1;5.683701038E0
4.553435331E2;2.152167320E0;1.578068161E1;1.415608525E0
4.553601991E2;-3.497322559E0;1.632286072E1;-7.032222748E0
4.553768651E2;-6.555007935E0;1.442839813E1;-5.147429466E0
4.553935311E2;-5.975600719E0;1.282082081E1;1.625962138E0
4.554101971E2;-3.582679510E0;8.513064384E0;4.396620274E0
4.554268631E2;1.341660500E0;5.415137291E0;4.493730068E-1
4.554435291E2;9.781929255E-1;5.701370716E0;-2.116441250E0
4.554601950E2;3.574857235E0;-7.402374268E0;6.436498165E-1
4.554768610E2;8.919069290E0;-2.779169846E1;3.595614672E0
4.554935270E2;1.530925179E1;-4.885794449E1;-1.004304695E1
4.555101930E2;9.501848221E0;-5.054162979E1;-1.309410477E1
4.555268590E2;8.812687397E-1;-2.074022675E1;3.247320652E0
4.555435250E2;-2.899230480E0;-7.980622292E0;5.412059784E0
4.555601910E2;-6.856011391E0;-3.067733765E0;1.120214581E0
4.555768570E2;-1.281534004E1;-1.329195976E0;-7.058309078E0
4.555935230E2;-1.982902527E1;1.477179527E0;-7.381865501E0
4.556101890E2;-1.806400681E1;2.700838089E0;-1.469250202E0
4.556268549E2;-1.305554295E1;2.565723419E0;1.423324394E1
4.556435209E2;-1.161372089E1;5.285441399E0;1.036885643E1
4.556601869E2;-1.025868034E1;6.623703957E0;1.038888931E1
4.556768529E2;-7.096491814E0;7.244974136E0;7.490867138E0
4.556935189E2;-5.974513054E0;7.677000999E0;3.441438675E0
4.557101849E2;-6.757985115E0;9.433408737E0;1.178812981E0
4.557268509E2;-9.911686897E0;1.208305168E1;1.456400037E0
4.557435169E2;-1.167824268E1;1.384053421E1;2.971889019E0
4.557601829E2;-9.826087952E0;1.405300522E1;5.835124969E0
4.557768488E2;-6.616244316E0;1.298607063E1;8.824688911E0
4.557935148E2;-3.871144533E0;1.141363525E1;6.823894501E0
4.558101808E2;-3.577406883E0;8.299573898E0;3.588253498E0
4.558268468E2;-4.834271908E0;1.534523010E0;8.244154453E-1
4.558435128E2;-5.150204659E0;-5.440359116E0;-5.311927319E0
4.558601788E2;-5.012797356E0;-3.265386963E1;-1.093825817E1
4.558768448E2;3.707143545E0;-5.764107513E1;-2.071940804E1
4.558935108E2;6.412157536E0;-4.490892029E1;-1.569794655E1
4.559101768E2;6.258565903E0;-1.954973221E1;-5.273870468E0
4.559268428E2;1.735984087E0;-4.116887093E0;2.874871731E0
4.559435087E2;-3.899450541E0;1.460016251E0;1.693752289E1
4.559601747E2;-2.685418606E0;-2.736649513E0;1.560431004E1
4.559768407E2;-5.956206322E-1;-4.150032997E0;9.496280670E0
4.559935067E2;1.569058895E0;-2.158488274E0;4.294970989E0
4.560101727E2;4.735258102E0;-9.474534988E-1;1.084317684E0
4.560268387E2;6.350605965E0;6.769990921E-1;3.659274578E-1
4.560435047E2;7.278265953E0;3.591145515E0;-2.018654346E-1
4.560601707E2;7.899977684E0;6.187358856E0;-1.103202581E0
4.560768367E2;8.262943268E0;8.866224289E0;2.131528854E-1
4.560935027E2;8.172525406E0;1.055600739E1;2.885741711E0
4.561101686E2;7.465481758E0;1.245563984E1;5.828478813E0
4.561268346E2;7.763514042E0;1.503328705E1;8.018941879E0
4.561435006E2;3.565732241E0;1.612933731E1;-1.828882337E0
4.561601666E2;-3.671563387E0;1.572464848E1;-1.040085030E1
4.561768326E2;-6.408717632E0;1.391277599E1;-7.415686607E0
4.561934986E2;-2.564623356E0;1.152193832E1;-2.241020679E0
4.562101646E2;-2.589268684E-1;8.430646896E0;2.154395580E0
4.562268306E2;-8.748148680E-1;7.169180393E0;3.776366711E0
4.562434966E2;-3.467660904E0;-7.461776733E-1;2.477185249E0
4.562601625E2;3.169620037E0;-2.631390381E1;9.996395111E-1
4.562768285E2;9.072713852E0;-4.982791901E1;-2.069871330E1
4.562934945E2;6.642808914E0;-3.887174225E1;-8.339262962E0
4.563101605E2;5.188786507E0;-1.816709900E1;2.777101517E0
4.563268265E2;2.862784386E0;-5.548725128E0;5.894230366E0
4.563434925E2;1.340771317E0;-2.795868874E0;5.556496143E0
4.563601585E2;-1.231673717E0;-5.849251747E0;-1.670071483E0
4.563768245E2;-8.140083313E0;-7.769976616E0;-1.630984306E1
4.563934905E2;-1.660273933E1;-3.868814468E0;-1.700114632E1
4.564101565E2;-1.698396873E1;-5.342607498E-1;-7.255507469E0
4.564268224E2;-1.181455326E1;-7.829761505E-1;1.382021666E0
4.564434884E2;-1.425139332E1;1.218153954E0;1.917715073E1
4.564601544E2;-1.113005924E1;5.863699913E0;1.818292236E1
4.564768204E2;-1.052563477E1;7.996849060E0;1.159453583E1
4.564934864E2;-1.067300129E1;8.395031929E0;4.938474655E0
4.565101524E2;-1.246188736E1;1.007575989E1;-2.631120443E0
4.565268184E2;-1.578589535E1;1.276408005E1;-6.226754189E0
4.565434844E2;-1.533530998E1;1.403603077E1;-1.814720869E0
4.565601504E2;-9.222668648E0;1.346391392E1;2.647807360E0
4.565768164E2;-4.747546196E0;1.386957359E1;5.492084503E0
4.565934823E2;-3.451718330E0;1.322578049E1;6.018346786E0
4.566101483E2;-2.692012072E0;1.210400486E1;3.356832504E0
4.566268143E2;-3.641491890E0;8.764456749E0;1.799094915E0
4.566434803E2;-3.570319891E0;3.578531265E0;-9.666800499E-1
4.566601463E2;-5.826624393E0;-8.765121460E0;-4.726150513E0
4.566768123E2;-1.902031898E0;-5.048730469E1;-1.087862206E1
4.566934783E2;6.746439934E0;-6.972802734E1;-2.740333748E1
4.567101443E2;7.840769768E0;-4.314175034E1;-9.208203316E0
4.567268103E2;5.865809917E-1;-1.120943356E1;4.362355232E0
4.567434762E2;-3.459702969E0;1.871543407E0;2.455247688E1
4.567601422E2;-2.953631639E0;1.844305992E0;1.698952293E1
4.567768082E2;-1.140762568E0;-3.407750130E0;7.926794052E0
4.567934742E2;6.140065193E-2;-2.979987144E0;3.754196167E0
4.568101402E2;3.567815304E0;-1.878549576E0;1.019360065E0
4.568268062E2;6.818325996E0;-6.366147995E-1;-1.357121468E0
4.568434722E2;8.132026672E0;2.544234753E0;-1.108550310E0
4.568601382E2;8.797079086E0;5.305592537E0;-1.154697418E0
4.568768042E2;8.892816544E0;7.840981483E0;-3.623917103E-1
4.568934702E2;8.525115967E0;1.004403019E1;1.128706694E0
4.569101361E2;8.292923927E0;1.274349594E1;3.475078106E0
4.569268021E2;8.991941452E0;1.571931744E1;9.277027130E0
4.569434681E2;4.806728840E0;1.639227676E1;1.777234077E0
4.569601341E2;-3.372949600E0;1.569224072E1;-7.410686493E0
4.569768001E2;-6.946226597E0;1.455618095E1;-6.463611126E0
4.569934661E2;-4.816993713E0;1.238844681E1;-8.795509338E-1
4.570101321E2;-2.680514336E0;1.055340672E1;2.700788021E0
4.570267981E2;-2.506779194E0;7.439468384E0;5.700531483E0
4.570434641E2;7.432894707E-1;6.068208218E0;2.008574963E0
4.570601300E2;1.512243748E0;-1.952001572E0;-1.613425255E0
4.570767960E2;5.995234013E0;-2.641021729E1;3.386666298E0
4.570934620E2;1.782684803E0;-5.059956741E1;-1.829745483E1
4.571101280E2;2.204375505E0;-4.835736084E1;-1.003795052E1
4.571267940E2;5.774066925E0;-2.301083755E1;4.241071701E0
4.571434600E2;3.658191681E0;-8.028055191E0;7.399127960E0
4.571601260E2;2.026867867E0;-2.798232079E0;6.847074032E0
4.571767920E2;-1.109734178E-1;-2.529505730E0;-2.039938927E0
4.571934580E2;-7.182827473E0;-1.252833366E0;-2.065070724E1
4.572101240E2;-1.529122543E1;1.135877609E0;-1.932745934E1
4.572267899E2;-1.505400848E1;1.922889709E0;-2.944174767E0
4.572434559E2;-1.600725746E1;-1.666579247E0;-5.755646229E-1
4.572601219E2;-1.809419250E1;-1.360739708E0;1.664961433E1
4.572767879E2;-1.402657604E1;3.724261761E0;1.804292488E1
4.572934539E2;-1.454576492E1;8.038873672E0;1.373362541E1
4.573101199E2;-1.544823074E1;9.925296783E0;8.126495361E0
4.573267859E2;-1.719186783E1;1.202065468E1;4.857796669E0
4.573434519E2;-1.787661934E1;1.411638260E1;2.202851534E0
4.573601179E2;-1.733372879E1;1.478541946E1;6.463377476E-1
4.573767839E2;-1.046528625E1;1.246617031E1;2.533846855E0
4.573934498E2;-4.621122360E0;1.031879425E1;1.158463717E0
4.574101158E2;-2.474094629E0;9.515798569E0;-1.181269169E0
4.574267818E2;-7.639371753E-1;8.990635872E0;-1.545167685E0
4.574434478E2;-1.137007356E0;6.073668957E0;-7.637467384E-1
4.574601138E2;-2.373084545E0;1.258331776E0;-9.161684513E-1
4.574767798E2;-4.875215530E0;-2.114395523E1;-6.539751053E0
4.574934458E2;1.735730171E-1;-5.810982132E1;-2.137500572E1
4.575101118E2;5.166345596E0;-5.927652359E1;-2.494361115E1
4.575267778E2;4.458596230E0;-2.666318893E1;-2.331336737E0
4.575434437E2;-1.192341089E0;-5.303129196E0;1.264355278E1
4.575601097E2;-5.976269245E-1;1.678185463E0;2.385363960E1
4.575767757E2;4.932060242E-1;-3.257928848E0;1.147424698E1
4.575934417E2;-8.011746407E-1;-4.855585098E0;5.061140060E0
4.576101077E2;1.086499691E-1;-3.075150490E0;9.854726791E-1
4.576267737E2;3.735586643E0;-5.966501236E-1;2.854537964E-1
4.576434397E2;6.037615776E0;2.442221165E0;4.445264339E-1
4.576601057E2;7.384221077E0;5.463303566E0;1.124539375E-1
4.576767717E2;8.492509842E0;7.917066097E0;-8.137376308E-1
4.576934377E2;8.479027748E0;9.180642128E0;-2.462396622E-1
4.577101036E2;7.525891304E0;1.181209946E1;2.530161381E0
4.577267696E2;6.186009407E0;1.415883064E1;4.838641167E0
4.577434356E2;3.849344730E0;1.506590652E1;6.254355431E0
4.577601016E2;-3.027076721E-1;1.507178497E1;-3.413499594E-1
4.577767676E2;-3.730913162E0;1.453148746E1;-4.979337692E0
4.577934336E2;-4.594164848E0;1.400579643E1;-3.964965343E0
4.578100996E2;-2.531724691E0;1.262012100E1;-1.626087904E0
4.578267656E2;3.767275810E-2;1.011215019E1;-8.165414333E-1
4.578434316E2;-5.163085461E-1;8.202877998E0;3.819253206E0
4.578600975E2;-1.050835133E0;-1.639032364E0;7.342815399E-3
4.578767635E2;1.990790248E0;-2.577972031E1;8.143317699E-1
4.578934295E2;3.612265110E0;-5.369880676E1;-1.913699150E1
4.579100955E2;5.385027885E0;-4.091054535E1;3.571569920E-2
4.579267615E2;3.146495104E0;-1.791732407E1;4.821478844E0
4.579434275E2;2.608244658E0;-4.318893433E0;5.466201782E0
4.579600935E2;1.938578367E0;-3.778038025E-1;4.264671326E0
4.579767595E2;-3.677818775E-1;-9.564371109E-1;-1.817067146E0
4.579934255E2;-4.488123417E0;-2.532461166E0;-1.649739075E1
4.580100915E2;-1.150391960E1;-8.867015839E-1;-2.260603142E1
4.580267574E2;-1.247799206E1;6.287202835E-1;-6.905216217E0
4.580434234E2;-1.002572060E1;2.339941978E0;-2.317012072E0
4.580600894E2;-7.381505013E0;-1.988449097E-1;2.861161470E0
4.580767554E2;-9.567965508E0;1.420083046E0;2.013519859E1
4.580934214E2;-9.116090775E0;6.831633091E0;1.960563660E1
4.581100874E2;-7.678238392E0;8.116227150E0;1.036383057E1
4.581267534E2;-8.877539635E0;8.785199165E0;2.862977505E0
4.581434194E2;-1.308576965E1;1.155929375E1;-4.215663910E0
4.581600854E2;-1.616996956E1;1.392676735E1;-3.231143236E0
4.581767514E2;-1.178522873E1;1.340695095E1;1.120044708E0
4.581934173E2;-6.606820583E0;1.281988335E1;4.814549923E0
4.582100833E2;-6.084621429E0;1.306390953E1;6.185916901E0
4.582267493E2;-7.156036854E0;1.211983109E1;4.022011280E0
4.582434153E2;-8.063513756E0;7.239974976E0;-6.116960049E-1
4.582600813E2;-6.519282341E0;5.000123978E-1;-5.115894318E0
4.582767473E2;-6.930368900E0;-2.291333580E1;-1.221135616E1
4.582934133E2;-4.311325550E-1;-5.718204498E1;-1.555935001E1
4.583100793E2;5.906901360E0;-5.426440430E1;-1.913153839E1
4.583267453E2;9.304327011E0;-3.199493408E1;-3.163814545E-2
4.583434112E2;-3.792219162E-1;-6.423830986E0;9.492178917E0
4.583600772E2;-7.491441727E0;4.053520679E0;2.453169250E1
4.583767432E2;-7.295337677E0;1.189021111E0;1.255133438E1
4.583934092E2;-2.579466343E0;-2.192231178E0;5.967036247E0
4.584100752E2;9.423437119E-1;-2.353509903E0;1.968658447E0
4.584267412E2;4.756824493E0;-8.580808640E-1;8.324213028E-1
4.584434072E2;8.310837746E0;1.547341347E0;3.734350204E-1
4.584600732E2;9.657588959E0;4.464271069E0;-1.017278433E0
4.584767392E2;1.010670853E1;6.909984112E0;-1.763094425E0
4.584934052E2;8.995594978E0;9.464822769E0;-6.396389008E-1
4.585100711E2;7.339887619E0;1.191397667E1;9.118546247E-1
4.585267371E2;7.140855789E0;1.446589756E1;3.883154392E0
4.585434031E2;6.262024403E0;1.638692093E1;6.578016281E0
4.585600691E2;8.931677341E-1;1.742387772E1;-1.706059933E0
4.585767351E2;-5.089569569E0;1.615629578E1;-5.358844280E0
4.585934011E2;-5.989441872E0;1.512173653E1;-1.450289369E0
4.586100671E2;-5.215125084E0;1.190734959E1;3.824359655E0
4.586267331E2;-1.609305501E0;6.756190300E0;3.794096470E0
4.586433991E2;-2.600434780E0;6.327926636E0;4.286305904E-1
4.586600650E2;8.069233894E-1;-1.125776958E1;7.398948669E-1
4.586767310E2;6.762049198E0;-3.556283569E1;-3.877297401E0
4.586933970E2;8.685597420E0;-5.342984390E1;-2.260451889E1
4.587100630E2;6.818436146E0;-3.124672699E1;1.677770495E0
4.587267290E2;3.254712105E0;-1.228293991E1;5.176930904E0
4.587433950E2;1.761811137E0;-3.235118866E0;5.323470116E0
4.587600610E2;-2.811014652E-3;-2.506040573E0;2.271627188E0
4.587767270E2;-4.212840080E0;-4.784301758E0;-8.847006798E0
4.587933930E2;-1.213022232E1;-5.029751778E0;-2.385970116E1
4.588100590E2;-1.755476379E1;-2.180639267E0;-1.541502190E1
4.588267249E2;-1.529720306E1;-3.084135056E-1;-2.880696297E0
4.588433909E2;-8.953052521E0;-5.927410126E-1;-6.117208004E-1
4.588600569E2;-1.124937439E1;1.142523766E0;1.915161324E1
4.588767229E2;-9.165770531E0;5.516435623E0;1.805619240E1
4.588933889E2;-8.304973602E0;7.738859653E0;1.146639252E1
4.589100549E2;-9.662821770E0;8.386332512E0;3.763885260E0
4.589267209E2;-1.376815891E1;1.078505611E1;-3.980623960E0
4.589433869E2;-1.835175133E1;1.421945190E1;-4.946702003E0
4.589600529E2;-1.490519714E1;1.467567921E1;1.736932039E0
4.589767189E2;-7.981709480E0;1.404201984E1;7.094522476E0
4.589933848E2;-5.037148476E0;1.397614479E1;9.393932343E0
4.590100508E2;-4.881524086E0;1.229521942E1;6.830729485E0
4.590267168E2;-5.056039810E0;9.663165092E0;3.298978329E0
4.590433828E2;-6.165657043E0;1.684530258E0;-9.689235687E-2
4.590600488E2;-7.002806664E0;-8.330766678E0;-9.314673424E0
4.590767148E2;-5.432857513E0;-4.406066895E1;-1.482006645E1
4.590933808E2;1.852857113E0;-6.471259308E1;-2.196798706E1
4.591100468E2;8.643048286E0;-4.420757294E1;-6.685671806E0
4.591267128E2;5.911809921E0;-1.561461067E1;5.082906723E0
4.591433787E2;-5.734100342E-1;-1.030426025E-1;1.508196163E1
4.591600447E2;-1.778932810E0;4.042608261E0;1.575544739E1
