"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.666495279E1;1.142549068E-1;5.526569486E-1;-5.106865168E-1
3.668511079E1;1.292953342E-1;5.513994694E-1;-9.939215183E-1
3.670526879E1;-1.031015590E-1;4.702262878E-1;-1.315898061E0
3.672542679E1;-4.706712365E-1;7.238382101E-1;-1.174559355E0
3.674558479E1;-5.139368773E-1;8.468068242E-1;-7.759396434E-1
3.676574279E1;-1.725047529E-1;5.408288836E-1;-3.448791206E-1
3.678590079E1;6.644987967E-3;6.211633235E-2;5.915297195E-2
3.680605879E1;2.316317149E-2;-4.224420339E-2;-9.325467795E-2
3.682621679E1;-6.287369877E-2;-6.314904988E-2;2.960525826E-2
3.684637479E1;-1.137211919E-1;-4.010707140E-3;8.494508266E-2
3.686653279E1;-2.496249601E-2;6.737546623E-2;1.202574745E-1
3.688669079E1;-5.139384791E-2;-3.626801446E-2;2.621700764E-1
3.690684879E1;-2.602174412E-3;-3.223059326E-2;2.407116294E-1
3.692700679E1;-1.373065561E-1;2.657313645E-2;2.708295584E-1
3.694716479E1;-3.224880695E-1;8.689607680E-2;3.769068420E-1
3.696732179E1;-4.705534279E-1;1.160014272E-1;3.895894289E-1
3.698747979E1;-3.837553263E-1;1.320618093E-1;3.654960990E-1
3.700763779E1;-1.324212402E-1;1.465446949E-1;2.849057019E-1
3.702779579E1;-4.500276968E-2;-1.623803377E-1;3.209219277E-1
3.704795379E1;-1.390629709E-1;-2.425104827E-1;3.670800328E-1
3.706811179E1;-2.919043303E-1;-3.164600134E-1;3.130008578E-1
3.708826979E1;-4.254590273E-1;-6.331275702E-1;2.612744868E-1
3.710842779E1;-4.332690239E-1;-8.516491652E-1;4.050729573E-1
3.712858579E1;-3.109121919E-1;-8.630926609E-1;5.600152016E-1
3.714874379E1;-1.835798919E-1;-3.785989583E-1;6.077443361E-1
3.716890179E1;-2.921866812E-2;-3.621761501E-1;5.970066786E-1
3.718905979E1;2.766115963E-2;-5.300427079E-1;4.425893426E-1
3.720921779E1;1.094067544E-1;-5.762318969E-1;2.118813396E-1
3.722937579E1;3.395538330E-1;-5.534977913E-1;2.382394224E-1
3.724953279E1;3.080903590E-1;-7.195807099E-1;3.914393187E-1
3.726969079E1;5.223898888E-1;-5.665889978E-1;5.879392028E-1
3.728984879E1;8.312066793E-1;-6.486460567E-1;8.738396764E-1
3.731000679E1;6.069509983E-1;-3.538659513E-1;7.225834727E-1
3.733016479E1;6.332363486E-1;3.174037933E-1;4.340829253E-1
3.735032279E1;7.645310163E-1;1.484609246E-1;2.936750054E-1
3.737048079E1;3.723664284E-1;2.731766105E-1;4.691414163E-2
3.739063879E1;9.205172062E-1;1.974807084E-1;8.870114572E-3
3.741079679E1;1.308465362E0;-1.331786215E-1;-6.314191222E-2
3.743095479E1;1.187230945E0;-2.601052262E-2;-2.325887084E-1
3.745111279E1;1.136903405E0;-1.993644089E-1;-3.467215896E-1
3.747127079E1;3.947328627E-1;2.153125852E-1;-3.973918855E-1
3.749142879E1;3.835856318E-1;3.115606904E-1;-1.432501078E-1
3.751158679E1;4.140792787E-1;3.265744746E-1;-9.358116984E-2
3.753174479E1;6.328169107E-1;1.157027930E-1;-2.265789658E-1
3.755190304E1;7.425081134E-1;-1.136988252E-1;-4.146991372E-1
3.757206104E1;4.877264500E-1;-1.998934895E-1;-2.400163263E-1
3.759221904E1;5.998998284E-1;-1.375652254E-1;-2.181082219E-1
3.761237704E1;4.542049170E-1;5.525298417E-3;-1.750321984E-1
3.763253504E1;-1.761572957E-1;3.509332836E-1;-7.883487642E-2
3.765269304E1;-2.371350676E-1;4.774141014E-1;6.526677310E-2
3.767285104E1;1.112251356E-1;1.850464493E-1;2.003054880E-2
3.769300904E1;-1.623084545E-1;1.073373109E-1;-5.028690398E-2
3.771316704E1;-3.419023007E-2;5.121051893E-2;1.509826183E-1
3.773332504E1;-6.998635083E-2;2.979491353E-1;3.248541951E-1
3.775348304E1;-4.165410697E-1;7.657867670E-1;3.468263447E-1
3.777364104E1;-2.724421322E-1;6.304165721E-1;3.449531794E-1
3.779379804E1;-2.397310138E-1;2.605643868E-1;2.796293795E-1
3.781395604E1;-3.635840714E-1;6.473570317E-2;2.084280364E-2
3.783411404E1;-6.411899924E-1;-1.466763318E-1;-5.888480693E-2
3.785427204E1;-7.605208755E-1;-2.102552056E-1;2.661436051E-2
3.787443004E1;-6.909930110E-1;-5.391056091E-2;1.751712151E-2
3.789458804E1;-3.726556003E-1;-7.210097462E-2;-1.779859886E-2
3.791474604E1;-1.812555343E-1;1.450581551E-1;-1.587617844E-1
3.793490404E1;-1.771189421E-1;1.054895967E-1;-3.254201114E-1
3.795506204E1;-5.358558893E-1;-3.044508100E-1;-3.793181777E-1
3.797522004E1;-8.407594562E-1;-8.391679823E-2;-3.508929908E-1
3.799537804E1;-4.900482595E-1;2.182347924E-1;-2.659885585E-1
3.801553604E1;-1.025473699E-1;-1.927687088E-3;-1.268072873E-1
3.803569304E1;-2.466209233E-1;2.044789493E-1;1.265382618E-1
3.805585104E1;-4.470532537E-1;3.481850028E-1;2.882653475E-1
3.807600904E1;-2.607084811E-1;2.566576898E-1;2.886130512E-1
3.809616704E1;1.900055557E-1;1.118126139E-2;3.667082265E-2
3.811632504E1;6.061523557E-1;5.871041119E-2;-4.008641243E-1
3.813648304E1;3.951226175E-1;-4.576297104E-2;-6.165273190E-1
3.815664104E1;-1.576027274E-1;-1.745412946E-1;-2.672506571E-1
3.817679904E1;-3.113965094E-1;-5.895800516E-2;1.743921489E-1
3.819695704E1;-2.081438750E-1;-2.282726020E-2;2.734567523E-1
3.821711504E1;-2.084139884E-1;1.759933829E-1;3.028817475E-1
3.823727304E1;-3.161675334E-1;3.934369385E-1;3.783882558E-1
3.825743004E1;-3.461623490E-1;2.990215421E-1;3.188961744E-1
3.827758804E1;-3.123875856E-1;2.100580335E-1;3.358688056E-1
3.829774604E1;-1.628346145E-1;-1.385953873E-1;3.597561717E-1
3.831790404E1;-2.013842613E-1;4.312133417E-3;3.057362735E-1
3.833806204E1;-3.474631011E-1;6.730268896E-2;2.415471077E-1
3.835822004E1;-4.322551489E-1;-7.923603803E-2;3.018489480E-1
3.837837804E1;-4.496228397E-1;-3.796327710E-1;5.009474754E-1
3.839853604E1;-4.695496261E-1;-4.942128956E-1;6.371979117E-1
3.841869404E1;-4.892276227E-1;-6.157943010E-1;6.242845654E-1
3.843885204E1;-3.313934803E-1;-7.747914791E-1;4.812391996E-1
3.845901004E1;-1.395433098E-1;-8.826501966E-1;3.521986902E-1
3.847916704E1;-1.060025319E-1;-8.196112514E-1;2.860408723E-1
3.849932504E1;-1.226207986E-1;-6.745342016E-1;4.015358090E-1
3.851948304E1;-1.274905950E-1;-6.438245773E-1;5.897530913E-1
3.853964104E1;-1.337369531E-1;-7.709891200E-1;6.972954273E-1
3.855979779E1;4.747177660E-2;-5.900910497E-1;7.620458603E-1
3.857995579E1;1.772604585E-1;-1.606841534E-1;5.141273737E-1
3.860011379E1;3.742168248E-1;-4.016705789E-3;2.072171718E-1
3.862027179E1;4.426110685E-1;8.704506792E-3;3.065303434E-3
3.864042979E1;5.951383710E-1;-6.802333891E-2;1.684403978E-2
3.866058779E1;6.635094285E-1;-4.227598757E-2;-7.516039163E-2
3.868074479E1;6.650404334E-1;1.225853190E-1;-1.629371643E-1
3.870090279E1;1.141073108E0;3.675367683E-2;-9.757148474E-2
3.872106079E1;1.356443286E0;-5.867064372E-2;-1.341522932E-1
3.874121879E1;1.349952459E0;-8.178863674E-2;-1.396985054E-1
3.876137679E1;9.310941696E-1;1.693470925E-1;-7.812482864E-2
3.878153479E1;6.726008654E-1;2.220538557E-1;-4.016517475E-2
3.880169279E1;8.823263049E-1;2.792191319E-2;2.397816069E-2
3.882185079E1;5.328535438E-1;1.296221316E-1;-1.541878879E-1
3.884200879E1;1.429886818E-1;2.818660736E-1;-1.529406905E-1
3.886216679E1;-5.559329316E-2;2.382893413E-1;-2.156919837E-1
3.888232379E1;1.085000113E-1;-1.315922756E-2;-2.249947935E-1
3.890248179E1;4.178164601E-1;-1.720007956E-1;-7.172653079E-2
3.892263979E1;3.933662176E-1;-1.458766907E-1;-2.608080953E-2
3.894279779E1;3.746658862E-1;-2.353294045E-1;-1.027848795E-1
3.896295579E1;3.483170271E-1;-2.912468612E-1;-9.910278022E-3
3.898311379E1;8.900599182E-2;-1.734874099E-1;-8.796039969E-3
3.900327179E1;-2.827601731E-1;-2.092062309E-2;-7.165018935E-3
3.902342979E1;-4.784210622E-1;2.176230550E-1;9.288988262E-2
3.904358779E1;-2.140237540E-1;4.335122183E-2;1.554791629E-1
3.906374479E1;6.979902089E-2;-7.737669349E-2;8.948238939E-2
3.908390279E1;-5.267427862E-2;-6.302502006E-2;2.632756531E-2
3.910406079E1;-9.368009865E-3;-3.942291439E-2;5.897568911E-2
3.912421879E1;-4.504300654E-1;-1.333044916E-1;2.664658427E-1
3.914437679E1;-1.116862178E0;3.752951920E-1;2.711794674E-1
3.916453479E1;-7.072028518E-1;3.622150719E-1;2.493502498E-1
3.918469279E1;-2.708452344E-1;5.406343192E-2;1.866571158E-1
3.920485079E1;-2.152054757E-1;-1.591890119E-2;5.446977913E-2
3.922500879E1;-4.198371172E-1;7.084736601E-3;2.226444520E-2
3.924516579E1;-3.974310160E-1;-3.500511870E-2;8.874764293E-2
3.926532379E1;-2.682162821E-1;3.224384189E-1;1.075272560E-1
3.928548179E1;-1.349816471E-2;9.584903717E-1;8.594255149E-2
3.930563979E1;2.174171992E-2;9.225389957E-1;-1.401980668E-1
3.932579779E1;1.656578332E-1;4.552631974E-1;-3.096548915E-1
3.934595579E1;5.343675613E-1;2.830785513E-1;-5.653682351E-1
3.936611379E1;1.803921163E-1;3.028804362E-1;-9.797409773E-1
3.938627179E1;-4.339083135E-1;2.937168479E-1;-1.101216078E0
3.940642979E1;-5.408370495E-1;2.118563801E-1;-7.574051619E-1
3.942658679E1;-2.607936263E-1;3.709160537E-2;-5.073387623E-1
3.944674479E1;4.310582299E-3;1.461636126E-1;-2.864219546E-1
3.946690279E1;3.676531091E-2;-4.342033714E-2;-8.995596319E-2
3.948706079E1;5.812970921E-2;-2.377817333E-1;-1.073347479E-1
3.950721879E1;1.877501160E-1;-1.808154583E-1;-1.986728907E-1
3.952737679E1;1.904507726E-1;3.434323668E-1;-2.931095362E-1
3.954753479E1;6.220939010E-2;1.858071685E-1;-8.173225075E-2
3.956769342E1;-1.827964373E-2;-1.097999439E-1;3.950924873E-1
3.958785142E1;-2.805054188E-1;1.708338708E-1;3.763846159E-1
3.960800842E1;-3.356043100E-1;1.007568464E-1;5.324592590E-1
3.962816642E1;-4.023278952E-1;1.086375490E-1;6.445412636E-1
3.964832442E1;-5.276282430E-1;1.731870323E-1;6.605112553E-1
3.966848242E1;-4.725714922E-1;-8.332066238E-2;6.117070913E-1
3.968864042E1;-4.710621536E-1;-4.393033087E-1;6.372972131E-1
3.970879842E1;-5.322026014E-1;-6.423326135E-1;6.186513305E-1
3.972895642E1;-3.866239786E-1;-4.617662728E-1;6.283441782E-1
3.974911442E1;-1.793086231E-1;-5.147374272E-1;7.098851204E-1
3.976927142E1;-7.738441229E-2;-4.991089106E-1;7.487313151E-1
3.978942942E1;-4.142801464E-2;-4.733353257E-1;8.506736755E-1
3.980958742E1;1.169136837E-1;-5.453281999E-1;8.079913259E-1
3.982974542E1;8.528330922E-2;-6.441370845E-1;8.177156448E-1
3.984990342E1;-3.318209574E-2;-7.315022349E-1;7.791194916E-1
3.987006142E1;4.334438220E-2;-5.046452284E-1;7.835046649E-1
3.989021942E1;4.077892601E-1;-3.569627106E-1;7.003284693E-1
3.991037742E1;3.809618354E-1;-5.899952054E-1;6.362333894E-1
3.993053442E1;-7.414695807E-3;-8.241655678E-2;3.364160061E-1
3.995069242E1;1.750797480E-1;1.083030626E-1;3.811585531E-2
3.997085042E1;6.554280519E-1;-2.892585397E-1;-1.537114233E-1
3.999100842E1;6.771534085E-1;-4.286385179E-1;-3.362698257E-1
4.001116642E1;7.937448025E-1;-2.443310469E-1;-3.678129613E-1
4.003132442E1;1.129208446E0;-3.960224092E-1;-2.937023342E-1
4.005148242E1;1.020410895E0;-2.704172134E-1;-3.051431775E-1
4.007164042E1;7.165895700E-1;-1.870275736E-1;-4.023763537E-1
4.009179742E1;6.146345139E-1;-2.189006656E-1;-3.971300125E-1
4.011195542E1;6.952717155E-2;4.469109327E-2;-3.861767054E-1
4.013211342E1;1.536323726E-1;-7.116862386E-2;-2.809795439E-1
4.015227142E1;2.367804050E-1;-1.193133220E-1;-3.705957532E-1
4.017242942E1;3.204709664E-2;-7.896032184E-2;-3.002359569E-1
4.019258742E1;8.481045812E-2;-1.379006952E-1;-1.629132181E-1
4.021274542E1;-3.042734563E-1;1.763337553E-1;-1.323800683E-1
4.023290242E1;-1.375876814E-1;-4.823768884E-2;-7.863520831E-2
4.025306042E1;-3.882605731E-1;2.045105547E-1;-3.735626489E-2
4.027321842E1;-3.358224332E-1;-1.879999600E-2;-6.609271467E-2
4.029337642E1;-4.928763211E-1;3.454039991E-2;-2.659964375E-2
4.031353442E1;-6.643137932E-1;1.456823349E-1;1.054024026E-1
4.033369242E1;4.068192840E-2;-1.175094396E-1;1.398108602E-1
4.035385042E1;3.247591481E-2;-4.003266990E-2;-1.061273441E-1
4.037400842E1;-4.745851457E-1;2.221748829E-1;-2.439181805E-1
4.039416542E1;-8.949446678E-1;2.979278564E-2;-1.552473754E-1
4.041432342E1;-7.356672883E-1;-1.383044124E-1;2.893501148E-2
4.043448142E1;-7.112393379E-1;-1.249764487E-2;-7.987606525E-2
4.045463942E1;-3.381585777E-1;-1.759210378E-1;-2.139181048E-1
4.047479742E1;-9.554737061E-2;-1.203433275E-1;-2.614369392E-1
4.049495542E1;-2.849116325E-1;3.643742576E-2;-2.232087702E-1
4.051511342E1;-1.882167608E-1;1.316814590E-2;-2.116537094E-1
4.053527042E1;-8.468868211E-3;1.353556942E-2;2.740881220E-2
4.055542842E1;-1.977352202E-1;4.165066481E-1;-1.004065350E-1
4.057558642E1;9.326341003E-2;9.490262270E-1;-4.037668407E-1
4.059574442E1;4.117272198E-1;1.413943052E0;-3.759091794E-1
4.061590242E1;1.599943787E-1;9.959701896E-1;-5.310351253E-1
4.063606042E1;-6.681299955E-2;1.747286916E-1;-9.229987264E-1
4.065621842E1;1.373490840E-1;3.246234357E-1;-1.003618479E0
4.067637542E1;2.166007161E-1;3.057934046E-1;-6.636522412E-1
4.069653342E1;2.494786233E-1;5.096377134E-1;-5.819119811E-1
4.071669142E1;4.383568093E-2;3.929842114E-1;-6.044389606E-1
4.073684942E1;-2.508435249E-1;6.873080134E-2;-5.403343439E-1
4.075700742E1;-2.579086125E-1;1.127444282E-1;-2.184666991E-1
4.077716542E1;-1.085084602E-1;1.550228745E-1;8.252185583E-2
4.079732342E1;-1.114437208E-1;1.142107844E-1;1.417830586E-1
4.081748042E1;-1.614468405E-3;1.077360958E-1;1.490335912E-1
4.083763842E1;5.440058932E-2;6.346987933E-2;2.397531420E-1
4.085779642E1;8.969043195E-2;6.908955425E-2;2.691180110E-1
4.087795442E1;-4.237241670E-2;2.595730424E-1;3.916357458E-1
4.089811242E1;-1.941580474E-1;4.045007527E-1;4.549939036E-1
4.091827042E1;-2.029138356E-1;4.143185616E-1;4.460813403E-1
4.093842842E1;-8.263185620E-2;2.403715998E-1;4.494135976E-1
4.095858542E1;-1.245983317E-1;-3.899757564E-2;4.996294975E-1
4.097874342E1;-1.227388456E-1;-2.436339855E-1;5.056028962E-1
4.099890142E1;-1.545609236E-1;-3.191603124E-1;6.167891622E-1
4.101905942E1;-3.103443682E-1;-4.101262093E-1;7.095938921E-1
4.103921742E1;-4.032556415E-1;-6.555313468E-1;8.991938233E-1
4.105937542E1;-3.021417260E-1;-9.732059836E-1;1.285862088E0
4.107953342E1;-2.246194929E-1;-6.918202639E-1;1.672824621E0
4.109969042E1;-9.456054121E-2;-4.306734204E-1;1.828667045E0
4.111984842E1;-1.265362799E-1;-2.760875523E-1;1.568610191E0
4.114000642E1;-8.919548243E-2;-7.720957696E-2;9.355728626E-1
4.116016442E1;2.152940184E-1;-1.735482812E-1;2.833553553E-1
4.118032242E1;5.492464900E-1;-1.696759015E-1;8.780601621E-2
4.120048042E1;8.233255744E-1;-3.381184340E-1;2.632101439E-2
4.122063742E1;6.972282529E-1;-2.827992439E-1;-2.699436992E-2
4.124079542E1;4.325003922E-1;1.466231197E-1;-1.067081988E-1
4.126095342E1;1.612227410E-1;7.230804563E-1;6.849642843E-2
4.128111142E1;7.570062280E-1;1.104976386E-1;2.934707403E-1
4.130126942E1;9.643073082E-1;-4.075061381E-1;1.311517656E-1
4.132142742E1;5.823115706E-1;-3.540453613E-1;-3.669493496E-1
4.134158542E1;3.618647456E-1;-1.790944636E-1;-4.074848592E-1
4.136174242E1;3.168440461E-1;-5.787100643E-2;-2.091721594E-1
4.138190042E1;7.873084545E-1;-1.705577523E-1;-2.486273199E-1
4.140205842E1;5.984803438E-1;2.623020113E-1;-4.391919971E-1
4.142221642E1;7.078386545E-1;-9.650965780E-2;-5.666736364E-1
4.144237442E1;1.539007127E-1;1.362970620E-1;-5.465719104E-1
4.146253242E1;-1.413210034E-1;1.876010001E-1;-4.564825296E-1
4.148268942E1;-2.176433802E-1;2.169778645E-1;-3.738347888E-1
4.150284742E1;-4.025338292E-1;2.619077563E-1;-3.232694864E-1
4.152300542E1;-2.345189899E-1;-5.195723474E-2;-1.287359446E-1
4.154316342E1;-1.985680908E-1;8.872506768E-2;6.181053072E-2
4.156332121E1;3.088865578E-1;-2.889759541E-1;1.916981339E-1
4.158347921E1;6.649827361E-1;-3.502064943E-1;3.717789352E-1
4.160363721E1;2.910199165E-1;9.274455905E-2;5.078149438E-1
4.162379421E1;4.866964221E-1;5.260042101E-2;3.258890212E-1
4.164395221E1;4.370783567E-1;6.398282945E-2;1.764904857E-1
4.166411021E1;2.610255480E-1;1.100775301E-1;1.889400929E-1
4.168426821E1;1.189807206E-1;2.524350584E-1;-6.163533032E-2
4.170442621E1;-4.644829314E-3;3.433773220E-1;-1.949713081E-1
4.172458421E1;3.570531011E-1;7.694426924E-2;-4.406369925E-1
4.174474121E1;3.739609718E-1;1.477745026E-1;-1.152109727E-1
4.176489921E1;-5.481027365E-1;9.495095611E-1;2.034537122E-2
4.178505721E1;-6.855532527E-1;6.926615834E-1;-1.083981022E-1
4.180521521E1;-9.353689551E-1;4.904576838E-1;3.166025281E-1
4.182537321E1;-9.569714665E-1;-1.621995866E-2;2.796463072E-1
4.184553121E1;-1.899097674E-2;-7.146986127E-1;2.806212567E-2
4.186568821E1;-2.940157428E-2;-5.725324750E-1;-2.641717717E-2
4.188584621E1;5.978043191E-4;-3.798207045E-1;9.595699608E-2
4.190600421E1;1.354478598E-1;-3.440878093E-1;-4.924863949E-2
4.192616221E1;3.429846466E-1;-3.883590102E-1;-6.351642609E-1
4.194632021E1;2.405239493E-1;-1.175587997E-1;-8.443984985E-1
4.196647821E1;-2.355533093E-1;-2.528216839E-1;-9.385245442E-1
4.198663521E1;-5.480176210E-1;1.188826468E-2;-1.241688251E0
4.200679321E1;-2.417984903E-1;4.154638350E-1;-1.125460267E0
4.202695121E1;4.419068396E-1;1.441973597E-1;-6.588644385E-1
4.204710921E1;1.274573326E0;-1.173810959E0;-3.597366214E-1
4.206726721E1;1.761316895E0;-2.423127413E0;-3.620733619E-1
4.208742421E1;1.123577237E0;-1.801362276E0;-4.368786812E-1
4.210758221E1;1.574178636E-1;-6.397244930E-1;-6.402605027E-2
4.212774021E1;-4.554051459E-1;-7.965484858E-1;6.921191216E-1
4.214789821E1;-8.899515867E-1;-2.553591132E-1;1.369091034E0
4.216805621E1;-1.475743055E0;7.350803018E-1;1.408600688E0
4.218821421E1;-1.782455683E0;7.706914544E-1;1.482219338E0
4.220837221E1;-2.007852793E0;7.895321846E-1;1.288548231E0
4.222852921E1;-1.922770619E0;1.127365947E0;7.863885760E-1
4.224868721E1;-1.401181221E0;4.139364660E-1;3.934236169E-1
4.226884521E1;-6.893020868E-1;-1.056046411E-2;4.496710002E-1
4.228900321E1;-4.542764425E-1;1.248415783E-1;2.825344503E-1
4.230916121E1;-8.047239482E-2;-2.481456473E-2;2.665349841E-1
4.232931821E1;2.135838866E-1;-1.630934030E-1;3.796942532E-1
4.234947621E1;1.185429543E-1;2.585913613E-2;2.794243991E-1
4.236963421E1;2.742028236E-2;2.294044942E-1;1.953104734E-1
4.238979221E1;2.341305017E-1;-1.613009572E-1;2.935915291E-1
4.240995021E1;1.442690790E-1;-3.200540543E-1;3.287232220E-1
4.243010821E1;-2.626810074E-1;1.035289094E-1;2.557722926E-1
4.245026521E1;-2.423771173E-1;2.397366427E-2;2.267671376E-1
4.247042321E1;-3.727307618E-1;7.795152068E-2;3.486638367E-1
4.249058121E1;-7.815593481E-1;2.476714253E-1;2.813690007E-1
4.251073921E1;-5.046050549E-1;1.835267395E-1;2.965993285E-1
4.253089721E1;-8.347587287E-2;4.031464756E-1;3.004509807E-1
4.255105421E1;1.598328054E-1;4.815582931E-1;1.710595936E-1
4.257121192E1;4.113273025E-1;3.323957920E-1;-3.263052180E-2
4.259136992E1;4.232728481E-1;2.793400288E-1;-8.253036439E-2
4.261152792E1;4.913151860E-1;-1.267946884E-2;2.782493830E-4
4.263168592E1;3.862254024E-1;5.614763871E-2;-9.659063816E-2
4.265184392E1;4.873426259E-1;-1.463812962E-2;-1.201300099E-1
4.267200092E1;5.829359889E-1;-5.185748637E-2;-1.349267364E-1
4.269215892E1;6.742792726E-1;-6.398627162E-2;-1.833397299E-1
4.271231692E1;7.637371421E-1;-1.338056326E-1;-2.859058082E-1
4.273247492E1;6.083223820E-1;-2.659424394E-2;-4.116165042E-1
4.275263292E1;7.355664968E-1;-1.266891658E-1;-4.051796198E-1
4.277278992E1;6.334615946E-1;-1.930294372E-2;-2.852509916E-1
4.279294792E1;2.799249589E-1;8.632593602E-2;-1.375059336E-1
4.281310592E1;2.114757597E-1;9.129626304E-2;-1.324241310E-1
4.283326392E1;4.592224061E-1;-1.620915681E-1;-8.022864908E-2
4.285342192E1;1.607291698E-1;-1.189636067E-3;-2.769220173E-1
4.287357992E1;5.818665028E-2;-3.119536936E-1;-3.822111487E-1
4.289373692E1;-1.750235707E-1;9.962252341E-3;-3.948322684E-2
4.291389492E1;-3.855368793E-1;9.878248721E-2;2.150309645E-2
4.293405292E1;-3.854140341E-1;1.696153544E-2;1.745253503E-1
4.295421092E1;-4.078590572E-1;1.724267453E-1;1.130564660E-1
4.297436892E1;-1.767171919E-1;1.322628111E-1;-9.859080613E-2
4.299452592E1;-2.238193452E-1;4.062180817E-1;-1.785101444E-1
4.301468392E1;-2.680743337E-1;5.466139913E-1;-2.444078922E-1
4.303484192E1;-1.396347731E-1;3.437007666E-1;-2.876717448E-1
4.305499992E1;-3.428629339E-1;2.872944772E-1;6.342761964E-2
4.307515792E1;-6.880789399E-1;5.379940867E-1;1.990994364E-1
4.309531492E1;-2.258473486E-1;5.099210888E-2;1.319739819E-1
4.311547292E1;-2.576755881E-1;-1.989053935E-1;2.621087730E-1
4.313563092E1;-5.599344969E-1;-3.183543980E-1;-6.068184227E-2
4.315578892E1;-2.181116939E-1;-5.015609264E-1;-4.112744927E-1
4.317594692E1;-1.186779514E-1;-4.513313472E-1;-4.985113442E-1
4.319610492E1;-7.811188698E-2;-6.541642547E-2;-4.664359987E-1
4.321626192E1;1.364663690E-1;1.497111320E-1;-5.329812765E-1
4.323641992E1;2.424149066E-1;1.969553381E-1;-6.359555721E-1
4.325657792E1;1.299626231E-1;3.316562474E-1;-5.533012152E-1
4.327673592E1;-1.713221967E-1;3.374475539E-1;-5.325730443E-1
4.329689392E1;-1.433121413E-1;4.946444333E-1;-6.980876923E-1
4.331705092E1;3.836760521E-1;2.544709146E-1;-7.492555380E-1
4.333720892E1;4.595454633E-1;1.138420589E-2;-6.547763348E-1
4.335736692E1;2.242082506E-1;3.578018844E-1;-8.478130102E-1
4.337752492E1;8.676228672E-2;1.155735403E-1;-8.956944346E-1
4.339768292E1;-2.056657523E-1;4.792550206E-2;-6.423481703E-1
4.341783992E1;-4.205867648E-2;8.464553952E-2;-1.711312383E-1
4.343799792E1;1.594617032E-2;-3.077062964E-1;2.701860964E-1
4.345815592E1;2.309136651E-2;-1.945458055E-1;2.466001362E-1
4.347831392E1;1.654402912E-1;8.202858269E-2;1.303329915E-1
4.349847192E1;-1.979568042E-2;-4.627200961E-2;2.910803854E-1
4.351862892E1;-2.044838667E-1;-2.567771263E-2;3.977844417E-1
4.353878692E1;-1.413170546E-1;1.416161805E-1;3.094288111E-1
4.355894467E1;-3.714687377E-2;1.100917459E-1;1.977766007E-1
4.357910267E1;-2.829159796E-2;-7.508386858E-3;3.178915679E-1
4.359926067E1;-9.322343767E-2;-5.375884473E-2;5.066660047E-1
4.361941767E1;6.811709702E-2;-1.265149117E-1;5.215284824E-1
4.363957567E1;1.617908627E-1;-3.835385740E-1;6.920845509E-1
4.365973367E1;-8.792751282E-2;-4.116395414E-1;1.140855193E0
4.367989167E1;-4.127884209E-1;-2.299951762E-1;1.312448263E0
4.370004967E1;-3.954413831E-1;-5.417308211E-1;1.384592652E0
4.372020667E1;-4.415269196E-1;-7.122285366E-1;1.347079277E0
4.374036467E1;-3.440461159E-1;-4.156305492E-1;9.618185759E-1
4.376052267E1;-1.771988869E-1;-1.210993826E-1;4.984077513E-1
4.378068067E1;-1.928405650E-2;-1.105991751E-2;1.470593810E-1
4.380083867E1;1.285471916E-1;-9.714712203E-2;9.069114178E-2
4.382099567E1;1.362439841E-1;-1.482980400E-1;2.179882973E-1
4.384115367E1;6.305915117E-2;-3.011580110E-1;2.148409784E-1
4.386131167E1;1.717193276E-1;-5.524877310E-1;2.911285758E-1
4.388146967E1;1.197895929E-1;-6.169485450E-1;3.555580378E-1
4.390162767E1;3.429448307E-1;-3.369942307E-1;2.403007299E-1
4.392178467E1;6.473134160E-1;-1.251122653E-1;2.694841623E-1
4.394194267E1;7.046551108E-1;-7.217087597E-2;2.035016268E-1
4.396210067E1;5.908567309E-1;-7.454590499E-2;-9.028327465E-2
4.398225867E1;4.116030931E-1;9.007593244E-2;-2.398674637E-1
4.400241667E1;5.889468193E-1;4.798641801E-2;-2.626751065E-1
4.402257367E1;6.975139380E-1;1.090884879E-1;-4.922375977E-1
4.404273167E1;7.751300931E-1;1.092207581E-1;-6.471745968E-1
4.406288967E1;9.599731565E-1;-1.487306356E-1;-6.537771225E-1
4.408304767E1;8.475827575E-1;-4.697173461E-2;-5.291901231E-1
4.410320567E1;5.716708302E-1;2.231426835E-1;-3.203017712E-1
4.412336267E1;5.093775988E-1;4.343104064E-1;4.369994625E-3
4.414352067E1;5.108498335E-1;4.179513156E-1;1.532071978E-1
4.416367867E1;3.332611620E-1;2.794744670E-1;-1.413438022E-1
4.418383667E1;6.472574472E-1;-3.388813138E-1;-2.547739148E-1
4.420399467E1;3.718605936E-1;-2.510705590E-1;-2.652566135E-1
4.422415167E1;1.664361805E-1;-8.562329412E-2;5.016876385E-2
4.424430967E1;3.395722210E-1;-1.341524422E-1;1.160442978E-1
4.426446767E1;1.753937155E-1;-4.012078792E-2;2.061557025E-1
4.428462567E1;5.120214447E-2;-8.289100230E-2;1.917215437E-1
4.430478367E1;-8.163358271E-2;-9.196411818E-2;2.115828916E-2
4.432494067E1;-1.616169959E-1;-2.628126880E-3;-2.783448435E-2
4.434509867E1;-8.653992414E-2;-5.243338179E-3;-9.835825115E-2
4.436525667E1;9.020732250E-4;-7.526572049E-2;-1.418808401E-1
