"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
6.370220417E-1;-2.760709076E0;8.354426880E0;4.504432983E0
6.533550417E-1;-2.697540436E0;8.348439331E0;4.528383179E0
6.696870417E-1;-2.705623627E0;8.445587311E0;4.505181427E0
6.860180417E-1;-2.764002228E0;8.491841125E0;4.434228973E0
7.023500417E-1;-2.784509583E0;8.476273499E0;4.335733795E0
7.186830417E-1;-2.751128998E0;8.494236145E0;4.207001495E0
7.350150417E-1;-2.646646271E0;8.596623230E0;4.124223633E0
7.513470417E-1;-2.446362762E0;8.696615295E0;4.076323242E0
7.676790417E-1;-2.291135559E0;8.776100006E0;4.070186005E0
7.840120417E-1;-2.252366180E0;8.798104248E0;4.080813904E0
8.003430417E-1;-2.187850342E0;8.701405334E0;4.047133942E0
8.166750417E-1;-2.271825714E0;8.597072296E0;3.989653473E0
8.330070417E-1;-2.376009064E0;8.543633423E0;3.936663666E0
8.493400417E-1;-2.410736847E0;8.630602570E0;3.962859192E0
8.656720417E-1;-2.446662140E0;8.662935333E0;4.046235809E0
8.820040417E-1;-2.456691284E0;8.752598877E0;4.103117523E0
8.983350417E-1;-2.398162994E0;8.705147552E0;4.113595734E0
9.146680417E-1;-2.279459839E0;8.618028717E0;4.098626862E0
9.310000417E-1;-2.278262329E0;8.516839142E0;4.183799744E0
9.473320417E-1;-2.292183380E0;8.526419220E0;4.298161926E0
9.636640417E-1;-2.384391632E0;8.584797821E0;4.374802551E0
9.799970417E-1;-2.462080078E0;8.553812256E0;4.385879517E0
9.963280417E-1;-2.581531677E0;8.554111633E0;4.465364227E0
1.012660042E0;-2.674338684E0;8.549920349E0;4.374203796E0
1.028992042E0;-2.698438568E0;8.520880737E0;4.276157684E0
1.045325042E0;-2.715353394E0;8.411158905E0;4.208797760E0
1.061657042E0;-2.696492615E0;8.376730499E0;4.209845581E0
1.077985500E0;-2.698139191E0;8.419691162E0;4.230502625E0
1.094316500E0;-2.571652222E0;8.432115326E0;4.185596008E0
1.110649500E0;-2.408641205E0;8.403524780E0;4.199666748E0
1.126981500E0;-2.262844391E0;8.447982330E0;4.278103638E0
1.143313500E0;-2.136357422E0;8.497678986E0;4.293970642E0
1.159645500E0;-2.048789520E0;8.530610504E0;4.335883484E0
1.175978500E0;-1.949994965E0;8.532706146E0;4.388873291E0
1.192310500E0;-1.891017609E0;8.533604279E0;4.420457611E0
1.208641500E0;-1.911974030E0;8.543633423E0;4.397704926E0
1.224973500E0;-2.005379791E0;8.561296692E0;4.355792084E0
1.241306500E0;-2.067051544E0;8.591084747E0;4.207749939E0
1.257638500E0;-2.201172638E0;8.590336304E0;4.051923981E0
1.273970500E0;-2.154320068E0;8.606203308E0;3.926185455E0
1.290301500E0;-2.046693878E0;8.576564941E0;3.965254211E0
1.306634500E0;-1.916764069E0;8.563242645E0;4.034111023E0
1.322966500E0;-1.916764069E0;8.522227936E0;4.148622894E0
1.339298500E0;-2.071542206E0;8.474028168E0;4.336033173E0
1.355630500E0;-2.304607544E0;8.261769562E0;4.476890259E0
1.371963500E0;-2.606978760E0;8.153544617E0;4.456981659E0
1.388295500E0;-2.516866150E0;8.305927734E0;4.452041931E0
1.404626500E0;-2.287692719E0;8.602910156E0;4.395609283E0
1.420958500E0;-2.061962128E0;8.851393433E0;4.333039398E0
1.437291500E0;-1.947749634E0;8.971144409E0;4.290976868E0
1.453623500E0;-1.900298309E0;8.956624603E0;4.255800018E0
1.469955500E0;-1.946252747E0;8.778944092E0;4.173620911E0
1.486286500E0;-2.148332520E0;8.521928558E0;4.089495850E0
1.502619500E0;-2.339634705E0;8.380772095E0;3.992048492E0
1.518951500E0;-2.396965485E0;8.411607971E0;3.922143860E0
1.535283500E0;-2.400558014E0;8.566236420E0;3.768862610E0
1.551615500E0;-2.458337860E0;8.703351288E0;3.653751984E0
1.567948500E0;-2.578687592E0;8.759933624E0;3.573967896E0
1.584280500E0;-2.684667206E0;8.759334869E0;3.609144745E0
1.600611500E0;-2.701282654E0;8.747808838E0;3.715423737E0
1.616943500E0;-2.559826813E0;8.809480591E0;3.773502960E0
1.633276500E0;-2.505489807E0;8.716823273E0;3.840713196E0
1.649608500E0;-2.243534546E0;8.708141327E0;3.852987671E0
1.665940500E0;-2.039359131E0;9.009764099E0;3.923341370E0
1.682271500E0;-1.813778229E0;9.036408691E0;3.949686584E0
1.698605500E0;-1.735191650E0;8.742869110E0;3.984114990E0
1.714936500E0;-1.792073364E0;8.551566925E0;4.058809662E0
1.733781500E0;-2.115401001E0;8.503965912E0;4.107458496E0
1.748857500E0;-2.394271088E0;8.600964203E0;4.089944916E0
1.763933500E0;-2.516267395E0;8.619525604E0;4.002676392E0
1.779009500E0;-2.622097321E0;8.618477783E0;3.946094055E0
1.794084500E0;-2.622995453E0;9.030271454E0;3.951931915E0
1.809160500E0;-2.455643463E0;9.153016205E0;3.733835449E0
1.824236500E0;-2.358794861E0;8.578660583E0;3.409459991E0
1.839312500E0;-2.431244202E0;8.530460815E0;3.521726532E0
1.854388500E0;-2.354453888E0;8.988508301E0;3.710184631E0
1.869463500E0;-2.512076111E0;8.550219727E0;3.685485992E0
1.884539500E0;-2.369722137E0;8.867410126E0;3.902384949E0
1.899615500E0;-2.654879150E0;8.256530457E0;3.608695679E0
1.914691500E0;-2.810555420E0;8.901090088E0;3.908971252E0
1.929766500E0;-2.717598724E0;8.422984314E0;3.694317627E0
1.944842500E0;-3.034040680E0;8.666228485E0;3.725452881E0
1.959918500E0;-2.957699432E0;8.479416962E0;3.982318726E0
1.974994500E0;-2.901117096E0;8.577163696E0;4.305796051E0
1.990070500E0;-2.958896942E0;8.341553650E0;4.454586639E0
2.005145500E0;-2.899171143E0;8.475225677E0;4.474495239E0
2.020221500E0;-2.759062500E0;8.640482025E0;4.274511108E0
2.035297500E0;-2.663710785E0;8.477620697E0;4.237088928E0
2.050373500E0;-2.891986084E0;8.103698273E0;4.169130249E0
2.065448500E0;-2.862198029E0;8.273145905E0;4.001778259E0
2.080524375E0;-2.678529968E0;8.410410461E0;3.707639923E0
2.095600375E0;-2.518512726E0;8.511749725E0;3.417842560E0
2.110676375E0;-2.340682526E0;8.572373657E0;3.164419556E0
2.125752375E0;-2.310295715E0;8.796158295E0;3.211122437E0
2.140827375E0;-2.196831665E0;9.326355743E0;3.502416687E0
2.155903375E0;-2.173480225E0;9.630074158E0;3.563639374E0
2.170979375E0;-2.082918549E0;9.755812683E0;3.478167114E0
2.186055375E0;-2.088157654E0;9.318571930E0;3.379671936E0
2.201130375E0;-2.152972870E0;8.891060944E0;3.353326721E0
2.216206375E0;-2.242337036E0;8.650960236E0;3.394341431E0
2.231282375E0;-2.345023499E0;8.562344513E0;3.406765594E0
2.246358375E0;-2.490371246E0;8.550668793E0;3.426973572E0
2.261434375E0;-2.683619385E0;8.645721130E0;3.468886414E0
2.276509375E0;-2.769091644E0;8.759634247E0;3.561394043E0
2.291585375E0;-2.777623901E0;8.826096039E0;3.601660309E0
2.306661375E0;-2.665357361E0;8.737929382E0;3.658991089E0
2.321737375E0;-2.622097321E0;8.710087280E0;3.655248871E0
2.336812375E0;-2.561323700E0;8.680149536E0;3.660637665E0
2.351888375E0;-2.548151093E0;8.763825531E0;3.632496185E0
2.366964375E0;-2.564467163E0;8.839568024E0;3.615581360E0
2.382040375E0;-2.538121948E0;8.839118958E0;3.544179840E0
2.397116375E0;-2.441123657E0;8.826395416E0;3.475772095E0
2.412191375E0;-2.348166962E0;8.814570007E0;3.432062988E0
2.427267375E0;-2.325563965E0;8.781189423E0;3.404520264E0
2.442343375E0;-2.298470306E0;8.756341095E0;3.456162872E0
2.457419375E0;-2.287842407E0;8.785530396E0;3.490591278E0
2.472494375E0;-2.358794861E0;8.833281097E0;3.520079956E0
2.487570375E0;-2.419568481E0;8.878487091E0;3.562591553E0
2.502646375E0;-2.434387665E0;8.871601410E0;3.589685211E0
2.517722375E0;-2.445464630E0;8.889863434E0;3.620820465E0
2.532798375E0;-2.415975952E0;8.920100555E0;3.613934784E0
2.547873375E0;-2.386038208E0;8.951535187E0;3.648662567E0
2.562949375E0;-2.294877777E0;8.922645264E0;3.740571442E0
2.578025375E0;-2.314337311E0;8.820856934E0;3.679498444E0
2.593101375E0;-2.334994354E0;8.808283081E0;3.729494476E0
2.608177375E0;-2.357297974E0;8.747509460E0;3.695664825E0
2.623252375E0;-2.331701202E0;8.729397125E0;3.733236694E0
2.638328375E0;-2.325264587E0;8.743018799E0;3.784280548E0
2.653404375E0;-2.294129333E0;8.797954559E0;3.824247437E0
2.668480375E0;-2.242187347E0;8.820557556E0;3.826193390E0
2.683555375E0;-2.167642365E0;8.800349579E0;3.830234985E0
2.698631375E0;-2.145787811E0;8.763675842E0;3.832929382E0
2.713707375E0;-2.139800262E0;8.735534363E0;3.838767242E0
2.728783375E0;-2.125280457E0;8.730444946E0;3.823349304E0
2.743859375E0;-2.157912598E0;8.678053894E0;3.840563507E0
2.758934375E0;-2.221380615E0;8.661288757E0;3.793561249E0
2.774010375E0;-2.276765442E0;8.718170471E0;3.745361481E0
2.789086375E0;-2.290536804E0;8.755143585E0;3.736380157E0
2.804162375E0;-2.286345520E0;8.744365997E0;3.766018524E0
2.819237375E0;-2.253713379E0;8.788075104E0;3.746409302E0
2.834313375E0;-2.286345520E0;8.842861176E0;3.758683777E0
2.849389375E0;-2.253863068E0;8.837622070E0;3.766617279E0
2.864465375E0;-2.199675751E0;8.796307983E0;3.791764984E0
2.879541375E0;-2.177671509E0;8.771160278E0;3.818110199E0
2.894616375E0;-2.218087463E0;8.712182922E0;3.860472107E0
2.909692375E0;-2.281854858E0;8.635093231E0;3.894900513E0
2.924768375E0;-2.352058868E0;8.571924591E0;3.905378723E0
2.939844375E0;-2.437231750E0;8.598718872E0;3.911665649E0
2.954919375E0;-2.457888794E0;8.689130859E0;3.896846466E0
2.969995375E0;-2.411634979E0;8.680897980E0;3.907773743E0
2.985071375E0;-2.330653381E0;8.746761017E0;3.839216309E0
3.000147375E0;-2.276765442E0;8.744665375E0;3.855083313E0
3.015223375E0;-2.206411743E0;8.758586426E0;3.886517944E0
3.030298375E0;-2.177372131E0;8.767567749E0;3.933669891E0
3.045374375E0;-2.179318085E0;8.775950317E0;3.974983978E0
3.060450375E0;-2.178120575E0;8.738528137E0;4.003574524E0
3.075527000E0;-2.155816956E0;8.733588409E0;4.067790985E0
3.090602000E0;-2.127675476E0;8.741821289E0;4.128115540E0
3.105678000E0;-2.148033142E0;8.723708954E0;4.193230133E0
3.120754000E0;-2.207160187E0;8.805738373E0;4.228107605E0
3.135830000E0;-2.288590851E0;8.801547089E0;4.082759857E0
3.150906000E0;-2.264640656E0;8.694968719E0;3.993844757E0
3.165981000E0;-2.277064819E0;8.612939301E0;3.980971527E0
3.181057000E0;-2.366279297E0;8.643924866E0;4.051624603E0
3.196133000E0;-2.468666382E0;8.669521637E0;4.209546204E0
3.211209000E0;-2.522554321E0;8.513096924E0;4.181105347E0
3.226284000E0;-2.534379730E0;8.308771820E0;4.214635620E0
3.241360000E0;-2.515968018E0;8.272247772E0;4.351451111E0
3.256436000E0;-2.617906036E0;8.509803772E0;4.479434967E0
3.271512000E0;-2.460732880E0;8.692424011E0;4.530329132E0
3.286588000E0;-2.196681976E0;8.795409851E0;4.403542786E0
3.301663000E0;-2.020348663E0;8.839418335E0;4.303999786E0
3.316739000E0;-1.953737183E0;8.738827515E0;4.229454803E0
3.331815000E0;-1.890867920E0;8.618926849E0;4.226311340E0
3.346891000E0;-1.959874420E0;8.733438721E0;4.151466980E0
3.363222000E0;-1.998194733E0;8.813821564E0;4.006717987E0
3.379554000E0;-1.988614655E0;8.724457397E0;3.961661682E0
3.395886000E0;-1.885928192E0;8.575367432E0;3.949387207E0
3.412219000E0;-1.866169281E0;8.664581909E0;3.866908722E0
3.428551000E0;-1.940265198E0;8.703650665E0;3.992647247E0
3.444883000E0;-2.002086639E0;8.635242920E0;4.173620911E0
3.461214000E0;-1.991758118E0;8.644673309E0;4.345014496E0
3.477547000E0;-1.924398193E0;8.538693695E0;4.406087494E0
3.493879000E0;-1.964814148E0;8.468938751E0;4.501439209E0
3.510211000E0;-1.905836792E0;8.311166840E0;4.659211121E0
3.526543000E0;-1.711840210E0;8.136629791E0;4.881498871E0
3.542876000E0;-1.627864838E0;8.016280060E0;5.029091949E0
3.559208000E0;-1.639390869E0;7.948022003E0;5.240751801E0
3.575539000E0;-1.521585846E0;7.758965149E0;5.210963745E0
3.591871000E0;-1.446591797E0;7.811206512E0;5.173990631E0
3.608204000E0;-1.379231873E0;7.978708191E0;5.132377167E0
3.624536000E0;-1.319356384E0;8.150850220E0;5.124593353E0
3.640868000E0;-1.338067474E0;8.325087891E0;5.095853119E0
3.657200000E0;-1.472937012E0;8.494535522E0;5.049000549E0
3.673533000E0;-1.667532349E0;8.536897430E0;4.984035645E0
3.689864000E0;-1.826801147E0;8.474477234E0;4.818030853E0
3.706196000E0;-1.882635040E0;8.318501587E0;4.769980774E0
3.722528000E0;-1.940714264E0;8.229736176E0;4.753065948E0
3.738861000E0;-2.019300842E0;8.250991974E0;4.772226105E0
3.755193000E0;-2.099983063E0;8.226892090E0;4.815935211E0
3.771524000E0;-2.103276215E0;8.277786255E0;4.833448792E0
3.787856000E0;-2.076481934E0;8.299940186E0;4.828509064E0
3.804189000E0;-1.978735199E0;8.268954620E0;4.804858246E0
3.820521000E0;-1.856289825E0;8.201295319E0;4.839586029E0
3.836853000E0;-1.782792664E0;8.186775513E0;4.897665253E0
3.853185000E0;-1.812131653E0;8.246800690E0;5.014272766E0
3.869518000E0;-1.833237762E0;8.360564117E0;4.948559418E0
3.885849000E0;-1.717528381E0;8.395890656E0;4.845124512E0
3.902181000E0;-1.710493011E0;8.451425171E0;4.800666962E0
3.918513000E0;-1.700014801E0;8.358019409E0;4.677473145E0
3.934846000E0;-1.722318420E0;8.176746368E0;4.763244781E0
3.951178000E0;-1.812281342E0;8.186625824E0;4.853806458E0
3.967510000E0;-1.905537415E0;8.307274933E0;4.887187042E0
3.983841000E0;-2.015558624E0;8.408464508E0;4.834496613E0
4.000174000E0;-2.047292633E0;8.466394043E0;4.753515015E0
4.016506000E0;-2.009122009E0;8.434510345E0;4.618046722E0
4.032838000E0;-1.928739166E0;8.402926025E0;4.475992126E0
4.049170000E0;-1.848805389E0;8.325686646E0;4.378095703E0
4.065503000E0;-1.758692780E0;8.190667419E0;4.361031189E0
4.081838750E0;-1.694326630E0;8.139024811E0;4.391268311E0
4.098169750E0;-1.707648926E0;8.104297028E0;4.599185944E0
4.114501750E0;-1.792223053E0;8.209977264E0;4.783003693E0
4.130834750E0;-1.892514496E0;8.348289642E0;4.846771088E0
4.147166750E0;-1.960024109E0;8.482111359E0;4.781506805E0
4.163498750E0;-1.972597961E0;8.543633423E0;4.691244507E0
4.179830750E0;-1.988165588E0;8.558901672E0;4.575834503E0
4.196163750E0;-2.002835083E0;8.524323578E0;4.456831970E0
4.212494750E0;-2.078278198E0;8.548872528E0;4.397255859E0
4.228826750E0;-2.243384857E0;8.536747742E0;4.383035431E0
4.245158750E0;-2.359992371E0;8.581504669E0;4.397106171E0
4.261491750E0;-2.416425018E0;8.729846191E0;4.257296906E0
4.277823750E0;-2.272873535E0;8.794362030E0;3.924239502E0
4.294155750E0;-2.141446838E0;8.797355804E0;3.811972961E0
4.310486750E0;-2.054328003E0;8.841813354E0;3.846850433E0
4.326819750E0;-2.091001740E0;8.873098297E0;3.712879028E0
4.343151750E0;-2.220183105E0;8.856482849E0;3.534749451E0
4.359483750E0;-2.372416534E0;8.746761017E0;3.585942993E0
4.375815750E0;-2.474055176E0;8.695417786E0;3.638932800E0
4.392148750E0;-2.494113464E0;8.834927673E0;3.662134552E0
4.408480750E0;-2.488125916E0;8.923693085E0;3.544329529E0
4.424811750E0;-2.348765717E0;8.900641022E0;3.513793030E0
4.441143750E0;-2.250120850E0;8.917106781E0;3.510649567E0
4.457476750E0;-2.182611237E0;9.010811920E0;3.365002441E0
4.473808750E0;-2.161205750E0;9.035660248E0;3.246598663E0
4.490140750E0;-2.150128784E0;9.162446594E0;3.271446991E0
4.506472750E0;-2.157762909E0;9.009913788E0;3.250640259E0
4.522805750E0;-2.277663574E0;8.955427094E0;3.107986908E0
4.539136750E0;-2.411634979E0;8.845705261E0;3.214714966E0
4.555468750E0;-2.623743896E0;8.897198181E0;3.201093292E0
4.571800750E0;-2.781815186E0;9.039552155E0;3.116968231E0
4.588133750E0;-2.987487488E0;9.000034332E0;2.975811768E0
4.604465750E0;-3.109932861E0;8.855884094E0;2.947370911E0
4.620797750E0;-3.146606598E0;8.986412659E0;3.032244415E0
4.637128750E0;-3.201841736E0;8.999884644E0;3.090922394E0
4.653461750E0;-3.395239563E0;8.991202698E0;3.178190918E0
4.669793750E0;-3.483256531E0;8.958720245E0;3.262016602E0
4.686125750E0;-3.381917267E0;8.859177246E0;3.259172516E0
4.702457750E0;-3.038681030E0;8.773106232E0;3.208877106E0
4.718790750E0;-2.792592773E0;8.616082764E0;3.117566986E0
4.735122750E0;-2.706970825E0;8.751101990E0;3.043920135E0
4.751453750E0;-2.799328766E0;8.823401642E0;3.260370026E0
4.767785750E0;-2.850522308E0;8.667575684E0;3.210523682E0
4.784118750E0;-2.804418182E0;8.702902222E0;3.206482086E0
4.800450750E0;-2.818189545E0;8.702453156E0;2.978506165E0
4.816782750E0;-2.746189270E0;8.736133118E0;2.986439667E0
4.833114750E0;-2.841840363E0;8.828940125E0;2.920876007E0
4.849447750E0;-2.829715576E0;8.828940125E0;2.955454102E0
4.865778750E0;-3.032543793E0;8.644523621E0;3.015928345E0
4.882110750E0;-3.147953796E0;8.879235535E0;3.084934845E0
4.898442750E0;-3.202141113E0;8.805888062E0;3.053799591E0
4.914775750E0;-3.132086792E0;8.775501251E0;2.938838654E0
4.931107750E0;-3.040028229E0;8.755592651E0;2.925815735E0
4.947439750E0;-2.947221222E0;8.848249969E0;2.949765930E0
4.963770750E0;-2.911595306E0;8.765472107E0;2.884651337E0
4.980103750E0;-2.908900909E0;8.703800354E0;2.892135773E0
4.996435750E0;-2.945874023E0;8.612490234E0;2.959645386E0
5.012767750E0;-3.275189209E0;8.668922882E0;3.042872314E0
5.029099750E0;-3.446433105E0;8.982520752E0;3.054398346E0
5.045432750E0;-3.502117310E0;9.177265778E0;2.984793091E0
5.061764750E0;-3.375031586E0;9.261839905E0;2.684816895E0
5.078091875E0;-3.199147339E0;9.377549286E0;2.332449646E0
5.094423875E0;-3.043770447E0;9.312285004E0;2.077829132E0
5.110756875E0;-3.211721191E0;9.458231506E0;1.865869904E0
5.127088875E0;-3.484304352E0;9.130413208E0;1.680854645E0
5.143420875E0;-3.829636230E0;8.850195923E0;1.623074799E0
5.159752875E0;-4.002975769E0;8.775950317E0;1.723815308E0
5.176085875E0;-4.143533478E0;8.656049652E0;1.939217377E0
5.192416875E0;-4.160897369E0;8.532855835E0;2.137405243E0
5.208748875E0;-4.137994995E0;8.523126068E0;2.267634430E0
5.225080875E0;-4.048930206E0;8.571176147E0;2.379302216E0
5.241413875E0;-3.869752808E0;8.583750000E0;2.485730896E0
5.257745875E0;-3.653003540E0;8.668174438E0;2.596350861E0
5.274077875E0;-3.443289642E0;8.688083038E0;2.804717560E0
5.290408875E0;-3.296445007E0;8.747808838E0;2.902314606E0
5.306741875E0;-3.231629791E0;8.864416351E0;2.891237640E0
5.323073875E0;-3.072660370E0;8.963809662E0;2.819985809E0
5.339405875E0;-2.923420715E0;8.949439545E0;2.668650513E0
5.355737875E0;-2.774031372E0;8.962013397E0;2.575843506E0
5.372070875E0;-2.715353394E0;9.025331726E0;2.717149658E0
5.388402875E0;-2.692301331E0;8.970695343E0;2.575244751E0
5.404733875E0;-2.688110046E0;8.945248260E0;2.808310089E0
5.421065875E0;-2.764900360E0;8.950337677E0;2.839744720E0
5.437398875E0;-2.795586548E0;8.964857483E0;2.932102661E0
5.453730875E0;-2.768043823E0;8.947194214E0;2.984194336E0
5.470062875E0;-2.834804993E0;9.116192780E0;3.019221497E0
5.486394875E0;-2.813549194E0;8.800499268E0;3.010988617E0
5.502727875E0;-2.860551453E0;8.900191956E0;2.966381378E0
5.519058875E0;-2.933898926E0;8.955127716E0;2.822380829E0
5.535390875E0;-2.966531067E0;8.950038300E0;2.704725494E0
5.551722875E0;-3.006647644E0;8.920848999E0;2.635120239E0
5.568055875E0;-3.010689240E0;8.938362579E0;2.620750122E0
5.584387875E0;-3.004402313E0;8.964408417E0;2.659818878E0
5.600719875E0;-3.005899200E0;8.975934448E0;2.701432343E0
5.617050875E0;-3.016976166E0;8.883426819E0;2.686014404E0
5.633383875E0;-3.007096710E0;8.946745148E0;2.707120514E0
5.649715875E0;-3.008593597E0;9.046886902E0;2.684068451E0
5.666047875E0;-2.895129547E0;8.911568298E0;2.696342926E0
5.682379875E0;-2.858904877E0;8.879534912E0;2.751428375E0
5.698712875E0;-2.909200287E0;8.865913239E0;2.775827637E0
5.715044875E0;-2.925216980E0;8.872349854E0;2.787203979E0
5.731375875E0;-3.003055115E0;8.966653748E0;2.827619934E0
5.747707875E0;-3.037333832E0;8.954978027E0;2.793341217E0
5.764040875E0;-3.073708191E0;9.029972076E0;2.789000244E0
5.780372875E0;-3.059487762E0;8.996591492E0;2.784210205E0
5.796704875E0;-3.052003326E0;8.924740906E0;2.734064484E0
5.813035875E0;-3.046464844E0;8.895401917E0;2.754871216E0
5.829369875E0;-3.076103210E0;8.903335419E0;2.749332733E0
5.845700875E0;-3.042572937E0;8.897946625E0;2.728526001E0
5.862032875E0;-3.034040680E0;8.891060944E0;2.701731720E0
5.878364875E0;-3.019071808E0;8.888216858E0;2.687810669E0
5.894697875E0;-2.978655853E0;8.969946899E0;2.694995728E0
5.911029875E0;-2.987038422E0;9.088799744E0;2.670147400E0
5.927360875E0;-2.988535309E0;9.116791534E0;2.648143158E0
5.943692875E0;-2.975213013E0;9.064550171E0;2.615810394E0
5.960025875E0;-2.968177643E0;9.022188263E0;2.592608643E0
5.976357875E0;-2.973267059E0;8.906628571E0;2.580184479E0
5.992689875E0;-2.995420990E0;8.858279114E0;2.602188721E0
6.009021875E0;-3.035238190E0;8.815318451E0;2.643652496E0
6.025354875E0;-3.107687531E0;8.847202148E0;2.663710785E0
6.041685875E0;-3.099604340E0;8.927584991E0;2.663860474E0
6.058017875E0;-3.034040680E0;8.969946899E0;2.729124756E0
6.074349375E0;-3.025658112E0;8.990454254E0;2.727927246E0
6.090682375E0;-3.015030212E0;9.017398224E0;2.688708801E0
6.107014375E0;-2.968477020E0;8.971294098E0;2.646945648E0
6.123346375E0;-2.998863831E0;9.010512543E0;2.460283813E0
6.139677375E0;-2.954555969E0;8.888366547E0;2.594404907E0
6.156010375E0;-3.021167450E0;9.032367096E0;2.532882843E0
6.172342375E0;-3.005899200E0;9.080417175E0;2.471510468E0
6.188674375E0;-2.956501923E0;9.072483673E0;2.434986420E0
6.205006375E0;-2.949616241E0;9.065597992E0;2.424358521E0
6.221339375E0;-2.925216980E0;9.030421143E0;2.407443695E0
6.237671375E0;-2.905907135E0;8.991651764E0;2.421514435E0
6.254002375E0;-2.914140015E0;9.000034332E0;2.465073853E0
6.270334375E0;-2.934347992E0;9.008865967E0;2.520458679E0
6.286667375E0;-2.925965424E0;9.031019897E0;2.555785217E0
6.302999375E0;-2.896327057E0;9.068891144E0;2.591411133E0
6.319331375E0;-2.916684723E0;9.096882935E0;2.606679382E0
6.335663375E0;-2.936593323E0;9.093739471E0;2.616558838E0
6.351996375E0;-2.937641144E0;9.056317291E0;2.584675140E0
6.368327375E0;-2.939587097E0;8.929381256E0;2.542462921E0
6.384659375E0;-3.045566711E0;8.840466156E0;2.565814362E0
6.400991375E0;-3.166814575E0;8.844058685E0;2.599943390E0
6.417324375E0;-3.197351074E0;8.899892578E0;2.614163818E0
6.433656375E0;-3.113226013E0;8.937464447E0;2.610571289E0
6.449988375E0;-3.005899200E0;8.975186005E0;2.611469421E0
6.466319375E0;-2.938239899E0;8.978628845E0;2.621498566E0
6.482652375E0;-2.926863556E0;8.980724487E0;2.612666931E0
6.498984375E0;-2.881507874E0;8.936416626E0;2.653831329E0
6.515316375E0;-2.913990326E0;8.927435303E0;2.687062225E0
6.531648375E0;-2.976859589E0;8.949439545E0;2.701282654E0
6.547981375E0;-2.984194336E0;9.010662231E0;2.718197479E0
6.564312375E0;-2.996768188E0;9.036857758E0;2.636617126E0
6.580644375E0;-2.998115387E0;9.027277679E0;2.613565063E0
6.596976375E0;-2.994373169E0;9.087302856E0;2.644999695E0
6.613309375E0;-2.967728577E0;9.135352936E0;2.649789734E0
6.629641375E0;-2.928061066E0;9.132359161E0;2.625689850E0
6.645973375E0;-2.896027679E0;9.077872467E0;2.638413391E0
6.662304375E0;-2.913840637E0;8.975784760E0;2.630030823E0
6.678637375E0;-2.950514374E0;8.871152344E0;2.686014404E0
6.694969375E0;-3.010090485E0;8.822503510E0;2.717598724E0
