activity_code,dominant_freq_Accelerometer_Accelerationx(m/s^2),dominant_freq_Accelerometer_Accelerationy(m/s^2),dominant_freq_Accelerometer_Accelerationz(m/s^2),dominant_freq_Gyroscope_Gyroscopex(rad/s),dominant_freq_Gyroscope_Gyroscopey(rad/s),dominant_freq_Gyroscope_Gyroscopez(rad/s),dominant_freq_LinearAcceleration_LinearAccelerationx(m/s^2),dominant_freq_LinearAcceleration_LinearAccelerationy(m/s^2),dominant_freq_LinearAcceleration_LinearAccelerationz(m/s^2),max_Accelerometer_Accelerationx(m/s^2),max_Accelerometer_Accelerationy(m/s^2),max_Accelerometer_Accelerationz(m/s^2),max_Gyroscope_Gyroscopex(rad/s),max_Gyroscope_Gyroscopey(rad/s),max_Gyroscope_Gyroscopez(rad/s),max_LinearAcceleration_LinearAccelerationx(m/s^2),max_LinearAcceleration_LinearAccelerationy(m/s^2),max_LinearAcceleration_LinearAccelerationz(m/s^2),mean_Accelerometer_Accelerationx(m/s^2),mean_Accelerometer_Accelerationy(m/s^2),mean_Accelerometer_Accelerationz(m/s^2),mean_Gyroscope_Gyroscopex(rad/s),mean_Gyroscope_Gyroscopey(rad/s),mean_Gyroscope_Gyroscopez(rad/s),mean_LinearAcceleration_LinearAccelerationx(m/s^2),mean_LinearAcceleration_LinearAccelerationy(m/s^2),mean_LinearAcceleration_LinearAccelerationz(m/s^2),median_Accelerometer_Accelerationx(m/s^2),median_Accelerometer_Accelerationy(m/s^2),median_Accelerometer_Accelerationz(m/s^2),median_Gyroscope_Gyroscopex(rad/s),median_Gyroscope_Gyroscopey(rad/s),median_Gyroscope_Gyroscopez(rad/s),median_LinearAcceleration_LinearAccelerationx(m/s^2),median_LinearAcceleration_LinearAccelerationy(m/s^2),median_LinearAcceleration_LinearAccelerationz(m/s^2),min_Accelerometer_Accelerationx(m/s^2),min_Accelerometer_Accelerationy(m/s^2),min_Accelerometer_Accelerationz(m/s^2),min_Gyroscope_Gyroscopex(rad/s),min_Gyroscope_Gyroscopey(rad/s),min_Gyroscope_Gyroscopez(rad/s),min_LinearAcceleration_LinearAccelerationx(m/s^2),min_LinearAcceleration_LinearAccelerationy(m/s^2),min_LinearAcceleration_LinearAccelerationz(m/s^2),range_Accelerometer_Accelerationx(m/s^2),range_Accelerometer_Accelerationy(m/s^2),range_Accelerometer_Accelerationz(m/s^2),range_Gyroscope_Gyroscopex(rad/s),range_Gyroscope_Gyroscopey(rad/s),range_Gyroscope_Gyroscopez(rad/s),range_LinearAcceleration_LinearAccelerationx(m/s^2),range_LinearAcceleration_LinearAccelerationy(m/s^2),range_LinearAcceleration_LinearAccelerationz(m/s^2),spectral_centroid_Accelerometer_Accelerationx(m/s^2),spectral_centroid_Accelerometer_Accelerationy(m/s^2),spectral_centroid_Accelerometer_Accelerationz(m/s^2),spectral_centroid_Gyroscope_Gyroscopex(rad/s),spectral_centroid_Gyroscope_Gyroscopey(rad/s),spectral_centroid_Gyroscope_Gyroscopez(rad/s),spectral_centroid_LinearAcceleration_LinearAccelerationx(m/s^2),spectral_centroid_LinearAcceleration_LinearAccelerationy(m/s^2),spectral_centroid_LinearAcceleration_LinearAccelerationz(m/s^2),std_Accelerometer_Accelerationx(m/s^2),std_Accelerometer_Accelerationy(m/s^2),std_Accelerometer_Accelerationz(m/s^2),std_Gyroscope_Gyroscopex(rad/s),std_Gyroscope_Gyroscopey(rad/s),std_Gyroscope_Gyroscopez(rad/s),std_LinearAcceleration_LinearAccelerationx(m/s^2),std_LinearAcceleration_LinearAccelerationy(m/s^2),std_LinearAcceleration_LinearAccelerationz(m/s^2),variance_Accelerometer_Accelerationx(m/s^2),variance_Accelerometer_Accelerationy(m/s^2),variance_Accelerometer_Accelerationz(m/s^2),variance_Gyroscope_Gyroscopex(rad/s),variance_Gyroscope_Gyroscopey(rad/s),variance_Gyroscope_Gyroscopez(rad/s),variance_LinearAcceleration_LinearAccelerationx(m/s^2),variance_LinearAcceleration_LinearAccelerationy(m/s^2),variance_LinearAcceleration_LinearAccelerationz(m/s^2)
2,3.4000000000000004,1.6,3.4000000000000004,0.8,0.8,0.8,3.4000000000000004,1.6,3.4000000000000004,10.93910789,5.926846504,19.81920242,4.579302311,3.463971138,1.974998832,10.25188351,14.60704422,16.0150795,0.3775077483787934,-9.669570157679667,1.1058338813945332,-0.009977530380669997,-0.016937247095440006,0.16586376719247334,-0.22600085441456666,-0.7788968897561334,-0.5501805593258333,0.016160862289500002,-9.83149004,0.67217212915,-0.5167194307,-0.0092544780355,0.19481009245,-0.43148726225,-0.3933339119,0.30387067795,-7.445967197,-36.84975815,-14.78599072,-4.205394745,-3.372491598,-1.80615449,-8.095860481,-27.99580383,-19.41245651,18.385075087,42.776604653999996,34.60519314,8.784697056,6.836462736,3.7811533219999998,18.347743991,42.60284805,35.42753601,10.391465824769556,8.968918351325547,9.335612386600008,5.6311956553424505,7.0780622676504406,7.458203223062658,9.999907116659458,9.90934644196889,9.15473546279341,3.38229735301034,6.038955782124054,4.860313869706718,1.8291333589532872,1.4936922791079925,0.7513340672613306,3.5295421498329858,5.945068625473109,5.5897211739814,11.439935384180753,36.46898693844955,23.622650912063488,3.345728844835735,2.231116624666829,0.5645028806274536,12.457667787447654,35.34384096158472,31.244982802856
0,1.8,1.0,1.0,1.0,5.6000000000000005,1.8,4.6000000000000005,4.0,4.0,-1.136287079,-3.090323639,7.195237427,2.85940671,1.364933729,1.378840208,3.527210636,4.568140152,3.214021486,-4.342105046113333,-8.200983467186667,3.1619122695788997,0.02380965374567667,-0.024663223906929998,0.02420270582211333,0.15282757137643901,-0.15327759938908667,0.15242430132542664,-4.273612976,-8.1542930605,3.285592575,0.02460744977,0.0054840412925,-0.010838681365500001,0.1306778146,-0.11083338795,0.1540741324,-8.460107117,-13.85878052,-0.9382489014,-1.963251591,-1.29759407,-1.028496623,-3.194333911,-6.074698069,-3.248533507,7.323820038,10.768456880999999,8.1334863284,4.822658301,2.6625277990000003,2.4073368310000003,6.721544547000001,10.642838221,6.4625549929999995,10.798573000199335,11.120320925105851,11.24783038209951,6.224227014132965,8.716316421279833,6.235564111260065,11.610330268009985,11.569975378054192,13.061803826007244,1.1322258551414752,1.6565647826372039,1.4197085502632056,0.8957917421328452,0.4268366177922421,0.47527814246372685,0.9977252498764815,1.5391196607441915,0.9653241344671172,1.2819353870508448,2.7442068790738467,2.0155723676904533,0.8024428452733978,0.18218949828832057,0.22588931270377063,0.9954556742410875,2.3688893300893152,0.9318506845846889
1,0.4,0.4,0.4,0.4,0.4,0.4,6.4,5.2,2.6,-1.859882355,8.504864044,4.63466217,0.02176423371,0.007432838902,0.01373144984,-0.02899488062,0.01514721215,0.0173691541,-1.9000478302066668,8.460838096633333,4.5863182021833335,0.0006701485967760336,-0.00022536595971430013,0.0018164233568016101,-0.05794606596516667,-0.011274219202886033,-0.003920811474278934,-1.9009719084999999,8.458759918,4.590054931499999,-4.391477000000004e-07,-0.00056948140265,0.001133878017,-0.057964179665000004,-0.010719408095,-0.0035834661125,-1.933678894,8.424032135,4.526287537,-0.01418718882,-0.007667550817,-0.008705650456,-0.09103573903,-0.03856881917,-0.0284075278,0.07379653899999994,0.08083190900000048,0.10837463300000039,0.03595142253,0.015100389719,0.022437100296,0.06204085841000001,0.053716031319999996,0.0457766819,8.909545095415307,9.779491710677657,9.082745986056866,7.828209085175612,10.903112765372176,8.763359815374974,10.67988616395966,11.916348708531057,11.85926524518148,0.014193658883533486,0.01629130255808081,0.022360877282325987,0.007157136174385391,0.003074863972688478,0.004557199191777549,0.010564711936234103,0.010621876413444017,0.009350747177956404,0.00020145995250210903,0.00026540653903893034,0.0005000088328352424,5.122459821869596e-05,9.45478845053757e-06,2.0768064473537947e-05,0.00011161313829560732,0.00011282425854247834,8.743647278605967e-05
2,4.2,1.6,3.4000000000000004,0.8,0.8,0.8,3.4000000000000004,1.6,1.6,11.67113495,1.555034041,19.1883297,4.398739815,3.79233861,2.129328966,11.19750118,10.51661777,14.4947958,0.2497331988242333,-10.027523252440734,1.4945105783966,-0.03326995940337999,0.12262516413963336,0.08627969614557002,-0.284357554203651,-0.6608613634237667,-0.74795072773719,-0.30915129185,-9.962872028,0.8595184087500001,-0.463256523,0.19294587525,0.1717071831,-0.650857985,-0.3946585655,0.3837902397,-8.50121212,-38.12466812,-14.29757404,-3.703522205,-3.357577801,-2.01960659,-9.234809875,-29.10025024,-18.0645256,20.17234707,39.679702161,33.48590374,8.10226202,7.1499164109999995,4.148935556,20.432311055,39.616868010000005,32.5593214,9.878185565646312,9.344033949207637,9.042031938656146,5.3975141593694005,7.436142825208789,7.59273404458064,9.529530011664503,9.66130173001244,9.107164390508311,3.469449982809918,5.701102890124886,4.832649276351101,1.805485818863775,1.5341006479468966,0.7558375685482189,3.562302984184935,5.344641769779568,5.053879339589969,12.03708318321974,32.502574163790335,23.354499028216825,3.259779042118196,2.353464798031088,0.5712904300288835,12.690002551132894,28.56519564727247,25.541696379134336
0,1.8,1.0,1.0,1.0,1.0,1.8,3.8000000000000003,2.8000000000000003,1.0,-1.357527008,-4.274211731,8.660240936,1.843617082,1.318071127,1.53149128,2.903550122,3.486946124,3.609755779,-4.300952124076666,-8.012054846136667,3.5112787582387,-0.058348051562206654,0.006154524212586663,0.018403145246809333,0.16457001024611667,-0.14354975628066,0.07592311997739334,-4.210668869,-7.8347076415,3.5432068635,0.017675120848500002,0.01541088475,-0.04309103079,0.1983317077,-0.011150640247999999,0.0149060875925,-8.117918701,-14.16998337,-0.6875202942,-2.165971279,-1.159107327,-1.287250876,-2.997063473,-5.478268039,-2.332904267,6.760391693000001,9.895771639,9.3477612302,4.009588361,2.477178454,2.818742156,5.900613594999999,8.965214162999999,5.942660046,10.670615526120086,11.127472700859528,11.237039252527245,5.589748896478432,8.823006727626057,6.696427473452581,11.689399010260312,11.67686919280104,13.107660779464952,1.162713172951443,1.6496504747538745,1.4177411119502483,0.9113818412682811,0.4164361292390802,0.4918768716646311,1.0349917633114856,1.5140327412176198,1.0092799959620644,1.3519019225548126,2.721346688855683,2.0099898605139264,0.8306168605935624,0.1734190497356279,0.24194285687858397,1.071207950122618,2.29229514147894,1.0186461102491846
1,0.4,0.4,0.4,0.2,0.4,0.2,6.4,5.0,2.4000000000000004,-1.857936401,8.504265289,4.630770264,0.02074223198,0.007223540917,0.01547275949,-0.01707036138,0.01966126263,0.02065616637,-1.8986537292333332,8.462420805366667,4.583219146743333,-0.0008787523392043331,-0.0009785036618537334,0.0005644496995954901,-0.049476669376999995,-0.009733210855757356,-0.0029998857291117335,-1.8991008,8.462127914500002,4.584815826,-0.0027742238015,-0.0012199473565,6.4158812165e-05,-0.049285303655,-0.009855189621500001,-0.0027952614425,-1.940265198,8.414002991,4.524191895,-0.01115831267,-0.00698434934,-0.008705107495,-0.07258777365,-0.04164620876,-0.02918637693,0.08232879700000018,0.09026229799999896,0.10657836899999928,0.03190054465,0.014207890257,0.024177866984999997,0.05551741227000001,0.06130747138999999,0.0498425433,9.418716577405988,9.054063908842275,8.869655085347347,7.542851114010896,11.70956113066043,9.203074755384119,10.126086705062558,11.897162280742936,11.983754632518567,0.015061799653969891,0.016725132862808505,0.023976446085699453,0.0063275893459141695,0.002615825554624783,0.004043671624890616,0.010083015139448532,0.010425475239341755,0.009280383117615405,0.0002268578088163275,0.000279730069278597,0.0005748699669004526,4.0038386930526504e-05,6.842543332228055e-06,1.6351280209945518e-05,0.0001016671943023483,0.00010869053396612802,8.612551080972103e-05
2,3.4000000000000004,1.8,3.4000000000000004,0.8,0.8,0.8,3.4000000000000004,1.8,2.6,14.91827106,1.610100627,18.25279427,4.62430954,3.400188446,1.925730348,14.21929836,9.816978455,14.3673811,0.30001342777263335,-9.821145076289268,1.1534425842739968,-0.05266974649366669,0.08141188772383336,0.12109073786559002,-0.3685010934665467,-0.6627811353232367,-0.5054057743631,-0.02274491638,-9.921871185,0.6799532771,-0.7007437348500001,0.25832643359999996,0.14460954069999998,-0.47249156235,-0.40290260315,0.2658340335,-8.601169586,-30.36925125,-9.44811821,-3.667835951,-3.588074207,-1.334242702,-9.631912231,-21.51669312,-13.84446907,23.519440646,31.979351877000003,27.70091248,8.292145491,6.988262653,3.25997305,23.851210590999997,31.333671574999997,28.211850169999998,9.080411642639561,8.55221683358863,9.001812398675371,4.734702789320225,7.175326571198513,6.87581633846177,8.818189542876986,8.670694988291157,8.095715246358505,3.4093058772180798,5.48372881477747,4.514087209103128,1.8029430763670289,1.4796752015556491,0.7626220553033922,3.504826053317384,5.15011467956289,4.974453650028443,11.623366564433741,30.07128171402071,20.376983331388466,3.250603736619806,2.189438702098751,0.5815923992351701,12.28380566401231,26.523681212649166,24.745189116281303
0,1.0,1.0,1.0,1.0,1.0,2.0,6.4,6.4,4.2,-1.45677063,-3.110980682,7.212152252,2.400089741,1.492780089,1.605847955,2.871917855,4.192745984,3.165958543,-4.29191092532,-8.138390629556667,3.2200583541894,-0.006953984611829984,-0.01376220502442,-0.009487759811181998,0.16728409477709003,-0.15179530488264,0.05303120288234668,-4.2540785979999995,-8.103548584,3.170706482,0.032917231320000004,-0.0140482313,-0.025256969965,0.2438937968,-0.1573716697,0.05476092875,-8.026608582,-14.38119415,-1.752405853,-2.555652618,-1.448605418,-1.187635899,-3.749743092,-6.07841339,-3.302894486,6.569837951999999,11.270213468000001,8.964558105,4.955742359,2.941385507,2.7934838539999998,6.6216609470000005,10.271159374,6.468853029,11.083046068142952,11.610662541256794,10.72671796202165,5.616765540093445,8.238088791459727,7.109924258257489,11.890555449856558,12.07004013647536,12.406026706924859,1.1601422701432327,1.760189574837792,1.550120430071558,1.0028671983382316,0.4692453265875565,0.434725848475169,1.0331771216108099,1.6214153303462497,1.1187253255802123,1.3459300869730935,3.0982673393676468,2.402873347725232,1.0057426175027737,0.22019117652426257,0.1889865633324556,1.0674549646199982,2.6289876734818383,1.2515463540945522
1,0.4,0.4,0.4,0.4,0.4,0.4,6.4,8.8,2.6,-1.856140137,8.505462799,4.635410614,0.0208404772,0.007358981296,0.01248444151,-0.01712620229,0.01718672097,0.02478576243,-1.9012149032999999,8.459927490226667,4.58775022432,0.00047781766403126683,-0.00019537417218630984,0.0020026648044462734,-0.0486852536111,-0.009721964710717826,-0.0035016528457913233,-1.901795197,8.4559158325,4.5937223055,-0.0017953476635,-0.0007198327220999999,0.0011406480335,-0.048539564385,-0.009245032668,-0.0037308159475,-1.941911774,8.419242096,4.520299988,-0.01979015023,-0.007506964728,-0.008129335009,-0.08444271103,-0.0408609277,-0.04019902289,0.08577163700000012,0.0862207030000004,0.11511062600000077,0.040630627429999996,0.014865946024000001,0.020613776519,0.06731650874,0.05804764867,0.06498478532,9.321502817478622,9.18626741177465,8.189137302357913,7.571043941367216,10.741876455376746,8.66805709596652,10.442473914340368,11.11089279583,11.789841180747779,0.015584099435971034,0.018330001693175422,0.025908798162747503,0.007441161401292535,0.003068388011827325,0.004498265921831181,0.011611943946489262,0.010514317495709986,0.010357280930293871,0.0002428641552302327,0.0003359889620718139,0.0006712658222379884,5.5370883000085885e-05,9.415004991125645e-06,2.0234396303507727e-05,0.00013483724221640862,0.00011055087240059311,0.00010727326826902908
2,3.4000000000000004,1.8,3.4000000000000004,0.8,0.8,0.8,3.4000000000000004,1.8,2.6,9.466673851,1.548449993,17.77993965,4.720716,3.507913113,2.138250351,8.93856144,10.3199482,14.10108376,0.20920135093529998,-9.958370720357507,1.2379100011897333,0.10363861215729998,0.04580456531690002,0.12447339438236665,-0.21630745485274933,-0.9154434347240332,-0.5985858943370234,-0.09546879308,-10.02542019,0.55784898995,-0.41119176145,0.21072246135,0.15239927915,-0.37180894615,-0.8366327285499999,0.36479523775,-7.582436562,-31.72855949,-12.80957794,-4.003260612,-3.282742977,-1.453951716,-8.304726601,-22.79656982,-16.97277832,17.049110413,33.277009483,30.58951759,8.723976612000001,6.79065609,3.5922020669999997,17.243288041,33.11651802,31.073862079999998,9.315159354326598,8.750272507545318,9.523869768455427,5.736491974124783,6.823254079476536,7.19191772610536,9.174689422335188,8.82913797683422,9.206968353283,3.318526401753583,5.721840373135469,4.487059220792876,1.9039203567359706,1.4591888516420533,0.7286083102702022,3.5932934479730827,5.560029039929375,5.023515497454964,11.012617479135585,32.73945725564304,20.133700450902367,3.6249127247936257,2.129232104756454,0.5308700697947993,12.911757803246285,30.913922924857967,25.23570795317019
0,1.0,1.0,1.0,1.0,1.0,2.0,3.8000000000000003,3.2,1.0,-1.535057831,-4.223916321,6.428232422,2.608648062,0.9679584503,1.374551058,2.767103883,3.799275733,3.59001324,-4.261481204220001,-8.251850189146667,2.8569738921961,0.03346536671706667,-0.01996792658405667,0.018489188936898333,0.18570010711939333,-0.11397338564059467,0.07566174213744668,-4.16725914,-7.9512403105,2.8948301694999996,0.11231739445,0.007282783277,-0.0532805901,0.34886856705,0.065602543655,0.037176889475,-8.556356964,-13.85743332,-1.84521286,-2.260399342,-1.319446206,-0.8304342628,-3.753474785,-6.447300192,-2.698202341,7.021299133000001,9.633516999000001,8.273445281999999,4.869047404,2.2874046563,2.2049853208,6.520578668,10.246575925,6.288215581,11.355971370231861,11.30181301924664,11.484707648615014,6.038345360738896,9.168975208145184,6.968495666114313,12.387695758185748,11.648512140719463,13.549843109336658,1.1205160426296996,1.786430363476179,1.536357782272473,1.0073386140387883,0.4375131156071579,0.4401336223305862,0.971455723351389,1.681559964928669,1.0646547441178567,1.2555562017905226,3.1913334435496328,2.3603952351491913,1.014731083333587,0.1914177263282823,0.19371760550584313,0.9437262224321703,2.8276439156509063,1.1334897241726587
1,0.4,0.4,0.4,0.4,0.4,0.4,8.8,8.8,2.6,-1.855092316,8.501720581,4.635709991,0.01865136996,0.008203410544,0.0125497384,-0.01377969459,0.01483204722,0.03428047121,-1.9012892486466668,8.461314605719998,4.585229965193333,0.0012641620668943333,0.0006365162755119335,0.002178710174401267,-0.04297559468143333,-0.008834217041846667,-0.0012656191081305134,-1.903292084,8.4603316495,4.5892316435,-0.00045471650079999997,0.0002706050873,0.001622065436,-0.04226192057,-0.0080022069815,-0.001257882267,-1.934277649,8.422834625,4.529281311,-0.01005333383,-0.005870697089,-0.00812104065,-0.07676107764,-0.04206311524,-0.02521436334,0.07918533300000008,0.07888595600000059,0.10642867999999961,0.02870470379,0.014074107633000002,0.020670779049999997,0.06298138304999999,0.056895162459999996,0.05949483455,9.22303019540529,9.462174293428081,8.460195181556077,7.164096869268101,10.756596304602642,8.642895034459414,10.40051728144823,11.400818972446038,11.75031821405924,0.015215578477991565,0.016638911085041213,0.023032027203503558,0.007222227767245433,0.0030016351713900162,0.004251348144570202,0.011081145564484834,0.010271183005530638,0.009842069374264783,0.00023151382841992012,0.0002768533620959074,0.0005304742771029279,5.216057392197095e-05,9.009813702125573e-06,1.8073961046340495e-05,0.0001227917870213019,0.00010549720033310141,9.686632956784075e-05
2,3.4000000000000004,1.8,2.6,0.8,0.8,0.8,3.4000000000000004,1.8,2.6,12.1032877,3.49373889,22.12302208,4.745349884,3.50098896,2.524008989,11.4861927,12.31165695,18.5764389,0.4199270218842333,-9.789399937787133,1.0871750642586002,0.0452546176125,-0.03448968869445,0.18273488254802336,-0.2064718176436667,-0.6074774948778999,-0.6712765113644666,0.21278467774999998,-10.19510937,0.717063427,-0.39900781215000003,0.073436614125,0.24947143345,-0.25432141124999996,-0.6141729354500001,0.36066572365000005,-7.824849606,-36.35535431,-14.24609852,-4.165979862,-3.479816914,-1.472593784,-8.517766953,-27.37748718,-18.4581337,19.928137306,39.849093200000006,36.3691206,8.911329746,6.980805874,3.996602773,20.003959653000003,39.68914413,37.034572600000004,9.515179128562535,9.003244645262182,9.341298385843096,5.441687721650791,6.857374441489397,7.079317873029991,9.381650459791407,9.454706917863641,8.827952446749915,3.480528060945066,5.883836888825275,4.78052983464232,1.8933189055572786,1.5844363734735316,0.7934452999702013,3.4813067997917133,5.830099003164374,5.565491969537972,12.114075583026022,34.61953653430109,22.85346549990533,3.584656478140611,2.5104386215859567,0.6295554440448027,12.119497034276021,33.99005438669823,30.974700862991654
0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,-0.9752220154,-3.665577393,6.542893982,2.483006239,1.034525871,1.622395754,2.540136606,3.795264543,3.547063394,-4.118983529658,-8.397016314573333,2.7448929657344,0.00727151009097,-0.0018174144106266668,0.012169943150923335,0.16446764012000667,-0.12029320250309669,0.08130650904016001,-4.074826355,-8.08768158,2.7491082000000002,0.0030868911414999997,0.005469053518,-0.06620343402000001,0.2118779522,0.029565568865000003,0.14718841475,-7.709418182,-15.61522797,-2.590962067,-2.037718296,-1.312721968,-0.8918033242,-3.166692953,-6.897655665,-3.752612613,6.7341961666,11.949650577,9.133856049,4.520724534999999,2.347247839,2.5141990782,5.706829559,10.692920208,7.299676007,11.772663550118283,11.61058058327493,12.124128062334051,6.009240296713636,9.449161229251427,7.430815597071722,12.386125694775416,11.846518105861094,13.580086279324405,1.1993866668582576,1.9245816259441626,1.5268846386559556,1.0624365613148274,0.44401638398076726,0.4586829163363005,1.0683213925428465,1.8251816651271797,1.0669955275382774,1.438528376637361,3.7040144349218767,2.331376699763528,1.1287714468184753,0.19715054924335615,0.21039001773877364,1.1413105977646867,3.3312881107164247,1.1384794557866869
1,0.4,0.4,0.4,0.4,0.4,0.4,6.4,3.8000000000000003,2.6,-1.869612122,8.496182098,4.632117462,0.01654043421,0.009084752761,0.01136418711,5.657181144e-05,0.02469162226,0.02672586858,-1.9018890014366665,8.462033610513332,4.583144302389999,-0.0011885317859412334,0.00012095558457134665,0.0006413566724366234,-0.0365931468354175,-0.008086414682682199,-0.0009021181762051667,-1.9023939515000001,8.461828537,4.582795029,-0.002844943665,-0.00028745876624999996,0.0002934369259,-0.036027984695,-0.0075405693055,-0.00035784959795,-1.941462708,8.425379333,4.529281311,-0.01243286859,-0.006311231293,-0.007405973971,-0.06600673243,-0.0362515676,-0.02744624555,0.07185058600000005,0.07080276499999982,0.10283615099999999,0.0289733028,0.015395984054,0.018770161081,0.06606330424144001,0.06094318986,0.054172114130000004,9.826519392907397,10.013525703245486,8.81179451489688,7.88512278029608,10.800097899582678,9.329095488016092,10.053343827441996,11.18590422051843,11.343976114504642,0.014084598227574054,0.015507226319026053,0.022777973598751236,0.0063290224064390796,0.002922699440560399,0.0038474380429594506,0.010940150768103856,0.010308379553211585,0.00967736367769883,0.00019837590723218218,0.0002404740681094943,0.0005188360812654083,4.0056524621207916e-05,8.54217201985207e-06,1.4802779494411646e-05,0.00011968689882884339,0.00010626268901307067,9.365136775044463e-05
2,3.4000000000000004,1.8,2.6,0.8,0.8,0.8,3.4000000000000004,1.8,2.6,11.83573627,9.651625633,19.24279785,4.540553093,4.671580315,2.545846939,11.17734337,17.90196991,15.56936073,0.4175707254897333,-10.049067056794865,1.4209507265941332,-0.08471065416851334,0.16064308708150665,0.07145211539182,-0.2746891493422679,-0.7411103440471333,-0.7713005416980152,-0.006284778940000001,-10.142138005,0.7999626398499999,-0.52191260455,0.29121644795,0.1420795396,-0.5852845311,-0.5528388023499999,0.07342797518,-9.187150002,-37.55664444,-14.79975796,-4.459992409,-3.796732664,-1.830655575,-9.676942825,-28.95142746,-18.55934334,21.022886272,47.208270073,34.042555809999996,9.000545502,8.468312979,4.376502514,20.854286195,46.853397369999996,34.12870407,10.112011321677608,9.55293053619906,9.976146778012183,5.612242665663433,6.834387919616185,7.930793047150999,9.882179000482887,9.8018654287566,9.802182356399097,3.4079517773061943,6.60840180322691,5.394463779649711,1.9453701460730133,1.5815731021908896,0.7482864281908067,3.4913874357138597,6.224665927006133,5.722580969041533,11.614135316444447,43.67097439289267,29.100239469952644,3.7844650052321374,2.5013734775737144,0.5599325786145554,12.1897862262606,38.74646590283112,32.74793294723633
0,2.0,1.0,1.0,1.0,2.0,2.0,4.2,4.2,1.0,-1.311422882,-4.508025513,6.773264923,2.636184931,1.002573013,1.326193571,3.257180077,3.196730685,2.643844285,-4.188926582316667,-8.379054666133333,2.7666856475616335,-0.026430129018849998,-0.02415594702559367,0.021960540902148332,0.15029446786079,-0.15247119037596,0.06774251946940334,-4.0741527555,-8.382942581,2.7339896395,0.01570468303,0.043434137479999996,-0.027350336315,0.25776324615,-0.136694161,0.064839482005,-7.13865509,-13.63095428,-2.181264038,-2.512812853,-1.354467988,-0.6555527449,-2.911939123,-5.325527657,-2.730407343,5.827232208,9.122928767,8.954528961000001,5.148997784,2.357041001,1.9817463159,6.1691192,8.522258342,5.374251628,12.384843102320634,11.22770602961242,11.539528730079008,5.361351017287684,8.520021280977398,7.319786706902258,12.89598920465625,11.74418261628749,13.228250925532754,1.0202854971415283,1.6613724473462435,1.4780175744585407,1.0938044094877986,0.455520715270523,0.3483410426166643,0.9138462925616783,1.5443268244445911,0.9983579392835847,1.0409824956773355,2.7601584088012463,2.1845359504083075,1.1964080862149518,0.20749912204056892,0.12134148197126474,0.8351150464287245,2.384945340699115,0.9967185749305658
1,0.2,0.4,0.4,0.4,0.4,0.4,6.2,7.4,2.4000000000000004,-1.865720215,8.495583344,4.643643494,0.01987323537,0.008155797608,0.01112493034,-0.004665054828,0.02335144043,0.03180563718,-1.9051582030966665,8.457821868873333,4.590754975893333,0.0009723388248096669,0.0009074042923825396,0.0022509683186895924,-0.03204918492003,-0.007049927491112733,-0.0008187797605889001,-1.905088348,8.456664276,4.593946838,-0.00030824524585000004,0.00088044255975,0.002120832447,-0.031915930285000005,-0.006896498501,-0.0006450940668500001,-1.941013641,8.41295517,4.53287384,-0.01215023641,-0.00683898665,-0.008647087961,-0.05865020424,-0.031991871,-0.02781286597,0.075293426,0.08262817399999989,0.11076965400000027,0.03202347178,0.014994784258,0.019772018300999998,0.053985149412,0.05534331143,0.05961850315,9.383739320842873,10.188532869833487,9.394869484767543,8.013821000079925,10.931811227020638,8.676691822880564,11.490549520455268,12.29803298125447,11.993261022840288,0.014502019262175809,0.01518264949837531,0.022024706209541077,0.006802703929992653,0.0028818271036273393,0.004201373707032555,0.009692167336087142,0.009742026771070401,0.009146582152123502,0.00021030856268051818,0.00023051284579051604,0.0004850876836165973,4.627678075913749e-05,8.30492745520114e-06,1.7651541026144476e-05,9.393810767071453e-05,9.490708560825237e-05,8.36599650655442e-05
2,3.4000000000000004,1.8,2.6,0.8,0.8,0.8,3.4000000000000004,1.8,2.6,9.305065155,0.9600749016,19.52052498,4.731235504,3.219226837,1.870736122,9.493082047,9.287187576,15.68915749,0.2844072274349733,-9.886959648949574,1.2725680888751667,0.0064412963733966695,-0.019879595579273338,0.12614629965730997,-0.32300624794189997,-0.9362112999693335,-0.5326655962316666,0.14065934715,-9.8632130625,0.8963292837500001,-0.49461524185000005,0.080360826105,0.12097400055,-0.3691113889,-1.0882110594999999,0.46898964045,-7.131728172,-33.13455582,-15.89091492,-3.825361729,-3.338935614,-1.305081129,-7.993843079,-24.4591217,-19.97416306,16.436793327,34.094630721600005,35.411439900000005,8.556597233,6.558162450999999,3.175817251,17.486925126,33.746309276000005,35.663320549999995,10.134730695481208,8.851884373437844,9.580330463262854,6.135049304378495,6.853380094987408,7.676309288620977,10.010044830006168,8.853553678204019,9.093167164412908,3.27811048721783,5.50271117903708,4.765863210078997,1.8539111222547966,1.4235432115850122,0.7314583117643642,3.5345781013571695,5.314763238651409,5.297934420395947,10.746008366407517,30.279830319899652,22.713452137184486,3.4369864492200395,2.026475275249771,0.5350312618491737,12.493242354593653,28.246708282920416,28.068109122816136
