"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1.601162636E2;2.528665543E0;3.116373539E0;3.013769627E0
1.601329296E2;2.187229156E0;3.212509155E0;3.043676615E0
1.601495956E2;2.088904381E0;3.056163311E0;2.822468519E0
1.601662616E2;1.975223064E0;3.095120430E0;2.567559242E0
1.601829276E2;1.861031532E0;3.162257671E0;1.774240136E0
1.601995936E2;1.870596886E0;3.311345100E0;1.017003655E0
1.602162595E2;2.004670620E0;3.385230064E0;4.363928139E-1
1.602329255E2;2.260216236E0;3.192577362E0;-2.129815221E-1
1.602495915E2;2.405171871E0;2.994054317E0;-7.625465393E-1
1.602662575E2;2.408181667E0;2.973644733E0;-1.076204300E0
1.602829235E2;2.084331989E0;3.002534389E0;-1.156684518E0
1.602995895E2;1.831589699E0;2.607167721E0;-1.277690411E0
1.603162555E2;1.558485508E0;2.067911625E0;-9.903653860E-1
1.603329215E2;1.496101856E0;1.350050926E0;-6.974498034E-1
1.603495875E2;1.735202789E0;6.822700500E-1;-3.056378365E-1
1.603662534E2;2.327433109E0;1.586499214E-1;9.213018417E-2
1.603829194E2;2.957132339E0;2.888135910E-1;3.248186111E-1
1.603995854E2;3.519141197E0;7.533440590E-1;-6.123641133E-2
1.604162514E2;3.921889782E0;1.361009121E0;-8.101830482E-1
1.604329174E2;4.453937054E0;1.074476719E0;-1.997536898E0
1.604495834E2;4.506134987E0;3.704557419E-1;-2.968397856E0
1.604662494E2;4.808828831E0;-5.015420914E-1;-3.297789097E0
1.604829154E2;5.908593178E0;-1.732720852E0;-3.070894003E0
1.604995814E2;6.919024944E0;-2.029653072E0;-2.062871456E0
1.605162474E2;7.502958298E0;-1.269732952E0;-1.071596980E0
1.605329133E2;6.986861706E0;3.523998260E-1;-4.013578892E-1
1.605495793E2;6.013293743E0;1.516274452E0;-1.312378347E-1
1.605662453E2;4.398215294E0;1.771374226E0;-6.041873693E-1
1.605829113E2;3.081814766E0;1.775409222E0;9.124717116E-2
1.605995773E2;2.093758106E0;1.386557102E0;1.943817437E-1
1.606162433E2;1.480978489E0;8.433632851E-1;3.190717697E-1
1.606329093E2;1.216641426E0;5.402388573E-1;3.237530887E-1
1.606495753E2;9.660978317E-1;3.194561005E-1;3.853586614E-1
1.606662413E2;7.441835403E-1;2.501854897E-1;6.905521750E-1
1.606829072E2;4.628286362E-1;3.522653580E-1;1.158935666E0
1.606995732E2;3.278560638E-1;5.882053375E-1;1.638376355E0
1.607162392E2;3.334980011E-1;6.906404495E-1;1.793479562E0
1.607329052E2;3.680057526E-1;6.590781212E-1;1.761869431E0
1.607495712E2;3.877120018E-1;5.157399178E-1;1.813208342E0
1.607662372E2;4.662218094E-1;2.402181625E-1;2.103231668E0
1.607829032E2;5.676279068E-1;-1.643185616E-1;2.421756268E0
1.607995692E2;3.519582748E-1;-6.820001602E-1;2.810358286E0
1.608162352E2;1.187515259E-1;-1.254511833E0;3.337394953E0
1.608329012E2;-1.096868515E-1;-1.807401180E0;3.750090837E0
1.608495671E2;-5.589551926E-1;-2.202915192E0;4.076840878E0
1.608662331E2;-1.286426067E0;-2.378660917E0;4.472163200E0
1.608828991E2;-1.944423676E0;-2.516307831E0;4.980748653E0
1.608995651E2;-2.349836349E0;-2.711989880E0;5.531157970E0
1.609162311E2;-2.813681126E0;-3.031805515E0;5.776917458E0
1.609328971E2;-3.122435570E0;-3.509586811E0;5.501044273E0
1.609495631E2;-3.398035049E0;-3.912002325E0;5.090620041E0
1.609662291E2;-3.431690693E0;-4.131795883E0;4.713122368E0
1.609828951E2;-3.569415569E0;-4.241114140E0;4.284979820E0
1.609995611E2;-4.015383244E0;-4.331285000E0;3.542306423E0
1.610162270E2;-4.346749306E0;-4.428764343E0;2.981975079E0
1.610328930E2;-4.299191952E0;-4.499928474E0;2.766623974E0
1.610495590E2;-4.052949429E0;-4.494232178E0;2.677217722E0
1.610662250E2;-3.843478203E0;-4.488387108E0;2.384956598E0
1.610828910E2;-3.350920200E0;-4.471040726E0;1.892982721E0
1.610995570E2;-2.832993507E0;-4.275136948E0;7.975252867E-1
1.611162230E2;-1.674208641E0;-4.339106560E0;-1.157806158E0
1.611328890E2;-5.830583572E-1;-4.678584576E0;-3.412759781E0
1.611495550E2;4.613323212E-1;-4.799323082E0;-4.236631393E0
1.611662209E2;1.450167656E0;-5.502818108E0;-3.571822405E0
1.611828869E2;1.605776787E0;-5.642788887E0;-1.541210413E0
1.611995529E2;1.453619003E0;-5.014714241E0;7.650325298E-1
1.612162189E2;1.454474449E0;-3.683776855E0;2.699754238E0
1.612328849E2;1.492456436E0;-2.020400047E0;3.289233208E0
1.612495509E2;1.366977692E0;-8.055510521E-1;2.506136179E0
1.612662169E2;1.084860802E0;6.415796280E-2;1.523489952E0
1.612828829E2;8.985376358E-1;8.237943649E-1;7.047375441E-1
1.612995489E2;1.117487431E0;1.349518776E0;-2.936760783E-1
1.613162149E2;1.650790691E0;1.740985870E0;-1.224736810E0
1.613328808E2;2.206095695E0;1.767220974E0;-2.517534494E0
1.613495468E2;2.457114697E0;1.836754799E0;-3.513471842E0
1.613662128E2;2.539703846E0;1.826185703E0;-4.515376568E0
1.613828788E2;2.553476810E0;1.734204769E0;-4.530922890E0
1.613995448E2;2.561085701E0;1.699196339E0;-3.608928442E0
1.614162108E2;2.354264259E0;1.494362354E0;-2.145509720E0
1.614328768E2;1.824554920E0;1.366086483E0;-4.038391113E-1
1.614495428E2;1.189217567E0;1.441321850E0;1.123419642E0
1.614662088E2;6.833534241E-1;1.583681583E0;2.346265316E0
1.614828748E2;4.930968285E-1;1.664269447E0;3.052805901E0
1.614995407E2;3.745007515E-1;1.772161007E0;2.993632317E0
1.615162067E2;3.876619339E-1;1.879108906E0;2.421388149E0
1.615328727E2;5.249171257E-1;1.859504700E0;1.535349369E0
1.615495387E2;6.381444931E-1;1.905306816E0;5.228447914E-1
1.615662047E2;8.385887146E-1;1.862417221E0;-4.474559128E-1
1.615828707E2;7.598218918E-1;2.068561077E0;-1.033413649E0
1.615995367E2;6.369013786E-1;2.264015198E0;-1.785080314E0
1.616162027E2;5.846328735E-1;2.464760780E0;-2.415347099E0
1.616328687E2;7.190446854E-1;2.361052513E0;-2.683636427E0
1.616495346E2;8.392076492E-1;2.127542496E0;-2.419681311E0
1.616662006E2;9.171819687E-1;1.669809341E0;-1.975989103E0
1.616828666E2;8.687891960E-1;1.303921700E0;-1.504477501E0
1.616995326E2;9.617590904E-1;9.339208603E-1;-1.221633434E0
1.617161986E2;1.150730610E0;8.378620148E-1;-8.725215793E-1
1.617328646E2;1.517204762E0;9.395823479E-1;-5.736513138E-1
1.617495306E2;1.931863785E0;1.043011665E0;-5.471596718E-1
1.617661966E2;2.065824032E0;1.210918427E0;-7.439687252E-1
1.617828626E2;2.215094090E0;1.093848705E0;-8.756026030E-1
1.617995286E2;2.718451023E0;1.892032623E-1;-8.488208652E-1
1.618161945E2;3.063359261E0;-7.129502296E-1;-6.823143959E-1
1.618328605E2;3.261556625E0;-9.775314331E-1;-5.569668412E-1
1.618495265E2;4.073608398E0;-1.165567875E0;-2.140515447E-1
1.618661925E2;5.251438141E0;-9.561424255E-1;1.292807013E-1
1.618828585E2;6.030146599E0;-1.641139984E-1;2.287775874E-1
1.618995245E2;6.435155392E0;8.074698448E-1;-3.224033117E-2
1.619161905E2;6.363069057E0;1.693525791E0;-5.164992809E-1
1.619328565E2;5.783901215E0;2.211291790E0;-1.125877619E0
1.619495225E2;4.597387314E0;2.232680798E0;-1.539875865E0
1.619661884E2;3.481179714E0;1.954518795E0;-1.425391555E0
1.619828544E2;2.781316280E0;1.191691875E0;-1.102568984E0
1.619995204E2;2.009811878E0;4.201812744E-1;-1.121699214E-1
1.620161864E2;1.252550602E0;-2.512049675E-1;7.972645164E-1
1.620328524E2;6.409845352E-1;-7.498941422E-1;1.613250971E0
1.620495184E2;1.946258545E-2;-8.734622002E-1;1.961163402E0
1.620661844E2;-4.346776009E-1;-8.792262077E-1;2.085468769E0
1.620828504E2;-7.703008652E-1;-8.112754822E-1;2.134248257E0
1.620995164E2;-1.020917416E0;-7.924075127E-1;2.091993332E0
1.621161824E2;-1.124261856E0;-8.917474747E-1;2.041326761E0
1.621328483E2;-1.156045437E0;-1.119420052E0;2.014767885E0
1.621495143E2;-1.390980244E0;-1.436772823E0;2.018799543E0
1.621661803E2;-1.650649071E0;-1.846201897E0;1.993181109E0
1.621828463E2;-1.854047298E0;-2.301270962E0;1.865099192E0
1.621995123E2;-2.379717350E0;-2.769155979E0;1.778764486E0
1.622161783E2;-2.628180504E0;-3.131356239E0;2.022109747E0
1.622328443E2;-2.944973946E0;-3.145688534E0;2.145241976E0
1.622495103E2;-2.988004208E0;-3.257896185E0;2.506328106E0
1.622661763E2;-2.986950874E0;-3.340826750E0;3.050013304E0
1.622828422E2;-3.022766113E0;-3.371306896E0;3.316861391E0
1.622995082E2;-3.190264702E0;-3.561926126E0;2.786183357E0
1.623161742E2;-3.627773285E0;-3.766756058E0;2.074666500E0
1.623328402E2;-3.940277576E0;-4.065820217E0;1.497422457E0
1.623495062E2;-4.268788815E0;-4.469103813E0;9.063461423E-1
1.623661722E2;-4.713666439E0;-4.831663132E0;4.665447474E-1
1.623828382E2;-5.047568798E0;-4.882468700E0;3.820575476E-1
1.623995042E2;-5.012982368E0;-4.767557621E0;3.306412697E-1
1.624161702E2;-4.615462303E0;-4.619115829E0;2.866667509E-1
1.624328362E2;-3.974177837E0;-4.587896347E0;-7.681620121E-2
1.624495021E2;-3.470528126E0;-4.560594559E0;-9.612406492E-1
1.624661681E2;-3.225339890E0;-4.502627373E0;-1.884490013E0
1.624828341E2;-2.816681385E0;-4.383044243E0;-2.458294392E0
1.624995001E2;-2.002384186E0;-4.539801598E0;-2.529607534E0
1.625161661E2;-5.312442780E-1;-5.140566826E0;-1.917326450E0
1.625328321E2;8.653993607E-1;-5.713416100E0;-8.480430841E-1
1.625494981E2;2.016464233E0;-6.726104259E0;1.024889946E-1
1.625661641E2;2.531113625E0;-7.256310940E0;1.394604921E0
1.625828301E2;2.450848579E0;-6.710498810E0;2.794071198E0
1.625994961E2;2.699555397E0;-4.994307041E0;3.985046864E0
1.626161620E2;3.065930843E0;-2.862258911E0;4.160661221E0
1.626328280E2;3.766842365E0;-9.957704544E-1;3.349472523E0
1.626494940E2;4.291648865E0;6.763329506E-1;2.046747208E0
1.626661600E2;4.231065750E0;2.084636211E0;4.175605774E-1
1.626828260E2;4.064397812E0;3.138390064E0;-1.239722013E0
1.626994920E2;4.071704388E0;3.931566000E0;-2.252305508E0
1.627161580E2;4.174878120E0;4.145028114E0;-2.662546635E0
1.627328240E2;4.500110626E0;3.632522345E0;-2.472565651E0
1.627494900E2;4.667694092E0;2.775932312E0;-2.236911535E0
1.627661559E2;4.714493275E0;1.861845493E0;-2.050234318E0
1.627828219E2;4.404539108E0;1.486447811E0;-2.001997948E0
1.627994879E2;3.561987877E0;1.716754436E0;-2.225064516E0
1.628161539E2;2.219962120E0;2.040954113E0;-2.004694700E0
1.628328199E2;9.351735115E-1;2.043912411E0;-8.843933344E-1
1.628494859E2;-9.120702744E-2;1.626835346E0;5.838087797E-1
1.628661519E2;-1.120863438E0;1.347268105E0;2.206934452E0
1.628828179E2;-1.985703945E0;9.657144547E-1;3.468494415E0
1.628994839E2;-2.218743801E0;8.681306839E-1;4.460167408E0
1.629161499E2;-2.149536133E0;1.022391319E0;4.973038673E0
1.629328158E2;-2.501328468E0;1.522635460E0;4.866480827E0
1.629494818E2;-2.489476204E0;1.722133636E0;4.528445721E0
1.629661478E2;-2.310178280E0;1.925798416E0;4.186699867E0
1.629828138E2;-1.811295986E0;2.016357899E0;3.516551256E0
1.629994798E2;-1.198412418E0;2.096780300E0;2.406449080E0
1.630161458E2;-8.115348816E-1;2.228751659E0;1.562627554E0
1.630328118E2;-5.097928047E-1;2.244023323E0;8.329387903E-1
1.630494778E2;-6.248140335E-2;2.144580364E0;3.638418913E-1
1.630661438E2;6.536068916E-1;1.766138554E0;2.569155693E-1
1.630828098E2;1.473539352E0;1.399307251E0;2.789919376E-1
1.630994757E2;2.261116982E0;1.178647995E0;-1.194238663E-3
1.631161417E2;3.021696568E0;9.694256783E-1;-4.056725502E-1
1.631328077E2;3.766842842E0;1.109538078E0;-5.907830596E-1
1.631494737E2;4.402832985E0;1.610316753E0;-4.416823983E-1
1.631661397E2;4.902848721E0;2.007032394E0;-5.340449214E-1
1.631828057E2;5.425086975E0;1.736314297E0;-9.924237728E-1
1.631994717E2;5.586349010E0;1.032889366E0;-1.232399940E0
1.632161377E2;5.919233799E0;5.645298958E-1;-5.603392720E-1
1.632328037E2;6.966173172E0;-7.822275162E-2;3.339022398E-1
1.632494696E2;7.774112701E0;1.777725220E-1;1.500723600E0
1.632661356E2;8.595070839E0;8.224654198E-1;2.269015312E0
1.632828016E2;9.063985825E0;1.664408684E0;2.353176355E0
1.632994676E2;8.457832336E0;2.358834743E0;1.818439841E0
1.633161336E2;6.633992672E0;2.290224075E0;1.075642824E0
1.633327996E2;4.435905933E0;1.785545826E0;6.223423481E-1
1.633494656E2;2.951819420E0;1.086005688E0;8.971992135E-1
1.633661316E2;2.134698391E0;3.679733276E-1;1.340083361E0
1.633827976E2;1.600152016E0;-3.076782227E-1;1.318607807E0
1.633994636E2;1.093739986E0;-8.296651840E-1;1.117788434E0
1.634161295E2;6.793389320E-1;-1.266030312E0;1.037760854E0
1.634327955E2;4.147667885E-1;-1.560505867E0;1.298005700E0
1.634494615E2;2.447729111E-1;-1.750692368E0;1.741022825E0
1.634661275E2;1.481142044E-1;-1.808446884E0;2.038828850E0
1.634827935E2;4.844665527E-4;-1.831695557E0;2.155982018E0
1.634994595E2;-3.129673004E-2;-1.863455296E0;2.243372202E0
1.635161255E2;-9.500694275E-2;-1.999496460E0;2.332389355E0
1.635327915E2;-1.294021606E-1;-2.160964489E0;2.506031752E0
1.635494575E2;-1.305122375E-1;-2.431986332E0;2.626023769E0
1.635661234E2;-2.051782608E-1;-2.695754051E0;2.667567730E0
1.635827894E2;-7.436399460E-1;-2.926596403E0;2.695330143E0
1.635994554E2;-1.343772888E0;-2.935947418E0;3.238579512E0
1.636161214E2;-1.773759842E0;-3.088779211E0;3.668885708E0
1.636327874E2;-2.151542664E0;-3.278529644E0;4.334000587E0
1.636494534E2;-2.807396889E0;-3.275374889E0;5.067221165E0
1.636661194E2;-3.432775497E0;-3.124795675E0;5.554660320E0
1.636827854E2;-3.780636787E0;-3.553434610E0;5.425408363E0
1.636994514E2;-4.577894211E0;-4.470220566E0;4.339384556E0
1.637161174E2;-5.530033112E0;-5.089353085E0;3.788240433E0
1.637327833E2;-6.534895897E0;-5.088264465E0;3.366093636E0
1.637494493E2;-6.638162613E0;-4.906660557E0;2.683797121E0
1.637661153E2;-5.668906689E0;-4.828310966E0;2.038100719E0
1.637827813E2;-4.369623184E0;-4.788133621E0;1.167962790E0
1.637994473E2;-3.656746864E0;-4.706010818E0;4.499212503E-1
1.638161133E2;-3.423578262E0;-4.995186329E0;-1.631426811E-1
1.638327793E2;-3.349089146E0;-5.255621910E0;-1.220114231E-1
1.638494453E2;-3.230952263E0;-5.546721935E0;1.667144299E-1
1.638661113E2;-3.050825596E0;-5.532749653E0;1.403615475E-1
1.638827772E2;-2.431025982E0;-5.294211388E0;-2.960205078E-1
1.638994432E2;-1.369766235E0;-5.097767353E0;-8.933067322E-1
1.639161092E2;-2.305107117E-1;-5.222681999E0;-1.421143532E0
1.639327752E2;1.076059341E0;-5.470713615E0;-1.243802905E0
1.639494412E2;2.142855644E0;-6.044775963E0;-1.339098454E0
1.639661072E2;2.442728043E0;-6.248050690E0;-1.475591660E0
1.639827732E2;2.239711761E0;-5.543167114E0;-9.481469393E-1
1.639994392E2;2.241870880E0;-4.492159367E0;2.716660500E-3
1.640161052E2;2.110980988E0;-3.058633804E0;7.098784447E-1
1.640327712E2;2.035595894E0;-1.660797596E0;6.837183237E-1
1.640494371E2;2.033149719E0;-4.903135300E-1;1.077277064E-1
1.640661031E2;2.259130478E0;6.015453339E-1;-9.028202295E-2
1.640827691E2;2.437164783E0;1.539346695E0;-4.031552076E-1
1.640994351E2;2.490208149E0;2.010356903E0;-7.345735431E-1
1.641161011E2;2.332536697E0;2.108124256E0;-8.711833358E-1
1.641327671E2;2.243514061E0;1.886865139E0;-7.269650698E-1
1.641494331E2;2.260731697E0;1.357562542E0;-3.028422594E-1
1.641660991E2;2.154661179E0;8.239588737E-1;4.636311531E-2
1.641827651E2;2.104842186E0;8.815603256E-1;7.969373465E-1
1.641994311E2;1.676558495E0;4.186649323E-1;1.756703258E-1
1.642160970E2;1.682396889E0;1.320734978E0;9.143236876E-1
1.642327630E2;1.325408936E0;1.679285526E0;8.872570992E-1
1.642494290E2;9.804701805E-1;2.067995548E0;1.222542524E0
1.642660950E2;9.690203667E-1;2.163601875E0;1.626896620E0
1.642827610E2;9.152827263E-1;2.233286381E0;1.965491533E0
1.642994270E2;6.930513382E-1;2.420536518E0;1.879764795E0
1.643160930E2;5.571737289E-1;2.537677288E0;1.643529654E0
1.643327590E2;7.000503540E-1;2.532253265E0;1.556750059E0
1.643494250E2;1.011401176E0;2.339046955E0;1.743894339E0
1.643660909E2;1.192461014E0;2.305338860E0;1.709859848E0
1.643827569E2;1.103333950E0;2.394848824E0;8.176152110E-1
1.643994229E2;1.094451427E0;2.412309170E0;1.169315577E-1
1.644160889E2;1.061525345E0;2.334095478E0;1.433283091E-1
1.644327549E2;1.035241127E0;2.108302116E0;3.055286109E-1
1.644494209E2;9.223861694E-1;1.671272278E0;4.488485157E-1
1.644660869E2;5.842084885E-1;1.515612602E0;4.722997248E-1
1.644827529E2;5.138802528E-1;1.400201321E0;1.667045802E-1
1.644994189E2;8.289532661E-1;1.343281269E0;-1.149504185E-1
1.645160849E2;1.602290630E0;1.194403648E0;-3.210860193E-1
1.645327508E2;2.545008659E0;1.113760471E0;-4.888643920E-1
1.645494168E2;3.187045097E0;1.186380863E0;-5.248969197E-1
1.645660828E2;3.345605373E0;1.627605438E0;-5.749183297E-1
1.645827488E2;3.707973480E0;1.949437618E0;-8.978821635E-1
1.645994148E2;4.368792534E0;1.693044662E0;-1.256123781E0
1.646160808E2;4.845896244E0;1.227249146E0;-8.743115067E-1
1.646327468E2;5.454751492E0;7.668623924E-1;-1.721777469E-1
1.646494128E2;5.974164486E0;7.766561508E-1;4.707100689E-1
1.646660788E2;6.562730312E0;1.544898510E0;8.042572737E-1
1.646827448E2;6.893455029E0;2.563447475E0;6.029418111E-1
1.646994107E2;7.149201393E0;3.375534534E0;1.499422342E-1
1.647160767E2;6.652435303E0;3.822705269E0;-8.457393050E-1
1.647327427E2;5.194396973E0;3.713611603E0;-1.870045781E0
1.647494087E2;3.857754707E0;3.116061211E0;-2.146140337E0
1.647660747E2;2.750905991E0;2.248581886E0;-1.367609739E0
1.647827407E2;2.158167839E0;1.161232948E0;-2.511196136E-1
1.647994067E2;2.043644905E0;-1.440501213E-1;7.828947306E-1
1.648160727E2;2.035543442E0;-1.191877365E0;1.698666692E0
1.648327387E2;1.823900223E0;-1.886951447E0;2.365969419E0
1.648494046E2;1.614521503E0;-2.085254669E0;2.804402351E0
1.648660706E2;1.594185352E0;-1.956784725E0;2.741028309E0
1.648827366E2;1.681659698E0;-1.755410194E0;2.447036266E0
1.648994026E2;1.713604927E0;-1.541767120E0;2.306204557E0
1.649160686E2;1.670758247E0;-1.559589863E0;2.033894539E0
1.649327346E2;1.306397438E0;-1.701723576E0;1.756621122E0
1.649494006E2;9.226112366E-1;-2.004450798E0;1.562647581E0
1.649660666E2;5.102300644E-1;-2.315336227E0;1.625965595E0
1.649827326E2;-5.168914795E-4;-2.607447624E0;1.752203703E0
1.649993986E2;-4.261980057E-1;-2.902981520E0;1.847637296E0
1.650160645E2;-9.655332565E-1;-3.183137417E0;2.020713568E0
1.650327305E2;-1.799752712E0;-3.333013535E0;2.652157784E0
1.650493965E2;-2.018583298E0;-3.708749294E0;3.298370123E0
1.650660625E2;-2.343475819E0;-4.035738945E0;3.676137924E0
1.650827285E2;-2.812793732E0;-4.376185417E0;3.517654419E0
1.650993945E2;-3.714565754E0;-4.548686504E0;2.673347473E0
1.651160605E2;-4.508427143E0;-4.533024788E0;2.237711430E0
1.651327265E2;-5.174513817E0;-4.625709534E0;2.144488811E0
1.651493925E2;-5.678444862E0;-4.781709194E0;2.292597532E0
1.651660584E2;-5.882766247E0;-4.925193310E0;2.619041681E0
1.651827244E2;-5.869996071E0;-4.988915443E0;2.599624634E0
1.651993904E2;-5.947232723E0;-4.938334465E0;2.164057493E0
1.652160564E2;-6.062324047E0;-4.793524742E0;1.657212973E0
1.652327224E2;-5.982666016E0;-4.763439178E0;1.187680602E0
1.652493884E2;-5.986289024E0;-4.841764927E0;9.607499838E-1
1.652660544E2;-5.953902245E0;-5.047266483E0;8.775620461E-1
1.652827204E2;-5.507731438E0;-5.341908932E0;6.952644587E-1
1.652993864E2;-4.477260113E0;-5.536840439E0;2.274507284E-1
1.653160524E2;-3.186396599E0;-5.869472504E0;-6.158283949E-1
1.653327183E2;-1.768031120E0;-6.202641964E0;-1.422625422E0
1.653493843E2;-5.051994324E-2;-6.788321972E0;-1.789550066E0
1.653660503E2;1.302739143E0;-7.659720421E0;-1.811307907E0
1.653827163E2;1.873730659E0;-8.156263351E0;-1.096777797E0
1.653993823E2;2.364606857E0;-7.940155029E0;5.142608881E-1
1.654160483E2;3.111244202E0;-6.948285103E0;2.190462589E0
1.654327143E2;3.685892105E0;-4.897018433E0;3.102129698E0
1.654493803E2;4.640071869E0;-2.927840233E0;2.567625046E0
1.654660463E2;5.321982861E0;-1.033860683E0;1.409797907E0
1.654827123E2;5.573253155E0;7.881312370E-1;4.738979042E-1
1.654993782E2;5.472726345E0;2.219436169E0;-6.812932491E-1
1.655160442E2;5.321231365E0;3.083821774E0;-2.177921534E0
1.655327102E2;5.413964272E0;3.405814648E0;-3.432673216E0
1.655493762E2;5.635417938E0;3.236058712E0;-4.182328224E0
1.655660422E2;5.531505108E0;2.867874622E0;-4.310440063E0
1.655827082E2;4.857799530E0;2.422561169E0;-4.131269455E0
1.655993742E2;3.804592609E0;2.055459499E0;-3.115199566E0
1.656160402E2;2.410316467E0;1.932164192E0;-1.486234665E0
1.656327062E2;1.190622807E0;2.039621830E0;1.727185249E-1
1.656493721E2;3.413596153E-1;1.946425915E0;1.812260985E0
1.656660381E2;-2.916264534E-1;1.773230553E0;3.236830473E0
1.656827041E2;-5.240840912E-1;1.556838036E0;4.365859032E0
1.656993701E2;-1.090042591E0;1.703550339E0;4.890734673E0
1.657160361E2;-1.014084339E0;1.881864071E0;4.937477589E0
1.657327021E2;-9.129524231E-1;2.296145439E0;4.240015507E0
1.657493681E2;-9.554924965E-1;2.431385517E0;3.449076891E0
1.657660341E2;-8.376488686E-1;2.380512714E0;3.349941254E0
1.657827001E2;-2.207126617E-1;2.121240616E0;3.541773319E0
1.657993661E2;4.726357460E-1;1.813857079E0;3.403282404E0
1.658160320E2;8.883619308E-1;1.855316162E0;3.340114355E0
1.658326980E2;1.066163540E0;2.050092220E0;2.673107147E0
1.658493640E2;1.360111713E0;2.197923660E0;1.862991810E0
1.658660300E2;1.589155197E0;2.271770477E0;1.108716726E0
1.658826960E2;2.134020805E0;2.169856548E0;6.726980209E-1
1.658993620E2;2.508275032E0;2.100118160E0;2.435850501E-1
1.659160280E2;2.836772442E0;2.024554253E0;-3.802676797E-1
1.659326940E2;3.162993431E0;1.812026978E0;-8.232591152E-1
1.659493600E2;3.567017555E0;1.739043713E0;-1.462913275E0
1.659660259E2;3.794855595E0;1.816121578E0;-2.251035690E0
1.659826919E2;3.680217743E0;2.124951363E0;-2.891672373E0
1.659993579E2;3.797812462E0;2.219025612E0;-3.274634838E0
1.660160239E2;4.193020821E0;1.658631325E0;-3.333648682E0
1.660326899E2;4.370701790E0;5.979557037E-1;-2.395886660E0
1.660493559E2;4.740583897E0;-5.907354355E-1;-1.213806152E0
1.660660219E2;5.564278126E0;-1.436503410E0;-2.092680037E-1
1.660826879E2;6.495323181E0;-1.069871902E0;-1.998947561E-2
1.660993539E2;7.141314030E0;1.914505959E-1;-9.707349539E-1
1.661160199E2;7.224984169E0;1.977068424E0;-2.365786076E0
1.661326858E2;6.589345455E0;3.319896221E0;-3.571031570E0
1.661493518E2;5.226192951E0;3.541710138E0;-3.872861862E0
1.661660178E2;3.944048405E0;2.908684015E0;-3.620099068E0
1.661826838E2;2.629069805E0;1.425265312E0;-1.617534876E0
1.661993498E2;1.810553074E0;1.041822433E-1;-1.296281815E-2
1.662160158E2;1.730894089E0;-1.622848034E0;1.146436095E0
1.662326818E2;1.388939857E0;-2.469187737E0;2.017935276E0
1.662493478E2;9.766559601E-1;-3.115653038E0;2.418091536E0
1.662660138E2;4.672794342E-1;-3.309376240E0;2.938641548E0
1.662826798E2;6.647491455E-2;-3.213737965E0;3.448447227E0
1.662993457E2;-2.209072113E-1;-3.125669956E0;3.904963017E0
1.663160117E2;-4.222545624E-1;-2.993537903E0;4.123403072E0
1.663326777E2;-3.135452271E-1;-2.904183865E0;3.942836761E0
1.663493437E2;-2.407293320E-1;-2.882526636E0;3.637130022E0
1.663660097E2;-3.129587173E-1;-3.048043013E0;3.369526863E0
1.663826757E2;-5.067348480E-1;-3.332093477E0;3.065639734E0
1.663993417E2;-1.001067162E0;-3.518334150E0;3.031624317E0
1.664160077E2;-1.393047810E0;-3.552345276E0;3.536483288E0
1.664326737E2;-1.840944290E0;-3.516182899E0;3.963881254E0
1.664493396E2;-2.287421227E0;-3.508952856E0;4.056308270E0
1.664660056E2;-2.671884060E0;-3.484973431E0;4.242136478E0
1.664826716E2;-3.158896446E0;-3.572052956E0;4.255099297E0
1.664993376E2;-3.806028366E0;-3.726977348E0;3.849345684E0
1.665160036E2;-4.447757244E0;-3.863871098E0;3.548768044E0
1.665326696E2;-5.416957378E0;-3.941160440E0;2.833701611E0
1.665493356E2;-6.130531311E0;-3.900017977E0;2.172575712E0
1.665660016E2;-6.443546772E0;-3.921321630E0;1.690229654E0
1.665826676E2;-6.342923164E0;-4.058892727E0;1.296299934E0
1.665993336E2;-6.187558174E0;-4.229677200E0;1.122712612E0
1.666159995E2;-6.143117905E0;-4.364934444E0;1.001583576E0
1.666326655E2;-5.964075089E0;-4.494547367E0;8.337523937E-1
1.666493315E2;-5.638120651E0;-4.573204041E0;6.957859993E-1
1.666659975E2;-5.201552868E0;-4.633932590E0;5.810710192E-1
1.666826635E2;-4.419962883E0;-4.785700798E0;3.721880913E-1
1.666993295E2;-2.998766899E0;-5.056555748E0;2.787117958E-1
1.667159955E2;-1.443738937E0;-5.193392754E0;7.051110268E-2
1.667326615E2;9.115123749E-2;-5.082444668E0;-8.208335638E-1
1.667493275E2;1.697840691E0;-4.820960045E0;-1.832226872E0
1.667659934E2;3.370170593E0;-4.989673615E0;-2.681848526E0
1.667826594E2;4.718300819E0;-4.891406536E0;-2.435225010E0
1.667993254E2;6.081974983E0;-4.900153160E0;-1.523609996E0
1.668159914E2;6.773785591E0;-4.516078472E0;-1.277585864E0
1.668326574E2;6.985667229E0;-3.784188271E0;-1.470402241E0
1.668493234E2;6.837043762E0;-2.310252190E0;-7.076426744E-1
1.668659894E2;6.442938805E0;-5.283160210E-1;-1.672786474E-1
1.668826554E2;5.448062897E0;1.134192944E0;-1.166414022E-1
1.668993214E2;4.114931107E0;2.261868000E0;-6.703097224E-1
1.669159874E2;2.759979248E0;2.890543222E0;-1.140609026E0
1.669326533E2;1.945437908E0;3.056438684E0;-1.384601831E0
