"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.151522708E0;4.146227875E0;-7.067552948E0;-1.659748535E0
2.166641708E0;2.459235992E0;-9.319020996E0;-2.641556854E0
2.181759708E0;1.713337097E0;-1.073178314E1;-2.391576691E0
2.196878708E0;1.878144379E0;-1.060694275E1;-1.811383209E0
2.211997708E0;2.607427826E0;-7.715405731E0;-9.165440369E-1
2.227115708E0;1.173260193E0;-7.327113190E0;-1.375489655E0
2.242234708E0;-1.828747101E0;-8.040230255E0;-3.781137085E0
2.257353708E0;1.153800659E0;-7.133565674E0;-1.699715424E0
2.272471708E0;1.069525909E0;-8.602161713E0;-2.477647705E0
2.287590708E0;9.539662170E-1;-1.045381119E1;-1.927841034E0
2.302709708E0;4.188290405E-1;-9.476493530E0;-2.406545563E0
2.317827708E0;2.975811768E-1;-1.009545639E1;-1.056952057E0
2.332946708E0;-1.396595764E-1;-1.014021332E1;-2.635269928E0
2.348065708E0;5.721102905E-1;-1.104133942E1;-3.251089325E0
2.363183708E0;-9.563612366E-1;-1.012883698E1;-3.153492279E0
2.378302708E0;8.358618164E-1;-1.170565796E1;-3.164569244E0
2.393421708E0;4.770579529E-1;-1.128458359E1;-2.792143707E0
2.408539708E0;-8.180488586E-1;-1.207134750E1;-3.402574310E0
2.423658708E0;2.562670898E-1;-1.005938141E1;-3.271297302E0
2.438777708E0;1.130149841E-1;-1.072684341E1;-2.640808411E0
2.453895708E0;-7.149133301E-1;-1.052760773E1;-3.147953796E0
2.469014708E0;-1.246008911E0;-1.044318329E1;-3.281326447E0
2.484133708E0;-1.074914703E0;-1.047222290E1;-3.428769836E0
2.499251708E0;3.668870544E-1;-9.552984467E0;-2.585722961E0
2.514370708E0;1.928439789E0;-9.947414246E0;-3.134781189E0
2.529489708E0;2.136507111E0;-9.638157349E0;-2.841690674E0
2.544607458E0;2.021695862E0;-8.873397675E0;-3.683240662E0
2.559726458E0;1.392554169E0;-7.447013855E0;-3.647764435E0
2.574845458E0;1.362915802E0;-7.266339569E0;-4.126319275E0
2.589963458E0;1.397044830E0;-8.461753693E0;-4.587809601E0
2.605082458E0;1.519939270E0;-9.022188263E0;-3.973936157E0
2.620201458E0;1.787582703E0;-9.034762115E0;-4.508324890E0
2.635319458E0;1.630708923E0;-8.947643280E0;-4.291575623E0
2.650438458E0;1.431024170E0;-8.971144409E0;-4.438420258E0
2.665557458E0;1.272354126E0;-8.842711487E0;-4.600682831E0
2.680675458E0;9.020242310E-1;-8.509504395E0;-4.328399048E0
2.695794458E0;1.029858398E0;-8.353079681E0;-3.981420593E0
2.710913458E0;1.163829803E0;-7.951764221E0;-4.343667297E0
2.726031458E0;1.081501007E0;-7.530091095E0;-4.113296356E0
2.741150458E0;1.101110229E0;-7.510930939E0;-3.748355255E0
2.756269458E0;1.239871674E0;-7.242389374E0;-4.782554626E0
2.771387458E0;1.154399414E0;-7.199129333E0;-4.537364502E0
2.786506458E0;1.221459961E0;-7.250173187E0;-4.627776489E0
2.801625458E0;1.263372803E0;-7.330556030E0;-4.530179443E0
2.816743458E0;1.322948914E0;-7.450606384E0;-4.448748779E0
2.831862458E0;1.462009735E0;-7.227869568E0;-4.197421417E0
2.846981458E0;1.485361176E0;-7.219936066E0;-3.672463074E0
2.862099458E0;1.343306580E0;-7.292535095E0;-4.901407471E0
2.877218458E0;1.092428284E0;-6.861730957E0;-4.842729492E0
2.892337458E0;1.301393738E0;-7.389383698E0;-4.971162415E0
2.907455458E0;1.546134796E0;-7.721842346E0;-4.937332764E0
2.922574458E0;1.843566284E0;-7.999814301E0;-4.890779572E0
2.937693458E0;1.594933319E0;-8.600964203E0;-4.917723541E0
2.952811458E0;2.235451355E0;-8.398734741E0;-4.986879730E0
2.967930458E0;2.818339233E0;-8.672964478E0;-4.918621674E0
2.983049458E0;3.058589630E0;-8.938811646E0;-5.212011566E0
2.998167458E0;3.426524506E0;-9.082063751E0;-4.233795776E0
3.013286458E0;2.700833588E0;-1.006222549E1;-4.973856812E0
3.028405458E0;1.746268616E0;-1.130583939E1;-4.823120270E0
3.043523458E0;6.125262451E-1;-1.288939636E1;-5.659730530E0
3.058642458E0;-1.322200470E0;-1.442580139E1;-5.765859833E0
3.073761458E0;-2.205064545E0;-1.439526489E1;-3.641178131E0
3.088879458E0;-4.179309082E-1;-1.326990509E1;-2.548899536E0
3.103998458E0;1.752854919E0;-1.190339676E1;-3.245550842E0
3.119117458E0;2.052382050E0;-1.066382446E1;-3.646417236E0
3.134235458E0;1.954335938E0;-9.140741730E0;-3.546874237E0
3.149354458E0;9.291178894E-1;-8.258027344E0;-1.818418579E0
3.164473458E0;9.789642334E-1;-7.703580322E0;-1.502874756E0
3.179591458E0;1.260528717E0;-7.761360168E0;-1.192570038E0
3.194710458E0;1.153052216E0;-8.534203033E0;-1.254092102E0
3.209829458E0;1.262624359E0;-9.541009369E0;-8.813671875E-1
3.224948458E0;9.363029480E-1;-1.057805283E1;-2.442919922E-1
3.240066458E0;7.360194397E-1;-1.104583008E1;-5.574407959E-1
3.255185458E0;1.026565247E0;-1.080842377E1;-1.331331482E0
3.270304458E0;1.717229004E0;-1.002180954E1;-1.875749359E0
3.285422458E0;2.273621979E0;-9.180109863E0;-1.787582703E0
3.300541458E0;2.740650787E0;-8.184829559E0;-1.947150879E0
3.315660458E0;2.072889404E0;-7.775580597E0;-1.701062622E0
3.330778458E0;1.889820099E0;-7.587421875E0;-1.181792450E0
3.345897458E0;1.985620880E0;-7.290888519E0;-8.689430237E-1
3.361016458E0;1.652713165E0;-8.124954071E0;-6.541397095E-1
3.376134458E0;1.863774261E0;-8.213569794E0;-6.018983459E-1
3.391253458E0;1.963167572E0;-8.595276031E0;-7.244934082E-1
3.406372458E0;2.148631897E0;-8.700806580E0;-4.117936707E-1
3.421490458E0;2.287692719E0;-9.124874725E0;-8.388555908E-1
3.436609458E0;2.143841858E0;-9.759255524E0;-9.795629883E-1
3.451728458E0;1.950294342E0;-1.021595581E1;-9.702822876E-1
3.466846458E0;1.817221069E0;-1.007150620E1;-1.227447510E0
3.481965458E0;2.194736023E0;-9.569001160E0;-1.370100861E0
3.497084458E0;2.960842896E0;-8.977880402E0;-1.500030670E0
3.512202458E0;4.054169312E0;-8.809480591E0;-1.272204437E0
3.527321458E0;4.803361359E0;-8.786129150E0;-1.127754822E0
3.542440333E0;5.104535065E0;-9.522597656E0;-1.009650421E0
3.557559333E0;4.855003967E0;-1.038405624E1;-1.084345093E0
3.572677333E0;4.478237457E0;-1.119327347E1;-1.149459686E0
3.587796333E0;3.862118683E0;-1.177750854E1;-8.824150085E-1
3.602915333E0;3.383563843E0;-1.208826233E1;-5.324427795E-1
3.618033333E0;2.766696625E0;-1.245155685E1;-7.529342651E-2
3.633152333E0;1.902992706E0;-1.285077667E1;-3.662882996E-1
3.648271333E0;9.205856323E-1;-1.358574829E1;3.412902832E-1
3.663389333E0;2.730322266E-1;-1.404708893E1;6.144721985E-1
3.678508333E0;-1.871109009E-2;-1.359487930E1;4.965174866E-1
3.693627333E0;4.549040222E-1;-1.320718552E1;4.716691589E-1
3.708745333E0;7.816744995E-1;-1.299118469E1;2.350112915E-1
3.723864333E0;4.758604431E-1;-1.348800156E1;-1.145268402E0
3.738983333E0;-4.293072510E-1;-1.375968658E1;-2.720143433E0
3.754101333E0;-1.239123230E0;-1.343800552E1;-2.654280396E0
3.769220333E0;-1.781445465E0;-1.235755234E1;-1.231339417E0
3.784339333E0;-1.103654938E0;-1.040755737E1;-3.240760803E-1
3.799457333E0;2.320175171E-1;-9.063652039E0;-1.234632568E0
3.814576333E0;2.085912323E0;-1.017015106E1;-2.294428711E0
3.829695333E0;2.703677673E0;-1.145867157E1;-2.879861298E0
3.844814333E0;3.017724609E0;-1.191013275E1;-2.413131866E0
3.859932333E0;2.218536530E0;-1.042237656E1;-7.256909180E-1
3.875051333E0;5.068460083E-1;-7.723788300E0;-1.442999268E-1
3.890170333E0;-2.336940308E0;-7.006929016E0;-1.033151550E0
3.905288333E0;-3.906276855E0;-6.244115295E0;-2.011067963E0
3.920407333E0;-3.950734406E0;-5.190157013E0;1.116677856E-1
3.935526333E0;-2.391726379E0;-4.761897583E0;2.052531738E0
3.950644333E0;4.781057739E-1;-5.048401794E0;7.240443420E-1
3.965763333E0;2.816992035E0;-6.113886108E0;-1.071621552E0
3.980882333E0;3.090772705E0;-6.672374725E0;-3.794609070E0
3.996000333E0;3.795806580E0;-6.618786163E0;-4.969216461E0
4.011119333E0;2.043101349E0;-8.488098907E0;-4.127217407E0
4.026238333E0;1.134640503E0;-7.014114075E0;-3.302282867E0
4.041356333E0;3.662882996E-1;-6.687942352E0;-3.567231903E0
4.056475333E0;1.049168243E0;-5.801036682E0;-3.636088715E0
4.071594333E0;1.992656250E0;-4.928351440E0;-3.499123535E0
4.086713333E0;3.229085083E0;-4.508773956E0;-4.219126282E0
4.101831333E0;3.501967621E0;-4.775519257E0;-4.399650879E0
4.116950333E0;2.723137207E0;-5.150190125E0;-5.844446411E0
4.132069333E0;8.843609619E-1;-5.655539246E0;-6.516249390E0
4.147187333E0;-8.539741516E-1;-7.567962341E0;-6.685547333E0
4.162306333E0;-1.612297211E0;-1.146660507E1;-6.248156891E0
4.177425333E0;1.868863678E0;-1.288370819E1;-2.568359070E0
4.192543333E0;4.577181702E0;-1.632250717E1;1.796264648E-3
4.207662333E0;3.982917480E0;-1.629646133E1;-7.726931763E-1
4.222781333E0;3.482358398E0;-1.267818558E1;-2.691253510E0
4.237899333E0;1.080153809E0;-1.082952988E1;-2.848576355E0
4.253018333E0;-6.586303711E-2;-9.088650055E0;-1.612297211E0
4.268137333E0;1.068178711E0;-8.264913025E0;-1.166224823E0
4.283256333E0;1.373244324E0;-8.081843719E0;-1.682501221E0
4.298374333E0;1.630409546E0;-7.866291962E0;-1.892065430E0
4.313493333E0;1.645827484E0;-8.320447540E0;-1.479972382E0
4.328612333E0;1.524429932E0;-8.662785645E0;-9.898915100E-1
4.343730333E0;1.523681488E0;-8.868008881E0;2.088157654E-1
4.358849333E0;1.685195618E0;-9.217831421E0;9.677375793E-1
4.373968333E0;8.842112732E-1;-9.703271942E0;5.864804077E-1
4.389086333E0;5.339396667E-1;-9.277557220E0;-4.017645264E-1
4.404205333E0;1.155746613E0;-9.110354919E0;-1.211430817E0
4.419324333E0;2.363734589E0;-8.515342255E0;-1.191073151E0
4.434442333E0;2.632276154E0;-7.896379395E0;-1.082099762E0
4.449561333E0;3.220103760E0;-7.367080078E0;-1.086141357E0
4.464680333E0;3.030897217E0;-7.639663239E0;-1.168619843E0
4.479799333E0;2.127525787E0;-7.733518066E0;-1.068627777E0
4.494917333E0;1.408121796E0;-7.699538727E0;-8.526269531E-1
4.510036333E0;7.005432129E-1;-7.842790833E0;-5.240602112E-1
4.525155333E0;6.026467896E-1;-8.454718323E0;-2.423460388E-1
4.540273208E0;1.281934204E0;-9.140292664E0;-1.695973206E-1
4.555392208E0;1.434317322E0;-9.690398712E0;-3.713777161E-1
4.570511208E0;2.108665009E0;-1.008123596E1;-5.354365540E-1
4.585629208E0;3.038830719E0;-1.035351974E1;-8.214916992E-1
4.600748208E0;4.256099396E0;-1.032358200E1;-6.331832886E-1
4.615867208E0;4.719984741E0;-1.022688309E1;-2.574645996E-1
4.630985208E0;5.144651642E0;-9.854457550E0;2.429447937E-1
4.646104208E0;5.042264557E0;-1.008348129E1;-4.340972900E-3
4.661223208E0;4.712500305E0;-1.084524719E1;2.267784119E-1
4.676342208E0;4.068838806E0;-1.183468964E1;3.287164307E-1
4.691460208E0;3.156486053E0;-1.274853928E1;1.092727661E-1
4.706579208E0;1.778302002E0;-1.353769821E1;1.127455444E0
4.721698208E0;1.380429382E0;-1.419528076E1;1.466350708E0
4.736816208E0;1.293310547E0;-1.461560669E1;1.583856354E0
4.751935208E0;1.149459686E0;-1.505045242E1;9.063652039E-1
4.767054208E0;6.478527832E-1;-1.487352036E1;-4.111949158E-1
4.782172208E0;-2.932402039E-1;-1.453731949E1;-1.370400238E0
4.797291208E0;-1.248553619E0;-1.435754333E1;-1.834435272E0
4.812410208E0;-1.514400787E0;-1.403256912E1;-1.500928802E0
4.827529208E0;-1.197659454E0;-1.291589127E1;-9.379495239E-1
4.842647208E0;-8.735833740E-1;-1.157483002E1;-5.376818848E-1
4.857766208E0;-5.682183838E-1;-1.034887939E1;-3.529660034E-1
4.872885208E0;3.537144470E-1;-8.073610840E0;-8.741821289E-1
4.888003208E0;1.411414948E0;-8.669222260E0;-2.992277527E0
4.903122208E0;1.393751678E0;-1.186208267E1;-4.411176910E0
4.918241208E0;2.406994629E0;-1.301453613E1;-3.983815613E0
4.933359208E0;2.674039307E0;-1.206595871E1;-1.642833710E0
4.948478208E0;1.509461060E0;-8.934021606E0;-1.323248291E0
4.963597208E0;-6.707551575E-1;-6.444698181E0;-1.601220245E0
4.978715208E0;-1.604962463E0;-5.629343719E0;-1.261277161E0
4.993834208E0;-1.081051941E0;-6.237978058E0;-2.045795746E0
5.008953208E0;-6.825805664E-2;-6.124963074E0;-2.574346619E0
5.024072208E0;1.080752563E0;-6.430178375E0;-1.253044281E0
5.039190208E0;8.102650452E-1;-5.315296783E0;-6.539900208E-1
5.054309208E0;1.900597687E0;-4.366569672E0;-3.942800903E-1
5.069428208E0;1.977088623E0;-4.815186768E0;-1.279838562E0
5.084546208E0;1.515747986E0;-5.035827942E0;-2.176923065E0
5.099665208E0;1.265019379E0;-5.214705963E0;-2.873873749E0
5.114784208E0;4.059558105E-1;-5.891598358E0;-3.363056488E0
5.129902208E0;6.611750793E-1;-6.284082184E0;-4.090992737E0
5.145021208E0;9.379495239E-1;-6.469995575E0;-3.382516022E0
5.160140208E0;1.113983459E0;-6.341113586E0;-3.938310242E0
5.175258208E0;7.699987793E-1;-5.845643921E0;-5.244044952E0
5.190377208E0;4.496649170E-1;-5.508245544E0;-4.464765472E0
5.205496208E0;5.475613403E-1;-5.690117340E0;-5.489833832E0
5.220615208E0;4.459226990E-1;-6.643933868E0;-6.865922241E0
5.235733208E0;1.101110229E0;-8.321495361E0;-8.145910492E0
5.250852208E0;1.364412689E0;-9.445957031E0;-7.483986969E0
5.265971208E0;-5.577401733E-1;-1.000788849E1;-6.340215454E0
5.281089208E0;2.248324585E-1;-1.472293350E1;-7.752678223E0
5.296208208E0;2.678829346E0;-1.634780457E1;-3.517684937E-1
5.311327208E0;4.293222198E0;-1.472203537E1;-1.924697571E0
5.326445208E0;2.840642853E0;-1.408211609E1;-5.566923523E0
5.341564208E0;2.503543854E0;-1.219394257E1;-4.298461304E0
5.356683208E0;1.230291595E0;-9.193881226E0;-1.835333405E0
5.371801208E0;5.974076843E-1;-7.276518402E0;-1.219214630E0
5.386920208E0;7.472460938E-1;-6.187083893E0;-2.996768188E-1
5.402039208E0;1.421294403E0;-6.276597748E0;9.086105347E-2
5.417158208E0;1.234632568E0;-7.657326508E0;-3.242257690E-1
5.432276208E0;6.601272583E-1;-9.821975098E0;1.248403931E-1
5.447395208E0;4.465214539E-1;-1.107621689E1;1.467548218E0
5.462514208E0;6.465055847E-1;-1.037627243E1;1.010099487E0
5.477632208E0;9.984237671E-2;-9.241631927E0;3.278182983E-1
5.492751208E0;-1.115180969E-1;-8.546178131E0;-2.695893860E-1
5.507870208E0;8.620573425E-1;-8.397686920E0;-1.114133148E0
5.522988208E0;2.236798553E0;-9.197623444E0;-1.703757019E0
5.538107833E0;3.680845642E0;-9.407337341E0;-1.889969788E0
5.553226833E0;3.774550781E0;-8.778195648E0;-1.739382935E0
5.568344833E0;4.085154877E0;-7.716752930E0;-1.152603149E0
5.583463833E0;3.399580536E0;-7.093748474E0;-8.607101440E-1
5.598582833E0;1.912872162E0;-6.933880920E0;-5.839356995E-1
5.613701833E0;1.296304321E0;-6.444249115E0;-2.414479065E-1
5.628819833E0;9.621990967E-1;-7.070097656E0;-4.153862000E-1
5.643938833E0;1.343156891E0;-7.689509583E0;1.589694214E-1
5.659057833E0;1.698517914E0;-7.899672546E0;4.552033997E-1
5.674175833E0;1.428629150E0;-8.274193726E0;-4.079017639E-1
5.689294833E0;1.443598022E0;-8.832083588E0;-1.442400513E0
5.704413833E0;2.466121674E0;-9.383387146E0;-1.857487335E0
5.719531833E0;4.317471771E0;-9.732910309E0;-1.098266144E0
5.734650833E0;5.447771301E0;-9.894424438E0;1.945953369E-3
5.749769833E0;5.395679626E0;-9.988878021E0;6.253994751E-1
5.764888833E0;4.575684814E0;-1.035471725E1;-2.263293457E-1
5.780006833E0;3.937861176E0;-1.134655472E1;1.169068909E-1
5.795125833E0;2.825823669E0;-1.241188934E1;3.626957703E-1
5.810244833E0;2.336940308E0;-1.289014481E1;4.417314148E-1
5.825362833E0;1.603615265E0;-1.333472031E1;5.294490051E-1
5.840481833E0;1.401984558E0;-1.397927994E1;9.283694458E-1
5.855600833E0;1.387015686E0;-1.464674194E1;5.912704468E-1
5.870718833E0;2.008373566E0;-1.509880188E1;5.444178772E-1
5.885837833E0;3.204236755E0;-1.457444229E1;2.905458069E-1
5.900956833E0;3.713178406E0;-1.366164047E1;-2.365081787E-2
5.916074833E0;3.331771545E0;-1.312620392E1;-4.583468628E-1
5.931193833E0;1.672472076E0;-1.270108795E1;-1.805245972E0
5.946312833E0;-3.433859253E-1;-1.283056870E1;-3.312461700E0
5.961431833E0;-1.534159698E0;-1.309521835E1;-3.123853912E0
5.976549833E0;-1.663640442E0;-1.241293716E1;-1.250349884E0
5.991668833E0;-5.593867493E-1;-1.052745804E1;3.403921509E-1
6.006787833E0;9.722282410E-1;-8.638236694E0;-7.162605286E-1
6.021905833E0;2.099833374E0;-1.010578491E1;-2.633024597E0
6.037024833E0;2.768642578E0;-1.119387222E1;-2.652184753E0
6.052143833E0;3.350482635E0;-1.217163895E1;-2.477647705E0
6.067261833E0;2.449655914E0;-1.203632034E1;-8.982820129E-1
6.082380833E0;1.883682861E0;-1.000534378E1;-2.942880249E-1
6.097499833E0;1.064286804E0;-7.763455811E0;-9.544152832E-1
6.112617833E0;-8.119116211E-1;-6.861880646E0;-1.872156830E0
6.127736833E0;-9.386979675E-1;-6.142925720E0;-3.259920959E0
6.142855833E0;-7.003935242E-1;-5.755231934E0;-3.360212402E0
6.157974833E0;-4.828958130E-1;-4.919968872E0;-1.330583038E0
6.173092833E0;-1.122665405E-2;-4.790488129E0;-4.227209473E-1
6.188211833E0;9.861492920E-1;-5.001848602E0;-5.191204834E-1
