"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.243493708E0;-3.096155067E0;1.594119387E0;-1.879027308E0
2.258612708E0;-6.827823684E-1;2.356535497E0;-6.875857830E-2
2.273730708E0;-1.057198517E-2;8.019848031E-1;-5.985899913E-1
2.288849708E0;2.606301360E-2;-5.386373198E-1;-2.569056058E-1
2.303968708E0;-3.653194890E-1;5.751262844E-2;-4.206314448E-1
2.319086708E0;-6.420909369E-1;-4.406748229E-1;8.144574988E-1
2.334205708E0;-7.666819462E-1;-5.206004137E-1;-7.114868617E-1
2.349324708E0;3.102689769E-2;-1.134344049E0;-1.392544813E0
2.364442708E0;-1.058583942E0;-5.568765396E-1;-1.203817742E0
2.379561708E0;7.928673859E-1;-1.894185630E0;-1.402345039E0
2.394680708E0;3.370323408E-1;-1.785495831E0;-3.537147394E-1
2.409798708E0;-9.969157336E-2;-2.693391252E0;1.600122723E-1
2.424917708E0;1.948237986E-1;-7.337220687E-1;-2.697896531E-1
2.440036708E0;8.559843147E-2;-1.454423558E0;5.632464963E-1
2.455154708E0;-1.018136924E0;-1.148582019E0;-3.048454651E-1
2.470273708E0;-1.468262748E0;-1.079058040E0;-2.453351355E-1
2.485392708E0;-1.403772637E0;-1.102218277E0;-3.581989691E-1
2.500510708E0;-5.450485360E-1;-4.711224443E-1;3.742969385E-1
2.515629708E0;1.287610681E0;-7.546287882E-1;1.108082449E-1
2.530748708E0;1.234067143E0;-5.297144687E-1;5.373015234E-1
2.545866458E0;1.043479268E0;4.166854513E-1;-3.490191329E-1
2.560985458E0;4.881925864E-1;1.419546086E0;-4.421410123E-1
2.576104458E0;3.025655627E-1;1.717504992E0;-7.237990513E-1
2.591222458E0;2.968502017E-1;8.086892205E-1;-1.023411258E0
2.606341458E0;4.239914741E-1;-4.586965263E-2;-2.386412430E-1
2.621460458E0;6.956773062E-1;-1.175506693E-1;-7.276210839E-1
2.636578458E0;4.184294564E-1;-5.053514600E-2;-3.740107173E-1
2.651697458E0;2.561269759E-1;-1.120127714E-1;-3.850736493E-1
2.666816458E0;2.216613673E-2;-1.005253315E-2;-4.749161178E-1
2.681934458E0;-2.330317166E-1;1.444081002E-1;-1.737684318E-1
2.697053458E0;-1.133868670E-1;4.252498680E-1;1.046213061E-1
2.712172458E0;6.742409751E-2;6.557172883E-1;-3.365335733E-1
2.727290458E0;-1.376547854E-1;1.209019425E0;2.107301438E-1
2.742409458E0;-2.527486740E-1;1.196487672E0;7.861663306E-1
2.757528458E0;-2.032667577E-2;1.475540192E0;-3.912445083E-1
2.772646458E0;-6.040319949E-2;1.501430494E0;-2.374791089E-1
2.787765458E0;-4.835647345E-4;1.425070535E0;-2.519535989E-1
2.802884458E0;1.297636025E-2;1.413985968E0;-1.817659611E-1
2.818002458E0;1.278640614E-1;1.265367288E0;-8.036471665E-2
2.833121458E0;1.604174113E-1;1.450867281E0;7.698151767E-2
2.848240458E0;3.341778763E-1;1.542594892E0;5.777195245E-1
2.863358458E0;2.869712578E-1;1.421778553E0;-4.470336699E-1
2.878477458E0;-1.118275608E-1;1.886547997E0;-6.553986150E-1
2.893596458E0;1.660872370E-2;1.510358607E0;-8.195711812E-1
2.908714458E0;2.916292959E-1;1.065234053E0;-8.124378705E-1
2.923833458E0;3.653189774E-1;8.557739246E-1;-8.380556917E-1
2.938952458E0;2.222703548E-1;2.423647499E-1;-9.463350159E-1
2.954070458E0;6.514198771E-1;4.971998566E-1;-1.144110653E0
2.969189458E0;1.487239301E0;1.888101017E-1;-9.852739638E-1
2.984308458E0;1.553717612E0;1.294047296E-2;-1.203506085E0
2.999426458E0;2.033009055E0;-1.595535582E-1;-4.543087757E-1
3.014545458E0;1.567014326E0;-8.246877873E-1;-1.025974385E0
3.029664458E0;1.567150274E-1;-2.461511729E0;-1.181267662E0
3.044782458E0;-5.544043368E-1;-3.473532026E0;-1.816429064E0
3.059901458E0;-3.100574393E0;-5.571403075E0;-1.983067401E0
3.075020458E0;-3.912539223E0;-5.671129092E0;-7.751288339E-1
3.090138458E0;-1.681175072E0;-4.136177096E0;8.920848414E-1
3.105257458E0;-9.992423773E-2;-3.143552597E0;2.191314232E-1
3.120376458E0;5.616469905E-1;-1.421645821E0;-3.979170585E-1
3.135494458E0;6.361220992E-1;-2.288056415E-1;-5.160346153E-1
3.150613458E0;-7.113693327E-1;1.014445138E0;1.286297689E0
3.165732458E0;-6.903975628E-1;1.480771696E0;1.205355267E0
3.180850458E0;-4.407359263E-1;1.443183455E0;1.625163424E0
3.195969458E0;-6.678900218E-1;9.046508002E-1;1.475876699E0
3.211088458E0;-5.299030414E-1;-3.510732597E-1;1.733001283E0
3.226207458E0;-7.444224733E-1;-1.028562655E0;2.085094151E0
3.241325458E0;-1.036327465E0;-1.668268513E0;1.679224733E0
3.256444458E0;-8.981358325E-1;-1.519514177E0;1.014454786E0
3.271563458E0;-5.909766242E-2;-5.314984542E-1;9.704536110E-2
3.286681458E0;2.492400523E-1;8.058047891E-3;-1.036097378E-2
3.301800458E0;8.007985492E-1;1.320166224E0;-2.810148454E-1
3.316919458E0;2.917748916E-1;1.635208356E0;-2.652063131E-1
3.332037458E0;-7.721409068E-2;1.952471260E0;2.804219377E-1
3.347156458E0;7.275134951E-2;2.365346666E0;3.239604516E-1
3.362275458E0;-3.655693844E-1;1.380223560E0;5.565181053E-1
3.377393458E0;-1.617961116E-1;1.429112130E0;4.870729177E-1
3.392512458E0;-6.067670301E-2;9.104301882E-1;2.295429754E-1
3.407631458E0;3.708655000E-2;9.200710773E-1;4.952181622E-1
3.422749458E0;3.441634588E-1;4.281822467E-1;-1.498150206E-1
3.437868458E0;2.837453489E-1;8.035243750E-3;-4.328377998E-1
3.452987458E0;-2.967461944E-5;-6.276103073E-1;-4.595021630E-1
3.468105458E0;-8.280095905E-2;-5.555737799E-1;-7.073926413E-1
3.483224458E0;3.624156886E-1;1.043400550E-1;-1.060632294E0
3.498343458E0;8.455471444E-1;5.315493250E-1;-1.298968313E0
3.513461458E0;2.300741803E0;8.331071931E-1;-1.018968544E0
3.528580458E0;2.872837037E0;9.173386735E-1;-1.029785893E0
3.543699333E0;3.295929868E0;4.382838964E-2;-8.740803874E-1
3.558818333E0;3.216775817E0;-5.087562937E-1;-1.009641066E0
3.573936333E0;2.695743002E0;-1.605900941E0;-1.136011090E0
3.589055333E0;2.398223075E0;-1.984744967E0;-1.069059302E0
3.604174333E0;1.671408176E0;-2.454882156E0;-5.980000073E-1
3.619292333E0;1.322933272E0;-2.695047183E0;-3.394799852E-1
3.634411333E0;2.868945131E-1;-3.195560657E0;-6.112065285E-1
3.649530333E0;-3.205943558E-1;-3.658247908E0;-2.040894975E-1
3.664648333E0;-1.251313213E0;-4.346068164E0;3.735101591E-1
3.679767333E0;-1.436760581E0;-4.072355906E0;2.600134009E-1
3.694886333E0;-7.974793772E-1;-3.465526603E0;2.107476854E-1
3.710004333E0;-4.850547512E-1;-3.247625434E0;1.579087365E-1
3.725123333E0;-7.645279051E-1;-3.800818228E0;-1.450400088E0
3.740242333E0;-1.363635887E0;-4.045134779E0;-2.456018854E0
3.755360333E0;-2.481814431E0;-3.669668105E0;-2.403300358E0
3.770479333E0;-2.892385449E0;-3.031940945E0;-1.208235898E0
3.785598333E0;-2.171885104E0;-5.444272327E-1;3.264150397E-1
3.800716333E0;-1.363427726E0;3.337947375E-1;-8.207166508E-2
3.815835333E0;9.769046248E-1;-7.388933462E-1;-1.161879026E0
3.830954333E0;1.286755964E0;-1.791392748E0;-1.199571348E0
3.846073333E0;1.637397700E0;-2.381405459E0;-3.432455921E-1
3.861191333E0;9.970337377E-1;-1.671459923E0;1.162716201E0
3.876310333E0;-1.283654601E0;1.742998853E0;2.332720372E0
3.891429333E0;-3.333784742E0;2.063790552E0;2.172853403E0
3.906547333E0;-5.503556077E0;3.051419190E0;1.038078414E0
3.921666333E0;-5.472377554E0;3.695761889E0;2.542610563E0
3.936785333E0;-3.392328527E0;4.382705648E0;5.342757647E0
3.951903333E0;-1.305039184E0;4.286607243E0;4.622773612E0
3.967022333E0;1.973776175E0;2.977343153E0;2.217052506E0
3.982141333E0;2.063797130E0;2.559392949E0;4.357798263E-1
3.997259333E0;2.698085981E0;2.311621279E0;-1.256182189E0
4.012378333E0;1.092572637E0;5.507410562E-1;-4.358742589E-1
4.027497333E0;-1.459301305E-1;2.015370344E0;5.708452454E-1
4.042615333E0;-8.398689133E-1;2.200716555E0;5.393419093E-1
4.057734333E0;-1.189211105E-1;3.221292499E0;2.278010899E-1
4.072853333E0;5.737428331E-1;3.849858826E0;2.721449116E-1
4.087972333E0;1.884939282E0;4.410039042E0;-4.642624909E-1
4.103090333E0;1.981865360E0;4.230024907E0;-6.074584633E-1
4.118209333E0;1.062730275E0;3.770446036E0;-2.289683111E0
4.133328333E0;-2.233937511E-1;3.482653683E0;-2.806115337E0
4.148446333E0;-2.538015821E0;1.141910346E0;-3.243063437E0
4.163565333E0;-3.115693538E0;-1.641739111E0;-3.553956092E0
4.178684333E0;7.975742483E-1;-4.030767000E0;1.015058219E0
4.193802333E0;2.753139563E0;-6.474672178E0;2.669431408E0
4.208921333E0;2.506542891E0;-6.846468555E0;2.072146808E0
4.224040333E0;2.367143223E0;-4.164847748E0;5.231629559E-1
4.239158333E0;-6.367053589E-1;-1.405913302E0;2.283834726E-2
4.254277333E0;-1.612529491E0;-1.867378485E-1;7.868758902E-1
4.269396333E0;-5.083898194E-1;1.087321326E0;1.337680096E0
4.284515333E0;-3.338865387E-1;1.191446788E0;9.091777146E-1
4.299633333E0;-1.315540199E-1;1.488086563E0;4.025812362E-1
4.314752333E0;-1.967149526E-1;1.170071706E0;6.286658759E-1
4.329871333E0;-3.652286379E-1;7.112319231E-1;1.161761351E0
4.344989333E0;-3.887680663E-1;6.055949557E-1;1.842842691E0
4.360108333E0;-1.758509177E-1;2.189250165E-1;2.787179421E0
4.375227333E0;-6.125635211E-1;-9.434365511E-2;2.405140915E0
4.390345333E0;-1.197986314E0;3.053404319E-1;9.313737452E-1
4.405464333E0;-7.622243214E-1;4.695249850E-1;1.436687198E-1
4.420583333E0;7.283138327E-1;1.144135796E0;-9.020609222E-2
4.435701333E0;9.125818174E-1;1.614103416E0;-1.632881749E-1
4.450820333E0;1.519190096E0;2.291018615E0;-3.690329095E-1
4.465939333E0;1.382431177E0;2.113663793E0;-6.708650120E-1
4.481058333E0;2.238805318E-1;1.907276961E0;-5.979117143E-1
4.496176333E0;-1.600242591E-1;2.019897843E0;-5.760910384E-1
4.511295333E0;-1.125479524E0;1.779068572E0;-3.660181582E-1
4.526414333E0;-1.239066804E0;1.408143430E0;-2.814639115E-1
4.541532208E0;-4.960840617E-1;4.585825056E-1;-2.414601856E-1
4.556651208E0;-3.840768452E-1;1.009691352E-1;-5.270417064E-1
4.571770208E0;4.339240663E-1;-4.623966444E-1;-7.532435828E-1
4.586888208E0;9.655767408E-1;-6.890908563E-1;-1.038391240E0
4.602007208E0;2.703213112E0;-6.467388886E-1;-9.481195861E-1
4.617126208E0;3.059212651E0;-5.788421899E-1;-6.932587516E-1
4.632244208E0;3.428960456E0;-2.201429915E-1;-2.451334065E-1
4.647363208E0;3.403903382E0;-3.438484401E-1;-6.690121025E-1
4.662482208E0;3.020149742E0;-1.289540847E0;-3.761092830E-1
4.677601208E0;2.666548439E0;-1.927216551E0;-2.839455429E-1
4.692719208E0;1.393874909E0;-3.176050252E0;-5.188251990E-1
4.707838208E0;5.453205411E-1;-3.698830508E0;4.673752561E-3
4.722957208E0;-2.255369018E-1;-4.576320407E0;7.256673829E-1
4.738075208E0;-2.138047560E-1;-4.837266439E0;7.834549767E-1
4.753194208E0;-3.897061059E-1;-5.390640496E0;9.441382170E-2
4.768313208E0;-6.408108352E-1;-5.307531681E0;-7.875667387E-1
4.783431208E0;-1.886458388E0;-4.848780776E0;-2.015222994E0
4.798550208E0;-2.530634004E0;-4.707510291E0;-2.194479915E0
4.813669208E0;-2.977865894E0;-4.276786845E0;-1.730537267E0
4.828788208E0;-2.800730636E0;-3.546917506E0;-1.091780412E0
4.843906208E0;-2.344803643E0;-1.760391396E0;-3.243438828E-1
4.859025208E0;-2.095117302E0;-9.121463460E-1;9.108558655E-2
4.874144208E0;-1.011862569E0;1.901197026E0;-1.704100835E-1
4.889262208E0;-6.489824653E-2;2.226139079E0;-1.242709912E0
4.904381208E0;-2.842140032E-1;-2.423597213E0;-2.990064940E0
4.919500208E0;2.049291211E-1;-3.369480824E0;-2.458334936E0
4.934618208E0;6.910949895E-1;-2.499229778E0;6.257013376E-1
4.949737208E0;-3.727117583E-2;-5.135597813E-1;1.241313889E0
4.964856208E0;-2.871521999E0;2.918526011E0;1.105266430E0
4.979974208E0;-3.520754725E0;3.571968148E0;1.633205392E0
4.995093208E0;-2.884244955E0;2.891289096E0;9.380275843E-1
5.010212208E0;-2.032400944E0;2.999505270E0;7.235885516E-1
5.025331208E0;-4.825919040E-1;2.524554654E0;2.354616148E0
5.040449208E0;-8.452178000E-1;2.956944557E0;2.890956097E0
5.055568208E0;6.225904727E-1;4.544708605E0;3.186723467E0
5.070687208E0;6.040470515E-1;4.160133723E0;2.712721562E0
5.085805208E0;2.294270544E-1;3.873608462E0;1.608195097E0
5.100924208E0;-7.617737934E-2;3.673364130E0;1.231618329E0
5.116043208E0;-1.054053446E0;2.864860851E0;7.506985822E-1
5.131161208E0;-6.052444151E-1;2.676427310E0;6.601447999E-2
5.146280208E0;-6.140994385E-2;2.423690184E0;4.364683360E-1
5.161399208E0;2.808506848E-1;2.568808721E0;-3.616280687E-1
5.176517208E0;-3.907097074E-1;3.092404078E0;-1.310209000E0
5.191636208E0;-5.767822158E-1;3.376514440E0;-6.368910080E-1
5.206755208E0;-4.789804443E-1;3.226190127E0;-1.699102343E0
5.221874208E0;-6.742601247E-1;2.652440277E0;-2.600876606E0
5.236992208E0;1.591012761E-2;5.172827035E-1;-4.298905107E0
5.252111208E0;3.350501347E-1;-2.815907961E-1;-4.069641921E0
5.267230208E0;-1.991704908E0;-1.280361303E0;-2.787131474E0
5.282348208E0;-1.738098594E0;-4.577527272E0;-4.437257246E0
5.297467208E0;1.621816624E0;-7.299162329E0;3.567167876E0
5.312586208E0;3.072852743E0;-6.174910575E0;2.617493515E0
5.327704208E0;1.574483559E0;-4.863440915E0;-2.380886811E0
5.342823208E0;1.416504072E0;-3.620202999E0;-1.804408650E0
5.357942208E0;-7.303581655E-2;2.923607826E-1;1.271263620E0
5.373060208E0;-5.680793662E-1;1.649507722E0;1.516943449E0
5.388179208E0;-4.659406418E-1;3.158932528E0;2.603208475E0
5.403298208E0;2.680641398E-2;3.223542507E0;2.770249101E0
5.418417208E0;-2.372997455E-1;1.519302508E0;2.318762191E0
5.433535208E0;-7.124705096E-1;7.323169827E-2;2.436975642E0
5.448654208E0;-1.140775840E0;-1.697363673E0;3.922775067E0
5.463773208E0;-1.046931099E0;-1.216927784E0;3.441056006E0
5.478891208E0;-1.686390496E0;2.829017419E-1;2.284219765E0
5.494010208E0;-1.906642831E0;8.356741208E-1;1.658731266E0
5.509129208E0;-7.771047543E-1;1.108123380E0;4.378114414E-1
5.524247208E0;8.171951652E-2;5.979497212E-1;-1.391299649E-1
5.539366833E0;1.906548983E0;1.580981863E-1;-5.853530645E-1
5.554485833E0;1.884654376E0;5.161384034E-1;-6.296854842E-1
5.569603833E0;2.202113309E0;1.920593995E0;-5.364579163E-2
5.584722833E0;1.767011467E0;2.351790481E0;7.590928450E-3
5.599841833E0;-1.141607460E-1;2.707283651E0;2.797495079E-1
5.614960833E0;-4.952987806E-1;3.165455098E0;4.588929927E-1
5.630078833E0;-9.204514387E-1;2.474279709E0;1.420825895E-1
5.645197833E0;-6.346426074E-1;2.041741287E0;3.951712425E-1
5.660316833E0;-1.429841571E-1;1.709209548E0;7.467327082E-1
5.675434833E0;-3.031336927E-1;1.489365934E0;9.589784503E-2
5.690553833E0;-3.328575750E-1;7.595679313E-1;-1.442177149E0
5.705672833E0;1.934013355E-1;3.550066817E-1;-1.973034164E0
5.720790833E0;2.688151562E0;-9.894249022E-2;-1.097233526E0
5.735909833E0;3.468818294E0;-2.601221591E-1;-5.205132902E-1
5.751028833E0;3.573918194E0;-3.501803899E-1;2.539048147E-1
5.766147833E0;3.051767684E0;-5.503709275E-1;-5.810454573E-1
5.781265833E0;2.055214587E0;-1.827768277E0;-3.225031793E-1
5.796384833E0;1.161904315E0;-2.618220032E0;-1.604861891E-1
5.811503833E0;3.934471545E-1;-3.332539285E0;-2.185952336E-1
5.826621833E0;-6.659540087E-2;-3.631862932E0;-2.910148267E-1
5.841740833E0;-4.452439834E-1;-4.444268643E0;1.645348012E-1
5.856859833E0;-4.139517318E-1;-4.874238968E0;-6.582561493E-2
5.871977833E0;3.028499566E-1;-5.496556376E0;-2.013670705E-1
5.887096833E0;1.219622327E0;-5.214883718E0;-3.250579009E-1
5.902215833E0;1.995776470E0;-4.003527746E0;-6.730069202E-1
5.917333833E0;1.729541340E0;-3.667102346E0;-7.438856989E-1
5.932452833E0;-2.687532341E-1;-3.058090863E0;-2.334948161E0
5.947571833E0;-1.677968751E0;-3.128899475E0;-3.176791679E0
5.962690833E0;-3.484714826E0;-3.465910766E0;-2.959545983E0
5.977808833E0;-3.712755067E0;-3.093615037E0;-1.353342741E0
5.992927833E0;-2.370896112E0;-7.430612415E-1;1.033864911E0
6.008046833E0;-1.425087053E0;6.080847001E-1;7.759475172E-1
