"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2.870378144E2;5.885089636E-1;-1.658029437E0;-3.778382838E-1
2.870529324E2;5.918351412E-1;-1.413540721E0;-4.374372363E-1
2.870680504E2;5.441320539E-1;-1.057805777E0;-4.830055237E-1
2.870831684E2;4.672495723E-1;-6.560957432E-1;-5.584096313E-1
2.870982854E2;4.065580666E-1;-2.310949415E-1;-6.857118011E-1
2.871134034E2;4.504811466E-1;7.870157063E-2;-8.192256689E-1
2.871285214E2;6.316727996E-1;2.726679668E-5;-8.932636976E-1
2.871436394E2;9.208421111E-1;-6.283987761E-1;-8.417510986E-1
2.871587574E2;8.774387836E-1;-1.415808678E0;-5.515681505E-1
2.871738754E2;-7.037744671E-2;-2.281249762E0;-7.518883049E-2
2.871889924E2;-3.790071905E-1;-2.367648840E0;-1.246320084E-1
2.872041104E2;-2.150936276E-1;-2.239979744E0;4.336217344E-1
2.872192284E2;-1.872259676E-1;-1.963032722E0;4.803538322E-1
2.872343464E2;4.340698123E-1;-2.510899544E0;3.152811229E-1
2.872494644E2;7.238800526E-1;-2.794961691E0;5.032349378E-2
2.872645824E2;7.947881818E-1;-2.665286303E0;-1.243118420E-1
2.872796994E2;9.864065647E-1;-2.277470827E0;-3.003279567E-1
2.872948174E2;1.097546220E0;-1.782080412E0;-4.035068750E-1
2.873099354E2;8.811731935E-1;-1.312527537E0;-4.796802104E-1
2.873250534E2;7.400057316E-1;-1.060542583E0;-4.166213274E-1
2.873401714E2;7.321826816E-1;-1.082372546E0;-1.708639860E-1
2.873552894E2;5.701765418E-1;-1.277390957E0;7.649241388E-2
2.873704074E2;4.518416524E-1;-1.427610397E0;8.755891025E-2
2.873855244E2;3.987558484E-1;-1.527982116E0;2.207967639E-2
2.874006424E2;4.641193151E-1;-1.572954774E0;-3.532609716E-2
2.874157604E2;5.168524981E-1;-1.602422237E0;-7.450780272E-2
2.874308784E2;4.906080961E-1;-1.642119884E0;-1.342004240E-1
2.874459964E2;3.288525343E-1;-1.677687049E0;-1.628670543E-1
2.874611144E2;1.537978202E-1;-1.666852713E0;-1.455322206E-1
2.874762314E2;2.060286514E-2;-1.633428693E0;-1.120784059E-1
2.874913494E2;-9.752830118E-2;-1.599904895E0;-8.969826251E-2
2.875064674E2;-2.467865646E-1;-1.571908474E0;-7.270896435E-2
2.875215854E2;-3.499851823E-1;-1.544952273E0;-7.545865327E-2
2.875367034E2;-4.002592564E-1;-1.288856387E0;-9.404559433E-2
2.875518214E2;-3.992603123E-1;-1.104674578E0;-8.993873000E-2
2.875669384E2;-4.620314538E-1;-1.139614224E0;1.579210721E-2
2.875820564E2;-5.286199450E-1;-1.283260465E0;8.991546929E-3
2.875971744E2;-3.954737484E-1;-1.416765809E0;-2.682872117E-2
2.876122924E2;-2.174917608E-1;-1.511285901E0;-8.726543188E-2
2.876274104E2;-1.942761987E-1;-1.539800525E0;-1.731085777E-1
2.876425284E2;-2.851911485E-1;-1.716886401E0;-2.605293095E-1
2.876576464E2;-3.699669838E-1;-1.883726478E0;-3.325864375E-1
2.876727634E2;-4.449155331E-1;-1.948422909E0;-4.236625433E-1
2.876878814E2;-5.155252814E-1;-2.017596006E0;-4.278736413E-1
2.877029994E2;-5.039877295E-1;-1.977865100E0;-3.787434101E-1
2.877181174E2;-5.001993179E-1;-1.903307080E0;-3.944225907E-1
2.877332354E2;-5.707882643E-1;-1.863455772E0;-4.371277094E-1
2.877483534E2;-6.909854412E-1;-1.890926838E0;-4.805814922E-1
2.877634704E2;-1.001790643E0;-1.682002544E0;-4.680127203E-1
2.877785884E2;-1.209902525E0;-1.481084943E0;-5.342416763E-1
2.877937064E2;-1.239119053E0;-1.467213035E0;-7.319262624E-1
2.878088240E2;-1.244594455E0;-1.356448293E0;-1.067077518E0
2.878239420E2;-1.254930615E0;-1.211461782E0;-1.343447924E0
2.878390600E2;-1.162827373E0;-1.041657209E0;-1.493836164E0
2.878541770E2;-9.022648335E-1;-1.023002267E0;-1.256940246E0
2.878692950E2;-7.301874757E-1;-9.333114028E-1;-8.994398117E-1
2.878844130E2;-4.675262272E-1;-8.778291345E-1;-6.791702509E-1
2.878995310E2;-1.569563299E-1;-1.496548392E-2;-6.792939305E-1
2.879146490E2;8.525045216E-2;4.128071666E-1;-9.238957167E-1
2.879297670E2;2.170114070E-1;9.105679393E-1;-7.921800017E-1
2.879448840E2;3.095186651E-1;1.322859168E0;-5.105745792E-1
2.879600020E2;4.786623120E-1;1.548748374E0;-2.728677988E-1
2.879751200E2;6.989893317E-1;1.349194169E0;-2.105634362E-1
2.879902380E2;9.418544769E-1;1.059647322E0;-2.176959068E-1
2.880053560E2;1.159569502E0;7.530940771E-1;-1.448366195E-1
2.880204740E2;1.326432586E0;4.956051707E-1;-2.059545368E-2
2.880355920E2;1.319674253E0;1.842611730E-1;1.657563150E-1
2.880507090E2;1.194224715E0;-1.446889490E-1;3.762723804E-1
2.880658270E2;1.180575848E0;-4.872789383E-1;5.034002066E-1
2.880809450E2;1.299332500E0;-7.074899673E-1;4.688401222E-1
2.880960630E2;1.437029123E0;-9.152072072E-1;4.562755823E-1
2.881111810E2;1.446425319E0;-1.209457397E0;5.517470241E-1
2.881262990E2;1.443815708E0;-1.574424505E0;5.877923965E-1
2.881414160E2;1.404899478E0;-1.863564610E0;4.410302639E-1
2.881565340E2;1.249181032E0;-2.099594593E0;1.278795302E-1
2.881716520E2;9.812863469E-1;-2.383624554E0;-1.213351786E-1
2.881867700E2;8.017438054E-1;-2.627444029E0;-2.986104786E-1
2.882018880E2;6.229863167E-1;-2.392447710E0;-4.420272410E-1
2.882170060E2;5.163463950E-1;-1.770645618E0;-5.005291104E-1
2.882321240E2;5.959032774E-1;-1.408143520E0;-5.756955147E-1
2.882472410E2;7.377870679E-1;-4.611580074E-1;-6.604539156E-1
2.882623590E2;7.041802406E-1;3.606342152E-2;-6.658182144E-1
2.882774770E2;4.111291766E-1;-1.143569797E-1;-4.278637469E-1
2.882925950E2;1.964589208E-1;-1.276394576E-1;6.011967361E-2
2.883077130E2;2.462842315E-2;-9.380019903E-1;5.011177659E-1
2.883228310E2;1.030016392E-1;-1.099339843E0;6.359645128E-1
2.883379480E2;1.996517479E-1;-3.634386361E-1;4.218743145E-1
2.883530660E2;1.982116252E-1;4.150897264E-1;1.532408893E-1
2.883681840E2;-4.288047552E-1;8.765744567E-1;-3.329361975E-1
2.883833020E2;-3.467297256E-1;8.718752265E-1;-6.213585734E-1
2.883984200E2;-2.272065133E-1;2.085228264E-1;-7.427837849E-1
2.884135380E2;-6.105626225E-1;-3.918385804E-1;-6.670817733E-1
2.884286550E2;-7.668423653E-1;-7.244285941E-1;-4.483488202E-1
2.884437730E2;-3.997286558E-1;-1.506426930E0;-3.619795144E-1
2.884588910E2;-2.467540093E-2;-2.151610851E0;-3.307352960E-1
2.884740090E2;1.329801530E-1;-2.319657326E0;-2.868056595E-1
2.884891270E2;2.333130836E-1;-2.125459194E0;-1.441589743E-1
2.885042450E2;3.657457530E-1;-1.678885102E0;6.324942410E-2
2.885193620E2;3.987542987E-1;-1.161304235E0;2.105030566E-1
2.885344800E2;2.822462022E-1;-6.966499686E-1;1.476127356E-1
2.885495980E2;9.102468193E-2;-4.168455303E-1;4.582985491E-2
2.885647160E2;-1.808014810E-1;-1.932519227E-1;5.833489075E-2
2.885798340E2;-5.279681683E-1;2.328385226E-2;7.114363462E-2
2.885949520E2;-8.183014393E-1;-3.885122016E-2;1.148737445E-1
2.886100700E2;-9.256112576E-1;-1.701831818E-1;1.325334162E-1
2.886251870E2;-9.130639434E-1;-1.872305125E-1;1.513505727E-1
2.886403050E2;-8.157991767E-1;-2.426186651E-1;2.151854783E-1
2.886554230E2;-6.695522666E-1;-3.685421050E-1;3.089298606E-1
2.886705410E2;-4.863220155E-1;-5.730066299E-1;2.725636363E-1
2.886856590E2;-3.631927073E-1;-8.081031442E-1;1.057642177E-1
2.887007770E2;-3.387851119E-1;-1.014026999E0;-1.018475592E-1
2.887158940E2;-4.025080800E-1;-1.141690254E0;-2.129361033E-1
2.887310120E2;-4.702253044E-1;-1.107648730E0;-3.083739877E-1
2.887461300E2;-5.344765186E-1;-9.832137823E-1;-3.272101879E-1
2.887612480E2;-5.086963177E-1;-8.064309955E-1;-3.296054304E-1
2.887763660E2;-5.175116062E-1;-6.249640584E-1;-4.234977663E-1
2.887914840E2;-6.884792447E-1;-7.015154362E-1;-5.995370746E-1
2.888066028E2;-9.563205838E-1;-8.274758458E-1;-7.786948681E-1
2.888217198E2;-1.132363081E0;-9.458288550E-1;-8.907396197E-1
2.888368378E2;-1.117578626E0;-8.259943128E-1;-9.018419385E-1
2.888519558E2;-9.003195167E-1;-4.655676782E-1;-8.181603551E-1
2.888670738E2;-5.393528342E-1;-4.445779324E-1;-7.419655323E-1
2.888821918E2;-2.437065542E-1;-6.597394943E-1;-7.059563994E-1
2.888973098E2;1.277781278E-1;-8.251720667E-2;-7.787982225E-1
2.889124268E2;5.098578334E-1;3.365708292E-1;-7.816026211E-1
2.889275448E2;6.129287481E-1;4.831640124E-1;-5.194544792E-1
2.889426628E2;6.245249510E-1;7.796406746E-1;-2.612572908E-1
2.889577808E2;7.191774845E-1;8.181250691E-1;-2.931643650E-2
2.889728988E2;8.014620543E-1;6.456984878E-1;2.189192772E-1
2.889880168E2;9.038944840E-1;4.378184378E-1;3.416602314E-1
2.890031338E2;9.580051303E-1;2.404007018E-1;3.187346756E-1
2.890182518E2;8.862041831E-1;6.228194386E-2;3.063642979E-1
2.890333698E2;8.241937757E-1;-1.134372428E-1;3.700845242E-1
2.890484878E2;9.140158296E-1;-2.793418169E-1;3.120157421E-1
2.890636058E2;1.165033460E0;-4.287768304E-1;3.056870103E-1
2.890787238E2;1.371895432E0;-9.590929151E-1;4.443640709E-1
2.890938418E2;1.462379932E0;-1.414297462E0;5.524120331E-1
2.891089588E2;1.412260056E0;-1.729536057E0;4.999321997E-1
2.891240768E2;1.307497740E0;-1.882597566E0;3.918272853E-1
2.891391948E2;1.045703411E0;-2.057303429E0;2.774922848E-1
2.891543128E2;7.321486473E-1;-2.060104370E0;9.351541102E-2
2.891694308E2;4.078609943E-1;-1.820091724E0;-9.840930253E-2
2.891845488E2;2.770909965E-1;-1.480942607E0;-2.286346853E-1
2.891996658E2;3.102765083E-1;-1.134343624E0;-2.936403155E-1
2.892147838E2;4.171892703E-1;-7.555820346E-1;-3.113284111E-1
2.892299018E2;4.288964272E-1;-1.639676392E-1;-3.424155116E-1
2.892450198E2;3.209585249E-1;3.313241303E-1;-3.131694794E-1
2.892601378E2;1.192579493E-1;1.912140995E-1;-1.804221570E-1
2.892752558E2;1.608112156E-1;-3.422015533E-2;1.847347915E-1
2.892903728E2;3.842340410E-1;-4.045106471E-1;3.677616119E-1
2.893054908E2;-5.924806371E-2;-3.854389489E-1;5.182350278E-1
2.893206088E2;-4.421849847E-1;3.171849549E-1;3.961294889E-1
2.893357268E2;-4.449545741E-1;1.022247672E0;1.964582801E-1
2.893508448E2;-3.838230669E-1;1.243898749E0;-1.561215967E-1
2.893659628E2;-4.955993891E-1;1.059113145E0;-3.697217405E-1
2.893810808E2;-1.243669167E-1;8.166469932E-1;-8.403918743E-1
2.893961978E2;2.474846244E-1;7.106684446E-1;-1.012219429E0
2.894113158E2;-6.331795454E-1;8.562958837E-1;-6.618382931E-1
2.894264338E2;-7.425377369E-1;1.025733277E-1;-2.845645249E-1
2.894415518E2;-3.058830276E-2;-9.956133962E-1;-3.311801255E-1
2.894566698E2;2.926425338E-1;-1.575502157E0;-2.899792492E-1
2.894717878E2;6.617839336E-1;-1.642178059E0;-5.467458442E-2
2.894869048E2;1.032152414E0;-1.390035033E0;1.320817173E-1
2.895020228E2;1.163287520E0;-1.002334118E0;2.159402519E-1
2.895171408E2;1.012175798E0;-6.673093438E-1;2.415897548E-1
2.895322588E2;7.327280045E-1;-3.491139114E-1;2.230673283E-1
2.895473768E2;4.410018921E-1;-1.587522030E-2;2.285238653E-1
2.895624948E2;1.759827137E-1;2.194457203E-1;2.130172402E-1
2.895776128E2;-1.146867424E-1;3.512947261E-1;1.604777873E-1
2.895927298E2;-3.786330521E-1;3.575852215E-1;5.533231795E-2
2.896078478E2;-6.166418791E-1;1.109117940E-1;4.068679735E-2
2.896229658E2;-7.682014704E-1;-2.050274014E-1;6.720187515E-2
2.896380838E2;-8.893275261E-1;-3.811596632E-1;9.619198740E-2
2.896532018E2;-9.145423770E-1;-4.845019579E-1;1.301069111E-1
2.896683198E2;-8.364230990E-1;-5.664599538E-1;1.121063307E-1
2.896834368E2;-7.344148159E-1;-6.641717553E-1;4.835975543E-2
2.896985548E2;-6.026638746E-1;-8.659666777E-1;-1.249458082E-2
2.897136728E2;-3.597927690E-1;-1.103860855E0;-2.280099317E-2
2.897287908E2;-2.356308550E-1;-1.414124966E0;-4.358243942E-2
2.897439088E2;-2.087095380E-1;-1.626589894E0;-4.049667343E-2
2.897590268E2;-1.688714176E-1;-1.699766994E0;-3.285817429E-2
2.897741438E2;-1.721715033E-1;-1.805055737E0;-5.986431614E-2
2.897892618E2;-3.242180347E-1;-2.044916630E0;-1.443269998E-1
2.898043798E2;-5.227823853E-1;-2.308492661E0;-2.768356502E-1
2.898194972E2;-8.394687176E-1;-2.074241877E0;-3.874392509E-1
2.898346152E2;-1.074148417E0;-1.735764146E0;-5.256323218E-1
2.898497332E2;-1.165819407E0;-1.336873531E0;-1.040816307E0
2.898648512E2;-1.075241923E0;-6.860283017E-1;-1.497568369E0
2.898799682E2;-1.163983583E0;-4.344668090E-1;-1.433599353E0
2.898950862E2;-1.187214971E0;-1.714929193E-1;-1.225786805E0
2.899102042E2;-8.387919664E-1;8.200673014E-2;-8.980125785E-1
2.899253222E2;-3.665661216E-1;2.182662189E-1;-7.773933411E-1
2.899404402E2;-2.312844805E-2;3.876054287E-1;-7.286939621E-1
2.899555582E2;9.565621614E-3;2.974098623E-1;-5.094996095E-1
2.899706752E2;5.211814120E-2;4.042276740E-1;-2.324216217E-1
2.899857932E2;2.126267552E-1;3.910017610E-1;2.509394661E-2
2.900009112E2;4.464410245E-1;3.100787997E-1;2.375731766E-1
2.900160292E2;6.376118064E-1;1.807173193E-1;3.265226483E-1
2.900311472E2;7.099342346E-1;3.756362572E-2;3.264552653E-1
2.900462652E2;7.589551806E-1;6.654577702E-2;3.218799233E-1
2.900613822E2;7.245064974E-1;1.471955925E-1;3.157729208E-1
2.900765002E2;7.223807573E-1;1.207335219E-1;4.131663144E-1
2.900916182E2;8.377904892E-1;-5.761810765E-2;4.969472289E-1
2.901067362E2;1.002524137E0;-2.359278500E-1;5.523021221E-1
2.901218542E2;1.184716225E0;-3.682107329E-1;5.498377681E-1
2.901369722E2;1.297631025E0;-4.822739065E-1;4.901339710E-1
2.901520902E2;1.303869724E0;-6.688984036E-1;3.326934874E-1
2.901672072E2;1.283517480E0;-9.095857739E-1;1.810828000E-1
2.901823252E2;1.213751793E0;-1.081590891E0;2.091128379E-1
2.901974432E2;1.042394757E0;-1.219501853E0;2.221881598E-1
2.902125612E2;8.837491274E-1;-1.338899374E0;-6.237192824E-2
2.902276792E2;6.625582576E-1;-1.344727635E0;-2.280441523E-1
2.902427972E2;5.527148843E-1;-1.039181590E0;-2.208477557E-1
2.902579142E2;6.159931421E-1;-6.556682587E-1;-1.488394439E-1
2.902730322E2;6.515029073E-1;-3.452824056E-1;-1.050706506E-1
2.902881502E2;5.569453835E-1;-4.445748869E-3;-1.351066679E-1
2.903032682E2;3.851059079E-1;4.339387715E-1;-2.098893225E-1
2.903183862E2;5.251574889E-2;6.207040548E-1;-2.761560678E-1
2.903335042E2;-6.116598248E-1;2.814423442E-1;-8.316903561E-2
2.903486212E2;-6.849741936E-1;-6.487170700E-3;3.681877255E-2
2.903637392E2;-3.862214684E-1;-5.124993324E-1;1.461373121E-1
2.903788572E2;-2.670620978E-1;-3.971991241E-1;1.485503763E-1
2.903939752E2;-1.163016036E-1;3.628028631E-1;2.324491367E-2
2.904090932E2;-4.926858842E-2;8.980488777E-1;-1.233896092E-1
2.904242112E2;-2.550104856E-1;1.155867219E0;-5.042648911E-1
2.904393292E2;-6.524673104E-1;4.616485238E-1;-8.771984577E-1
2.904544462E2;-3.680164218E-1;-4.426379502E-1;-1.045179009E0
2.904695642E2;-2.885255516E-1;-7.238209248E-1;-7.404134870E-1
2.904846822E2;-3.595218658E-1;-5.259276032E-1;-5.796533823E-1
2.904998002E2;-8.429205045E-3;-9.033477902E-1;-4.067808390E-1
2.905149182E2;3.267234862E-1;-1.352064013E0;-3.422913253E-1
2.905300362E2;4.051035643E-1;-1.406048417E0;-2.448723465E-1
2.905451532E2;5.376451015E-1;-1.244056344E0;-3.629627451E-2
2.905602712E2;7.379816771E-1;-1.076815009E0;2.165805995E-1
2.905753892E2;8.200842738E-1;-7.982866764E-1;3.611889184E-1
2.905905072E2;7.540835142E-1;-6.282136440E-1;3.883222342E-1
2.906056252E2;5.131825805E-1;-5.963489413E-1;3.794500828E-1
2.906207432E2;2.151467800E-1;-5.241097212E-1;3.735345602E-1
2.906358612E2;-7.103384286E-2;-4.497641027E-1;3.652928770E-1
2.906509782E2;-3.773570359E-1;-3.122604191E-1;2.646297812E-1
2.906660962E2;-6.986327171E-1;-1.000499874E-1;1.920752078E-1
2.906812142E2;-8.792676330E-1;-9.170176089E-2;1.807879657E-1
2.906963322E2;-9.169180989E-1;-1.278038323E-1;2.100952566E-1
2.907114502E2;-8.574361205E-1;-1.699782163E-1;2.303207368E-1
2.907265682E2;-8.048745990E-1;-2.355519682E-1;2.572996616E-1
2.907416852E2;-7.042499781E-1;-2.962835729E-1;3.309623599E-1
2.907568032E2;-5.723824501E-1;-2.766869664E-1;3.119154274E-1
2.907719212E2;-4.696152806E-1;-3.122891784E-1;2.952093184E-1
2.907870392E2;-3.516242206E-1;-6.758559346E-1;2.997773886E-1
2.908021572E2;-2.817634046E-1;-1.013092041E0;2.452692389E-1
2.908172755E2;-3.015312552E-1;-1.157822490E0;1.383145601E-1
2.908323935E2;-3.967190981E-1;-1.153319597E0;6.771059334E-2
2.908475105E2;-4.556313455E-1;-1.091853857E0;3.234072402E-2
2.908626285E2;-4.580068588E-1;-1.068701982E0;-1.497960649E-3
2.908777465E2;-6.068810225E-1;-1.019935489E0;-5.242825300E-2
2.908928645E2;-8.688206077E-1;-9.472840428E-1;-2.393184900E-1
2.909079825E2;-1.143903852E0;-8.767403960E-1;-5.690229535E-1
2.909231005E2;-1.382514715E0;-6.642335057E-1;-9.579852223E-1
2.909382175E2;-1.523885727E0;-1.335158348E-1;-1.186026096E0
2.909533355E2;-1.498820305E0;3.802803755E-1;-1.232101560E0
2.909684535E2;-1.381076932E0;5.011746287E-1;-1.043404579E0
2.909835715E2;-1.114744425E0;2.034761459E-1;-7.367825508E-1
2.909986895E2;-7.913722396E-1;-2.613831460E-1;-5.240737200E-1
2.910138075E2;-4.191050828E-1;-1.100536361E-1;-3.305356503E-1
2.910289245E2;2.409365028E-3;-2.342456877E-1;-4.503829479E-1
2.910440425E2;1.718466729E-1;-6.174082160E-1;-1.814589202E-1
2.910591605E2;2.778202593E-1;-7.478629351E-1;1.195581853E-1
2.910742785E2;4.609277546E-1;-5.563475490E-1;4.128329456E-1
2.910893965E2;6.322042942E-1;-4.818860292E-1;5.558768511E-1
2.911045145E2;7.369086146E-1;-3.773841560E-1;5.441691279E-1
2.911196325E2;8.376506567E-1;-3.461077213E-1;4.791520536E-1
2.911347495E2;9.276211858E-1;-2.657648623E-1;4.685712457E-1
2.911498675E2;9.637613893E-1;-2.480438650E-1;4.551502466E-1
2.911649855E2;9.435978532E-1;-2.805769145E-1;3.597995639E-1
2.911801035E2;1.042069077E0;-2.894540429E-1;2.548310757E-1
2.911952215E2;1.239898562E0;-4.086714983E-1;7.150084525E-2
2.912103395E2;1.417482615E0;-4.993527532E-1;-4.580510408E-2
2.912254565E2;1.528964400E0;-7.204407454E-1;-1.360892951E-1
2.912405745E2;1.543011189E0;-9.160755277E-1;-2.124969810E-1
2.912556925E2;1.505643606E0;-1.107303619E0;-1.777849495E-1
2.912708105E2;1.384846449E0;-1.221438408E0;-5.099518597E-2
2.912859285E2;1.272469878E0;-1.388914585E0;-6.013281643E-2
2.913010465E2;1.120471835E0;-1.528676987E0;-1.428189129E-1
2.913161635E2;9.142295122E-1;-1.251848340E0;-2.553519309E-1
2.913312815E2;6.736320853E-1;-6.477212310E-1;-2.816375494E-1
2.913463995E2;5.142812133E-1;-3.447513580E-1;-3.027586043E-1
2.913615175E2;5.100291967E-1;-1.853566319E-1;-3.705733418E-1
2.913766355E2;4.967325330E-1;1.857723594E-1;-4.054748416E-1
2.913917535E2;4.104531407E-1;5.512983203E-1;-3.930068016E-1
2.914068705E2;1.732316762E-1;8.620435596E-1;-1.773499697E-1
2.914219885E2;4.769265279E-2;8.824532628E-1;6.773728132E-2
2.914371065E2;1.136754751E-1;4.802637100E-1;1.607272774E-1
2.914522245E2;-1.252352595E-1;2.564660907E-1;2.325564325E-1
2.914673425E2;-2.992572486E-1;5.950229764E-1;1.186955422E-1
2.914824605E2;-5.092980862E-1;1.051058054E0;-1.492339075E-1
2.914975785E2;-7.997063398E-1;1.258516669E0;-4.811290503E-1
2.915126955E2;-8.758982420E-1;9.844294190E-1;-7.740213871E-1
2.915278135E2;-8.823056817E-1;2.338930517E-1;-9.170384407E-1
2.915429315E2;-5.385829806E-1;-2.779198885E-1;-8.798476458E-1
2.915580495E2;-4.319385290E-1;-2.266416252E-1;-7.805483937E-1
2.915731675E2;-1.297571510E-1;-6.388427019E-1;-3.522672355E-1
2.915882855E2;3.166208267E-1;-1.141883969E0;-7.160606235E-2
2.916034025E2;5.400856137E-1;-1.191224575E0;-4.051871970E-2
2.916185205E2;6.523835659E-1;-1.022388220E0;-4.096043482E-2
2.916336385E2;8.189033270E-1;-9.912592769E-1;8.154284209E-2
2.916487565E2;8.359827995E-1;-9.021319747E-1;1.869757622E-1
2.916638745E2;6.857032776E-1;-7.893213034E-1;1.791404784E-1
2.916789925E2;5.539602041E-1;-6.450031996E-1;1.507475972E-1
2.916941105E2;4.096562266E-1;-5.317347646E-1;1.750672311E-1
2.917092275E2;1.770738512E-1;-4.171611369E-1;2.024943978E-1
2.917243455E2;-3.312679008E-2;-2.981639206E-1;1.980554461E-1
2.917394635E2;-1.318459064E-1;-2.424614429E-1;1.799123287E-1
2.917545815E2;-1.971328408E-1;-1.695005745E-1;1.356705576E-1
2.917696995E2;-3.097069860E-1;-7.165747881E-2;9.497933090E-2
2.917848175E2;-5.598734021E-1;3.434432298E-2;4.650101066E-2
2.917999345E2;-8.395419121E-1;8.047196269E-2;1.214645058E-2
2.918150529E2;-1.030674577E0;-7.173533738E-2;3.010157868E-2
2.918301709E2;-1.027142763E0;-3.168042004E-1;6.548206508E-2
2.918452889E2;-7.927463055E-1;-7.156631947E-1;8.426479995E-2
2.918604069E2;-6.212640405E-1;-9.390946031E-1;6.733012944E-2
2.918755249E2;-5.086189508E-1;-1.079211950E0;2.264394984E-2
2.918906429E2;-5.182188153E-1;-1.331026554E0;1.539507415E-3
2.919057599E2;-4.984387159E-1;-1.667216301E0;-3.671999648E-2
2.919208779E2;-5.189524889E-1;-1.762306809E0;-5.538752303E-2
2.919359959E2;-4.660580158E-1;-1.906670213E0;-6.923474371E-2
2.919511139E2;-6.009771228E-1;-1.853829622E0;-1.023501083E-1
2.919662319E2;-8.081228733E-1;-1.623962641E0;-3.197804391E-1
2.919813499E2;-9.921656251E-1;-1.626819849E0;-6.287612319E-1
2.919964669E2;-1.137396455E0;-1.368351698E0;-9.094433784E-1
2.920115849E2;-1.214411497E0;-9.137272835E-1;-1.061543345E0
2.920267029E2;-1.169663429E0;-4.538057446E-1;-1.044685841E0
2.920418209E2;-1.041330576E0;-5.295906588E-2;-8.476672769E-1
2.920569389E2;-8.233098388E-1;-1.432258263E-2;-6.028313637E-1
2.920720569E2;-6.099472642E-1;5.075244233E-2;-3.867052495E-1
2.920871739E2;-2.312095612E-1;4.552735686E-1;-4.314706028E-1
2.921022919E2;1.200032141E-2;5.934527516E-1;-5.915153027E-1
2.921174099E2;2.893174812E-2;4.046331346E-1;-3.414089680E-1
2.921325279E2;1.682122946E-1;2.585490048E-1;-3.546212241E-2
2.921476459E2;3.550594151E-1;1.393333972E-1;2.389843464E-1
2.921627639E2;4.420089722E-1;2.190793864E-2;4.393146038E-1
2.921778819E2;5.221333504E-1;-9.834267199E-2;4.618270993E-1
2.921929989E2;6.441509724E-1;-1.991369426E-1;4.065356553E-1
2.922081169E2;7.440419197E-1;-1.381532103E-1;3.426429629E-1
2.922232349E2;8.131598234E-1;-8.471105993E-2;3.364977241E-1
2.922383529E2;9.154379964E-1;-1.192533374E-1;3.637721837E-1
2.922534709E2;1.020485878E0;-2.128769308E-1;3.863667846E-1
2.922685889E2;1.156156898E0;-3.794171512E-1;4.143033326E-1
2.922837059E2;1.295195460E0;-5.468512177E-1;4.603500962E-1
2.922988239E2;1.394143224E0;-6.814596653E-1;4.411094189E-1
2.923139419E2;1.387829781E0;-8.570528030E-1;3.014643192E-1
2.923290599E2;1.239380121E0;-1.057121277E0;1.552666426E-1
2.923441779E2;1.101546645E0;-1.177034378E0;7.818559185E-3
2.923592959E2;1.053170085E0;-1.271788001E0;1.914490573E-2
2.923744129E2;1.089931369E0;-1.525673270E0;4.117240384E-2
2.923895309E2;1.065983653E0;-1.727651358E0;-1.234287918E-1
2.924046489E2;9.335587621E-1;-1.611250401E0;-3.939827383E-1
2.924197669E2;7.406199574E-1;-1.176797152E0;-5.398098230E-1
2.924348849E2;7.160319090E-1;-7.981231809E-1;-6.002193689E-1
2.924500029E2;8.189061284E-1;-4.103829265E-1;-6.563060880E-1
2.924651209E2;8.711305261E-1;-4.136698544E-1;-6.980043650E-1
2.924802379E2;8.044476509E-1;-3.527732491E-1;-4.433926046E-1
2.924953559E2;6.378348470E-1;1.574621797E-1;2.672880515E-2
2.925104739E2;1.599020958E-1;3.027448058E-1;2.768651545E-1
2.925255919E2;-5.790495500E-2;1.401978731E-1;4.240503907E-1
2.925407099E2;-6.034471467E-2;8.876854181E-2;4.629673362E-1
2.925558279E2;-1.757043302E-1;6.135782599E-1;3.205633163E-1
2.925709449E2;-5.142666698E-1;9.843587279E-1;3.386575729E-2
2.925860629E2;-7.436675429E-1;6.376915574E-1;-2.703157067E-1
2.926011809E2;-7.617903352E-1;-8.253736794E-2;-4.792946279E-1
2.926162989E2;-6.223703623E-1;-8.781705499E-1;-7.680496573E-1
2.926314169E2;-4.389004111E-1;-1.218799472E0;-9.184335470E-1
2.926465349E2;-4.791488051E-1;-8.332761526E-1;-7.255682945E-1
2.926616519E2;-4.159723222E-1;-8.661771417E-1;-4.286208749E-1
2.926767699E2;-5.872737616E-2;-1.041465759E0;-3.329682350E-1
2.926918879E2;1.601399928E-1;-1.056079388E0;-3.435646892E-1
2.927070059E2;3.479283750E-1;-1.016572595E0;-1.630762964E-1
2.927221239E2;5.688450336E-1;-8.897917271E-1;1.465481371E-1
2.927372419E2;5.718730688E-1;-7.448052764E-1;3.573956490E-1
2.927523599E2;3.851830661E-1;-4.981331229E-1;4.386716187E-1
2.927674769E2;2.164153159E-1;-2.461104393E-1;3.644627929E-1
2.927825949E2;4.414395243E-2;-2.887140727E-3;3.015829027E-1
2.927977129E2;-1.846565455E-1;2.041223347E-1;1.393580288E-1
2.928128305E2;-4.738729000E-1;3.599407077E-1;-5.122017488E-2
2.928279485E2;-7.573441863E-1;2.263081819E-1;-9.311242402E-2
2.928430665E2;-8.886619210E-1;-5.202895030E-2;2.984677069E-2
