"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.105047375E0;4.002170607E-1;-9.840711915E-1;9.767645109E-1
1.120124375E0;2.588357717E-1;-9.378758490E-1;1.229272426E0
1.135201375E0;-3.151656546E-1;-9.547146606E-1;1.280998650E0
1.150277375E0;-5.026734352E-1;-8.925295222E-1;9.747273409E-1
1.165354375E0;-4.949725060E-1;-5.054777598E-1;6.533819103E-1
1.180431375E0;-3.068946949E-1;-2.153126067E-1;5.843157685E-1
1.195507375E0;-3.710162850E-1;-1.395607585E-1;2.664313048E-1
1.210584375E0;-3.149015066E-1;-4.035444188E-1;1.851918447E-1
1.225661375E0;-1.411561713E-1;-9.836063379E-1;-3.029804957E-1
1.240737375E0;-3.633993365E-2;-8.637226295E-1;-4.100617254E-1
1.255814375E0;-3.325335661E-1;-3.568584949E-1;1.919290066E-2
1.270890375E0;-4.764400484E-1;5.581985950E-2;1.467189199E-1
1.285967375E0;-3.942844757E-1;5.237520629E-1;3.816237921E-1
1.301044375E0;-2.507365009E-1;8.390198976E-1;2.828081864E-1
1.316120375E0;-2.987406065E-1;-1.532812500E-1;-1.916003931E-1
1.331197375E0;-2.417187788E-1;-6.303473890E-1;-5.343846399E-1
1.346274375E0;5.575177599E-2;-8.135225290E-1;-7.677452624E-1
1.361350375E0;8.615046345E-2;-8.366225392E-1;-7.342260987E-1
1.376427375E0;1.535043578E-1;-8.209578484E-1;-1.829897833E-1
1.391503375E0;2.301977905E-1;-5.516117066E-1;1.820279163E-1
1.406580375E0;2.240616858E-1;-4.678491729E-1;3.963131672E-1
1.421657375E0;2.424915614E-1;-5.560368794E-1;3.189632750E-1
1.436733375E0;1.266634818E-2;-9.001040053E-1;-3.269178271E-3
1.451810375E0;2.685644422E-2;-1.046850407E0;-2.231882215E-1
1.466887375E0;1.109822179E-1;-1.022148260E0;-7.928239703E-2
1.481963375E0;4.958780570E-2;-8.364523852E-1;5.797362292E-1
1.497040375E0;-3.807514971E-3;-4.686344540E-1;5.140228808E-1
1.512117583E0;1.912059984E-1;-1.332714933E-1;3.580080575E-1
1.527193583E0;-1.697043063E-1;1.994561273E-1;3.799935883E-1
1.542270583E0;-4.792407550E-1;-1.160806793E-1;3.700860661E-1
1.557346583E0;-7.140494040E-1;-3.013649100E-1;1.423036873E-1
1.572423583E0;-5.846489867E-1;-1.786733687E-1;1.536811996E-1
1.587500583E0;-8.990998922E-1;-1.414763063E-1;2.595234042E-1
1.602576583E0;-8.150002666E-1;-5.462281752E-1;1.421113139E-1
1.617653583E0;-3.596645371E-1;2.803377378E-1;-1.243118048E-1
1.632730583E0;-1.311700040E-1;6.034016651E-1;-2.285711682E-1
1.647806583E0;1.597935133E-1;1.265587728E0;-5.505989689E-1
1.662883583E0;2.370164114E-1;1.153800074E0;-7.142724752E-1
1.677959583E0;2.822498504E-2;6.269513261E-1;-4.883430791E-1
1.693036583E0;-5.433225475E-2;3.028951263E-1;-4.716346604E-1
1.708113583E0;-5.233565719E-1;-3.416680133E-1;-2.818966055E-1
1.723189583E0;-6.339353136E-1;-4.387499195E-1;-2.197237462E-1
1.738266583E0;-6.989491888E-1;-4.417103648E-2;8.630431831E-2
1.753343583E0;-6.720378904E-1;3.117478108E-1;2.125965750E-1
1.768419583E0;-8.342829951E-1;7.982455087E-1;3.986970770E-1
1.783496583E0;-7.526973067E-1;8.396367788E-1;1.127851886E-1
1.798573583E0;-4.122619595E-1;4.280910301E-1;-2.156301105E-1
1.813649583E0;-1.700786926E-1;2.958018690E-1;-2.145015979E-1
1.828726583E0;5.135280602E-2;3.272581351E-1;5.748339236E-2
1.843802583E0;-2.721937358E-2;1.669672430E-1;1.758976954E-1
1.858879583E0;-4.442645748E-1;-2.192998230E-2;3.646604347E-1
1.873956583E0;-3.537399555E-1;-4.578720689E-2;2.036865878E-1
1.889032583E0;-4.149622768E-1;1.230499756E-1;7.385267258E-2
1.904109583E0;-6.324779682E-1;2.230899882E-1;2.165089470E-1
1.919186583E0;-1.208293785E0;3.201537681E-1;5.437729293E-1
1.934262583E0;-1.043870081E0;1.894269830E-1;4.326132667E-1
1.949339583E0;-9.376404986E-2;2.982974607E-1;2.234115851E-1
1.964416583E0;3.403575061E-1;4.759750485E-1;2.214936984E-1
1.979492583E0;5.365672593E-1;5.209103161E-1;1.960980713E-1
1.994569583E0;5.795510186E-1;4.655985796E-1;1.883981654E-1
2.009646583E0;3.488618428E-1;1.718239403E-1;1.926084530E-1
2.024722583E0;2.698067562E-1;2.509548944E-1;2.574561211E-1
2.039799583E0;2.166266222E-1;6.255006319E-1;4.314011389E-1
2.054876583E0;2.493108036E-1;6.669416034E-1;4.802382535E-1
2.069952583E0;6.447856262E-2;6.355660290E-1;2.946189773E-1
2.085029583E0;-7.347567335E-2;5.248133326E-1;1.614161888E-1
2.100106583E0;-1.537437648E-1;2.865012878E-1;-1.198597348E-1
2.115182583E0;-3.106435642E-1;2.658775735E-1;-1.597149414E-1
2.130259583E0;-8.145497386E-1;3.148503435E-1;-3.394095263E-1
2.145336583E0;-1.115979114E0;2.808838677E-1;-5.605328035E-1
2.160412583E0;-1.419057405E0;1.894497871E-1;-7.794361854E-1
2.175489583E0;-1.238354613E0;1.949660504E-1;-6.391837013E-1
2.190565583E0;-7.810615651E-1;2.909364009E-1;-1.201576504E-1
2.205642583E0;-6.267576371E-1;3.668712670E-1;5.519537687E-2
2.220719583E0;-6.641377173E-1;-5.349676073E-2;-9.356802195E-2
2.235795583E0;-5.530477828E-1;-3.704000616E-1;-3.641458797E-1
2.250872583E0;-1.211537236E-1;-7.084761304E-1;-3.630495268E-1
2.265949583E0;3.262132376E-2;-7.854903924E-1;-3.261927724E-1
2.281025583E0;-4.555434152E-2;-4.784191847E-1;-2.434722126E-1
2.296102583E0;-1.041393493E-1;-2.628598255E-1;-1.465651381E-1
2.311179583E0;-5.174318075E-2;6.166532099E-2;1.931069282E-1
2.326255583E0;-2.258487046E-4;9.058331072E-2;2.262854916E-1
2.341332583E0;1.540811491E-1;-1.412061650E-1;1.842045423E-1
2.356409583E0;2.201739818E-1;-2.395159864E-1;-7.648830503E-2
2.371485583E0;1.307601142E-1;-3.653188312E-1;-3.286895335E-1
2.386562583E0;-1.339012384E-3;-3.517234701E-1;-3.676863688E-1
2.401639583E0;-4.865702033E-2;-2.105611593E-1;-2.724551064E-1
2.416715583E0;3.696039632E-2;-1.666643572E-1;-1.842679846E-1
2.431792583E0;-5.596954823E-3;-1.238165456E-1;6.168929458E-2
2.446869583E0;-7.879663959E-2;-1.885920006E-1;9.956054091E-3
2.461945583E0;5.608503073E-2;-3.666783088E-1;-2.785519981E-1
2.477022583E0;6.631590396E-2;-3.935714078E-1;-3.268605244E-1
2.492099583E0;-1.007869944E-1;-2.827842128E-1;-1.593062210E-1
2.507175833E0;-1.453563724E-1;-2.081854355E-1;-2.337927318E-1
2.522252833E0;-3.037467733E-1;-2.779760474E-1;-2.394253546E-1
2.537329833E0;-3.303733854E-1;-3.275826555E-1;-2.339295566E-1
2.552405833E0;-3.200276144E-1;-2.745881706E-1;-1.514838159E-1
2.567482833E0;-3.914957924E-1;-2.125790334E-1;-7.595591605E-2
2.582559833E0;-4.103042386E-1;7.569922328E-2;-8.387538493E-2
2.597635833E0;-4.027953905E-1;2.362994331E-1;-1.112912250E-1
2.612712833E0;-3.612487306E-1;4.405151939E-1;7.788315833E-2
2.627789833E0;-2.744865753E-1;4.506548506E-1;1.557984763E-1
2.642865833E0;-1.824680655E-1;5.003585225E-1;2.404866242E-1
2.657942833E0;-1.840051523E-1;5.275147462E-1;2.560027957E-1
2.673019833E0;-2.620675278E-1;5.375228405E-1;1.271020961E-1
2.688095833E0;-2.187155400E-1;4.364162958E-1;8.942263842E-2
2.703172833E0;-1.945339411E-2;2.945178205E-1;4.500952721E-2
2.718249833E0;-4.286579177E-2;3.230247509E-1;8.925833166E-2
2.733325833E0;-1.951420516E-1;2.344423574E-1;-7.923854291E-2
2.748402833E0;-2.291870262E-1;5.209167480E-2;-1.379463422E-1
2.763479833E0;-1.544100550E-1;-6.132618248E-2;-1.208373892E-1
2.778555833E0;-5.222645313E-2;7.247448385E-2;-9.010793209E-2
2.793632833E0;-2.617405222E-1;4.162486643E-1;1.186826903E-1
2.808709833E0;-3.007575305E-1;5.425175321E-1;1.233049142E-1
2.823785833E0;-4.096610449E-1;3.646393847E-1;-8.789300680E-2
2.838862833E0;-2.564827059E-1;1.982749897E-1;-1.646692872E-1
2.853939833E0;-2.722478226E-2;2.681702667E-1;-3.261576891E-2
2.869015833E0;-1.073016697E-1;2.663587993E-1;-1.424826121E-1
2.884092833E0;-2.559109944E-1;5.130990207E-2;-4.913456243E-1
2.899169833E0;-1.819694442E-1;-8.902795136E-2;-4.864965284E-1
2.914245833E0;-8.144411266E-2;7.434091508E-2;-1.947865409E-1
2.929322833E0;-6.629894704E-2;1.891948485E-1;-1.766595876E-1
2.944399833E0;-2.028923897E-1;5.160050869E-2;-1.442326838E-1
2.959475833E0;-2.235908023E-1;8.867828786E-2;-2.100811028E-1
2.974552833E0;-2.149987574E-1;3.314207679E-1;-1.338556302E-1
2.989629833E0;-1.322162171E-1;4.036297882E-1;-1.293240380E-1
3.004705833E0;-6.540680811E-2;4.129291999E-1;-8.815671623E-2
3.019782833E0;-1.532520139E-1;2.856663054E-1;-1.603207129E-1
3.034859833E0;3.732584730E-2;6.554962635E-2;-1.109789836E-1
3.049935833E0;4.865380436E-2;7.063436508E-3;-1.296719474E-1
3.065012833E0;2.916108772E-2;-1.610498607E-2;-5.454984426E-2
3.080089833E0;-1.912390351E-2;1.161286265E-1;-2.099208891E-2
3.095165833E0;-1.977385077E-1;1.716502780E-1;-2.837653756E-2
3.110242833E0;-2.009758186E-1;1.270880628E-1;1.435199082E-2
3.125319833E0;2.398747131E-2;1.493086517E-1;-6.306689858E-2
3.140395833E0;1.046917650E-1;1.187160194E-1;-1.065011859E-1
3.155472833E0;2.457131580E-2;1.031021994E-1;8.390754461E-3
3.170549833E0;-6.647794493E-2;1.274283707E-1;8.301876783E-3
3.185625833E0;-1.749421142E-2;-5.025038660E-2;-1.542448711E-1
3.200702833E0;8.116081506E-2;-1.972224909E-1;-2.378191245E-1
3.215779833E0;2.144710462E-1;-2.856499332E-1;-3.322510725E-1
3.230856833E0;1.773576721E-1;-2.206932145E-1;-2.833157247E-1
3.245932833E0;6.231114596E-2;-9.389400423E-2;-2.612664592E-1
3.261009833E0;1.027510010E-1;-1.229400480E-1;-2.940599835E-1
3.276086833E0;1.871032264E-1;-1.277552301E-1;-1.750937033E-1
3.291162833E0;2.848680874E-1;3.701872230E-2;2.194927812E-2
3.306239833E0;5.796315640E-2;2.809329844E-1;1.142352980E-1
3.321316833E0;-4.307482973E-2;1.528491408E-1;2.353504300E-3
3.336392833E0;2.394018196E-2;-1.519960320E-1;-1.048160183E-1
3.351469833E0;7.666116334E-2;-1.621011901E-1;-2.159996545E-1
3.366546833E0;1.867310511E-1;-1.564188659E-1;-2.806593347E-1
3.381622833E0;1.689655289E-2;-1.893492150E-1;-4.047705799E-1
3.396699833E0;-2.671495622E-1;-3.933702636E-1;-4.743349046E-1
3.411776833E0;-2.344352677E-1;-4.204335165E-1;-4.848768497E-1
3.426852833E0;1.015754183E-1;6.143026292E-2;-3.678576922E-1
3.441929833E0;-8.368403479E-2;-1.637553674E-1;-4.260918671E-1
3.457006833E0;1.263854467E-1;1.002733165E-1;-3.681769502E-1
3.472082833E0;1.379971399E-1;1.747621661E-1;-3.260933697E-1
3.487159833E0;1.631107119E-1;2.624598759E-1;-1.702013379E-1
3.502236958E0;2.775878654E-1;2.439739037E-1;-1.229967660E-1
3.517312958E0;4.664373627E-1;1.554441351E-1;7.453504264E-2
3.532389958E0;3.430077566E-1;1.813999254E-1;1.311653262E-1
3.547466958E0;2.001648829E-1;1.247281265E-1;-7.931631088E-2
3.562542958E0;2.378922147E-1;1.395671904E-2;-2.071335214E-1
3.577619958E0;1.340273921E-1;-6.025555730E-2;-1.831926817E-1
3.592696958E0;-4.558430851E-2;1.089920998E-2;-1.329528201E-1
3.607773958E0;-2.657120973E-3;9.291284144E-2;-3.552253675E-1
3.622849958E0;6.439772487E-2;6.619106591E-2;-3.745270264E-1
3.637926958E0;3.020618250E-1;1.560645247E-1;-2.198143780E-1
3.653003958E0;3.215732528E-1;2.553584325E-1;-1.252514523E-1
3.668079958E0;2.409348133E-1;3.164723611E-1;-1.358822751E-1
3.683156958E0;2.118833609E-1;3.119279051E-1;-1.118543118E-1
3.698233958E0;2.138575271E-1;3.829715753E-1;3.625566065E-2
3.713309958E0;1.516793322E-1;4.002062434E-1;2.732696235E-2
3.728386958E0;1.037904167E-1;1.184061170E-1;-1.718344653E-1
3.743463958E0;9.332550868E-2;3.006579816E-2;-2.000180447E-1
3.758539958E0;2.867014088E-2;2.143700355E-1;-1.969745690E-1
3.773616958E0;-7.154287621E-2;2.996855897E-1;-9.592825055E-2
3.788693958E0;-2.043537551E-1;3.092364317E-1;-6.391591430E-2
3.803769958E0;-2.312816450E-1;2.480850810E-1;-1.301046413E-1
3.818846958E0;3.424180649E-2;-1.504488587E-3;-3.557030851E-1
3.833923958E0;1.219798621E-1;-3.855595529E-2;-3.867278266E-1
3.848999958E0;-1.004836701E-1;1.419820905E-2;-3.488086331E-1
3.864076958E0;-7.870396122E-2;9.374256134E-3;-4.051389545E-1
3.879153958E0;2.069665834E-1;-1.581730306E-2;-3.702743465E-1
3.894230958E0;2.433942984E-1;-1.343807101E-2;-1.776775879E-1
3.909306958E0;2.766536996E-2;-3.851911783E-2;-1.610463524E-1
3.924383958E0;5.764769912E-2;-1.303221577E-1;-3.260729045E-1
3.939460958E0;2.116594125E-1;-1.693002820E-1;-5.172464508E-1
3.954536958E0;1.893734810E-1;-1.141394037E-1;-3.747129679E-1
3.969613958E0;2.074836235E-1;1.133465213E-1;-2.456111240E-1
3.984690958E0;2.448787603E-1;2.195582700E-1;-2.537826079E-1
3.999766958E0;3.287386501E-1;5.181662178E-1;-7.609800339E-2
4.014843958E0;2.718582518E-1;6.572089130E-1;7.676107764E-2
4.029920958E0;9.968567133E-2;5.431297356E-1;4.554630160E-2
4.044996958E0;2.648443705E-1;4.475622582E-1;-1.338836968E-2
4.060073958E0;3.546099481E-1;2.654764545E-1;-3.203221679E-2
4.075150958E0;2.729870568E-1;2.151249111E-1;-5.675599873E-2
4.090227958E0;1.431015399E-1;3.829166114E-2;-2.600221717E-1
4.105303958E0;2.036684614E-1;-6.922226250E-2;-2.962977129E-1
4.120380958E0;2.387514630E-1;-3.614339411E-2;-3.866073740E-1
4.135457958E0;2.066398703E-1;-2.134876907E-2;-3.610673207E-1
4.150533958E0;2.488737242E-1;1.025847208E-1;-4.041729945E-1
4.165610958E0;2.784220438E-1;2.309562474E-1;-3.312979764E-1
4.180687958E0;3.078250600E-1;4.337359321E-1;-2.295435601E-1
4.195763958E0;3.438272439E-1;4.782367516E-1;-1.647768760E-1
4.210840958E0;3.726752132E-1;5.019606596E-1;-4.353252053E-3
4.225917958E0;3.981800370E-1;4.920578152E-1;6.272015870E-2
4.240993958E0;2.480337717E-1;4.761954886E-1;-3.910910189E-2
4.256070958E0;2.408504672E-1;4.340739012E-1;-1.906350178E-1
4.271147958E0;2.212802750E-1;3.707099640E-1;-2.379126799E-1
4.286224958E0;1.781281158E-1;2.447913444E-1;-2.579522574E-1
4.301300958E0;9.916877747E-2;6.088120937E-3;-3.550628150E-1
4.316377958E0;7.672190130E-2;-1.320611197E-1;-4.353877705E-1
4.331454958E0;-1.125969082E-2;-1.780044472E-1;-5.269738787E-1
4.346530958E0;-1.161341813E-1;-1.461482316E-1;-5.094088429E-1
4.361607958E0;-5.336739108E-2;2.613611841E-1;-2.835765105E-1
4.376684958E0;-1.074684615E-1;4.631076658E-1;-1.922225368E-1
4.391760958E0;2.202859560E-1;4.459805864E-1;-2.721954900E-1
4.406837958E0;3.642580001E-1;5.102765697E-1;-2.129930162E-1
4.421914958E0;4.488366589E-1;1.948643088E-1;-1.695142901E-1
4.436990958E0;4.496345115E-1;3.550604761E-2;-3.029863429E-1
4.452067958E0;2.530524369E-1;6.125601590E-2;-2.887004256E-1
4.467144958E0;2.332850473E-1;1.403875548E-1;-3.616654909E-1
4.482221958E0;2.090778668E-1;1.282294393E-1;-2.528511465E-1
4.497297958E0;2.925018467E-1;-3.435823917E-2;-3.378708315E-1
4.512374583E0;1.728952964E-1;-3.196403825E-1;-4.726082218E-1
4.527451583E0;3.534437209E-2;-3.849181134E-1;-4.666692048E-1
4.542527583E0;-1.242036313E-2;-2.168334675E-1;-3.466299605E-1
4.557604583E0;5.959701464E-2;-1.127167761E-2;-2.715967351E-1
4.572681583E0;7.638013154E-2;1.739406323E-1;-1.841223890E-1
4.587757583E0;2.512627503E-1;2.173819363E-1;-2.321525878E-1
4.602834583E0;2.841876908E-1;2.012839669E-1;-2.505239546E-1
4.617911583E0;2.962276925E-1;1.358857834E-1;-2.552385646E-1
4.632988583E0;4.608313447E-1;1.689628977E-1;-3.074027449E-1
4.648064583E0;3.836403506E-1;1.940071070E-1;-2.798535883E-1
4.663141583E0;2.082626188E-1;1.319710726E-1;-3.190357804E-2
4.678218583E0;1.084807608E-1;5.361312032E-2;-1.204298383E-1
4.693294583E0;1.765901519E-1;-1.712456506E-1;-2.312094319E-1
4.708371583E0;3.304451600E-2;-2.021101785E-1;-1.736260521E-1
4.723448583E0;-2.847471231E-1;-4.754604936E-2;-1.088318861E-1
4.738524583E0;-2.523392227E-1;8.993719339E-2;-1.780026931E-1
4.753601583E0;-2.642267583E-1;1.783219510E-1;-2.526798230E-1
4.768678583E0;-1.418345945E-1;6.680443883E-2;-3.769682389E-1
4.783755583E0;9.582709372E-2;-2.086725086E-1;-4.978810573E-1
4.798831583E0;2.633930916E-1;-1.980264831E-1;-4.960561413E-1
4.813908583E0;3.341913249E-1;1.261273652E-1;-3.544313157E-1
4.828985583E0;2.790392174E-1;3.018344414E-1;-2.464303190E-1
4.844061583E0;4.248794469E-1;6.085214871E-1;-1.779284334E-1
4.859138583E0;5.200244629E-1;6.596232283E-1;-8.158912361E-2
4.874215583E0;5.952050382E-1;5.656596422E-1;1.983200133E-2
4.889291583E0;4.018589589E-1;5.040235573E-1;-1.140908718E-2
4.904368583E0;2.377036420E-1;1.999753600E-1;-2.717779988E-1
4.919445583E0;2.105930266E-1;1.470592278E-1;-2.318771839E-1
4.934521583E0;1.851545687E-1;3.230422926E-1;-1.423592359E-1
4.949598583E0;1.425722207E-1;3.824295384E-1;-1.419399905E-1
4.964675583E0;-2.349367395E-2;3.604130173E-1;-1.640120602E-1
4.979752583E0;-9.986415759E-2;3.367031425E-1;-7.302587628E-2
4.994828583E0;-4.306313530E-2;4.519371450E-1;3.098790407E-2
5.009905583E0;-1.845001191E-2;5.264792043E-1;5.776464343E-3
5.024982583E0;6.767260417E-2;3.847321719E-1;-4.498847723E-3
5.040058583E0;1.254869489E-1;3.985830563E-1;5.160635591E-2
5.055135583E0;2.792286672E-1;2.959147203E-1;-2.813270867E-2
5.070212583E0;3.494820862E-1;2.159353352E-1;-1.452945381E-1
5.085288583E0;4.390150908E-1;1.256057936E-1;-2.160335684E-1
5.100365583E0;3.920011380E-1;5.862301469E-2;-2.095899367E-1
5.115442583E0;4.932127865E-1;-1.835107702E-1;-4.520236838E-1
5.130519583E0;5.764490707E-1;-3.238848764E-1;-4.559120822E-1
5.145595583E0;5.867794928E-1;-3.044586718E-1;-3.623730040E-1
5.160672583E0;4.529137031E-1;-2.965853959E-1;-3.249309433E-1
5.175749583E0;2.876761396E-1;-1.964904195E-1;-4.090682834E-1
5.190825583E0;3.597419762E-1;-5.241794944E-2;-4.641356063E-1
5.205902583E0;2.801051648E-1;1.945514828E-1;-3.283240825E-1
5.220979583E0;2.539548084E-1;2.992318457E-1;-2.869164401E-1
5.236055583E0;1.762131527E-1;2.731474167E-1;-2.403486300E-1
5.251132583E0;1.303353871E-1;2.933781981E-1;-2.810604537E-1
5.266209583E0;1.899870001E-1;1.580806446E-1;-3.782856166E-1
5.281286583E0;2.177107691E-1;2.566927671E-3;-4.010640299E-1
5.296362583E0;3.419353773E-1;-2.140572095E-1;-5.447768962E-1
5.311439583E0;3.149595402E-1;-2.445685655E-1;-5.591797578E-1
5.326516583E0;2.998804481E-1;-1.167203647E-1;-5.824575233E-1
5.341592583E0;3.768096332E-1;6.462108850E-2;-5.387495863E-1
5.356669583E0;3.178161974E-1;4.930758154E-1;-8.781874716E-2
5.371746583E0;1.716707432E-1;6.488807237E-1;5.356341898E-2
5.386822583E0;1.241406275E-1;5.132650816E-1;7.409006953E-2
5.401899583E0;2.883453535E-1;3.532566100E-1;-2.384845376E-2
5.416976583E0;2.492059922E-1;3.349893236E-1;-8.307548583E-2
5.432053583E0;1.839197829E-1;2.833613330E-1;-2.360532653E-1
5.447129583E0;3.270707318E-1;2.445884460E-1;-4.741770297E-1
5.462206583E0;3.885676530E-1;1.080846119E-1;-5.602147150E-1
5.477283583E0;3.378844263E-1;-5.322720408E-2;-6.942159408E-1
5.492359583E0;2.382021171E-1;-7.187514424E-2;-7.418935525E-1
5.507436958E0;5.059474374E-1;5.731674671E-2;-7.031890780E-1
5.522513958E0;6.010161473E-1;2.637673134E-1;-4.947902191E-1
5.537590958E0;3.920232113E-1;7.073394316E-1;-6.985142291E-2
5.552666958E0;4.449615629E-1;6.592840898E-1;7.108518541E-2
5.567743958E0;7.130138621E-1;4.625767386E-1;1.641038615E-1
5.582820958E0;7.693082231E-1;4.379272163E-1;8.952905774E-2
5.597896958E0;5.962530054E-1;3.406272089E-1;-1.731471652E-1
5.612973958E0;6.225729311E-1;2.231192243E-1;-3.318125314E-1
5.628050958E0;6.709848069E-1;4.170877397E-2;-5.954786879E-1
5.643126958E0;5.463497972E-1;-4.614681065E-2;-6.023637843E-1
5.658203958E0;4.148533724E-1;-3.795310736E-2;-7.430688429E-1
5.673280958E0;2.312829606E-1;7.125416994E-3;-6.894259018E-1
5.688357958E0;5.158896044E-2;3.556872976E-1;-5.799560845E-1
5.703433958E0;3.003743917E-2;5.392243803E-1;-5.287052393E-1
5.718510958E0;1.304774013E-1;6.255327916E-1;-2.752787268E-1
5.733587958E0;2.112995164E-1;6.815198815E-1;-3.092212290E-1
