"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
4.164624696E1;-1.952907653E-3;-1.975352690E-2;9.414433502E-3
4.166132396E1;-4.967763089E-4;-1.967382431E-2;1.392024569E-2
4.167640096E1;-1.056876592E-2;-1.528021600E-2;1.269811019E-2
4.169147696E1;-2.384009771E-2;-1.346846763E-2;9.579283185E-3
4.170655396E1;-4.220507294E-2;-1.500710566E-2;1.837131102E-3
4.172162996E1;-5.859241635E-2;-1.615818217E-2;-3.426686861E-3
4.173670696E1;-5.603357777E-2;6.185229868E-4;-1.517185476E-2
4.175178396E1;-4.541022703E-2;-2.873989753E-2;-1.045992319E-2
4.176685996E1;-2.209173143E-2;-2.274478972E-2;-1.194801182E-3
4.178193696E1;-6.176856812E-3;-1.742015965E-2;5.874167662E-3
4.179701296E1;2.895660233E-3;-4.433861002E-3;1.091419626E-2
4.181208996E1;3.077820409E-3;-2.124368213E-3;9.290733375E-3
4.182716696E1;1.091822516E-2;7.180478424E-3;1.671726443E-2
4.184224296E1;1.528161392E-2;1.149194315E-2;2.139947191E-2
4.185731996E1;1.520004682E-2;8.453422226E-3;1.642478257E-2
4.187239596E1;2.186833508E-2;1.135014277E-2;1.820404083E-2
4.188747296E1;2.375577763E-2;1.110063307E-2;1.907999441E-2
4.190254996E1;2.509581111E-2;1.165771205E-2;1.784539409E-2
4.191762596E1;2.523687668E-2;1.410446689E-2;1.763211191E-2
4.193270296E1;2.038433030E-2;1.462032273E-2;1.674181968E-2
4.194777896E1;1.731425524E-2;1.790062524E-2;1.413098350E-2
4.196285596E1;1.534031983E-2;1.664308086E-2;1.298582461E-2
4.197793296E1;2.797302417E-2;1.817493327E-2;1.661331579E-2
4.199300896E1;3.959815577E-2;1.578900963E-2;1.691867411E-2
4.200808596E1;4.318777472E-2;1.641192846E-2;1.906769723E-2
4.202316196E1;4.239954799E-2;1.695318893E-2;2.140185237E-2
4.203823896E1;3.039943799E-2;2.394418232E-2;1.459310576E-2
4.205331596E1;2.162006125E-2;3.011365794E-2;1.789968647E-2
4.206839196E1;1.913362555E-2;2.465310693E-2;1.754840277E-2
4.208346896E1;2.746134624E-2;1.762590557E-2;2.202210203E-2
4.209854496E1;3.938816488E-2;2.113146707E-2;2.710415050E-2
4.211362196E1;4.921043664E-2;2.961630002E-2;2.801228873E-2
4.212869896E1;4.350147769E-2;2.725919336E-2;3.349516541E-2
4.214377496E1;3.494326398E-2;1.922743022E-2;2.520256862E-2
4.215885196E1;2.798331715E-2;2.071006969E-2;2.088407427E-2
4.217392796E1;1.142591331E-2;2.701856568E-2;1.482245326E-2
4.218900496E1;1.107877586E-3;2.255675383E-2;7.036774419E-3
4.220408196E1;-7.404299453E-3;1.452454552E-2;1.431289129E-2
4.221915796E1;7.196539082E-4;1.799428836E-2;2.091486752E-2
4.223423496E1;8.486229926E-3;2.195547521E-2;1.955372468E-2
4.224931196E1;4.553209059E-3;8.870771155E-3;1.825960167E-2
4.226438796E1;9.943431243E-3;9.867509827E-3;2.266727760E-2
4.227946496E1;1.397329196E-2;1.207004022E-2;1.469418593E-2
4.229454096E1;1.141958684E-2;1.310521085E-2;1.313676871E-2
4.230961796E1;9.978168644E-3;8.309876546E-3;1.331645995E-2
4.232469496E1;1.565481164E-2;8.853740059E-3;2.038589306E-2
4.233977096E1;2.561550960E-2;1.522399951E-2;1.905614138E-2
4.235484796E1;2.611165680E-2;7.912023924E-3;2.207003906E-2
4.236992496E1;3.264723346E-2;7.039942779E-3;3.157129884E-2
4.238500096E1;3.527764603E-2;1.067838818E-2;3.042353317E-2
4.240007796E1;1.900403388E-2;1.086110622E-2;2.169479989E-2
4.241515496E1;1.775660925E-2;6.673552096E-3;1.640336588E-2
4.243023096E1;3.577927127E-2;9.612282738E-3;1.343808882E-2
4.244530796E1;4.342041910E-2;1.034521963E-2;1.414974220E-2
4.246038496E1;3.649755940E-2;6.008117460E-3;2.047603205E-2
4.247546096E1;1.676300354E-2;1.841099188E-2;1.719874516E-2
4.249053796E1;-1.014499925E-2;1.573607326E-2;6.829387508E-3
4.250561396E1;-1.971060596E-2;4.896691069E-3;9.050377645E-3
4.252069096E1;-7.350163534E-3;3.846425563E-3;1.027052104E-2
4.253576796E1;9.964377619E-3;1.340717264E-2;6.559672765E-3
4.255084671E1;1.034813281E-2;1.033227891E-4;6.861622911E-3
4.256592371E1;1.644144394E-2;-7.947413251E-3;2.023921348E-2
4.258100071E1;3.142130747E-2;1.086732093E-2;2.319538593E-2
4.259607671E1;4.048164934E-2;1.698087528E-2;2.140947059E-2
4.261115371E1;4.685442895E-2;1.840191334E-2;3.001889586E-2
4.262623071E1;4.078588635E-2;1.268093940E-2;2.234904282E-2
4.264130671E1;4.107734188E-2;1.434858795E-2;1.703546196E-2
4.265638371E1;4.159585759E-2;1.655315235E-2;1.636780798E-2
4.267146071E1;3.055247664E-2;1.615528949E-2;1.685412228E-2
4.268653671E1;1.961090788E-2;1.850242913E-2;2.194868401E-2
4.270161371E1;2.132243942E-3;1.850609854E-2;2.507590503E-2
4.271669071E1;1.107193297E-3;2.195569128E-2;2.154748328E-2
4.273176671E1;9.953314438E-3;2.954731695E-2;2.236271650E-2
4.274684371E1;2.526873536E-2;3.348989040E-2;3.297307715E-2
4.276192071E1;3.381696343E-2;3.609956056E-2;4.092270508E-2
4.277699671E1;1.588723063E-2;3.491631895E-2;3.983081132E-2
4.279207371E1;-1.387966145E-2;2.723471075E-2;3.209834918E-2
4.280715071E1;-2.082842216E-2;2.329389192E-2;2.965194359E-2
4.282222671E1;-2.432021871E-2;2.348097041E-2;2.487715147E-2
4.283730371E1;-3.483224660E-2;1.771389320E-2;2.530485392E-2
4.285238071E1;-5.360172316E-2;1.277879719E-2;1.780354604E-2
4.286745671E1;-5.840159580E-2;1.442508772E-3;6.887223106E-3
4.288253371E1;-3.812397644E-2;2.481111325E-3;5.032796878E-3
4.289761071E1;-1.348094922E-2;1.714121550E-3;-2.141632140E-4
4.291268671E1;-1.186351757E-3;4.505937919E-3;-1.618657261E-3
4.292776371E1;2.500788309E-3;6.083307788E-3;-2.354536206E-3
4.294284071E1;5.213642493E-3;5.813791417E-3;-1.566249877E-3
4.295791671E1;2.034652233E-2;1.762171462E-2;1.304498874E-4
4.297299371E1;3.925206885E-2;2.935303003E-2;-8.120328188E-3
4.298807071E1;5.919076875E-2;2.773539349E-2;2.706637606E-4
4.300314671E1;7.865261286E-2;3.212452680E-2;5.158316344E-3
4.301822371E1;7.556734234E-2;3.968657553E-2;9.995149449E-3
4.303330071E1;6.385786831E-2;3.279382735E-2;1.841725595E-2
4.304837671E1;5.749613047E-2;2.632319182E-2;2.470567450E-2
4.306345371E1;6.732266396E-2;1.998343132E-2;3.972239047E-2
4.307853071E1;5.994518101E-2;1.737912558E-2;3.782888502E-2
4.309360771E1;4.926493019E-2;4.806708544E-3;3.555589542E-2
4.310868371E1;3.330911696E-2;-1.521530561E-3;3.308595717E-2
4.312376071E1;6.686817505E-5;-8.592985570E-3;2.437755093E-2
4.313883771E1;-2.687766403E-2;-8.589256555E-3;1.159224659E-2
4.315391371E1;-3.577033430E-2;-2.464412525E-2;7.301353849E-3
4.316899071E1;-8.496849798E-3;-1.786984503E-2;2.229519933E-2
4.318406771E1;6.168037653E-3;-7.110988721E-3;2.873164415E-2
4.319914371E1;8.685523644E-3;-5.456632935E-3;4.531115294E-2
4.321422071E1;4.377902299E-2;4.676463082E-3;6.735956669E-2
4.322929771E1;7.703247666E-2;-5.771653727E-3;7.053564489E-2
4.324437471E1;9.569825232E-2;-9.982107207E-3;8.085514605E-2
4.325945071E1;1.107951850E-1;1.632736996E-3;1.087152660E-1
4.327452771E1;7.288782299E-2;3.309880942E-2;1.101241857E-1
4.328960471E1;-1.525907870E-2;2.707527950E-2;8.918245137E-2
4.330468071E1;-6.250006706E-2;3.651670180E-3;7.690111548E-2
4.331975771E1;-3.992871195E-2;2.933149226E-3;4.960611090E-2
4.333483471E1;3.194718156E-3;-9.230790660E-3;2.165539563E-2
4.334991171E1;5.280885100E-2;-3.115369380E-2;9.302436374E-3
4.336498771E1;8.242778480E-2;-3.455347940E-2;6.596955471E-3
4.338006471E1;8.549574763E-2;-9.316831827E-3;1.181009319E-2
4.339514171E1;5.845588073E-2;9.422775358E-3;1.705629192E-2
4.341021771E1;2.262422256E-2;-6.600397639E-3;2.387399226E-2
4.342529471E1;2.521401271E-2;-4.126195610E-2;6.362874806E-2
4.344037171E1;3.656147420E-2;-5.157451332E-2;1.093850434E-1
4.345544871E1;1.129951049E-2;-2.949771658E-2;1.237167418E-1
4.347052471E1;-5.459895730E-2;-3.432522342E-2;1.219652668E-1
4.348560171E1;-9.862334281E-2;-1.864719391E-2;9.884507954E-2
4.350067871E1;-8.945222199E-2;-1.123910770E-4;5.477589369E-2
4.351575471E1;-6.858468801E-2;2.435981296E-3;7.058488671E-3
4.353083171E1;-2.816931717E-2;-1.651160233E-2;-1.991701312E-2
4.354590521E1;1.236598846E-2;-2.807080373E-2;-2.746854350E-2
4.356098221E1;3.416049853E-2;-2.725055069E-2;-3.151628003E-2
4.357605821E1;2.080883272E-2;-2.564305253E-2;-3.277311102E-2
4.359113521E1;-2.106444910E-3;-2.371678874E-2;-1.218874659E-2
4.360621221E1;-2.040015161E-2;-3.114677034E-2;4.384240136E-3
4.362128921E1;-3.435990587E-2;-3.641263768E-2;2.660938352E-2
4.363636521E1;-4.869357124E-2;-2.446622960E-2;3.521751985E-2
4.365144221E1;-7.382281125E-2;-8.944501169E-3;3.747177497E-2
4.366651921E1;-1.012404561E-1;3.343558870E-3;3.746896982E-2
4.368159621E1;-1.014913246E-1;9.956986643E-3;7.140889298E-3
4.369667221E1;-7.030263543E-2;9.610263631E-3;-2.462589182E-2
4.371174921E1;-2.808704227E-2;-6.935713347E-3;-4.964356124E-2
4.372682621E1;9.854774922E-3;-2.173007093E-2;-6.158583611E-2
4.374190221E1;3.285596520E-2;-2.399349213E-2;-7.137534767E-2
4.375697921E1;2.926243655E-2;-2.473630384E-2;-6.857113540E-2
4.377205621E1;2.235887200E-2;-1.467831619E-2;-5.458639562E-2
4.378713321E1;1.280219294E-2;-2.115970477E-3;-3.948618099E-2
4.380221021E1;-7.878584787E-3;1.801272854E-3;-2.922608703E-2
4.381728621E1;-1.861939020E-2;9.498922154E-4;-8.211665787E-3
4.383236321E1;-1.635276340E-2;8.579815738E-3;-3.290361725E-3
4.384744021E1;-1.093679946E-2;1.964871958E-2;-4.971353337E-3
4.386251721E1;-5.110070109E-3;1.573546976E-2;-2.398818731E-2
4.387759321E1;1.226455718E-2;1.339240558E-2;-4.579866305E-2
4.389267021E1;3.909085691E-2;1.271192636E-2;-5.801107734E-2
4.390774721E1;5.812194943E-2;7.104686461E-3;-5.915948004E-2
4.392282421E1;6.890749186E-2;-1.031537540E-3;-5.034175143E-2
4.393790021E1;6.345515698E-2;-4.990908317E-3;-3.997347876E-2
4.395297721E1;4.858273640E-2;3.227872774E-3;-3.698834404E-2
4.396805421E1;2.876209840E-2;1.410079375E-2;-3.271427006E-2
4.398313121E1;9.189995006E-3;2.113153972E-2;-3.992531076E-2
4.399820721E1;2.370990114E-4;2.383220196E-2;-3.869568557E-2
4.401328421E1;2.909864997E-3;2.347605862E-2;-3.563379496E-2
4.402836121E1;2.706217580E-3;2.895294875E-2;-3.605730832E-2
4.404343821E1;-2.100255573E-3;2.442583814E-2;-3.943419456E-2
4.405851421E1;1.652144245E-3;3.968040645E-2;-4.432720318E-2
4.407359121E1;9.328695014E-4;3.271333873E-2;-5.684568733E-2
4.408866821E1;3.368614241E-3;1.005189773E-2;-5.748345703E-2
4.410374521E1;1.691025496E-2;4.034751095E-3;-4.060673714E-2
4.411882221E1;2.208935469E-2;-6.011594087E-5;-2.402057499E-2
4.413389821E1;2.009116486E-2;1.870772801E-3;-1.337530930E-2
4.414897521E1;8.952215314E-3;1.532087103E-2;-6.929153576E-3
4.416405221E1;-1.004145015E-2;2.370849624E-2;-1.336708013E-2
4.417912921E1;-2.393537574E-2;1.900936104E-2;-1.990274712E-2
4.419420621E1;-2.189980261E-2;2.680489048E-2;-2.359279618E-2
4.420928221E1;-1.617039740E-2;2.670350112E-2;-2.357604727E-2
4.422435921E1;-1.416849904E-2;2.152125351E-2;-2.059570327E-2
4.423943621E1;-2.465590835E-2;7.790985517E-3;-2.412356436E-2
4.425451321E1;-3.117694147E-2;-1.720321178E-2;-3.239325434E-2
4.426959021E1;-2.605742775E-2;-3.110392019E-2;-2.206575125E-2
4.428466621E1;-3.298777342E-2;-3.096623346E-2;-1.703770086E-2
4.429974321E1;-6.307786703E-2;-3.553864360E-2;-8.773103356E-3
4.431482021E1;-5.886330456E-2;-2.740269527E-2;9.594721720E-3
4.432989721E1;-5.126367137E-2;-2.954911999E-2;1.651304960E-2
4.434497421E1;-5.516280234E-2;-4.503460228E-2;3.670034185E-2
4.436005021E1;-3.020619601E-2;-8.060185239E-3;8.060472459E-2
4.437512721E1;-5.263382569E-2;2.577324957E-2;7.218810171E-2
4.439020421E1;-9.891409427E-2;5.693686195E-3;4.900925234E-2
4.440528121E1;-7.085902244E-2;7.659631781E-3;4.073560983E-2
4.442035821E1;-3.294979688E-3;-8.411910385E-3;3.011495620E-2
4.443543421E1;6.109908223E-2;-4.364658892E-2;4.446859285E-2
4.445051121E1;8.426823467E-2;-4.225362465E-2;5.922038853E-2
4.446558821E1;4.126563296E-2;-1.424649265E-2;5.767788738E-2
4.448066521E1;-3.108686209E-2;-4.290797748E-3;3.270302713E-2
4.449574221E1;-7.380460948E-2;-1.040135976E-2;1.903621480E-2
4.451081821E1;-5.018174648E-2;-8.582334034E-3;2.620356902E-2
4.452589521E1;-1.204501092E-2;-1.835720055E-2;4.005120695E-2
4.454097650E1;8.248872124E-3;-1.047831494E-2;5.887097865E-2
4.455605350E1;7.117884699E-3;-1.621293090E-2;7.492637634E-2
4.457113050E1;-9.917703457E-3;-2.848569304E-2;7.129196823E-2
4.458620750E1;-2.492544241E-3;-1.906316169E-2;5.630503222E-2
4.460128350E1;1.687771082E-2;-1.131433621E-2;3.060765751E-2
4.461636050E1;5.008303747E-2;-2.460322902E-2;3.377654776E-2
4.463143750E1;8.781965822E-2;-3.459726274E-2;4.753656685E-2
4.464651450E1;1.071504802E-1;-4.285279661E-2;6.206996739E-2
4.466159150E1;1.141059995E-1;-3.305298463E-2;8.286286891E-2
4.467666850E1;9.779813886E-2;-4.635522142E-3;9.984318167E-2
4.469174450E1;6.863973290E-2;1.349940337E-2;9.974650294E-2
4.470682150E1;2.816208452E-2;1.063437574E-2;8.296965063E-2
4.472189850E1;2.714968845E-2;1.507674158E-2;8.338831365E-2
4.473697550E1;4.398969188E-2;2.261310071E-2;8.011715114E-2
4.475205250E1;4.866018519E-2;2.339605615E-2;6.441488862E-2
4.476712950E1;6.123403460E-2;2.634976804E-2;5.109402537E-2
4.478220650E1;6.708783656E-2;3.220701963E-2;3.616434336E-2
4.479728250E1;6.818990409E-2;7.497639395E-3;4.411414266E-2
4.481235950E1;6.662904471E-2;3.189712390E-2;3.053601086E-2
4.482743650E1;4.195139185E-2;2.211266756E-2;2.770639956E-2
4.484251350E1;2.525001206E-2;1.520235185E-2;4.326299578E-2
4.485759050E1;2.034840733E-2;2.252501622E-2;4.620525613E-2
4.487266750E1;1.764446311E-2;2.349584550E-2;4.611363262E-2
4.488774450E1;2.006873861E-2;2.545193583E-2;5.153769255E-2
4.490282150E1;2.031371370E-2;1.672325283E-2;4.663053527E-2
4.491789750E1;2.370501868E-2;6.870264187E-3;3.748019785E-2
4.493297450E1;1.796045713E-2;-2.820304595E-3;2.408951148E-2
4.494805150E1;1.530102454E-2;4.583815113E-3;1.720950007E-2
4.496312850E1;6.679860875E-3;6.869409233E-3;1.095484197E-2
4.497820550E1;-5.917205708E-4;1.116239466E-3;1.017611008E-2
4.499328250E1;-7.425089832E-3;-7.018206175E-3;1.273981761E-3
4.500835950E1;-1.302748686E-3;-1.878138818E-2;-7.519509643E-3
4.502343550E1;1.391018555E-2;-1.456931792E-2;-8.652684279E-3
4.503851250E1;2.407709137E-2;-8.403792977E-3;-2.271526307E-2
4.505358950E1;2.311450988E-2;-1.493883133E-2;-1.326475944E-2
4.506866650E1;4.219073057E-2;5.672703497E-3;5.885232240E-3
4.508374350E1;3.971035033E-2;1.170791686E-3;3.649457125E-3
4.509882050E1;4.395195097E-2;2.589091659E-3;1.457802951E-2
4.511389750E1;4.291005060E-2;-1.735677943E-3;2.172784507E-2
4.512897450E1;5.031763390E-2;5.272696726E-3;2.670555934E-2
4.514405150E1;5.337901041E-2;2.087675221E-2;2.702484652E-2
4.515912750E1;4.924167320E-2;2.710917778E-2;2.345995232E-2
4.517420450E1;4.771918431E-2;2.896258235E-2;2.672225982E-2
4.518928150E1;4.374548048E-2;2.709890157E-2;1.698307879E-2
4.520435850E1;4.784991965E-2;2.676174045E-2;7.398670074E-3
4.521943550E1;6.086124107E-2;2.952293307E-2;2.302140929E-3
4.523451250E1;6.113502383E-2;1.786778495E-2;-9.517264552E-4
4.524958950E1;5.811233446E-2;2.344976738E-2;1.051185094E-2
4.526466650E1;5.176123232E-2;2.010394447E-2;1.209694706E-2
4.527974350E1;3.699784353E-2;2.668246627E-2;1.778359339E-2
4.529482050E1;2.455166914E-2;3.594465926E-2;1.537555829E-2
4.530989650E1;2.085147239E-2;4.060226306E-2;2.312136255E-2
4.532497350E1;2.611335367E-2;4.711119831E-2;3.284454346E-2
4.534005050E1;3.600437567E-2;5.041844398E-2;2.533525601E-2
4.535512750E1;4.806944355E-2;3.652830422E-2;2.175039425E-2
4.537020450E1;7.425764203E-2;8.449982107E-2;6.224697456E-3
4.538528150E1;4.899176210E-2;4.608198255E-2;-1.524653286E-2
4.540035850E1;4.849391058E-2;4.988419637E-2;-1.562043652E-2
4.541543550E1;5.406323075E-2;4.124771804E-2;-7.358002476E-3
4.543051250E1;5.388453230E-2;3.865086660E-2;1.272516139E-2
4.544558950E1;4.992478713E-2;3.727692366E-2;2.552617528E-2
4.546066650E1;3.973618150E-2;3.953676671E-2;2.841354907E-2
4.547574250E1;3.827930614E-2;5.207859725E-2;2.635443583E-2
4.549081950E1;3.677462041E-2;4.035909474E-2;1.671725512E-2
4.550589650E1;3.737156838E-2;3.517307341E-2;8.599077351E-3
4.552097350E1;3.023109213E-2;2.473624609E-2;3.569985041E-3
4.553605050E1;2.190213278E-2;2.454955690E-2;-1.835223287E-3
4.555112321E1;1.924989000E-2;2.538046427E-2;-3.157217056E-3
4.556620021E1;2.102344483E-2;9.406045079E-3;-5.782488734E-5
4.558127721E1;2.320913598E-2;-5.455211736E-3;8.293900639E-3
4.559635421E1;1.723290235E-2;-2.206676081E-2;1.477441937E-2
4.561143121E1;1.060642488E-2;-1.265435014E-2;1.946504414E-2
4.562650821E1;-9.056885028E-5;-1.167480089E-2;1.640156284E-2
4.564158521E1;-5.462073255E-3;-1.503206044E-2;1.794756763E-2
4.565666221E1;-3.593049943E-3;-1.071475260E-2;2.219686285E-2
4.567173921E1;3.814266063E-3;-5.430774763E-3;1.949588396E-2
4.568681521E1;1.144596934E-2;-4.724644125E-3;1.568199880E-2
4.570189221E1;1.494586375E-2;-9.407803416E-3;1.150157675E-2
4.571696921E1;1.577861607E-2;-9.448336437E-3;8.640591986E-3
4.573204621E1;3.656174056E-3;-5.254389718E-3;3.980326001E-3
4.574712321E1;-4.167560954E-3;5.988495424E-3;1.957141329E-3
4.576220021E1;-4.409458023E-3;7.219909690E-3;4.841277376E-3
4.577727721E1;-3.141394816E-3;1.106695272E-3;1.185904816E-2
4.579235421E1;-9.538308717E-3;-1.298138872E-3;2.188045532E-3
4.580743121E1;-1.652523316E-2;7.914352231E-3;-8.540067822E-3
4.582250821E1;-3.402469307E-2;1.606970653E-2;-2.938798070E-2
4.583758521E1;-4.745025188E-2;2.040961012E-2;-3.718044609E-2
4.585266221E1;-3.807033226E-2;9.473871440E-3;-3.576817364E-2
4.586773921E1;-2.354219742E-2;1.350101084E-3;-2.242867835E-2
4.588281621E1;-1.907112636E-2;-8.843393996E-3;-5.216397345E-3
4.589789321E1;-2.670358680E-2;-1.513588801E-2;3.631162457E-3
4.591297021E1;-3.948436305E-2;-1.287166867E-2;4.016521852E-3
4.592804621E1;-5.151552707E-2;2.136761323E-4;-8.410017006E-3
4.594312321E1;-5.467389151E-2;5.705989897E-3;-2.210702375E-2
4.595820021E1;-5.122924969E-2;6.622893736E-3;-3.486969694E-2
4.597327721E1;-4.727152735E-2;-1.522008702E-2;-4.336358234E-2
4.598835421E1;-2.796906605E-2;-2.934453636E-2;-3.382156789E-2
4.600343121E1;-2.573272958E-2;-2.601179294E-2;-2.417951263E-2
4.601850821E1;-3.995145485E-2;-1.106185000E-2;-3.289869800E-2
4.603358521E1;-6.203705445E-2;-1.709470898E-2;-3.923835233E-2
4.604866221E1;-6.762214750E-2;-2.298737690E-2;-3.458724543E-2
4.606373921E1;-5.844118074E-2;-2.173332125E-2;-3.313815966E-2
4.607881621E1;-5.048329011E-2;-3.785041347E-2;-3.282868117E-2
4.609389321E1;-4.441208020E-2;-3.814682364E-2;-2.100424282E-2
4.610897021E1;-4.666569829E-2;-3.064181656E-2;-1.792936772E-2
4.612404721E1;-6.991868466E-2;-2.992117777E-2;-2.153336443E-2
4.613912421E1;-6.899114698E-2;-3.396401554E-2;-1.660761796E-2
4.615420121E1;-5.758722126E-2;-3.252750635E-2;-2.360374294E-2
4.616927821E1;-5.496203899E-2;-2.834929526E-2;-3.051545098E-2
4.618435521E1;-5.156693980E-2;-3.370029479E-2;-3.450963646E-2
4.619943221E1;-3.913530335E-2;-2.475420386E-2;-2.974364534E-2
4.621450821E1;-3.990975022E-2;-1.568986848E-2;-3.795097396E-2
4.622958521E1;-4.078294337E-2;-9.764136747E-3;-4.516176879E-2
4.624466221E1;-2.714550495E-2;-1.310557965E-2;-4.128493369E-2
4.625973921E1;-3.024848364E-2;-1.487880666E-2;-4.466084018E-2
4.627481621E1;-4.074800014E-2;-2.651255950E-2;-5.421706289E-2
4.628989321E1;-4.179019853E-2;-3.200264275E-2;-5.647195876E-2
4.630497021E1;-4.053261504E-2;-1.810264587E-2;-5.190219730E-2
4.632004721E1;-4.836194590E-2;-2.972340211E-3;-5.163826048E-2
4.633512421E1;-5.894001946E-2;1.864760183E-3;-5.007551610E-2
4.635020121E1;-6.587006152E-2;8.745640516E-3;-4.509951174E-2
4.636527821E1;-6.791996211E-2;8.834778331E-3;-4.712213576E-2
4.638035521E1;-6.129564717E-2;3.741996363E-3;-5.414362997E-2
4.639543221E1;-4.092006758E-2;-1.949446276E-3;-5.561848730E-2
4.641050921E1;-2.300990559E-2;-5.413689651E-3;-5.072300136E-2
4.642558621E1;-1.335145906E-2;-8.843207732E-3;-4.284887388E-2
4.644066321E1;-1.455537416E-2;-4.109344445E-3;-3.849564493E-2
4.645574021E1;-2.040021308E-2;6.043157540E-3;-3.603382036E-2
4.647081721E1;-3.139789775E-2;6.137144752E-3;-3.243909404E-2
4.648589421E1;-4.025512934E-2;8.707615547E-3;-4.405248165E-2
4.650097121E1;-4.173175991E-2;1.039367635E-2;-6.061400846E-2
4.651604721E1;-4.619335383E-2;1.714638621E-2;-6.967034936E-2
4.653112421E1;-5.343571305E-2;1.414498035E-2;-7.717833668E-2
4.654620150E1;-5.066739768E-2;6.681301631E-3;-7.198761404E-2
4.656127850E1;-4.009980336E-2;-1.270154957E-2;-6.825468689E-2
4.657635550E1;-1.857427321E-2;-1.673943363E-2;-6.524504721E-2
4.659143250E1;-1.406451408E-2;-1.789237000E-2;-6.628169864E-2
4.660650950E1;-9.768004529E-3;-8.040269837E-3;-6.381794810E-2
4.662158650E1;-1.077150553E-2;-1.847207546E-3;-6.429687142E-2
4.663666350E1;-9.483334608E-3;3.336900845E-3;-6.259218603E-2
4.665174050E1;-5.996435881E-3;1.542084757E-2;-5.045419931E-2
4.666681750E1;-5.766647868E-3;2.332591265E-2;-4.268302768E-2
4.668189450E1;-1.461834763E-3;2.112754434E-2;-3.667058796E-2
4.669697150E1;2.694210969E-2;2.937090583E-3;-3.174134344E-2
4.671204850E1;5.870062113E-2;7.477292791E-3;-2.510180697E-2
4.672712550E1;5.710059404E-2;-7.561352104E-4;-3.106702119E-2
4.674220250E1;2.487031929E-2;2.246939577E-3;-4.155132920E-2
4.675727950E1;-1.480971649E-2;9.449192323E-3;-5.368602276E-2
4.677235650E1;-4.604060575E-2;1.821525395E-2;-6.569395214E-2
4.678743350E1;-5.443485081E-2;6.839611568E-3;-8.852028847E-2
4.680251050E1;-3.327535838E-2;-2.591026947E-3;-8.090654016E-2
4.681758750E1;-7.021115161E-3;-3.129324317E-2;-6.667780131E-2
4.683266350E1;1.886718720E-2;-1.275713742E-2;-4.419054464E-2
4.684774050E1;1.896928810E-2;-1.114636380E-2;-3.882531822E-2
4.686281750E1;7.775381091E-4;-3.169879317E-3;-3.648638353E-2
4.687789450E1;-4.001238383E-3;1.965793967E-2;-2.642096579E-2
4.689297150E1;6.787059829E-3;3.574805707E-2;-1.669534296E-2
4.690804850E1;3.851519898E-2;1.895619743E-2;-5.111615174E-3
4.692312550E1;9.671914577E-2;-6.715747062E-3;1.512957085E-2
4.693820250E1;1.710642129E-1;2.039661631E-3;4.197582975E-2
4.695327950E1;2.067994177E-1;3.478682414E-2;6.940675527E-2
4.696835650E1;1.675928533E-1;4.937982932E-2;6.848489493E-2
4.698343350E1;5.469097570E-2;1.559365541E-3;4.738248512E-2
4.699851050E1;-1.962826215E-2;4.032726586E-2;3.522941470E-2
4.701358750E1;-1.374551952E-1;2.758827806E-2;-8.160141297E-3
4.702866450E1;-2.923572063E-1;-3.389309719E-2;-8.541395515E-2
4.704374150E1;-3.541821241E-1;-5.983100086E-2;-1.040427163E-1
4.705881850E1;-3.113270700E-1;-4.599454999E-2;-8.291719109E-2
4.707389550E1;-2.184404582E-1;-4.513280094E-2;-8.177477866E-2
4.708897250E1;-9.050174803E-2;-4.913494736E-2;-4.585291445E-2
4.710404950E1;6.448970735E-2;-1.054213475E-2;3.921802621E-3
4.711912650E1;1.698350459E-1;4.218579084E-2;3.951015696E-2
4.713420350E1;1.874727905E-1;6.089066714E-2;5.761030689E-2
4.714928050E1;1.793792993E-1;6.141622737E-2;8.184023947E-2
4.716435750E1;1.439695060E-1;2.196280658E-2;1.002939492E-1
4.717943350E1;6.607683003E-2;-7.470183074E-3;1.110054478E-1
4.719451050E1;-8.669039235E-3;-1.833732985E-2;1.297767013E-1
4.720958750E1;-1.007068604E-1;-2.899360657E-2;1.275449395E-1
4.722466450E1;-1.829263568E-1;-4.368931800E-2;1.029380932E-1
4.723974150E1;-2.175911218E-1;-1.758181676E-2;7.625721395E-2
4.725481850E1;-2.161103636E-1;-2.417403460E-2;4.707434028E-2
4.726989550E1;-1.822322309E-1;-4.008676112E-2;2.216577530E-2
4.728497250E1;-1.133226752E-1;-5.945965648E-2;1.623518206E-2
4.730004950E1;-3.901196271E-2;-3.298757225E-2;3.093636408E-2
4.731512650E1;9.481617250E-3;-2.239544317E-2;4.978160560E-2
4.733020350E1;3.688400611E-2;-7.236671168E-3;6.245440617E-2
4.734528050E1;5.370239168E-2;5.806811154E-3;7.936710864E-2
4.736035750E1;6.250627339E-2;8.621238172E-3;9.911923856E-2
4.737543450E1;7.090367377E-2;1.597563550E-2;1.181239784E-1
4.739051150E1;6.391675770E-2;1.742427610E-2;1.195416152E-1
4.740558850E1;5.892600119E-2;1.618152484E-2;1.181708574E-1
4.742066550E1;4.665681720E-2;3.785672411E-2;1.097083986E-1
4.743574250E1;1.549773850E-2;3.564977646E-2;8.587084711E-2
