"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.239651833E0;-1.051413574E0;8.159232788E0;4.908442841E0
3.254727833E0;-1.040037231E0;8.155640259E0;4.852908325E0
3.269804833E0;-9.848020935E-1;8.110284576E0;4.916825409E0
3.284881833E0;-8.168513489E-1;8.286468201E0;5.155429230E0
3.299957833E0;-9.241781616E-1;8.541687469E0;5.295238495E0
3.315034833E0;-1.105002136E0;8.450976105E0;5.175337830E0
3.330111833E0;-1.078058167E0;8.208031311E0;5.054239655E0
3.345187833E0;-9.782157898E-1;8.114026794E0;4.950505371E0
3.360264833E0;-8.168513489E-1;8.147706757E0;4.925956421E0
3.375341833E0;-9.848020935E-1;8.113577728E0;4.741988983E0
3.390417833E0;-1.182391205E0;7.967032471E0;4.659061432E0
3.405494833E0;-1.254541168E0;7.877069550E0;4.639751587E0
3.420571833E0;-9.656419373E-1;8.139324188E0;4.656217346E0
3.435647833E0;-1.034947815E0;8.198600922E0;4.671635284E0
3.450724833E0;-9.252259827E-1;8.319998474E0;4.781806183E0
3.465801833E0;-8.276289368E-1;8.480614471E0;4.777016144E0
3.480878833E0;-8.505313110E-1;8.533304901E0;4.940326538E0
3.495954833E0;-6.993457031E-1;8.555608521E0;5.006339264E0
3.511031958E0;-5.031037903E-1;8.462951202E0;5.154082031E0
3.526108958E0;-6.047424316E-1;8.466992798E0;5.284011841E0
3.541184958E0;-7.511380005E-1;8.460256805E0;5.188510437E0
3.556261958E0;-7.517367554E-1;8.309370575E0;4.974754944E0
3.571338958E0;-7.846682739E-1;8.193661194E0;4.946014709E0
3.586414958E0;-1.031055908E0;8.276139679E0;5.035827942E0
3.601491958E0;-1.108594666E0;8.369545441E0;4.888683929E0
3.616568958E0;-9.684860229E-1;8.351283417E0;4.778213654E0
3.631644958E0;-8.150550842E-1;8.387059021E0;4.866679688E0
3.646721958E0;-7.321275330E-1;8.529562683E0;5.011578369E0
3.661798958E0;-7.842192078E-1;8.611442413E0;4.996160431E0
3.676874958E0;-8.822653198E-1;8.594377899E0;5.031187592E0
3.691951958E0;-8.690927124E-1;8.630901947E0;5.118456116E0
3.707028958E0;-9.747729492E-1;8.681646423E0;5.178630981E0
3.722104958E0;-1.011446686E0;8.507109375E0;5.005740509E0
3.737181958E0;-1.072519684E0;8.302185516E0;4.949457550E0
3.752258958E0;-1.120270386E0;8.405321045E0;4.919968872E0
3.767335958E0;-1.240470428E0;8.569679260E0;5.028493195E0
3.782411958E0;-1.370100861E0;8.586444397E0;5.053640900E0
3.797488958E0;-1.437311096E0;8.545429688E0;4.999004517E0
3.812565958E0;-1.289867706E0;8.357720032E0;4.823269958E0
3.827641958E0;-1.093925171E0;8.247549133E0;4.717589722E0
3.842718958E0;-1.246607666E0;8.298592987E0;4.756508789E0
3.857795958E0;-1.319356384E0;8.296048279E0;4.707261200E0
3.872871958E0;-1.124611359E0;8.284522247E0;4.670288086E0
3.887948958E0;-9.916877747E-1;8.271199951E0;4.895868988E0
3.903025958E0;-1.175206146E0;8.288264465E0;5.002447357E0
