sensor,axis,start_time,end_time,start_idx,end_idx,mean,std,min,max,range,median,variance,dominant_freq,spectral_centroid
Accelerometer,Acceleration y (m/s^2),440.265197,445.2483279,26400,26700,-9.789399937787133,5.883836888825275,-36.35535431,3.49373889,39.849093200000006,-10.19510937,34.61953653430109,1.8,9.003244645262182
Accelerometer,Acceleration y (m/s^2),445.2649939,450.2481247,26700,27000,-10.049067056794865,6.60840180322691,-37.55664444,9.651625633,47.208270073,-10.142138005,43.67097439289267,1.8,9.55293053619906
Accelerometer,Acceleration y (m/s^2),450.2647907,455.2479216,27000,27300,-9.886959648949574,5.50271117903708,-33.13455582,0.9600749016,34.094630721600005,-9.8632130625,30.279830319899652,1.8,8.851884373437844
Accelerometer,Acceleration y (m/s^2),455.2645876,460.2477185,27300,27600,-10.155601067105867,6.645377316720462,-70.59004211,10.33636761,80.92640972,-9.8464536665,44.16103968158285,1.6,10.753371140574778
Accelerometer,Acceleration y (m/s^2),460.2643845,465.2475154,27600,27900,-9.712238805464768,5.62082067414724,-31.03962708,2.783259392,33.822886472,-9.512462616,31.593625050921037,2.6,7.94267019777424
Accelerometer,Acceleration y (m/s^2),465.2641814,470.2473123,27900,28200,-9.900129778946699,5.340587477612991,-30.32675362,1.246780515,31.573534135000003,-9.911994933999999,28.52187460603669,1.8,8.99238786983098
Accelerometer,Acceleration y (m/s^2),470.2639783,475.2471091,28200,28500,-10.004433184490667,6.163119389268239,-32.43724442,2.560598612,34.997843032,-10.39113474,37.98404060637411,1.8,8.096053723667774
Accelerometer,Acceleration y (m/s^2),475.2637751,480.246906,28500,28800,-9.819219726305,4.9995762278537415,-25.47789764,2.868253708,28.346151348,-10.38724375,24.995762458120247,1.6,8.43641661759062
Accelerometer,Acceleration y (m/s^2),480.263572,485.2467029,28800,29100,-9.308618302233333,2.937333815893029,-29.14461708,-1.44849205,27.69612503,-9.3541460035,8.627929945988702,6.2,8.66523171764462
Accelerometer,Acceleration y (m/s^2),485.2633689,490.2694682,29100,29400,-1.1532650006919996,5.243196946085783,-15.4420023,6.555922985,21.997925285,-1.1668740510000002,27.491114215443286,0.2,5.235762291958038
Accelerometer,Acceleration y (m/s^2),490.2861342,495.2692651,29400,29700,-8.341556323386667,0.43302593064886064,-10.37587166,-7.013215542,3.3626561179999994,-8.350077629000001,0.18751145661431184,1.4000000000000001,6.054407343925023
Accelerometer,Acceleration y (m/s^2),495.2859311,500.2690621,29700,30000,-8.602466459723333,3.0741887222664888,-25.22710419,-1.293467522,23.933636668,-8.362946987499999,9.450636300110466,1.6,7.503222968421938
Accelerometer,Acceleration y (m/s^2),500.2857281,505.268859,30000,30300,-9.012880521868667,5.523241977498198,-34.13233948,2.435501575,36.567841055,-8.1896662715,30.5062019419982,1.8,8.537516364430267
Accelerometer,Acceleration y (m/s^2),505.285525,510.2686559,30300,30600,-9.1962364633421,4.983596549938405,-27.45909882,0.0796072036,27.5387060236,-8.847173691,24.83623457255798,1.8,8.062046911291052
Accelerometer,Acceleration y (m/s^2),510.2853218,515.2684527,30600,30900,-9.31575701986,5.181260450767641,-29.87784195,1.275510907,31.153352857,-9.208399296,26.845459858688894,1.8,8.414626002742047
Accelerometer,Acceleration y (m/s^2),515.2851187,520.2682496,30900,31200,-9.432105233995067,5.26124799057941,-31.41372108,0.8212111592,32.2349322392,-8.859743595,27.680730418375873,1.8,8.266200680665607
Accelerometer,Acceleration y (m/s^2),520.2849156,525.2680465,31200,31500,-9.210998734824999,4.963888076967782,-34.97509766,1.292270422,36.267368082000004,-8.9366574285,24.64018484066291,1.8,8.426040315814811
Accelerometer,Acceleration y (m/s^2),525.2847125,530.2678434,31500,31800,-9.034462274159333,5.210863113387734,-40.616436,2.37863946,42.99507546,-8.5371246335,27.153094386464904,1.6,8.294480541790332
Accelerometer,Acceleration y (m/s^2),530.2845093,535.2676402,31800,32100,-9.216359716949999,1.8199812236701174,-22.5767231,-5.144540787,17.432182313,-9.187748909,3.3123316545117776,1.4000000000000001,8.08920264902712
Accelerometer,Acceleration y (m/s^2),535.2843062,540.2674371,32100,32400,-9.173914504066667,0.7235553802359722,-11.58015537,-4.635773182,6.944382188,-9.3134446145,0.5235323882684223,0.2,10.635235908052056
Accelerometer,Acceleration y (m/s^2),540.2841031,545.2975841,32400,32700,-1.3800238487684,4.5886899095561,-14.54118443,5.799953461,20.341137891,-1.401206553,21.05607508606197,0.2,6.306177198249536
Accelerometer,Acceleration y (m/s^2),545.3142501,550.2973809,32700,33000,-9.341650337589307,6.23795731948412,-42.60002899,1.756146908,44.356175898,-8.461707592,38.912111519705505,1.8,9.094344543139009
Accelerometer,Acceleration y (m/s^2),550.3140469,555.2971778,33000,33300,-9.910301136463406,5.487926700478417,-34.05093384,3.484162092,37.535095932,-9.9155864715,30.11733946982393,1.8,7.931366974943543
Accelerometer,Acceleration y (m/s^2),555.3138438,560.2969747,33300,33600,-9.871860258351767,6.560517224970526,-44.67041779,2.959233284,47.629651074,-10.08587408,43.04038625913496,1.8,8.453049295507014
Accelerometer,Acceleration y (m/s^2),560.3136407,565.2967716,33600,33900,-10.006667750904333,4.964267327055827,-32.71257782,3.325546265,36.038124085,-9.715970039,24.643950094474004,1.8,9.326403466112366
Accelerometer,Acceleration y (m/s^2),565.3134376,570.2965684,33900,34200,-9.692360932831667,2.7386474910336442,-26.8186512,-0.1909375787,26.6277136213,-9.627384186,7.5001900801448755,1.6,8.462809402152605
Accelerometer,Acceleration y (m/s^2),570.3132344,575.2963653,34200,34500,-9.524669067013333,1.0665228366377357,-21.9979248,-0.862511158,21.135413642,-9.590274334,1.1374709610698022,14.4,13.393130754035202
Accelerometer,Acceleration y (m/s^2),575.3130313,580.2961622,34500,34800,-5.889065829916667,3.031982888180203,-34.74046707,-1.381454349,33.359012721,-5.2648496625,9.192920234217564,0.2,9.926479612547409
Accelerometer,Acceleration y (m/s^2),580.3128282,585.2959591,34800,35100,-9.906552221070282,4.3343252589487,-29.32118988,2.538452387,31.859642266999998,-9.6237926485,18.786375450360712,1.8,8.107196241276277
Accelerometer,Acceleration y (m/s^2),585.3126251,590.2957558,35100,35400,-9.803539707504733,6.422517618891129,-31.06955528,3.332728863,34.402284143,-9.6866407395,41.24873256496697,1.8,8.607347504606441
Accelerometer,Acceleration y (m/s^2),590.3124218,595.2955526,35400,35700,-10.113435202388768,6.2145478124326505,-36.24941254,4.396951199,40.646363739,-10.232219695,38.62060451301144,1.8,8.72079686976738
Accelerometer,Acceleration y (m/s^2),595.3122186,600.2953495,35700,36000,-9.950695310518798,7.0668512467594775,-35.80828094,5.562927723,41.371208663000004,-10.18732834,49.94038654382598,1.8,8.945374119094561
Accelerometer,Acceleration y (m/s^2),600.3120155,605.2951464,36000,36300,-10.030376329379232,7.128570116037344,-52.76461411,6.36259079,59.127204899999995,-10.063727855,50.81651189926067,1.8,9.718948074715568
Accelerometer,Acceleration y (m/s^2),605.3118124,610.2949433,36300,36600,-10.13091886541845,6.907304955552704,-33.95995712,6.197989464,40.157946584,-10.271723745,47.71086174900295,1.8,9.134274897646403
Accelerometer,Acceleration y (m/s^2),610.3116093,615.2947401,36600,36900,-9.846713129017733,6.129346872833572,-45.18576813,6.649895191,51.835663321,-9.6405525205,37.56889308751469,1.8,9.933540825486476
Accelerometer,Acceleration y (m/s^2),615.3114061,620.294537,36900,37200,-10.230006876741642,6.286043369142057,-40.48535156,2.199672699,42.685024258999995,-10.40101099,39.514341238734815,1.8,9.177212826087892
Accelerometer,Acceleration y (m/s^2),620.311203,625.2943339,37200,37500,-9.748207737683,6.236266653883588,-37.09935379,1.853710651,38.953064441,-9.8275995255,38.8910217783404,1.8,9.320083627885202
Accelerometer,Acceleration y (m/s^2),625.3109999,630.2941308,37500,37800,-9.949512188289333,6.328742290899689,-39.6737175,3.614047527,43.287765027,-9.7054953575,40.05297898462225,1.8,10.399638970429805
Accelerometer,Acceleration y (m/s^2),630.3107968,635.2939276,37800,38100,-10.1137264884205,6.3588462097752,-36.99460602,6.834248543,43.828854563,-10.374375345,40.434925119572426,1.8,9.250727158792504
Accelerometer,Acceleration y (m/s^2),635.3105936,640.2937245,38100,38400,-9.708811108396134,5.924115422681672,-34.38312912,3.497928619,37.881057739,-10.150516985,35.09514354125485,1.8,8.395324290330274
Accelerometer,Acceleration y (m/s^2),640.3103905,645.2935214,38400,38700,-10.0803573031684,5.808311181826363,-31.36284447,2.336142302,33.698986772,-10.06282997,33.736478784929155,1.8,9.058530567597636
Accelerometer,Acceleration y (m/s^2),645.3101874,650.2933182,38700,39000,-9.9279204635118,6.106477036992384,-35.48745728,2.577358246,38.064815526000004,-10.22892761,37.28906180331529,1.8,9.487729062767555
Accelerometer,Acceleration y (m/s^2),650.3099842,655.2931151,39000,39300,-10.147702198312833,5.020540944469567,-26.14348602,1.966836691,28.110322711000002,-10.06612158,25.205831375095375,1.6,7.867765264477614
Accelerometer,Acceleration y (m/s^2),655.3097811,660.2929119,39300,39600,-9.5083525677952,5.546034809771675,-33.26743317,4.822520733,38.089953902999994,-9.8246068955,30.758502111199146,1.6,8.057386033103617
Accelerometer,Acceleration y (m/s^2),660.3095779,665.2927088,39600,39900,-10.124446525331667,6.976463701588898,-51.64233398,2.695871115,54.338205095,-10.277709005,48.671045779587466,6.800000000000001,9.953673518265338
Accelerometer,Acceleration y (m/s^2),665.3093748,670.2925057,39900,40200,-9.862838105087167,5.379222179070675,-31.44065666,2.63601613,34.076672789999996,-9.897629738,28.936031251805858,1.8,9.091473954492601
Accelerometer,Acceleration y (m/s^2),670.3091717,675.2923026,40200,40500,-10.1677436733173,5.565464353869424,-32.4252739,1.612494826,34.037768726,-10.557531834999999,30.974393474191206,1.6,8.8171936604786
Accelerometer,Acceleration y (m/s^2),675.3089686,680.2920994,40500,40800,-9.674795473824334,6.273278862205064,-35.78972244,2.620453835,38.410176275,-9.6249899865,39.354027682988864,1.6,9.177114869712607
Accelerometer,Acceleration y (m/s^2),680.3087654,685.2918963,40800,41100,-9.940741409690366,6.386126005262493,-36.76057434,5.583278179,42.343852518999995,-10.116400245000001,40.78260535508988,1.6,9.767656812913968
Accelerometer,Acceleration y (m/s^2),685.3085623,690.2916932,41100,41400,-9.912094773528999,6.162773640840685,-39.17452621,3.503315687,42.677841897,-10.163984775,37.97977894824076,1.8,9.12264348041466
Accelerometer,Acceleration y (m/s^2),690.3083592,695.2914901,41400,41700,-9.874294303048,5.869876199697276,-35.80289078,6.184821606,41.987712386,-9.955389976500001,34.455446599772536,1.6,8.429948322458523
Accelerometer,Acceleration y (m/s^2),695.3081561,700.2912869,41700,42000,-9.9994013702217,5.66602420272905,-39.73536682,2.252943754,41.988310574,-10.204985615,32.10383026591136,1.6,8.89329213397115
Accelerometer,Acceleration y (m/s^2),700.3079529,705.2910838,42000,42300,-9.8923346354162,5.106435583591736,-30.8450985,1.272518158,32.117616657999996,-9.875483512999999,26.075684369371874,1.6,9.016659225976062
Accelerometer,Acceleration y (m/s^2),705.3077498,710.2908807,42300,42600,-9.710732463698434,4.9105852495023505,-33.32669067,1.619078875,34.945769545,-9.600449562,24.113847492630065,1.6,9.150376245175938
Accelerometer,Acceleration y (m/s^2),710.3075467,715.2906776,42600,42900,-9.522971174663331,2.6501508520907437,-22.39356613,-2.407968283,19.985597847,-9.37150383,7.023299538837295,1.4000000000000001,9.378090238561416
Accelerometer,Acceleration y (m/s^2),715.3073436,720.3268936,42900,43200,-3.300291344013,5.024129583853303,-26.10398102,4.91110611,31.015087129999998,-3.1076737645000003,25.24187807534996,0.2,6.9675933062273705
Accelerometer,Acceleration y (m/s^2),720.3435596,725.3266905,43200,43500,-8.919402912736665,4.597815454221895,-27.70809555,-1.248576164,26.459519386,-8.312668323499999,21.139906951081695,1.6,8.920005600786293
Accelerometer,Acceleration y (m/s^2),725.3433565,730.3264874,43500,43800,-9.505692994928333,5.086430909424633,-32.63596344,0.7852981687,33.4212616087,-8.980351448499999,25.871779396350302,1.6,8.22850818342102
Accelerometer,Acceleration y (m/s^2),730.3431534,735.3262842,43800,44100,-10.074824703634,5.321108991105036,-29.67912292,3.777451754,33.456574674,-10.153809070000001,28.314200895218857,1.6,8.210456367861568
Accelerometer,Acceleration y (m/s^2),735.3429502,740.3260811,44100,44400,-9.646795298145133,5.5673286651566825,-32.2199707,2.415150881,34.635121581,-9.515455723,30.99514846587529,1.6,8.38009844703418
Accelerometer,Acceleration y (m/s^2),740.3427471,745.3258779,44400,44700,-10.018608811770333,5.5094759033367815,-30.94685173,3.516483784,34.463335514,-9.7204589845,30.354324729448642,1.6,9.12540500984491
Accelerometer,Acceleration y (m/s^2),745.3425439,750.3256748,44700,45000,-9.961415333984734,5.542707167772744,-38.53347778,1.468842745,40.002320525,-9.8877539635,30.721602747679352,1.6,9.109259821957718
Accelerometer,Acceleration y (m/s^2),750.3423408,755.3254717,45000,45300,-9.945884972952834,5.836469097647102,-34.91643906,3.254917145,38.171356205,-9.9323458675,34.064371527789575,1.8,9.250513235694694
Accelerometer,Acceleration y (m/s^2),755.3421377,760.3252686,45300,45600,-9.977927367283332,5.5931713117760475,-31.56515503,2.562394381,34.127549411,-10.199299335,31.283565322874594,1.8,8.743230458116052
Accelerometer,Acceleration y (m/s^2),760.3419346,765.3250654,45600,45900,-9.961545051133,5.95359393211212,-37.71166992,1.583165884,39.294835804,-9.929053783499999,35.44528070848225,1.8,9.124933651325968
Accelerometer,Acceleration y (m/s^2),765.3417314,770.3248623,45900,46200,-9.937589066685058,5.503492357243864,-34.97210312,2.993350744,37.965453864,-9.925163269,30.288428126241627,1.8,9.010452000276421
Accelerometer,Acceleration y (m/s^2),770.3415283,775.3246592,46200,46500,-10.215922964759667,5.532702160489594,-33.63434219,1.439513803,35.073855992999995,-10.77929449,30.610793196686213,1.8,8.293046230587382
Accelerometer,Acceleration y (m/s^2),775.3413252,780.3244561,46500,46800,-9.584935111395,5.751652414949933,-32.18106461,2.883816004,35.064880614,-10.0281138425,33.0815055023994,1.6,8.331995737041199
Accelerometer,Acceleration y (m/s^2),780.3411221,785.3242529,46800,47100,-10.028065937989332,5.736149199495905,-31.2580986,2.444479942,33.702578542,-10.10592556,32.90340763887752,1.6,9.211416296484655
Accelerometer,Acceleration y (m/s^2),785.3409189,790.3240498,47100,47400,-9.881993698973531,5.125902354631067,-30.904356,0.5434837937,31.4478397937,-9.820117474,26.274874949212315,1.6,8.74299577064794
Accelerometer,Acceleration y (m/s^2),790.3407158,795.3238467,47400,47700,-10.009822091595668,5.203210259158068,-27.14904976,2.077568531,29.226618291,-10.062829975,27.073397001007763,1.8,8.302467562761874
Accelerometer,Acceleration y (m/s^2),795.3405127,800.3236436,47700,48000,-10.040543744662868,5.520196043920128,-29.59173393,2.259527922,31.851261852,-10.488099575,30.47256436331143,1.6,8.379846927702305
Accelerometer,Acceleration y (m/s^2),800.3403096,805.3234405,48000,48300,-9.845075121474098,5.831397410036672,-33.89531326,2.652176857,36.547490117,-9.9670619965,34.0051957537824,1.8,9.467762291596665
Accelerometer,Acceleration y (m/s^2),805.3401065,810.3232374,48300,48600,-9.973980923856335,5.800788850467149,-35.90943527,3.342904091,39.252339361000004,-10.021829125,33.64915128770399,1.6,9.973627078364245
Accelerometer,Acceleration y (m/s^2),810.3399033,815.3230342,48600,48900,-9.932204086891334,5.879527125243953,-39.1344223,2.335543871,41.469966170999996,-9.900323391,34.568839216479425,7.6000000000000005,9.09150448229116
Accelerometer,Acceleration y (m/s^2),815.3397002,820.3228311,48900,49200,-10.174158106118702,5.874597377271068,-32.93224335,1.775300503,34.707543853,-10.530896185,34.510894345040114,1.6,8.829318432161793
Accelerometer,Acceleration y (m/s^2),820.3394971,825.322628,49200,49500,-9.737324044667433,5.911545093371545,-34.28077698,2.15597868,36.436755659999996,-9.78719759,34.94636539096519,2.6,8.434837256021737
Accelerometer,Acceleration y (m/s^2),825.339294,830.3224249,49500,49800,-10.005111513061598,5.678569813037158,-32.85024261,1.744774461,34.595017071,-10.119692324999999,32.246155121536866,1.8,9.017490277279075
Accelerometer,Acceleration y (m/s^2),830.3390908,835.3222217,49800,50100,-9.850623646647467,5.261024508262888,-33.26503754,3.27107811,36.53611565,-9.803358078,27.678378876542755,1.6,9.183562529672017
Accelerometer,Acceleration y (m/s^2),835.3388877,840.3220186,50100,50400,-10.1148976519207,5.859498781235581,-37.76194763,1.159392118,38.921339748,-10.276811595,34.33372596730126,1.6,9.19773525001882
Accelerometer,Acceleration y (m/s^2),840.3386846,845.3218155,50400,50700,-9.876868113783333,5.834138033638752,-35.86753464,2.444479942,38.312014582,-9.790788650500001,34.03716659555024,1.8,9.392852212025783
Accelerometer,Acceleration y (m/s^2),845.3384815,850.3216124,50700,51000,-9.965842654879866,5.838638946446435,-38.56161118,4.30956316,42.871174339999996,-9.999083994,34.08970474696114,1.6,9.250859848463543
Accelerometer,Acceleration y (m/s^2),850.3382783,855.3214093,51000,51300,-9.887384603312933,4.957679377400131,-29.6958828,1.467047095,31.162929895,-9.8632130625,24.578584809098555,1.8,8.194364708337954
Accelerometer,Acceleration y (m/s^2),855.3380753,860.3212062,51300,51600,-10.114197347996333,5.777123184285055,-35.26659012,6.081272125,41.347862244999995,-10.143334865,33.375152286403896,1.8,8.609691280368702
Accelerometer,Acceleration y (m/s^2),860.3378722,865.3210031,51600,51900,-9.726623961743998,5.959645496907268,-36.83898163,2.41634798,39.25532961,-9.7330288885,35.51737444880708,2.6,8.542608672524178
Accelerometer,Acceleration y (m/s^2),865.337669,870.3207999,51900,52200,-8.908716794837233,4.953706026571066,-30.87861824,4.007893562,34.886511802,-8.622417927,24.5392033976865,1.6,9.031773099812813
Accelerometer,Acceleration y (m/s^2),870.3374659,875.3205968,52200,52500,4.382658046533834,2.186862523635031,-3.886986494,9.09437561,12.981362104,4.7342345715,4.782367697279377,1.6,7.136279318023681
Accelerometer,Acceleration y (m/s^2),875.3372628,880.3203937,52500,52800,3.1736779473842005,1.3474952769088646,-1.07679224,6.326079369,7.402871609,3.149572372,1.815743521291698,1.6,4.987797966319583
Accelerometer,Acceleration y (m/s^2),880.3370597,885.3201906,52800,53100,-2.6155855579450003,6.215170751296139,-31.69145012,6.068702698,37.760152818,-2.553715348,38.62834746776701,0.2,8.475243924671371
Accelerometer,Acceleration y (m/s^2),885.3368565,890.3199874,53100,53400,-9.267168664142334,5.060789854660893,-30.95523262,-0.5093663931,30.4458662269,-8.692747593,25.61159395303862,1.6,8.234165497959303
Accelerometer,Acceleration y (m/s^2),890.3366534,895.3197843,53400,53700,-10.113618753722633,5.84181632539517,-34.30950928,1.396418095,35.705927375,-9.163806915,34.12681797965353,1.8,8.343960063392085
Accelerometer,Acceleration y (m/s^2),895.3364503,900.3195812,53700,54000,-9.719583046761834,6.7517385804978876,-41.28022766,5.345654011,46.625881671,-9.519645214499999,45.58597385938363,1.8,9.244763990105318
Accelerometer,Acceleration y (m/s^2),900.3362472,905.3193781,54000,54300,-9.9691147014602,5.680763365437283,-34.34003448,2.144606113,36.484640593,-9.598653793499999,32.27107241409432,1.8,9.437640523736235
Accelerometer,Acceleration y (m/s^2),905.336044,910.3191749,54300,54600,-10.187228452620499,5.938598011834695,-33.70676804,2.039859772,35.746627812,-9.888651848,35.26694634616699,1.8,9.001692908327328
Accelerometer,Acceleration y (m/s^2),910.3358409,915.318972,54600,54900,-9.867145655561467,6.138221208659568,-34.54593658,3.044826031,37.590762611,-9.5220394135,37.67775960643814,1.8,9.586343824782624
Accelerometer,Acceleration y (m/s^2),915.335638,920.3187689,54900,55200,-9.919608589022733,5.6768852495604065,-32.32830811,3.439869404,35.768177514,-9.537302493999999,32.22702613667652,1.8,9.031494811047098
Accelerometer,Acceleration y (m/s^2),920.3354349,925.3185658,55200,55500,-10.114133515152535,6.045180617447458,-41.91648483,2.518101692,44.434586522000004,-10.045471670000001,36.54420869756243,1.8,9.61174172139509
Accelerometer,Acceleration y (m/s^2),925.3352318,930.3183627,55500,55800,-9.873639918537998,5.590358097054514,-33.34344864,2.807201385,36.150650025,-9.869498253,31.25210365330297,1.8,8.825633721475596
Accelerometer,Acceleration y (m/s^2),930.3350287,935.3181595,55800,56100,-9.865523576059802,5.678773218452091,-35.10677719,2.559401512,37.666178702,-9.756970405499999,32.24846526660872,7.6000000000000005,9.101267455490548
Accelerometer,Acceleration y (m/s^2),935.3348255,940.3179564,56100,56400,-9.889732933450466,5.5644129124062935,-42.71614838,2.592920542,45.309068922,-9.6456398965,30.962691059753887,1.6,9.549342191903696
Accelerometer,Acceleration y (m/s^2),940.3346224,945.3177533,56400,56700,-10.116306223199967,5.647463997410582,-36.73064423,6.615777969,43.346422199,-9.876680374500001,31.89384960204871,1.6,8.960927227567904
Accelerometer,Acceleration y (m/s^2),945.3344193,950.3175502,56700,57000,-9.634592881737767,5.748513842690192,-31.62860107,2.324171305,33.952772374999995,-9.5070757865,33.04541139960076,1.6,9.164866004910765
Accelerometer,Acceleration y (m/s^2),950.3342162,955.317347,57000,57300,-9.949025349989666,5.43240373769185,-31.20003891,2.903568029,34.103606939,-9.623793124999999,29.51101036928838,1.6,8.636528885627394
Accelerometer,Acceleration y (m/s^2),955.334013,960.3171439,57300,57600,-9.893244429619267,5.239088059085213,-29.80362129,2.211045265,32.014666555,-9.919775963,27.448043690849264,1.6,8.732832294161435
Accelerometer,Acceleration y (m/s^2),960.3338099,965.3169408,57600,57900,-9.990979756604832,5.2734764969988275,-31.05219841,1.856104851,32.908303261,-10.28758526,27.809554364399023,1.6,8.503165514245131
Accelerometer,Acceleration y (m/s^2),965.3336068,970.3167377,57900,58200,-9.909652704109334,5.318816958812082,-32.07332611,3.045424461,35.11875057100001,-10.120589729999999,28.28981384134701,1.6,8.97908614707354
Accelerometer,Acceleration y (m/s^2),970.3334037,975.3165343,58200,58500,-9.724638792347,5.731156865615653,-32.55934906,1.765723705,34.325072765,-9.6040411,32.846159018293434,7.6000000000000005,8.722891929991704
Accelerometer,Acceleration y (m/s^2),975.3332003,980.3163312,58500,58800,-9.9445861190523,5.62090521599337,-31.04800797,4.83509016,35.88309813,-9.7411088945,31.59457544718148,1.8,8.84570334662655
Accelerometer,Acceleration y (m/s^2),980.3329972,985.3161281,58800,59100,-9.9035534920153,5.416598648937895,-32.92865372,2.613869667,35.542523387,-10.025420185,29.339540923675827,1.6,8.682662493786696
Accelerometer,Acceleration y (m/s^2),985.3327941,990.3159249,59100,59400,-10.009059949876804,5.805357104951831,-33.2806015,4.735132217,38.015733717,-10.01285076,33.70217111601471,1.6,8.869831171542577
Accelerometer,Acceleration y (m/s^2),990.3325909,995.3157218,59400,59700,-9.700720717711267,5.052295833429449,-31.33291817,2.567182779,33.900100949,-9.832986355,25.52569318848857,1.6,9.06813665523252
Accelerometer,Acceleration y (m/s^2),995.3323878,1000.315519,59700,60000,-10.043725997029366,5.900536967890606,-37.34176636,3.833715439,41.175481799,-9.695918082999999,34.816336509443666,1.6,9.834798348900302
Accelerometer,Acceleration y (m/s^2),1000.332185,1005.315316,60000,60300,-9.813242182362165,4.876571419471959,-27.39924431,3.135207176,30.534451486000002,-9.7518825535,23.780948809210752,1.6,8.078965813341478
Accelerometer,Acceleration y (m/s^2),1005.331982,1010.315112,60300,60600,-9.505685035639003,4.48692684927786,-29.94607544,1.395819545,31.341894985,-9.189245224,20.132512550770542,1.6,9.706004408852888
Accelerometer,Acceleration y (m/s^2),1010.331778,1015.314909,60600,60900,1.3072859998094999,5.2316444770900175,-20.27649498,6.898293495,27.174788475,3.2079310420000002,27.37010393466648,0.2,6.147779639243948
Accelerometer,Acceleration y (m/s^2),1015.331575,1020.314706,60900,61200,-1.2357333034846003,5.531031255722831,-25.15348244,6.691195011,31.844677451000003,1.3494319315,30.59230675178287,0.2,7.150850450581891
Accelerometer,Acceleration y (m/s^2),1020.331372,1025.314503,61200,61500,-9.545297117626266,5.304314151540239,-37.30884552,1.00556469,38.31441021,-9.448417663499999,28.135748618230046,1.6,8.722459003807932
Accelerometer,Acceleration y (m/s^2),1025.331169,1030.3143,61500,61800,-9.898531657059001,5.249394665052619,-32.93104553,1.97102654,34.902072069999996,-9.620501041499999,27.5561443494829,1.6,9.46622776114611
Accelerometer,Acceleration y (m/s^2),1030.330966,1035.314096,61800,62100,-9.878133060790999,5.185622013248575,-30.59909439,2.361880064,32.960974454,-9.683648109,26.890675664288203,1.6,8.51794365903396
Accelerometer,Acceleration y (m/s^2),1035.330762,1040.313893,62100,62400,-9.939877499275234,5.165142454130811,-29.87544823,1.773504853,31.648953083,-9.950900554499999,26.678696571464457,1.6,8.50188135083602
Accelerometer,Acceleration y (m/s^2),1040.330559,1045.31369,62400,62700,-9.906685909412666,4.44465497736134,-33.81211472,3.241749048,37.053863768,-9.840169429500001,19.754957867782938,1.6,9.280439135006592
Accelerometer,Acceleration y (m/s^2),1045.330356,1050.313487,62700,63000,-10.068737416829666,4.983464742954866,-30.93488121,1.622071624,32.556952834,-9.958682060000001,24.834920844274208,1.6,8.238923193150946
Accelerometer,Acceleration y (m/s^2),1050.330153,1055.313284,63000,63300,-9.6710225945319,5.836892346454328,-31.06476784,3.79480958,34.85957742,-9.46278286,34.06931226409711,1.8,8.193310397121472
Accelerometer,Acceleration y (m/s^2),1055.32995,1060.313081,63300,63600,-9.958907415306834,5.583779268582897,-45.24921417,1.350329757,46.599543927,-9.494805335999999,31.17859092025615,1.8,9.040079581487497
Accelerometer,Acceleration y (m/s^2),1060.329747,1065.312878,63600,63900,-9.930773573047997,5.012648809494764,-28.2432003,1.534084797,29.777285097,-9.879374027,25.12664808732928,1.6,8.209315135661324
Accelerometer,Acceleration y (m/s^2),1065.329544,1070.312675,63900,64200,-10.127886188728333,5.0839884901488315,-28.09655571,2.242768526,30.339324236,-10.05953789,25.84693896796579,1.6,7.498803839961613
Accelerometer,Acceleration y (m/s^2),1070.329341,1075.312471,64200,64500,-9.673823847092168,5.164750627304174,-27.61352539,2.513313293,30.126838683,-9.683049679,26.67464904223886,1.6,7.425531539080569
Accelerometer,Acceleration y (m/s^2),1075.329137,1080.312268,64500,64800,-10.073675470473,5.197586859249753,-25.6113739,2.257133722,27.868507622,-9.8320884705,27.014909159445715,1.8,8.355762659800261
Accelerometer,Acceleration y (m/s^2),1080.328934,1085.312065,64800,65100,-10.009997689611,5.4431278932582146,-33.55772781,2.23259306,35.79032087,-9.8081469535,29.627641262365607,1.8,8.537888595497117
Accelerometer,Acceleration y (m/s^2),1085.328731,1090.311862,65100,65400,-9.907254515006265,5.604079238912941,-30.91931915,3.019686937,33.939006087,-10.10951662,31.40570411601504,1.8,8.246665919541453
Accelerometer,Acceleration y (m/s^2),1090.328528,1095.31166,65400,65700,-9.976265377953693,5.205395420243269,-27.8008709,2.388216257,30.189087157,-9.8922424315,27.0961414810896,1.8,8.338779221306003
Accelerometer,Acceleration y (m/s^2),1095.328326,1100.311457,65700,66000,-9.9238183936311,5.523468126401554,-29.76710892,2.345719099,32.112828019,-9.8449573515,30.508700143373893,1.8,8.449183521606235
Accelerometer,Acceleration y (m/s^2),1100.328123,1105.311253,66000,66300,-10.124378675620001,5.503385939350783,-31.53223419,2.177526474,33.709760664,-10.39442682,30.2872567974439,1.6,8.466551347799466
Accelerometer,Acceleration y (m/s^2),1105.327919,1110.31105,66300,66600,-9.802903229245533,5.447114312984247,-31.3652401,4.447229862,35.812469962,-9.753079890999999,29.671054338717852,1.6,8.383442203140667
Accelerometer,Acceleration y (m/s^2),1110.327716,1115.310847,66600,66900,-7.0947139660889995,6.10417655934572,-27.42019272,7.46871233,34.88890505,-7.5321586135,37.260971467665755,0.2,6.45291294485402
