Time (s);Gyroscope x (rad/s);Gyroscope y (rad/s);Gyroscope z (rad/s)
422.5692855;-0.08248575777;0.06329715252;-0.002394492738
422.5843635;-0.06922292709;0.05791737139;-0.02313563786
422.5994425;-0.04295164347;0.05411411077;-0.01720877364
422.6145205;-0.02059758455;0.06306724995;-0.0007453169674
422.6295985;-0.00565220369;0.08107294887;0.005290162284
422.6446775;-0.0007583928527;0.08233337849;-0.007094124332
422.6597555;-0.001806612941;0.07776658982;-0.02302808315
422.6748335;-0.01180824358;0.08535021544;-0.009035555646
422.6899125;-0.02531030774;0.08904507011;-0.008342225105
422.7049905;-0.03463698924;0.09150648862;-0.02831441909
422.7200685;-0.05420829356;0.0766897276;-0.05749254674
422.7351475;-0.07058553398;0.06740319729;-0.05449222401
422.7502255;-0.0835031867;0.04877742752;-0.03120923601
422.7653035;-0.0833145082;0.03516902775;-0.0054290439
422.7803825;-0.08695904166;0.04897458851;0.00135242939
422.7954605;-0.08540815115;0.05355308577;-0.003102252726
422.8105385;-0.07478082925;0.04955072701;0.00935405679
422.8256165;-0.0731914416;0.04506245255;0.02745108306
422.8406955;-0.06659745425;0.05911169201;0.04677444696
422.8557735;-0.05061397702;0.06293860078;0.04427368194
422.8708515;-0.02287035063;0.06053709984;0.04043638706
422.8859305;-0.01656383462;0.05200171843;0.0411208868
422.9010085;-0.03984598443;0.05719807371;0.04947415739
422.9160865;-0.05668517575;0.0703818202;0.03607838601
422.9311655;-0.03806352988;0.07078357786;0.01114116609
422.9462435;-0.03564405814;0.06206738204;-0.006482079625
422.9613215;-0.05534985289;0.04331766069;-0.01046430506
422.9764005;-0.06323188543;0.05334479734;-0.005477300845
422.9914785;-0.04868781567;0.06934227049;-0.007996322587
423.0065565;-0.03199340776;0.07178594172;-0.01499198191
423.0216355;-0.03895198181;0.061785236;-0.02014493197
423.0367135;-0.04330983758;0.06432795525;-0.00812738575
423.0517915;-0.03074852191;0.07985208929;0.003531859256
423.0668705;-0.01502677985;0.08199053258;-0.004472128116
423.0819485;-0.01775465533;0.0707250908;-0.01456417609
423.0970265;-0.01793377846;0.05585313961;-0.01194025483
423.1121055;-0.03069003299;0.06481153518;-0.001572490204
423.1271835;-0.03736526147;0.05669462308;0.00365097262
423.1422615;-0.03865902498;0.04016970843;0.001291944645
423.1573405;-0.03541368246;0.03977995366;0.01197634079
423.1724185;-0.04645886272;0.04783399031;0.020374652
423.1874965;-0.04247371107;0.04790180549;0.03000649996
423.2025755;-0.04033066705;0.05191625282;0.0321183838
423.2176535;-0.03291831166;0.0481181033;0.02227873728
423.2327315;-0.05488124117;0.05233304203;0.02376113273
423.2478105;-0.05487834662;0.05335889012;0.02201120555
423.2628885;-0.03775475174;0.04524556547;0.01392984204
423.2779665;-0.03032598644;0.04242038727;0.006213622168
423.2930455;-0.03728548065;0.06687183678;0.005749722477
423.3081235;-0.02208735794;0.07398761064;-0.007966015488
423.3232015;0.003099221503;0.06668283045;-0.02372873388
423.3382805;0.004173806868;0.06314322352;-0.01968285814
