"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.209419458E0;-1.823849473E0;3.077417665E0;1.382599284E0
2.224537458E0;-1.777543910E0;2.838613869E0;7.151846409E-1
2.239656458E0;-1.620574091E0;2.940253680E0;6.271054003E-1
2.254775458E0;-1.418595182E0;2.978964586E0;1.172920470E0
2.269894458E0;-1.033980832E0;3.621971782E0;3.060368353E0
2.285012458E0;-3.544101926E-1;3.741805204E0;2.424785952E0
2.300131458E0;9.654520489E-2;3.692633629E0;1.979867220E0
2.315250458E0;-2.697746696E-1;3.542972390E0;4.308094007E-1
2.330369458E0;-5.141172037E-1;3.478201028E0;-4.091597924E-1
2.345487458E0;-7.718187252E-1;3.274969938E0;-5.353824672E-1
2.360606458E0;1.343175602E-1;2.402494612E0;8.508663565E-2
2.375725458E0;4.780073214E-2;1.881310061E0;2.972549021E-2
2.390844458E0;5.238403193E-1;7.849951333E-1;-1.614632589E-1
2.405962458E0;9.304692540E-1;7.935396695E-1;-5.925857779E-1
2.421081458E0;9.113400149E-1;6.893744463E-1;-1.756469083E0
2.436200458E0;1.148132807E0;1.672835773E-1;-2.789185601E0
2.451319458E0;2.820478437E0;-1.179861115E0;-2.567307740E0
2.466437458E0;1.835622842E0;-2.653317944E0;-1.108889365E0
2.481556458E0;-1.194965934E0;-5.802835870E0;-2.477462933E0
2.496675458E0;-1.766685631E0;-7.110353397E0;-2.602211232E0
2.511794458E0;6.930417468E-1;-5.172500761E0;-1.095534617E0
2.526912458E0;1.405870325E0;-3.823817666E0;-2.213648257E0
2.542031458E0;7.647984850E-1;-5.648462945E-1;-1.416133066E0
2.557150458E0;-2.596676843E-1;2.569137919E-1;-5.827262029E-1
2.572269458E0;-1.002228331E0;2.214727069E0;2.461835665E0
2.587388458E0;-9.993987172E-1;2.603479786E0;2.230315453E0
2.602506458E0;-1.420527979E0;2.034108331E0;1.729927694E0
2.617625458E0;-1.329627165E0;1.850677668E0;1.492069686E0
2.632744458E0;-1.572747813E0;5.859529889E-1;2.491481048E0
2.647863458E0;-1.817003114E0;-2.533072293E-1;2.562876136E0
2.662981458E0;-2.062154793E0;-7.853594148E-1;2.490197292E0
2.678100458E0;-1.994499000E0;-4.856217849E-1;1.665510381E0
2.693219458E0;-1.177592249E0;-5.467210954E-1;-2.609118256E-1
2.708338458E0;-1.667870756E-1;-5.188170129E-1;-4.594590032E-1
2.723456458E0;1.697500791E0;-4.783805931E-1;-4.469121940E-1
2.738575458E0;2.179767151E0;-2.668166363E-1;-7.413860142E-1
2.753694458E0;1.925897566E0;3.408833170E-1;-6.459536076E-2
2.768813458E0;1.378432851E0;1.065983081E0;2.732301548E-2
2.783931458E0;3.589088941E-1;1.714329370E0;5.287824225E-1
2.799050458E0;1.714022829E-1;2.053013549E0;6.392513828E-1
2.814169458E0;2.119526504E-1;2.273424928E0;5.991805601E-1
2.829288458E0;4.204005528E-1;2.286131512E0;5.830434144E-1
2.844407458E0;7.782141904E-1;1.843118972E0;-1.100491302E-1
2.859525458E0;1.208118588E0;1.301553952E0;-3.698772474E-1
2.874644458E0;6.989174677E-1;5.592844230E-1;-5.815967767E-1
2.889763458E0;5.832088175E-1;-2.140607178E-2;-8.298146260E-1
2.904882458E0;6.331654546E-1;-7.158798748E-1;-1.251477227E0
