"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
1.895359943E2;1.342086792E0;6.837656498E-1;1.353099704E0
1.895511123E2;1.296772361E0;1.352068067E0;1.320851207E0
1.895662303E2;9.189428091E-1;1.448708653E0;9.983624816E-1
1.895813473E2;9.946824908E-1;1.143718004E0;5.097891688E-1
1.895964653E2;1.090238929E0;9.379788041E-1;4.053817391E-1
1.896115823E2;9.535385966E-1;1.013732433E0;4.317659438E-1
1.896267003E2;7.661773562E-1;1.255643487E0;4.707764387E-1
1.896418183E2;6.757366657E-1;1.437067270E0;4.696043730E-1
1.896569353E2;7.029559016E-1;1.584302187E0;4.990040958E-1
1.896720533E2;7.495359182E-1;1.572142482E0;5.518257618E-1
1.896871703E2;8.033175468E-1;1.291044593E0;6.681692004E-1
1.897022883E2;8.469457030E-1;1.222742796E0;6.807186604E-1
1.897174063E2;8.799231648E-1;1.145701885E0;5.381842256E-1
1.897325233E2;9.408144951E-1;1.016587853E0;4.147112966E-1
1.897476413E2;9.942616224E-1;9.357026219E-1;3.496835232E-1
1.897627583E2;9.382069111E-1;9.988378286E-1;2.464614362E-1
1.897778763E2;8.153526187E-1;1.020368695E0;1.117250100E-1
1.897929933E2;7.249369621E-1;9.532988667E-1;-5.095614586E-3
1.898081113E2;6.658933163E-1;7.947838306E-1;-6.003287435E-2
1.898232293E2;5.704096556E-1;5.252612829E-1;-4.697965458E-2
1.898383463E2;5.391670465E-1;1.475861818E-1;2.194545232E-4
1.898534643E2;5.605458617E-1;-2.794945836E-1;5.399852991E-2
1.898685813E2;5.286204815E-1;-3.443125784E-1;1.441882402E-1
1.898836993E2;5.446164608E-1;-2.339155227E-1;1.821153462E-1
1.898988173E2;4.326924086E-1;1.448842287E-1;1.981131732E-1
1.899139343E2;1.908379793E-1;5.256755352E-1;2.439222038E-1
1.899290523E2;1.510797441E-1;9.287334085E-1;2.931088507E-1
1.899441693E2;2.195896059E-1;1.302769661E0;3.697392941E-1
1.899592873E2;3.161154985E-1;1.223115563E0;3.965406716E-1
1.899744053E2;5.370005369E-1;9.249135256E-1;3.696246445E-1
1.899895223E2;6.982837319E-1;6.762082577E-1;3.975476325E-1
1.900046403E2;7.654204965E-1;4.474225640E-1;5.081747174E-1
1.900197573E2;8.384259939E-1;4.079563916E-1;7.064601183E-1
1.900348753E2;8.745225072E-1;2.853551209E-1;9.565857649E-1
1.900499933E2;7.747884989E-1;2.310382724E-1;1.041896224E0
1.900651103E2;5.993530154E-1;1.568881124E-1;9.301004410E-1
1.900802283E2;4.212398529E-1;2.973836362E-1;6.197503209E-1
1.900953453E2;1.234862059E-1;4.804669023E-1;4.161317050E-1
1.901104633E2;-2.526246905E-1;5.341318846E-1;4.261801839E-1
1.901255813E2;-6.057937741E-1;2.080044895E-1;4.700072706E-1
1.901406981E2;-9.240938425E-1;-2.449114770E-1;3.294106126E-1
1.901558161E2;-1.325879574E0;-3.676706851E-1;4.431174695E-2
1.901709331E2;-1.726645708E0;-2.467785925E-1;-2.525781989E-1
1.901860511E2;-2.139680862E0;-9.610933810E-2;-5.174210072E-1
1.902011681E2;-2.557564974E0;2.868152857E-1;-8.181578517E-1
1.902162861E2;-2.773000479E0;8.121179342E-1;-9.649100304E-1
1.902314041E2;-2.699345112E0;1.235651374E0;-9.670805335E-1
1.902465211E2;-2.435772181E0;1.657696962E0;-9.282296300E-1
1.902616391E2;-1.992468715E0;1.789057136E0;-7.291528583E-1
1.902767561E2;-1.598045945E0;1.485131383E0;-3.969959617E-1
1.902918741E2;-1.560400009E0;9.120858908E-1;5.239369720E-2
1.903069921E2;-1.838397384E0;3.611353636E-1;5.132229924E-1
1.903221091E2;-1.943773150E0;-4.070782289E-2;9.014014602E-1
1.903372271E2;-1.707293749E0;-2.094377279E-1;1.105743170E0
1.903523441E2;-1.266761422E0;-5.862930045E-2;1.108067393E0
1.903674621E2;-8.452046514E-1;5.798889995E-1;5.685719848E-1
1.903825801E2;-6.685332656E-1;1.277860165E0;-2.797992229E-1
1.903976971E2;-6.476117373E-1;1.618483543E0;-9.288488626E-1
1.904128151E2;-6.006087661E-1;1.402127028E0;-1.066492915E0
1.904279321E2;-6.215114594E-1;8.843722939E-1;-8.453888297E-1
1.904430501E2;-6.570104957E-1;4.583065808E-1;-5.284445882E-1
1.904581671E2;-6.174244881E-1;2.524266541E-1;-2.860159576E-1
1.904732851E2;-5.062214732E-1;1.085240394E-1;-1.909860224E-1
1.904884031E2;-2.510020137E-1;7.512278855E-2;-1.427668631E-1
1.905035201E2;6.831674837E-3;4.708289802E-1;-5.932051316E-2
1.905186381E2;1.497422308E-1;8.104390502E-1;8.765188605E-2
1.905337551E2;2.112934589E-1;1.109586954E0;3.541922867E-1
1.905488731E2;2.834852636E-1;1.262369514E0;5.054793358E-1
1.905639911E2;1.270548850E-1;1.388892412E0;4.855042100E-1
1.905791081E2;-2.461538464E-1;1.573212624E0;2.108997852E-1
1.905942261E2;-5.472264290E-1;1.502440453E0;-1.254263818E-1
1.906093431E2;-2.802800834E-1;1.001488447E0;8.117121458E-2
1.906244611E2;7.514089942E-1;2.978092432E-1;7.495061755E-1
1.906395791E2;1.306811571E0;6.814906001E-1;8.853175640E-1
1.906546961E2;1.180754542E0;9.659460187E-1;9.818069339E-1
1.906698141E2;9.231687188E-1;1.227039218E0;8.020660281E-1
1.906849311E2;1.028340697E0;1.150917292E0;7.396216393E-1
1.907000491E2;1.071709752E0;1.160015464E0;6.591110826E-1
1.907151671E2;8.879135847E-1;1.213648558E0;6.966563463E-1
1.907302841E2;7.478778958E-1;1.297650337E0;6.662548184E-1
1.907454021E2;6.335803270E-1;1.459151268E0;6.109209657E-1
1.907605191E2;5.984218121E-1;1.618478656E0;5.870363712E-1
1.907756371E2;6.396700740E-1;1.475093126E0;6.574326158E-1
1.907907551E2;6.682589650E-1;1.262396216E0;7.897679806E-1
1.908058721E2;7.370680571E-1;9.125753641E-1;7.710071206E-1
1.908209901E2;9.362277389E-1;5.237588882E-1;5.290567875E-1
1.908361071E2;1.191344500E0;5.688855648E-1;2.930114269E-1
1.908512251E2;1.354601026E0;7.856120467E-1;1.741315424E-1
1.908663421E2;1.298166990E0;9.194407463E-1;8.164605498E-2
1.908814601E2;1.131027341E0;7.448025942E-1;3.429159150E-2
1.908965781E2;9.982055426E-1;6.575210094E-1;-3.904964030E-2
1.909116951E2;8.987904787E-1;5.157966614E-1;-9.468882531E-2
1.909268131E2;8.423545957E-1;2.393456995E-1;-1.045767069E-1
1.909419301E2;7.605593204E-1;5.529783666E-2;-1.508384291E-2
1.909570481E2;7.417610884E-1;-2.430204451E-1;1.520394981E-1
1.909721661E2;7.545181513E-1;-2.101281881E-1;2.843455374E-1
1.909872831E2;6.353337169E-1;1.012677625E-1;3.406920135E-1
1.910024011E2;4.858411551E-1;5.580896139E-1;2.927937210E-1
1.910175181E2;3.871401250E-1;8.867708445E-1;1.707441360E-1
1.910326361E2;3.178496361E-1;7.905054092E-1;1.753597856E-1
1.910477541E2;3.875137568E-1;4.428752065E-1;2.420391142E-1
1.910628711E2;5.173332691E-1;1.263137609E-1;3.267638683E-1
1.910779891E2;5.267495513E-1;-5.584766716E-2;4.213976562E-1
1.910931061E2;5.912922025E-1;-2.130824327E-1;3.731193542E-1
1.911082241E2;6.577836275E-1;-2.055446357E-1;2.617069185E-1
1.911233411E2;6.834285259E-1;-2.943983376E-1;3.584467769E-1
1.911384591E2;6.522278786E-1;-3.429329395E-1;6.193710566E-1
1.911535776E2;4.486449659E-1;-2.168637216E-1;6.763518453E-1
1.911686946E2;1.685197055E-1;-5.412795395E-2;5.310631394E-1
1.911838126E2;-3.157556802E-2;4.787854850E-1;3.183780313E-1
1.911989296E2;-2.958346903E-1;7.643262148E-1;3.329209387E-1
1.912140476E2;-6.281459332E-1;6.044787765E-1;3.463797271E-1
1.912291656E2;-8.877382278E-1;3.944233954E-1;1.866659075E-1
1.912442826E2;-1.099261642E0;3.624731898E-1;-7.197949290E-2
1.912594006E2;-1.528898001E0;2.787991464E-1;-3.579860330E-1
1.912745176E2;-2.172929049E0;3.074269593E-1;-5.416921973E-1
1.912896356E2;-2.601517677E0;4.041521549E-1;-6.252706647E-1
1.913047536E2;-2.755304575E0;5.329521894E-1;-5.496683121E-1
1.913198706E2;-2.597094059E0;7.162187696E-1;-3.133198917E-1
1.913349886E2;-2.403363943E0;8.641434908E-1;-3.383484781E-1
1.913501056E2;-2.328529358E0;1.104048967E0;-4.791591763E-1
1.913652236E2;-2.148850203E0;1.190992117E0;-6.686838269E-1
1.913803406E2;-1.901624560E0;1.075306654E0;-7.887482047E-1
1.913954586E2;-1.720913291E0;6.721845865E-1;-6.763460636E-1
1.914105766E2;-1.798436761E0;1.519227177E-1;-3.394758403E-1
1.914256936E2;-2.138440847E0;-1.956597418E-1;1.499942541E-1
1.914408116E2;-2.346567154E0;-5.253530741E-1;6.449545026E-1
1.914559286E2;-1.842547774E0;-9.299926758E-1;9.853309393E-1
1.914710466E2;-1.214014769E0;-6.844180226E-1;8.635920882E-1
1.914861646E2;-7.246166468E-1;-1.656294763E-1;4.648588002E-1
1.915012816E2;-4.510093331E-1;4.921995401E-1;7.758578658E-2
1.915163996E2;-2.738249004E-1;7.444561720E-1;-1.706366539E-1
1.915315166E2;-1.211769953E-1;6.934108138E-1;-9.255131334E-2
1.915466346E2;8.295780048E-3;3.914488554E-1;1.727538556E-1
1.915617516E2;1.189806461E-1;1.221589744E-3;3.199013770E-1
1.915768696E2;1.890896112E-1;-1.403820664E-1;4.526986182E-1
1.915919876E2;2.401773036E-1;-6.196372956E-2;3.657008708E-1
1.916071046E2;2.862555683E-1;3.200592697E-1;2.791100442E-1
1.916222226E2;3.344677389E-1;7.607377768E-1;9.553502500E-2
1.916373396E2;1.903702021E-1;1.358829618E0;-9.976883233E-2
1.916524576E2;-2.220710814E-1;2.015280485E0;-3.677087128E-1
1.916675756E2;-5.782188177E-1;1.616636872E0;-3.709098101E-1
1.916826926E2;-5.590574145E-1;1.049836755E0;-1.598382741E-1
1.916978106E2;8.786297441E-1;4.634442925E-1;4.025632143E-1
1.917129276E2;1.396028996E0;9.464565516E-1;6.242184043E-1
1.917280456E2;1.140897393E0;1.193255901E0;8.395493627E-1
1.917431636E2;1.072139621E0;9.993301034E-1;5.168347359E-1
1.917582806E2;1.245785832E0;6.684884429E-1;2.047842443E-1
1.917733986E2;1.155848861E0;5.401564240E-1;2.057272792E-1
1.917885156E2;8.954997659E-1;7.692961097E-1;2.269846201E-1
1.918036336E2;6.724092364E-1;1.052341700E0;1.387901455E-1
1.918187506E2;6.326255202E-1;1.157747746E0;9.450194985E-2
1.918338686E2;6.458337307E-1;1.092177391E0;1.149688065E-1
1.918489866E2;6.862612963E-1;8.222172260E-1;2.506286204E-1
1.918641036E2;7.505449653E-1;7.039642334E-1;3.977206647E-1
1.918792216E2;8.248046637E-1;6.524490714E-1;4.323289096E-1
1.918943386E2;9.511539936E-1;4.557736516E-1;3.439172208E-1
1.919094566E2;1.052241445E0;3.350722790E-1;3.526140451E-1
1.919245746E2;1.075191140E0;4.281588495E-1;3.995360732E-1
1.919396916E2;1.003205538E0;6.102824807E-1;3.509139717E-1
1.919548096E2;8.898402452E-1;5.779520869E-1;1.796186119E-1
1.919699266E2;8.796267509E-1;6.111254692E-1;1.340114139E-2
1.919850446E2;8.456528187E-1;6.056204438E-1;-7.667972147E-2
1.920001616E2;7.828299999E-1;4.612392485E-1;-1.056775153E-1
1.920152796E2;7.638278008E-1;2.533023059E-1;-9.968019277E-2
1.920303976E2;7.838057876E-1;7.715629786E-2;-6.327451766E-2
1.920455146E2;7.066212296E-1;2.210023999E-2;-1.090851612E-2
1.920606326E2;5.917554498E-1;7.995177805E-2;6.234458648E-3
1.920757496E2;4.212729931E-1;3.045635223E-1;-3.762507066E-2
1.920908676E2;2.760148644E-1;5.469700098E-1;-8.755161613E-2
1.921059856E2;1.679687351E-1;6.758356690E-1;-7.296966761E-2
1.921211026E2;1.084970683E-1;7.690395117E-1;7.050950546E-3
1.921362206E2;1.093851253E-1;7.749337554E-1;1.545899659E-1
1.921513379E2;2.127032578E-1;6.051985025E-1;2.092457563E-1
1.921664559E2;3.932512105E-1;4.098720849E-1;2.594699860E-1
1.921815729E2;5.507903099E-1;2.097465694E-1;3.540307283E-1
1.921966909E2;6.521660089E-1;1.957924366E-1;4.649045467E-1
1.922118089E2;7.224161625E-1;2.024791092E-1;5.378785729E-1
1.922269259E2;7.730376124E-1;1.588942707E-1;6.178111434E-1
1.922420439E2;6.940557957E-1;5.459551886E-2;7.308471203E-1
1.922571609E2;4.854498208E-1;4.994693771E-2;8.479496837E-1
1.922722789E2;2.500290573E-1;7.306397706E-2;8.761538863E-1
1.922873969E2;1.182242259E-1;9.432498366E-2;7.325081825E-1
1.923025139E2;3.182770917E-3;1.332101785E-2;5.474984646E-1
1.923176319E2;-1.001872942E-1;-7.682352513E-2;4.923931360E-1
1.923327489E2;-3.131056726E-1;-9.008523077E-3;3.730166554E-1
1.923478669E2;-6.223788857E-1;1.001315489E-1;1.629808843E-1
1.923629849E2;-9.516849518E-1;1.753385663E-1;-2.652325667E-2
1.923781019E2;-1.296018124E0;4.322659224E-4;-1.431951523E-1
1.923932199E2;-1.762589812E0;-1.313792914E-1;-2.094855011E-1
1.924083369E2;-2.239161015E0;3.274649382E-2;-2.989892662E-1
1.924234549E2;-2.578290701E0;3.935575783E-1;-5.131753087E-1
1.924385719E2;-2.705767155E0;9.164629579E-1;-7.079710960E-1
1.924536899E2;-2.626229048E0;1.538636565E0;-8.111405969E-1
1.924688079E2;-2.405549049E0;2.046405792E0;-9.704218507E-1
1.924839249E2;-2.076430559E0;2.040949821E0;-1.151741147E0
1.924990429E2;-1.641752720E0;1.427311540E0;-1.196758628E0
1.925141599E2;-1.351261139E0;5.883526802E-1;-1.038884521E0
1.925292779E2;-1.384089947E0;-8.902151138E-3;-6.359263062E-1
1.925443959E2;-1.598783016E0;-2.655879557E-1;-1.174141690E-1
1.925595129E2;-1.601117373E0;-4.763258696E-1;2.822710872E-1
1.925746309E2;-1.358682156E0;-6.838673353E-1;4.068646729E-1
1.925897479E2;-1.140914202E0;-4.902758002E-1;2.357131690E-1
1.926048659E2;-1.097779393E0;-3.928919509E-2;-3.875782713E-2
1.926199829E2;-1.041968942E0;-3.028707020E-2;-1.317746341E-1
1.926351009E2;-8.291296959E-1;-2.235859483E-1;-8.796136826E-2
1.926502189E2;-6.211265326E-1;-2.360089123E-1;-2.824237384E-2
1.926653359E2;-4.907291830E-1;-3.611018658E-1;1.218218431E-1
1.926804539E2;-3.460737169E-1;-4.082858562E-1;2.587227523E-1
1.926955709E2;-1.887197942E-1;-3.115750253E-1;2.548233271E-1
1.927106889E2;-4.476678744E-2;-5.884806439E-2;2.456821799E-1
1.927258069E2;7.170762122E-2;2.258592993E-1;2.574379146E-1
1.927409239E2;1.046037599E-1;6.055182219E-1;3.164334595E-1
1.927560419E2;1.299815476E-1;1.002186537E0;2.902623117E-1
1.927711589E2;6.000402570E-2;1.595593691E0;1.392210275E-1
1.927862769E2;-1.417580396E-1;1.710341215E0;3.572706878E-2
1.928013939E2;-5.748848915E-1;1.795934677E0;2.464080229E-2
1.928165119E2;-1.101646423E0;1.509672761E0;3.378402591E-1
1.928316299E2;5.046754479E-1;4.075335860E-1;1.138999224E0
1.928467469E2;1.276800156E0;1.040833592E0;1.335479617E0
1.928618649E2;1.077963114E0;1.271969676E0;1.428156853E0
1.928769819E2;8.371622562E-1;9.128023982E-1;1.214679360E0
1.928920999E2;9.710361958E-1;4.494456947E-1;7.207139730E-1
1.929072179E2;1.034179926E0;5.227847099E-1;5.451276302E-1
1.929223349E2;9.269261956E-1;8.943721056E-1;4.468529224E-1
1.929374529E2;7.488867044E-1;1.162399054E0;4.434137344E-1
1.929525699E2;6.686350703E-1;1.312739611E0;4.297044575E-1
1.929676879E2;6.624955535E-1;1.251547217E0;4.335421026E-1
1.929828049E2;6.739682555E-1;9.613548517E-1;5.188645124E-1
1.929979229E2;7.857882380E-1;3.462599814E-1;6.370756030E-1
1.930130409E2;9.523194432E-1;2.291831225E-1;5.187711716E-1
1.930281579E2;1.119123101E0;3.992294371E-1;2.308177352E-1
1.930432759E2;1.309910417E0;4.676549733E-1;1.055993512E-1
1.930583929E2;1.451793790E0;4.591552317E-1;8.018586785E-2
1.930735109E2;1.397676706E0;5.724048615E-1;3.615067527E-2
1.930886289E2;1.301100731E0;5.992177129E-1;-4.646277521E-3
1.931037459E2;1.215148330E0;5.907533765E-1;-6.884645671E-2
1.931188639E2;1.108668208E0;3.829402626E-1;-6.173368543E-2
1.931339809E2;1.061158657E0;-8.240697905E-3;-3.286982328E-2
1.931490981E2;1.065623045E0;-3.326336145E-1;-7.712989114E-3
1.931642151E2;1.074277163E0;-6.526467204E-1;3.646273166E-3
1.931793331E2;9.923879504E-1;-6.732957959E-1;3.107044101E-2
1.931944511E2;7.842674255E-1;-5.597653389E-1;5.641771108E-2
1.932095681E2;5.811603069E-1;-2.113505900E-1;2.043700404E-2
1.932246861E2;3.936389089E-1;2.641133070E-1;6.730317604E-3
1.932398031E2;3.356618881E-1;6.411149502E-1;6.493423879E-2
1.932549211E2;3.340674341E-1;8.349230289E-1;2.422660142E-1
1.932700381E2;2.677745223E-1;8.424077630E-1;4.417476058E-1
1.932851561E2;1.926208586E-1;7.294659019E-1;4.611425996E-1
1.933002741E2;2.313986123E-1;5.898150206E-1;4.052699804E-1
1.933153911E2;3.293972313E-1;4.991704524E-1;3.887099028E-1
1.933305091E2;4.673741162E-1;1.333257556E-1;2.930805981E-1
1.933456261E2;6.006705165E-1;-1.568191051E-1;3.917347193E-1
1.933607441E2;6.649832129E-1;-2.642560899E-1;5.467213988E-1
1.933758621E2;6.346057057E-1;-3.338023126E-1;6.727666855E-1
1.933909791E2;5.573705435E-1;-1.687557697E-1;6.327184439E-1
1.934060971E2;4.993421733E-1;7.908805273E-4;4.746921957E-1
1.934212141E2;3.443930745E-1;4.289310277E-1;2.575425804E-1
1.934363321E2;1.202577651E-1;4.376448989E-1;1.988205016E-1
1.934514491E2;-2.977288067E-1;1.716821641E-1;3.665267825E-1
1.934665671E2;-6.456604600E-1;-1.250482500E-1;5.207983255E-1
1.934816851E2;-8.692594767E-1;-2.206653059E-1;4.394200742E-1
1.934968021E2;-1.254883528E0;-1.877796501E-1;1.702353954E-1
1.935119201E2;-1.751178026E0;-1.687057316E-1;-6.009664759E-2
1.935270371E2;-2.233901739E0;-1.697213650E-1;-2.038174868E-1
1.935421551E2;-2.536730289E0;-1.106945276E-1;-2.883640826E-1
1.935572721E2;-2.526853561E0;9.214050323E-2;-4.139248729E-1
1.935723901E2;-2.522446871E0;4.863289297E-1;-6.948772669E-1
1.935875081E2;-2.474950790E0;7.234698534E-1;-6.260518432E-1
1.936026251E2;-2.163906336E0;9.656020403E-1;-4.330344498E-1
1.936177431E2;-1.807604909E0;1.114662290E0;-2.860249877E-1
1.936328601E2;-1.627858400E0;1.225840092E0;-2.857513130E-1
1.936479781E2;-1.853220940E0;1.053732038E0;-1.542898118E-1
1.936630961E2;-2.076967716E0;4.457411170E-1;3.297804594E-1
1.936782131E2;-1.874795437E0;-7.401529700E-2;8.531359434E-1
1.936933311E2;-1.364582181E0;-3.782112300E-1;1.290961981E0
1.937084481E2;-9.279965162E-1;3.384455666E-2;1.372010112E0
1.937235661E2;-7.458610535E-1;5.909717083E-1;9.150779247E-1
1.937386831E2;-6.109755039E-1;9.106171131E-1;9.947964549E-2
1.937538011E2;-4.622927010E-1;1.208807945E0;-5.032895207E-1
1.937689191E2;-4.200697839E-1;9.043762684E-1;-6.242422462E-1
1.937840361E2;-4.375076294E-1;2.394315302E-1;-3.670884669E-1
1.937991541E2;-3.897958994E-1;-2.443453819E-1;-4.890752956E-2
1.938142711E2;-2.283689678E-1;-3.134911656E-1;1.741107851E-1
1.938293891E2;-1.868916489E-2;-2.485390902E-1;1.516197920E-1
1.938445071E2;2.030046135E-1;-1.857659817E-1;1.039593369E-1
1.938596241E2;3.684365749E-1;7.786949724E-2;-2.685632370E-2
1.938747421E2;3.496075273E-1;6.026256680E-1;-2.336586565E-1
1.938898591E2;3.055732250E-1;1.392394066E0;-5.193681717E-1
1.939049771E2;1.135353222E-1;1.989610672E0;-7.626010180E-1
1.939200941E2;-1.941445023E-1;1.863808990E0;-8.489403129E-1
1.939352121E2;-2.157207727E-1;1.345682979E0;-6.277112961E-1
1.939503301E2;7.711347342E-1;6.072103381E-1;4.879904166E-2
1.939654471E2;1.218105793E0;8.754010201E-1;4.583495259E-1
1.939805651E2;8.680920005E-1;1.181541800E0;7.622026801E-1
1.939956821E2;6.228681803E-1;7.731856108E-1;5.956395268E-1
1.940108001E2;7.004586458E-1;5.038249493E-1;4.721180201E-1
1.940259171E2;7.214422226E-1;6.060101986E-1;5.029332042E-1
1.940410351E2;5.683871508E-1;7.582851052E-1;5.139649510E-1
1.940561531E2;5.191353559E-1;9.070749879E-1;4.757599831E-1
1.940712701E2;5.238227248E-1;1.025132060E0;4.070196748E-1
1.940863881E2;5.405830741E-1;1.135438681E0;3.837114573E-1
1.941015051E2;5.745218396E-1;1.074466228E0;4.475260079E-1
1.941166231E2;6.877290010E-1;7.851018906E-1;6.080254912E-1
1.941317411E2;8.660321236E-1;7.042219043E-1;6.372597218E-1
1.941468590E2;1.012450337E0;9.305213094E-1;5.858484507E-1
1.941619770E2;1.142838955E0;8.823782802E-1;4.261711240E-1
1.941770940E2;1.244938970E0;8.764962554E-1;2.634729445E-1
1.941922120E2;1.237854242E0;9.034299850E-1;1.248125210E-1
1.942073290E2;1.162665486E0;8.487946987E-1;-5.142812617E-3
1.942224470E2;1.084354281E0;8.158034086E-1;-1.268430799E-1
1.942375650E2;1.029132485E0;7.419348359E-1;-2.523579001E-1
1.942526820E2;9.458935261E-1;5.552697182E-1;-2.863585949E-1
1.942678000E2;8.683531880E-1;2.036690414E-1;-1.904533505E-1
1.942829170E2;9.260928035E-1;-7.353592664E-2;-9.954588860E-2
1.942980350E2;1.069693685E0;-3.540672362E-1;-9.494088590E-3
1.943131520E2;1.111638308E0;-5.832054019E-1;2.998709865E-2
1.943282700E2;9.835655093E-1;-5.346575975E-1;1.223362051E-3
1.943433880E2;7.089256644E-1;-3.302151263E-1;-3.528849781E-2
1.943585050E2;4.560675025E-1;-2.177254064E-3;-3.160275146E-2
1.943736230E2;2.845281959E-1;2.513210773E-1;6.374631077E-2
1.943887400E2;2.412994951E-1;4.317569137E-1;1.886078119E-1
1.944038580E2;2.359602153E-1;4.461698234E-1;2.825493813E-1
1.944189750E2;2.688052952E-1;3.741248846E-1;3.598684967E-1
1.944340930E2;3.099805415E-1;2.942730486E-1;3.635472655E-1
1.944492110E2;3.276862800E-1;9.014841914E-2;3.144960999E-1
1.944643280E2;3.569080830E-1;-2.744757570E-2;2.804319859E-1
1.944794460E2;3.477618396E-1;-2.939902432E-2;2.343036085E-1
1.944945630E2;3.340369761E-1;-1.952610761E-1;1.956173927E-1
1.945096810E2;3.465421200E-1;-2.404389381E-1;2.230434269E-1
1.945247990E2;4.078906476E-1;-3.101480901E-1;2.339234799E-1
1.945399160E2;5.175318718E-1;-1.186702698E-1;2.989718914E-1
1.945550340E2;6.450423598E-1;-1.034375746E-2;3.363328874E-1
1.945701510E2;7.058087587E-1;1.055309102E-1;3.174201846E-1
1.945852690E2;4.529019296E-1;-3.708452359E-2;2.091033310E-1
1.946003860E2;4.056438804E-1;-7.262653857E-2;9.581138939E-2
1.946155040E2;3.941613436E-1;-4.678017497E-1;-7.980860770E-3
1.946306220E2;1.871551573E-1;-7.399690747E-1;-5.921502039E-2
1.946457390E2;-1.675019413E-1;-7.807918787E-1;-7.514408976E-2
1.946608570E2;-5.650174022E-1;-6.773374081E-1;-2.512627095E-2
1.946759740E2;-9.460889697E-1;-7.169954777E-1;-2.707733400E-2
1.946910920E2;-1.367103338E0;-6.640363932E-1;-8.379014209E-3
1.947062090E2;-1.803104758E0;-5.052724481E-1;-2.086605318E-2
1.947213270E2;-2.161641836E0;-3.130145669E-1;-8.045197278E-2
1.947364450E2;-2.399258614E0;-1.618858129E-1;-2.194610536E-1
1.947515620E2;-2.594434261E0;1.234191656E-1;-3.701951802E-1
1.947666800E2;-2.700559616E0;4.879788756E-1;-4.624238908E-1
1.947817970E2;-2.742841005E0;7.380034328E-1;-5.241187215E-1
1.947969150E2;-2.618363142E0;8.759962320E-1;-6.118940115E-1
1.948120320E2;-2.181438446E0;8.615131378E-1;-6.096524596E-1
1.948271500E2;-1.760444760E0;7.538100481E-1;-4.919014573E-1
1.948422680E2;-1.671103120E0;5.538603067E-1;-3.176180422E-1
1.948573850E2;-1.902073860E0;6.961798668E-2;1.074739248E-1
1.948725030E2;-1.964312792E0;-3.497369289E-1;5.756586790E-1
1.948876200E2;-1.592783332E0;-5.225525498E-1;8.467033505E-1
1.949027380E2;-1.263425589E0;-3.166002929E-1;8.123454452E-1
1.949178560E2;-1.129155278E0;1.165881380E-2;4.465546310E-1
1.949329730E2;-9.218595624E-1;4.264919460E-1;1.609385479E-3
1.949480910E2;-6.497784257E-1;1.008626342E0;-4.034205377E-1
1.949632080E2;-4.743819535E-1;1.116569638E0;-6.726241708E-1
1.949783260E2;-4.200929403E-1;5.822616220E-1;-5.141100287E-1
1.949934430E2;-3.954744041E-1;-1.099568307E-1;-2.513614595E-1
1.950085610E2;-3.679739535E-1;-2.042709291E-1;-8.002444357E-2
1.950236790E2;-2.908605933E-1;-2.682572901E-1;4.371234402E-2
1.950387960E2;-3.342944011E-2;-1.658557802E-1;1.797332428E-3
1.950539140E2;2.203282565E-1;2.297033370E-2;-5.333547946E-3
1.950690310E2;2.673734426E-1;2.692806423E-1;5.323482677E-3
1.950841490E2;1.673172042E-2;6.575963497E-1;-4.698374495E-2
1.950992660E2;-4.100357890E-1;1.181199670E0;-1.360983402E-1
1.951143840E2;-2.255546451E-1;4.743612409E-1;8.531872183E-2
1.951295020E2;2.323442400E-1;2.614169419E-1;3.068928719E-1
1.951446178E2;6.804969907E-1;5.719349384E-1;4.814477861E-1
1.951597358E2;1.068526745E0;5.818800330E-1;6.741578579E-1
1.951748528E2;1.083699346E0;8.800315261E-1;1.169593811E0
1.951899708E2;1.157376885E0;8.214201331E-1;1.053151608E0
1.952050878E2;1.267487288E0;9.005922675E-1;6.783418059E-1
1.952202058E2;1.098095536E0;9.917575121E-1;5.899962187E-1
1.952353238E2;9.688624740E-1;1.056363344E0;4.575971961E-1
1.952504408E2;9.405117631E-1;1.118871331E0;3.100545406E-1
1.952655588E2;9.412671924E-1;1.085152507E0;1.768100858E-1
1.952806758E2;9.644159079E-1;9.570271373E-1;9.978301078E-2
1.952957938E2;1.003758550E0;7.218945026E-1;1.377591491E-1
1.953109108E2;1.052318811E0;4.602886736E-1;2.626668513E-1
1.953260288E2;1.148635626E0;3.977202475E-1;2.719367743E-1
1.953411468E2;1.167227268E0;3.916961551E-1;2.152829468E-1
1.953562638E2;1.166229606E0;2.427428961E-1;2.105872631E-1
1.953713818E2;1.173371196E0;1.416266412E-1;2.154714763E-1
1.953864988E2;1.148408294E0;9.375247359E-2;1.752552390E-1
1.954016168E2;1.120944262E0;1.551437378E-1;4.676499218E-2
1.954167348E2;1.132311583E0;1.962461621E-1;-9.004691988E-2
1.954318518E2;1.127732873E0;1.257708669E-1;-1.275028884E-1
1.954469698E2;1.056661248E0;1.062954403E-2;-1.100369245E-1
1.954620868E2;9.768258929E-1;-1.580876112E-1;-8.295796067E-2
1.954772048E2;9.699462056E-1;-2.334516048E-1;-5.126262084E-2
