"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
7.940193608E1;4.279600525E0;-1.343171860E1;-2.929557953E0
7.941705408E1;3.748954010E0;-1.307785446E1;-2.198029175E0
7.943217208E1;2.818937988E0;-1.272428970E1;-2.127974854E0
7.944729008E1;2.497556305E0;-1.344953156E1;-1.751956787E0
7.946240808E1;2.595752106E0;-1.543155991E1;-9.401948547E-1
7.947752608E1;2.615061951E0;-1.669493271E1;-7.803273010E-1
7.949264408E1;2.084415436E0;-1.662502808E1;-2.984793091E-1
7.950776208E1;1.296753387E0;-1.549517761E1;-3.619473267E-1
7.952288008E1;9.539662170E-1;-1.361658417E1;-2.594105530E-1
7.953799808E1;8.857081604E-1;-1.258133698E1;-3.597019958E-1
7.955311608E1;4.797523499E-1;-1.146391068E1;-1.448687439E0
7.956823408E1;-6.478527832E-1;-1.074495575E1;-3.235072632E0
7.958335208E1;-2.270927582E0;-1.123698257E1;-4.438120880E0
7.959847008E1;-2.470762024E0;-1.131033005E1;-3.668271790E0
7.961358708E1;-1.258882141E0;-1.099209183E1;-1.770069122E0
7.962870508E1;7.662565613E-1;-9.706864471E0;-9.651928711E-1
7.964382308E1;1.048868866E0;-1.102247864E1;-2.300715637E-1
7.965894108E1;1.191671906E0;-1.215786758E1;3.192860413E-1
7.967405908E1;7.369175720E-1;-1.060589493E1;3.390449524E-1
7.968917708E1;-6.128256226E-1;-8.787925415E0;7.289840698E-1
7.970429508E1;-2.583627319E0;-6.233487396E0;4.423301697E-1
7.971941308E1;-3.118465118E0;-4.952151947E0;-2.049238586E-1
7.973453108E1;-3.350632324E0;-4.685855713E0;-1.076710968E0
7.974964908E1;-2.289638672E0;-4.907095642E0;-2.384391632E0
7.976476708E1;-8.557704163E-1;-6.023174744E0;-2.730322266E0
7.977988508E1;-5.234614563E-1;-5.930367737E0;-1.043779449E0
7.979500308E1;2.363584900E-1;-4.686903534E0;3.055146790E-1
7.981012108E1;1.751507721E0;-4.051175537E0;-1.881587219E-1
7.982523908E1;2.676584015E0;-4.763544159E0;-1.405726776E0
7.984035608E1;1.463806000E0;-5.758375397E0;-2.049537964E0
7.985547408E1;1.395697632E0;-5.304219818E0;-3.364703064E0
7.987059208E1;5.327421570E-1;-4.424349518E0;-2.588567047E0
7.988571008E1;6.376739502E-1;-4.447551270E0;-2.671045532E0
7.990082808E1;1.149759064E0;-5.158722382E0;-3.499422913E0
7.991594608E1;2.204914856E-1;-5.951174469E0;-3.797153778E0
7.993106408E1;-7.424560547E-1;-5.665119324E0;-4.491859131E0
7.994618208E1;7.331753540E-1;-5.520520020E0;-6.058501282E0
7.996130008E1;1.545536041E0;-6.050867157E0;-6.001918945E0
7.997641808E1;2.841241608E0;-6.461463318E0;-7.769143982E0
7.999153608E1;4.192481689E0;-7.799231415E0;-8.857680359E0
8.000665408E1;4.706363068E0;-9.326206055E0;-8.494236145E0
8.002177208E1;4.541705475E0;-1.074615326E1;-8.714877319E0
8.003689000E1;1.099014587E0;-1.276455597E1;-1.195369217E1
8.005200800E1;-2.495909729E0;-1.480900452E1;-8.693172455E0
8.006712500E1;-8.307723999E-1;-1.503323822E1;-1.966311035E0
8.008224300E1;2.405348053E0;-1.463776062E1;-1.564696198E0
8.009736100E1;8.083190918E-1;-1.127171036E1;-3.578308868E0
8.011247900E1;-3.600013733E-1;-7.799979858E0;-3.594624939E0
8.012759700E1;-1.647623749E0;-6.557114410E0;-3.213367767E0
8.014271500E1;-2.153871002E0;-6.980733490E0;-3.480412445E0
8.015783300E1;-1.423240356E0;-7.820038147E0;-1.991009674E0
8.017295100E1;-4.273612976E-1;-8.638386383E0;-1.335223389E0
8.018806900E1;-7.319778442E-2;-1.043031006E1;-1.753453674E0
8.020318700E1;3.472778320E-2;-1.253164032E1;-1.468895416E0
8.021830500E1;3.106040955E-1;-1.387569534E1;-8.045768738E-1
8.023342300E1;5.378315735E-1;-1.316706894E1;-6.827302551E-1
8.024854100E1;7.378157043E-1;-1.102158051E1;-1.358275452E0
8.026365900E1;7.496411133E-1;-8.904083862E0;-1.562301178E0
8.027877700E1;9.942324829E-1;-7.428003387E0;-1.368005219E0
8.029389400E1;1.357377319E0;-6.539151764E0;-8.884025574E-1
8.030901200E1;1.976340179E0;-5.960904236E0;-5.297483826E-1
8.032413000E1;1.590292969E0;-6.598727875E0;-1.577419739E0
8.033924800E1;2.152823181E0;-7.012916565E0;-2.201022949E0
8.035436600E1;2.051184540E0;-8.070018311E0;-2.080972595E0
8.036948400E1;1.999242554E0;-9.097032623E0;-1.393751678E0
8.038460200E1;2.646646271E0;-9.439071350E0;-7.780819702E-1
8.039972000E1;2.808310089E0;-9.418414307E0;-5.387297058E-1
8.041483800E1;3.342100067E0;-8.587492218E0;-3.121009827E-1
8.042995600E1;3.417842560E0;-7.641908569E0;-5.403762817E-1
8.044507400E1;3.555107117E0;-6.624174957E0;-8.107141113E-1
8.046019200E1;3.101250916E0;-6.155200195E0;-8.090675354E-1
8.047531000E1;2.323168945E0;-6.296206970E0;-8.228388977E-1
8.049042800E1;1.208437042E0;-6.984026642E0;-9.265731812E-1
8.050554600E1;-1.064286804E-1;-8.305179291E0;-1.288819885E0
8.052066300E1;-1.251248016E0;-1.041249710E1;-7.828720093E-1
8.053578100E1;-1.201701050E0;-1.177631104E1;-1.823208618E-1
8.055089900E1;3.417393494E-1;-1.147947830E1;-1.597178650E0
8.056601700E1;9.328601074E-1;-1.062131287E1;-1.914369049E0
8.058113500E1;2.028581543E0;-9.600884857E0;-2.166893921E0
8.059625300E1;3.266507263E0;-8.768615570E0;-1.458866272E0
8.061137100E1;4.034709778E0;-8.199499054E0;-2.180964661E-1
8.062648900E1;3.802841949E0;-7.674091644E0;6.694079590E-1
8.064160700E1;3.031196594E0;-7.493267670E0;5.519023132E-1
8.065672500E1;2.516267395E0;-6.987768860E0;8.699908447E-1
8.067184300E1;2.578687592E0;-7.279661865E0;8.532257080E-1
8.068696100E1;3.148702240E0;-7.745493164E0;8.452922058E-1
8.070207900E1;3.325185242E0;-8.498277740E0;3.829037476E-1
8.071719700E1;3.811673584E0;-9.756112061E0;-1.827699280E-1
8.073231400E1;2.304308167E0;-1.203721848E1;-1.132245483E0
8.074743200E1;-8.099656677E-1;-1.527648239E1;-1.225950623E0
8.076255000E1;-2.467319183E0;-1.704400681E1;3.631448364E-1
8.077766800E1;-2.453697510E0;-1.633582947E1;2.076182556E0
8.079278600E1;-1.593436432E0;-1.404708893E1;1.979932709E0
8.080790400E1;-5.658233643E-1;-1.250843857E1;8.846603394E-2
8.082302200E1;1.658551025E-1;-1.216684891E1;-5.975573730E-1
8.083814000E1;-1.628613281E-1;-1.184217407E1;-9.375004578E-1
8.085325800E1;-8.234376526E-1;-1.117590958E1;-1.933379517E0
8.086837600E1;-1.548080750E0;-1.096784225E1;-1.090033264E0
8.088349400E1;-1.442250824E0;-1.046683411E1;-1.682650909E0
8.089861200E1;-9.234297180E-1;-9.899962921E0;-2.712060242E0
8.091373000E1;3.159928894E-1;-9.517059174E0;-3.010988617E0
8.092884800E1;2.049687653E0;-9.513167267E0;-3.234174500E0
8.094396600E1;2.749482422E0;-9.366921387E0;-2.828518066E0
8.095908300E1;2.662064209E0;-8.898994446E0;-2.581232300E0
8.097420100E1;1.732197876E0;-8.497828674E0;-2.317181396E0
8.098931900E1;1.940414886E0;-7.791597290E0;-2.665956116E0
8.100443700E1;1.007554779E0;-7.344926147E0;-1.206491089E0
8.101955500E1;7.738906860E-1;-6.735094299E0;-1.738185425E0
8.103467313E1;8.080197144E-1;-6.164181519E0;-1.600771179E0
8.104979112E1;9.315129089E-1;-5.491630096E0;-1.611249390E0
8.106490913E1;7.131170654E-1;-5.534740448E0;-2.031425629E0
8.108002713E1;5.354365540E-1;-5.909261627E0;-2.732417908E0
8.109514513E1;6.225553894E-1;-6.272406464E0;-3.015030212E0
8.111026313E1;6.044430542E-1;-6.802603912E0;-3.173700256E0
8.112538112E1;4.074526978E-1;-6.989565125E0;-3.460354156E0
8.114049913E1;4.831951904E-1;-7.213798828E0;-3.742966461E0
8.115561712E1;9.373507690E-1;-7.624245300E0;-4.232298889E0
8.117073413E1;1.634151764E0;-8.364605713E0;-4.743036804E0
8.118585213E1;1.732646942E0;-9.468110962E0;-4.918621674E0
8.120097012E1;1.800904999E0;-1.075109299E1;-5.626349945E0
8.121608813E1;1.678309937E0;-1.162467636E1;-6.542893982E0
8.123120612E1;1.553619232E0;-1.098655334E1;-6.951993256E0
8.124632413E1;1.729802856E0;-1.034633469E1;-6.608307953E0
8.126144213E1;2.265987854E0;-1.003737717E1;-5.872138824E0
8.127656012E1;2.705773315E0;-9.420809326E0;-5.551954651E0
8.129167813E1;2.772085419E0;-8.841214600E0;-5.570665741E0
8.130679612E1;9.922865295E-1;-8.816066895E0;-6.852150879E0
8.132191413E1;-1.227297821E0;-1.256442215E1;-8.565338287E0
8.133703213E1;-6.056405640E-1;-1.415576294E1;-5.085374908E0
8.135215012E1;-1.607058105E0;-1.235141510E1;-1.659598846E0
8.136726813E1;-2.737207947E0;-9.729018402E0;-7.045848083E-1
8.138238512E1;-3.111280060E0;-8.283923492E0;-1.008901978E-1
8.139750313E1;-2.527044983E0;-7.735613708E0;1.102906494E0
8.141262113E1;-1.104702759E0;-8.159083099E0;2.459086304E0
8.142773912E1;1.199755096E0;-9.100325775E0;3.673510895E0
8.144285713E1;2.645748138E0;-1.057071808E1;4.308789825E0
8.145797512E1;2.443818054E0;-1.167048111E1;2.817740479E0
8.147309313E1;1.225950623E0;-1.183828217E1;4.719685364E-1
8.148821113E1;-8.981323242E-2;-1.096784225E1;-7.481442261E-1
8.150332913E1;-1.477277985E0;-9.612710266E0;-2.609074402E-1
8.151844713E1;-2.503843231E0;-9.110055542E0;2.945874023E-1
8.153356512E1;-2.043550415E0;-9.376950531E0;1.099912720E0
8.154868313E1;-5.278024292E-1;-9.656419373E0;2.576741638E0
8.156380113E1;4.873864746E-1;-9.739496613E0;2.592159576E0
8.157891913E1;7.849676514E-1;-9.035660248E0;1.913321228E0
8.159403613E1;1.734892273E0;-8.415948944E0;1.106798401E0
8.160915412E1;2.143392792E0;-9.006920013E0;2.160008240E-1
8.162427213E1;2.244282990E0;-1.024768982E1;-2.100132751E-1
8.163939012E1;2.753224640E0;-1.107906097E1;7.476951599E-1
8.165450813E1;3.560346222E0;-1.100601288E1;8.517288208E-1
8.166962613E1;4.014950867E0;-1.043105850E1;1.294807434E-1
8.168474412E1;4.098028107E0;-9.998158722E0;-3.221301270E-1
8.169986213E1;4.348457336E0;-9.546697540E0;-8.385562134E-1
8.171498012E1;3.926784210E0;-8.972042542E0;-1.000968475E0
8.173009813E1;3.492088165E0;-8.375832367E0;-1.208287354E0
8.174521613E1;3.389252014E0;-8.281827850E0;-1.065783691E0
8.176033412E1;3.932771759E0;-8.373437347E0;1.471440125E-1
8.177545213E1;3.826043701E0;-8.948990479E0;2.706372070E-1
8.179057012E1;3.861220551E0;-9.534722443E0;6.007008362E-1
8.180568813E1;3.169958038E0;-1.010368927E1;3.695814514E-1
8.182080513E1;2.750979309E0;-1.015054184E1;-1.959425354E-1
8.183592312E1;2.752027130E0;-9.972112885E0;-1.778302002E-1
8.185104113E1;2.908900909E0;-9.338630219E0;4.840933228E-1
8.186615912E1;3.343896332E0;-8.799750824E0;1.289867706E0
8.188127713E1;3.303630066E0;-9.098379822E0;1.364562378E0
8.189639513E1;2.528242493E0;-1.033106644E1;1.586251373E0
8.191151313E1;1.478774872E0;-1.186163361E1;1.222058716E0
8.192663113E1;1.083297272E0;-1.341031311E1;1.597478027E0
8.194174912E1;1.116677856E0;-1.428614182E1;2.205962677E0
8.195686713E1;2.089953918E0;-1.468865479E1;1.684147797E0
8.197198513E1;2.447260895E0;-1.519145920E1;7.430548096E-1
8.198710313E1;1.170116730E0;-1.585532867E1;-1.188528442E-1
8.200222113E1;9.505233765E-2;-1.591221039E1;-2.865042114E-1
8.201733812E1;-1.213975525E0;-1.560654602E1;-2.462379456E-1
8.203245671E1;-2.118095398E0;-1.449031723E1;-3.242257690E-1
8.204757471E1;-2.434687042E0;-1.310240341E1;-1.031804352E0
8.206269271E1;-1.629810791E0;-1.218765564E1;-1.537452850E0
8.207781071E1;-1.128503265E0;-1.180669785E1;-1.834584961E0
8.209292871E1;-5.565426636E-1;-1.141900406E1;-2.714455261E0
8.210804671E1;1.320254517E-1;-1.058074722E1;-2.363734589E0
8.212316471E1;1.269510040E0;-7.888146515E0;-2.646646271E0
8.213828271E1;1.515298920E0;-1.195024933E1;-2.428849182E0
8.215340071E1;1.887125702E0;-1.405068146E1;-2.510579224E0
8.216851871E1;3.254831543E0;-1.420770493E1;-2.034120026E0
8.218363671E1;2.486030273E0;-1.300600388E1;-1.041683807E0
8.219875471E1;-1.838626556E0;-1.088102280E1;-8.596623230E-1
8.221387271E1;-5.284460907E0;-7.942034454E0;-1.590891724E0
8.222898971E1;-5.511239319E0;-6.447991333E0;-9.557624817E-1
8.224410771E1;-4.070186005E0;-5.964945831E0;4.111949158E-1
8.225922571E1;-1.934876404E0;-6.124214630E0;7.933502197E-2
8.227434371E1;8.786727905E-2;-6.452931061E0;-8.803193665E-1
8.228946171E1;1.590292969E0;-6.825805664E0;-8.250842285E-1
8.230457971E1;2.409539337E0;-6.647975464E0;-6.599775696E-1
8.231969771E1;2.720742188E0;-5.973777466E0;-1.901495819E0
8.233481571E1;2.021845551E0;-5.297633514E0;-2.784060516E0
8.234993371E1;1.623673553E0;-4.273612976E0;-2.850821686E0
8.236505171E1;1.678908691E0;-3.194057922E0;-3.104244690E0
8.238016971E1;2.436782684E0;-3.068918152E0;-3.820505219E0
8.239528771E1;1.441801758E0;-3.956272888E0;-4.443809052E0
8.241040571E1;3.996688843E-1;-4.358636169E0;-4.134851532E0
8.242552271E1;7.003935242E-1;-4.450245667E0;-2.913990326E0
8.244064071E1;9.596543884E-1;-4.901706848E0;-3.762425995E0
8.245575871E1;1.251098328E0;-5.140160980E0;-5.363047485E0
8.247087671E1;2.305655365E0;-5.285508728E0;-5.634433136E0
8.248599471E1;3.636687469E0;-6.298751678E0;-6.573430481E0
8.250111271E1;3.372636566E0;-6.914122009E0;-7.943830719E0
8.251623071E1;9.834548950E-1;-8.086783447E0;-6.995402985E0
8.253134871E1;-1.656605072E0;-1.203437439E1;-7.297474823E0
8.254646671E1;-5.706134033E-1;-1.320868240E1;-2.963537292E0
8.256158471E1;2.590513000E0;-1.313832870E1;-2.216291199E0
8.257670271E1;3.163671112E0;-1.655033340E1;-5.639223175E0
8.259182071E1;2.237097931E0;-1.710672638E1;-4.974605255E0
8.260693871E1;1.032403107E0;-1.318428314E1;-4.201313324E0
8.262205671E1;-1.796264648E-3;-9.137448578E0;-1.888622589E0
8.263717371E1;-3.673361206E-1;-6.839127960E0;-6.104306030E-1
8.265229171E1;-4.665797424E-1;-6.615792389E0;-1.326242065E0
8.266740971E1;-2.713856506E-1;-8.204139404E0;-2.066452789E0
8.268252771E1;3.757186890E-1;-9.584568787E0;-1.878294067E0
8.269764571E1;3.564088440E-1;-1.136601425E1;-9.810598755E-1
8.271276371E1;9.786648560E-1;-1.228061234E1;-3.082090759E-1
8.272788171E1;1.675765228E0;-1.235246292E1;1.841171265E-1
8.274299971E1;2.415077820E0;-1.111109436E1;2.299218750E-1
8.275811771E1;2.272125092E0;-9.836494904E0;1.966909790E-1
8.277323571E1;2.032922516E0;-8.636440430E0;-3.245251465E-1
8.278835371E1;1.989063721E0;-8.129444733E0;-8.271798706E-1
8.280347171E1;1.957629089E0;-7.895481262E0;-7.102729797E-1
8.281858971E1;1.563947754E0;-7.794291687E0;-8.012837219E-1
8.283370671E1;1.206042023E0;-7.581134949E0;-9.939331055E-1
8.284882471E1;1.193318481E0;-7.535479889E0;-8.602610779E-1
8.286394271E1;1.754501495E0;-7.378905487E0;-3.001258850E-1
8.287906071E1;1.874252472E0;-7.558232574E0;-4.954696655E-2
8.289417871E1;1.366658020E0;-7.667954407E0;-6.872209167E-1
8.290929671E1;1.390159149E0;-7.453749847E0;-1.924996948E-1
8.292441471E1;1.245110779E0;-7.355703735E0;-6.584806824E-1
8.293953271E1;1.457070007E0;-6.942562866E0;-6.298901367E-1
8.295465071E1;1.378483429E0;-6.916966095E0;-1.149609375E0
8.296976871E1;1.295855255E0;-7.434140625E0;-1.936822357E0
8.298488671E1;1.111588440E0;-8.330776062E0;-1.582808533E0
8.300000471E1;2.199076996E0;-9.440717926E0;-1.607956238E0
8.301512271E1;3.811074829E0;-1.058359131E1;-1.239123230E0
8.303023958E1;4.757706299E0;-1.153710846E1;-1.110241241E0
8.304535758E1;5.031337280E0;-1.279434402E1;-3.778143311E-1
8.306047558E1;4.695136414E0;-1.421713531E1;1.670526123E-1
8.307559358E1;3.689527588E0;-1.492815674E1;-3.935316467E-1
8.309071158E1;3.112028503E0;-1.478340775E1;-1.875599670E-1
8.310582958E1;3.088826752E0;-1.462009735E1;1.733395386E-1
8.312094758E1;2.310894470E0;-1.458282486E1;5.037025452E-1
8.313606558E1;8.614585876E-1;-1.469134918E1;1.196611633E0
8.315118358E1;-1.166524200E0;-1.389156235E1;-4.490661621E-4
8.316630158E1;-2.088756409E0;-1.406999130E1;-1.698068848E0
8.318141958E1;-1.413660278E0;-1.419692734E1;-2.562970276E0
8.319653758E1;-1.144669647E0;-1.313024551E1;-3.541485443E0
8.321165558E1;-1.775906982E0;-1.236728210E1;-3.711382141E0
8.322677258E1;-2.568808136E0;-1.235141510E1;-3.609444122E0
8.324189058E1;-2.440375214E0;-1.209275299E1;-3.078348541E0
8.325700858E1;-1.295555878E0;-1.031894165E1;-1.462458801E0
8.327212658E1;-4.689747620E-1;-1.066921326E1;-1.166973267E0
8.328724458E1;2.963836670E-1;-1.252729935E1;-9.343569946E-1
8.330236258E1;1.070723419E0;-1.177047318E1;-1.065484314E0
8.331748058E1;-5.852828979E-2;-1.108310257E1;-9.434880066E-1
8.333259858E1;-9.672885132E-1;-9.545949097E0;-3.200344849E-1
8.334771658E1;-2.034419403E0;-7.760012970E0;-3.430865479E-1
8.336283458E1;-3.569926300E0;-6.673422546E0;-1.385668488E0
8.337795258E1;-4.248165894E0;-5.096601562E0;-2.328258362E0
8.339307058E1;-3.602408752E0;-4.493655396E0;-1.760189667E0
8.340818858E1;-2.338137817E0;-4.284839630E0;-6.566844177E-1
8.342330658E1;-3.570075989E-1;-4.671186218E0;2.947370911E-1
8.343842358E1;1.728904724E0;-5.057981873E0;1.850152588E-1
8.345354158E1;3.382815399E0;-5.106181641E0;3.218307495E-2
8.346865958E1;3.952231293E0;-5.141508179E0;-6.878196716E-1
8.348377758E1;2.915038147E0;-4.865781555E0;-2.829416199E0
8.349889558E1;1.270707550E0;-3.975582733E0;-3.892505493E0
8.351401358E1;1.207987976E-1;-3.292253723E0;-3.751798096E0
8.352913158E1;-4.010160828E-1;-3.838767242E0;-3.340303802E0
8.354424958E1;-1.829196167E-1;-5.048701172E0;-3.055296478E0
8.355936758E1;-2.984793091E-1;-5.656587067E0;-2.712958374E0
8.357448558E1;1.109492798E0;-5.631888428E0;-2.881058807E0
8.358960358E1;1.629661102E0;-5.594166870E0;-5.227429504E0
8.360472158E1;2.082020416E0;-5.479505310E0;-7.076234894E0
8.361983858E1;2.264790344E0;-6.574178925E0;-7.368427277E0
8.363495658E1;2.590363312E0;-9.150920563E0;-8.011939087E0
8.365007458E1;3.605252838E0;-1.090242828E1;-8.213120728E0
8.366519258E1;3.843407593E0;-1.207763443E1;-8.503516846E0
8.368031058E1;1.747017059E0;-1.233584747E1;-7.365134125E0
8.369542858E1;-4.340972900E-3;-1.373349106E1;-8.326584778E0
8.371054658E1;1.586251373E0;-1.520403305E1;-4.918921051E0
8.372566458E1;3.670517120E0;-1.509595779E1;-4.654570770E0
8.374078258E1;3.192111969E0;-1.563648376E1;-5.002147980E0
8.375590058E1;3.093916168E0;-1.325613373E1;-4.889282684E0
8.377101858E1;2.022743683E0;-9.793384552E0;-3.884272614E0
8.378613658E1;6.759942627E-1;-6.496340790E0;-1.909878387E0
8.380125458E1;2.724334717E-2;-4.653822327E0;-1.094224548E0
8.381637158E1;2.665956116E-1;-3.836372223E0;-7.113208008E-1
8.383148958E1;3.016227722E-1;-4.516408081E0;-1.076261902E-1
8.384660758E1;6.436614990E-3;-5.786816254E0;3.359014893E-1
8.386172558E1;9.490264893E-2;-7.249724121E0;-4.887336731E-1
8.387684358E1;5.098397827E-1;-9.297316132E0;-1.346150665E0
8.389196158E1;7.144642639E-1;-1.068058960E1;-9.747729492E-1
8.390707958E1;9.466314697E-1;-1.059466827E1;-9.398954773E-1
8.392219758E1;1.127156067E0;-1.021999741E1;-1.503323822E0
8.393731558E1;1.613345032E0;-9.989476776E0;-2.846929779E0
8.395243358E1;2.249671783E0;-1.007030869E1;-3.965553589E0
8.396755158E1;3.207529907E0;-9.641899567E0;-3.249293060E0
8.398266958E1;3.842210083E0;-8.904083862E0;-2.083517303E0
8.399778758E1;3.995341644E0;-8.482410736E0;-9.602531433E-1
8.401290458E1;3.516786804E0;-8.516689453E0;-5.457650757E-1
8.402802258E1;2.716101837E0;-8.920998688E0;-8.035290527E-1
8.404314062E1;2.259102173E0;-9.439969482E0;-1.121318207E0
8.405825863E1;1.201551361E0;-9.812245331E0;-4.634362793E-1
8.407337662E1;5.114863586E-1;-9.725126495E0;-2.621049500E-1
8.408849463E1;1.990859985E-1;-9.280550995E0;1.809736633E-1
8.410361263E1;-1.591191101E-1;-9.155710602E0;1.556762695E-1
8.411873062E1;-1.862127686E-1;-8.918903046E0;-2.374063110E-1
8.413384863E1;5.074447632E-1;-8.834927673E0;-9.669891357E-2
8.414896662E1;9.714797974E-1;-8.593180389E0;9.500743103E-1
8.416408463E1;1.175655212E0;-8.116721191E0;8.702902222E-1
8.417920263E1;1.474284210E0;-7.567213898E0;1.066382446E0
8.419432062E1;1.833537140E0;-7.136709137E0;5.587879944E-1
8.420943763E1;2.141446838E0;-6.702013092E0;-4.710704041E-1
8.422455562E1;2.646047516E0;-6.567143555E0;-1.314716034E0
8.423967363E1;3.184627533E0;-6.930737457E0;-2.095342712E0
8.425479163E1;3.632496185E0;-7.840994568E0;-2.045945435E0
8.426990962E1;4.937033386E0;-9.054221649E0;-2.389780426E0
8.428502763E1;5.122497711E0;-1.146196472E1;-2.763403473E0
8.430014562E1;5.079836426E0;-1.400083511E1;-2.083068237E0
8.431526363E1;4.546645203E0;-1.585173615E1;-5.794450378E-1
8.433038163E1;3.447331238E0;-1.675750259E1;8.352630615E-2
8.434549963E1;2.695145416E0;-1.578781906E1;-4.535568237E-2
8.436061763E1;2.504891052E0;-1.362107483E1;-7.473957825E-1
8.437573562E1;2.849175110E0;-1.223705292E1;-1.344055023E0
8.439085363E1;3.117716675E0;-1.271455994E1;-8.056246948E-1
8.440597063E1;3.849993896E0;-1.451995560E1;-2.387535095E-1
8.442108863E1;4.356540527E0;-1.496378265E1;9.901908875E-1
8.443620663E1;2.838247833E0;-1.439481583E1;4.147874451E-1
8.445132462E1;7.713459778E-1;-1.418989197E1;-1.766326904E-2
8.446644263E1;-1.270857239E0;-1.454824677E1;-1.337917786E0
8.448156062E1;-2.824476471E0;-1.440903625E1;-2.692750397E0
8.449667863E1;-3.669918365E0;-1.363065491E1;-3.088377686E0
8.451179663E1;-3.330723724E0;-1.237611374E1;-3.481160889E0
8.452691462E1;-2.785707092E0;-1.139041351E1;-3.561094666E0
8.454203263E1;-2.473157043E0;-9.752968597E0;-1.744172974E0
8.455715062E1;-7.081773376E-1;-6.535858612E0;-8.863069153E-1
8.457226863E1;6.694079590E-1;-6.769522705E0;-6.379733276E-1
8.458738563E1;1.253643036E0;-1.039812698E1;-1.298250275E0
8.460250362E1;1.383273468E0;-1.216864517E1;-8.620573425E-1
8.461762163E1;1.356479187E0;-1.093161758E1;-1.522334290E-1
8.463273962E1;5.789959717E-1;-9.315877533E0;-7.533833313E-1
8.464785763E1;-1.178499298E0;-7.675738220E0;-2.279010773E0
8.466297563E1;-2.605930939E0;-6.660249939E0;-3.478616180E0
8.467809362E1;-2.534230042E0;-6.608457642E0;-2.347418518E0
8.469321163E1;-1.645677795E0;-6.104904785E0;-1.845661926E-1
8.470832962E1;-1.636397095E0;-5.300926666E0;2.005828857E-1
8.472344763E1;-2.782713318E-1;-4.460274811E0;1.149609375E-1
8.473856563E1;1.143771515E0;-4.805756378E0;1.496887207E-1
8.475368363E1;1.622775421E0;-4.814887390E0;-2.348616028E-1
8.476880163E1;2.297871552E0;-4.512216797E0;-2.025288391E0
8.478391862E1;2.237696686E0;-4.487368469E0;-3.365451508E0
8.479903663E1;1.321751404E0;-4.556674347E0;-4.221221924E0
8.481415463E1;1.492546234E0;-4.483326874E0;-4.646188202E0
8.482927263E1;1.866468658E0;-4.630321198E0;-4.828209686E0
8.484439063E1;2.480042725E0;-4.844226379E0;-5.464536438E0
8.485950862E1;2.457739105E0;-5.825286255E0;-5.453459473E0
8.487462663E1;3.773802338E0;-7.263944550E0;-5.113516388E0
8.488974463E1;4.454586639E0;-7.438631287E0;-5.293442230E0
8.490486263E1;2.843636627E0;-6.283483429E0;-7.263046417E0
8.491998063E1;-3.483256531E-1;-6.491401062E0;-6.607559509E0
8.493509862E1;-1.440903625E0;-9.188791809E0;-5.632636871E0
8.495021663E1;-1.002764740E0;-9.628277893E0;-7.686515808E-1
8.496533462E1;2.691403198E-1;-1.322290283E1;-3.754642181E0
8.498045163E1;1.078806610E0;-2.057591217E1;-3.830384674E0
8.499556963E1;5.257367249E0;-2.095237930E1;-4.699178009E0
8.501068762E1;2.769391022E0;-1.416324738E1;-5.060227203E0
8.502580563E1;7.015910339E-1;-1.008452911E1;-4.290976868E0
8.504092283E1;6.785389709E-1;-7.045997772E0;-2.355501709E0
8.505604083E1;1.219963074E0;-6.051615601E0;-1.587448883E0
8.507115883E1;1.315314789E0;-7.063960419E0;-1.725761261E0
8.508627683E1;1.580862579E0;-8.358917542E0;-1.940414886E0
8.510139483E1;1.512454834E0;-1.012898666E1;-1.838027802E0
8.511651283E1;1.881587219E0;-1.089284821E1;-8.366102600E-1
8.513163083E1;2.066602478E0;-1.029499146E1;5.239105225E-3
8.514674883E1;1.214125214E0;-9.147777100E0;-1.257385254E-2
8.516186583E1;-1.348695374E-1;-8.354277191E0;-9.071136475E-2
8.517698383E1;-1.043180695E0;-7.868836670E0;-2.127076721E-1
8.519210183E1;-1.241817627E0;-7.889793091E0;-8.900491333E-1
8.520721983E1;-2.249821472E-1;-7.635322266E0;-8.349636841E-1
8.522233783E1;1.308129730E0;-7.118896179E0;-3.577560425E-1
8.523745583E1;1.587598572E0;-6.541995850E0;5.987548828E-4
8.525257383E1;1.181942139E0;-6.764882355E0;-1.082848206E0
8.526769183E1;9.166937256E-1;-7.316335602E0;-9.734257507E-1
8.528280983E1;1.158590698E0;-8.049660645E0;-1.703457642E-1
8.529792783E1;1.121617584E0;-8.619675293E0;-3.652404785E-2
8.531304583E1;1.110241241E0;-8.799601135E0;-1.646575928E-2
8.532816383E1;1.047222290E0;-8.910520477E0;-6.524931335E-1
8.534328083E1;1.269659729E0;-8.623417511E0;-7.526348877E-1
8.535839883E1;1.463656311E0;-8.381221161E0;-1.533860321E0
8.537351683E1;1.359023895E0;-8.468040619E0;-1.707349548E0
8.538863483E1;1.539099426E0;-8.981622620E0;-2.025587769E0
8.540375283E1;2.394420776E0;-9.460177460E0;-1.771116943E0
8.541887083E1;3.591182098E0;-9.301956482E0;-1.704804840E0
8.543398883E1;3.913012848E0;-9.529782715E0;-1.251248016E0
8.544910683E1;4.578678589E0;-1.011431717E1;-7.502398682E-1
