"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
6.730961933E1;-4.968917084E0;-8.713829498E0;1.176553345E-1
6.732977733E1;-4.108356628E0;-9.091494141E0;-1.319057007E0
6.734993433E1;-4.142635345E0;-8.435109100E0;-1.654060364E0
6.737009233E1;-4.251758423E0;-8.630003815E0;-1.250499573E0
6.739024933E1;-3.908372498E0;-8.353079681E0;-5.595364380E-1
6.741040633E1;-4.156257019E0;-7.775430908E0;-7.021897888E-1
6.743056433E1;-4.195774841E0;-7.325316925E0;-8.949888611E-1
6.745072133E1;-4.387825470E0;-7.118297424E0;-5.379812622E-1
6.747087933E1;-4.078718262E0;-7.647746429E0;-3.619473267E-1
6.749103633E1;-4.468507690E0;-8.880882111E0;-1.288819885E-1
6.751119333E1;-4.799469452E0;-1.031624725E1;-7.003935242E-1
6.753135133E1;-6.107000427E0;-1.191118057E1;-1.603764954E0
6.755150833E1;-6.345604248E0;-1.071501801E1;-2.609373779E0
6.757166633E1;-5.985004120E0;-8.979976044E0;-2.735860748E0
6.759182404E1;-6.040538635E0;-7.827821960E0;-1.578317871E0
6.761198104E1;-6.141728210E0;-8.011939087E0;-1.850302277E0
6.763213904E1;-5.563181305E0;-8.816965027E0;-2.016157379E0
6.765229604E1;-5.056784363E0;-8.448132019E0;-7.315287781E-1
6.767245304E1;-4.396507416E0;-7.497159576E0;-8.705895996E-1
6.769261104E1;-4.503385162E0;-7.951913910E0;-1.754950562E0
6.771276804E1;-5.871091003E0;-7.983198853E0;-1.514251099E0
6.773292604E1;-5.911357269E0;-7.214547272E0;-9.437873840E-1
6.775308304E1;-5.186863861E0;-6.470744019E0;-3.302133179E-1
6.777324004E1;-4.900060272E0;-5.134472809E0;-8.469387817E-1
6.779339804E1;-4.933291168E0;-6.324049072E0;-7.584727478E-1
6.781355504E1;-6.391858063E0;-8.462651825E0;-4.562512207E-1
6.783371304E1;-7.524402924E0;-9.963131561E0;-8.098159790E-1
6.785387004E1;-7.451055450E0;-8.270451508E0;-1.431772614E0
6.787402704E1;-6.068680115E0;-7.222929840E0;-7.078779602E-1
6.789418504E1;-5.508095856E0;-7.883506165E0;-1.083746338E0
6.791434204E1;-5.059927826E0;-7.106771393E0;-7.458988953E-1
6.793449904E1;-3.974534912E0;-6.669380951E0;-1.000818787E0
6.795465704E1;-4.483326874E0;-6.615493011E0;-6.795867920E-2
6.797481404E1;-4.256847839E0;-6.252946930E0;-7.188052368E-1
6.799497204E1;-5.696104889E0;-7.646848297E0;-1.083596649E0
6.801512904E1;-6.415658569E0;-7.191195831E0;2.877017212E-1
6.803528604E1;-6.553521881E0;-8.439899139E0;-1.610650635E-1
6.805544404E1;-5.330714722E0;-6.370452576E0;-3.064128113E-1
6.807560104E1;-5.382357330E0;-6.409072266E0;1.618135071E-1
6.809575804E1;-5.393434296E0;-8.095016327E0;-4.388873291E-1
6.811591604E1;-4.591102753E0;-7.429799652E0;-9.449848938E-1
6.813607304E1;-4.411775665E0;-7.287894745E0;-9.918374634E-1
6.815623104E1;-4.918322296E0;-7.282056885E0;-1.519340515E0
6.817638804E1;-5.126838684E0;-7.493716736E0;-2.379451904E0
6.819654504E1;-6.766229553E0;-7.955207062E0;-1.335672455E0
6.821670304E1;-6.104006653E0;-8.421188049E0;-1.108444977E0
6.823686004E1;-5.586383057E0;-8.834777985E0;-2.210153961E0
6.825701804E1;-6.093678131E0;-8.803343353E0;-1.459764404E0
6.827717504E1;-5.834566956E0;-8.657396851E0;-1.461560669E0
6.829733204E1;-5.333409119E0;-8.675509186E0;-2.597548370E0
6.831749004E1;-5.297483826E0;-7.661368103E0;-1.435963898E0
6.833764704E1;-5.585035858E0;-6.834188232E0;-1.719474335E0
6.835780404E1;-5.096002808E0;-6.832990723E0;-1.895657959E0
6.837796204E1;-5.886359253E0;-7.859256592E0;-6.595285034E-1
6.839811904E1;-5.943091278E0;-8.408614197E0;2.724334717E-1
6.841827704E1;-5.574557648E0;-8.166118469E0;-1.667232971E0
6.843843404E1;-4.671485596E0;-8.375832367E0;-1.193617859E0
6.845859104E1;-5.962700500E0;-8.645122375E0;-9.178912354E-1
6.847874904E1;-4.834945679E0;-8.396489410E0;-2.293530579E0
6.849890604E1;-3.510649567E0;-9.783954163E0;-3.655398560E-1
6.851906304E1;-7.040010223E0;-1.048943710E1;-1.179098053E0
6.853922104E1;-5.128934326E0;-9.423354034E0;-2.996768188E0
6.855937804E1;-4.714446259E0;-1.060978683E1;1.889071655E-1
6.857953604E1;-5.916296997E0;-8.826395416E0;-1.293310547E0
6.859969308E1;-4.634512482E0;-9.088500366E0;-1.947450256E-1
6.861985008E1;-5.275180206E0;-8.880283356E0;-1.196012878E0
6.864000808E1;-5.250032501E0;-8.097261658E0;-1.790127411E0
6.866016508E1;-4.693340149E0;-7.210805054E0;-1.230141907E0
6.868032208E1;-3.685785370E0;-7.494465179E0;-2.809657288E-1
6.870048008E1;-3.991749115E0;-7.590415649E0;-5.427713013E-1
6.872063708E1;-3.977678375E0;-7.432194672E0;-1.246607666E0
6.874079508E1;-5.201383667E0;-9.150471497E0;-2.775378571E0
6.876095208E1;-7.270381165E0;-1.012928604E1;-3.587290192E0
6.878110908E1;-7.264243927E0;-1.107786346E1;-2.260449371E0
6.880126708E1;-5.795647888E0;-9.968370667E0;-1.542392578E0
6.882142408E1;-5.159919891E0;-9.297316132E0;-1.254092102E0
6.884158108E1;-5.580994263E0;-8.984466705E0;-1.903591461E0
6.886173908E1;-6.024521942E0;-8.763077087E0;-3.196452942E0
6.888189608E1;-6.105653229E0;-9.222771149E0;-3.181933136E0
6.890205408E1;-6.217770081E0;-9.129066010E0;-2.762505341E0
6.892221108E1;-5.335953827E0;-8.662186890E0;-2.366428986E0
6.894236808E1;-5.355862427E0;-8.845256195E0;-1.795366516E0
6.896252608E1;-4.574487305E0;-7.921826477E0;-1.388811951E0
6.898268308E1;-3.669020233E0;-6.185736694E0;-7.716453552E-1
6.900284008E1;-3.956123199E0;-5.685926056E0;-8.298742676E-1
6.902299808E1;-4.625381470E0;-6.047274628E0;-9.922865295E-1
6.904315508E1;-5.616021423E0;-6.882537689E0;-1.201850739E0
6.906331308E1;-5.788612518E0;-7.160809021E0;-1.790277100E0
6.908347008E1;-6.777905273E0;-7.366930389E0;-2.434237976E0
6.910362708E1;-7.635022888E0;-9.153165894E0;-2.020648041E0
6.912378508E1;-7.701933746E0;-9.076076202E0;-4.474195862E-1
6.914394208E1;-5.596561890E0;-7.564369812E0;-1.623823242E0
6.916409908E1;-5.760021973E0;-8.326435089E0;3.022215271E-1
6.918425708E1;-4.464166718E0;-7.309300232E0;-1.905537415E-1
6.920441408E1;-5.474864960E0;-6.687493286E0;-5.511538696E-1
6.922457108E1;-5.995182953E0;-7.187453613E0;-1.194066925E0
6.924472908E1;-4.603676605E0;-5.565426636E0;-7.116201782E-1
6.926488608E1;-3.386856995E0;-3.477568359E0;-1.371597748E0
6.928504408E1;-3.008743286E0;-4.451742554E0;-1.263372803E0
6.930520108E1;-3.023412781E0;-4.213887177E0;-1.564396820E0
6.932535808E1;-4.251309357E0;-8.839268646E0;-3.989653473E0
6.934551608E1;-5.615422668E0;-8.054450684E0;-8.071215820E-1
6.936567308E1;-6.674021301E0;-8.577313385E0;3.487747192E-2
6.938583008E1;-5.875132599E0;-9.401649170E0;1.086141357E0
6.940598808E1;-6.954238586E0;-1.171074738E1;5.156776428E-1
6.942614508E1;-7.212601318E0;-1.021475830E1;6.604266357E-1
6.944630308E1;-4.786296844E0;-8.439450073E0;5.126838684E-1
6.946646008E1;-2.492616577E0;-7.160509644E0;1.315015411E0
6.948661708E1;-3.304228821E0;-4.991220703E0;-1.249900818E-1
6.950677508E1;-2.803819427E0;-3.697012024E0;-4.748126221E-1
6.952693208E1;-2.272873535E0;-2.613415375E0;-1.084943848E0
6.954708908E1;-2.687361603E0;-1.864073639E0;-2.139351196E0
6.956724708E1;-3.410507812E0;-2.029180298E0;-1.265318756E0
6.958740417E1;-5.179080048E0;-3.602408752E0;-8.475375366E-1
6.960756117E1;-5.583688660E0;-7.828121338E0;-1.817819824E0
6.962771917E1;-6.418652344E0;-1.291828629E1;2.049238586E-1
6.964787617E1;-8.020920410E0;-1.272114624E1;1.388362885E0
6.966803417E1;-6.642736359E0;-1.282727554E1;-1.945653992E0
6.968819117E1;-4.373455353E0;-1.119327347E1;-8.397537231E-1
6.970834817E1;-4.521347809E0;-7.449558563E0;-2.833607483E-1
6.972850617E1;-7.377258911E0;-5.935457153E0;-2.674188995E0
6.974866317E1;-9.292226715E0;-8.967851257E0;-4.776866455E0
6.976882017E1;-7.304510193E0;-1.306782532E1;-2.659818878E0
6.978897817E1;-7.023095398E0;-1.699805237E1;-4.677772522E-1
6.980913517E1;-7.329208832E0;-1.483624786E1;-1.230441284E-1
6.982929217E1;-7.284900970E0;-1.180295563E1;3.171903992E-1
6.984945017E1;-5.839356995E0;-9.444160767E0;7.749385071E-1
6.986960717E1;-4.609813843E0;-8.039930878E0;5.002597046E-1
6.988976517E1;-3.436853027E0;-6.640790405E0;4.834945679E-1
6.990992217E1;-3.103047180E0;-5.458698578E0;6.372248840E-1
6.993007917E1;-2.940036163E0;-4.406087494E0;-7.244934082E-2
6.995023717E1;-2.477647705E0;-3.016826477E0;6.114784241E-1
6.997039417E1;-2.027982788E0;-2.308349762E0;3.935316467E-1
6.999055117E1;-7.387138367E-1;-4.222569122E0;-4.784051514E-1
7.001070917E1;-4.877307587E0;-1.363649277E1;2.008822632E-1
7.003086617E1;-1.346210541E1;-2.793760345E1;-8.372838593E0
7.005102317E1;-1.248284180E1;-3.099888748E1;1.728006592E0
7.007118117E1;-1.083192490E1;-1.273611511E1;3.146606598E0
7.009133817E1;-1.105600891E1;-3.924838257E-1;-2.568957825E0
7.011149517E1;-4.384981384E0;9.550140381E-1;-4.424199829E0
7.013165317E1;-2.183659058E0;-7.795189819E0;-1.089284821E0
7.015181017E1;-3.124153290E0;-6.241720276E0;-1.485061798E0
7.017196817E1;-9.752220154E-1;-4.843178558E0;-9.645941162E-1
7.019212517E1;-1.048419800E0;-3.922592926E0;-2.118245087E0
7.021228217E1;-1.706601105E0;-3.385060730E0;-2.329306183E0
7.023244017E1;-3.656296692E0;-4.676125946E0;-1.439107361E0
7.025259717E1;-5.417085114E0;-6.223757629E0;-2.219734039E0
7.027275417E1;-1.196641571E1;-1.019619690E1;-4.422852631E0
7.029291217E1;-1.360041779E1;-1.427581329E1;-4.472698975E-1
7.031306917E1;-9.361532593E0;-1.157273438E1;2.882256317E0
7.033322617E1;-5.769152985E0;-8.128696289E0;3.242257690E-1
7.035338417E1;-2.719394989E0;-8.108488312E0;6.523434448E-1
7.037354117E1;-2.206112366E0;-6.755451965E0;3.174748077E0
7.039369817E1;-5.244793396E0;-8.864865417E0;-2.078427887E0
7.041385617E1;-6.853198700E0;-9.918075256E0;-3.638483734E0
7.043401317E1;-7.519163818E0;-6.417754211E0;-2.744093628E0
7.045417117E1;-6.518494720E0;-7.875123596E0;-3.430266724E0
7.047432817E1;-5.331163788E0;-7.878117371E0;-4.074526978E-1
7.049448517E1;-2.561174011E0;-4.531826019E0;8.443940735E-1
7.051464317E1;-3.916455688E0;-7.566315765E0;-1.708097992E0
7.053480017E1;-5.084476776E0;-6.557413788E0;8.792715454E-1
7.055495717E1;-6.214776306E0;-9.097930756E0;-1.882335663E0
7.057511517E1;-6.425687714E0;-1.010548553E1;-5.354365540E-1
7.059527246E1;-4.362528076E0;-8.160430298E0;-1.140029297E0
7.061542946E1;-3.071911926E0;-3.706891479E0;1.486109619E0
7.063558746E1;-3.489693146E0;-7.050937500E0;-2.484683075E0
7.065574446E1;-4.516108704E0;-7.730673981E0;-1.385069733E0
7.067590146E1;-4.934039612E0;-6.439459076E0;-4.375401306E-1
7.069605946E1;-5.058430939E0;-9.065747681E0;-3.867806854E0
7.071621646E1;-5.325475616E0;-8.360713806E0;-2.283501434E0
7.073637346E1;-5.665418701E0;-9.009315033E0;-2.104174347E0
7.075653146E1;-6.639293518E0;-1.160925842E1;-1.976789246E0
7.077668846E1;-6.926546173E0;-1.059766205E1;-4.108955383E-1
7.079684646E1;-4.170926514E0;-9.242380371E0;-3.085084534E-1
7.081700346E1;-3.219654694E0;-6.561305695E0;4.950205994E-1
7.083716046E1;-4.665498047E0;-5.133874054E0;-1.973496094E0
7.085731846E1;-3.547622681E0;-4.534370728E0;-2.576741638E0
7.087747546E1;-3.985312500E0;-5.430856476E0;-1.992805939E0
7.089763246E1;-4.822371826E0;-6.242768097E0;-3.222049713E0
7.091779046E1;-3.101699982E0;-5.771997070E0;-2.134860535E0
7.093794746E1;-4.412075043E0;-7.699538727E0;3.799099731E-1
7.095810446E1;-6.089786224E0;-1.121587646E1;1.883233795E0
7.097826246E1;-7.629334717E0;-1.108684479E1;-2.721041565E0
7.099841946E1;-2.965183868E0;-1.135403915E1;3.926335144E-1
7.101857646E1;-6.118376770E0;-1.296349228E1;-4.810995483E-1
7.103873446E1;-8.057594147E0;-1.061592407E1;-3.910019073E0
7.105889146E1;-4.246070251E0;-7.917485504E0;6.252497864E-1
7.107904846E1;-3.979324951E0;-9.011260986E0;-1.188528442E-1
7.109920646E1;-4.850962372E0;-9.779912567E0;-9.101074219E-1
7.111936346E1;-5.182672577E0;-9.641749878E0;-1.487157440E0
7.113952046E1;-4.619992676E0;-9.109756165E0;-9.759704590E-1
7.115967846E1;-4.477339325E0;-8.030350800E0;-5.945635986E-1
7.117983546E1;-3.870351563E0;-9.123228149E0;-5.351371765E-1
7.119999346E1;-5.073399811E0;-7.608677673E0;-1.462608490E0
7.122015046E1;-4.099375305E0;-6.115832062E0;-3.766168213E-1
7.124030746E1;-4.361629944E0;-5.236859894E0;-9.580078125E-2
7.126046546E1;-1.971699829E0;-6.667584686E0;7.473957825E-1
7.128062246E1;-4.837789764E0;-1.073043594E1;7.089257812E-1
7.130077946E1;-9.038204956E0;-1.388362885E1;-2.983894958E0
7.132093746E1;-9.829160156E0;-1.340791809E1;-4.791386261E0
7.134109446E1;-6.197861481E0;-9.072184296E0;-2.573747864E0
7.136125146E1;-4.253404999E0;-6.770271149E0;-6.843768311E-1
7.138140946E1;-4.513563995E0;-5.984255676E0;-2.899620209E0
7.140156646E1;-4.847070465E0;-5.759273529E0;-1.959874420E0
7.142172346E1;-4.575385437E0;-6.713539124E0;-2.673889618E0
7.144188146E1;-4.957690430E0;-6.960525513E0;-2.858455811E0
7.146203846E1;-5.607189789E0;-7.940537567E0;-3.934418335E0
7.148219546E1;-7.888894958E0;-1.110495712E1;-1.400936737E0
7.150235346E1;-7.950566711E0;-9.878258057E0;-1.665287018E0
7.152251046E1;-6.257736969E0;-8.332871704E0;-1.524729309E0
7.154266746E1;-5.355862427E0;-6.595734100E0;-5.580395508E-1
7.156282546E1;-4.855453033E0;-5.994284821E0;-8.427474976E-1
7.158298246E1;-5.232818298E0;-7.393425293E0;-9.163943481E-1
7.160313954E1;-5.278922424E0;-8.346044312E0;7.942483521E-1
7.162329754E1;-3.789669342E0;-5.818400574E0;1.373094635E0
7.164345454E1;-4.576433258E0;-6.302044830E0;-5.698649597E-1
7.166361154E1;-5.833818512E0;-7.488926697E0;-2.079475708E0
7.168376954E1;-7.457342377E0;-6.606212311E0;-1.131197662E0
7.170392654E1;-4.772076416E0;-4.127965851E0;-1.080303497E0
7.172408354E1;-6.389912109E0;-9.132359161E0;-7.249424744E-1
7.174424154E1;-5.772446136E0;-7.602989502E0;1.281036072E0
7.176439854E1;-3.509751434E0;-5.421575775E0;1.016835480E0
7.178455654E1;-5.480852509E0;-9.535620575E0;-1.403032379E0
7.180471354E1;-5.691614227E0;-1.056323364E1;-2.384092255E0
7.182487054E1;-5.766757965E0;-7.567812653E0;-4.614903259E-1
7.184502854E1;-6.849606171E0;-1.003692810E1;-8.467890930E-1
7.186518554E1;-5.011129303E0;-8.152197418E0;3.501219177E-1
7.188534254E1;-1.259929962E0;-4.214485931E0;4.775070190E-2
7.190550054E1;-4.985682220E0;-7.396419067E0;-1.280287628E0
7.192565754E1;-6.909781036E0;-7.846682739E0;-1.444945221E0
7.194581454E1;-6.169570312E0;-7.317533112E0;-1.435814209E0
7.196597254E1;-6.241720276E0;-8.268505554E0;-1.706301727E0
7.198612954E1;-5.905669098E0;-8.827892303E0;-5.966592407E-1
7.200628654E1;-3.716172180E0;-7.151977386E0;5.568420410E-2
7.202644454E1;-3.711232452E0;-6.326743469E0;-6.914122009E-1
7.204660154E1;-5.673801270E0;-7.068002014E0;-2.576741638E0
7.206675854E1;-5.318440247E0;-8.625213776E0;-2.290985870E0
7.208691654E1;-6.159092102E0;-9.610015869E0;-7.421566772E-1
7.210707354E1;-5.943390656E0;-8.386310577E0;-2.715353394E-1
7.212723054E1;-5.889951782E0;-7.553891602E0;-2.283950500E0
7.214738854E1;-4.180506592E0;-7.694898376E0;-1.360221405E0
7.216754554E1;-5.890849915E0;-8.769663391E0;-1.097218323E0
7.218770254E1;-6.043532410E0;-9.800120544E0;-3.473377075E0
7.220786054E1;-6.801705780E0;-1.274000702E1;3.927832031E-1
7.222801754E1;-7.309449921E0;-1.161629379E1;-4.414320374E-1
7.224817454E1;-4.196523285E0;-9.110953674E0;-1.628613281E-1
7.226833254E1;-3.027304688E0;-7.410639496E0;5.867797852E-1
7.228848954E1;-3.409609680E0;-6.822213135E0;-1.539249115E0
7.230864654E1;-3.255280609E0;-7.507039032E0;-3.340453491E0
7.232880454E1;-3.606600037E0;-7.483388214E0;-1.409768372E0
7.234896154E1;-3.720812531E0;-8.501421204E0;-1.016386414E-1
7.236911854E1;-4.243675232E0;-9.566157074E0;-9.123527527E-1
7.238927654E1;-5.136867828E0;-9.071585541E0;-2.826123047E-1
7.240943354E1;-5.080285492E0;-8.330476685E0;-3.278182983E-2
7.242959054E1;-5.044210510E0;-9.093140717E0;-3.875440979E-1
7.244974854E1;-4.931943970E0;-9.533973999E0;-9.732760620E-1
7.246990554E1;-5.542075195E0;-9.441915436E0;-1.988914032E0
7.249006254E1;-4.385131073E0;-7.372917938E0;-1.426234131E0
7.251022054E1;-3.458408203E0;-6.886728973E0;-6.156697083E-1
7.253037754E1;-2.990481262E0;-7.994575195E0;-9.939331055E-1
7.255053454E1;-5.209616547E0;-9.381141815E0;-1.472038879E0
7.257069254E1;-6.917415161E0;-9.559570770E0;-1.945354614E0
7.259084946E1;-6.246959381E0;-1.055395294E1;-3.391497345E0
7.261100646E1;-6.513405304E0;-1.131512009E1;-4.175417175E0
7.263116446E1;-5.505850525E0;-9.727970581E0;-1.515897675E0
7.265132146E1;-4.071682892E0;-7.202422485E0;-1.688488770E0
7.267147846E1;-4.347259827E0;-5.935157776E0;-8.816665649E-1
7.269163646E1;-3.378324738E0;-5.375920715E0;-1.835034027E0
7.271179346E1;-4.482428741E0;-7.138505402E0;-1.889221344E0
7.273195046E1;-7.639363861E0;-8.944948883E0;-2.910996552E0
7.275210846E1;-9.279952240E0;-1.278072235E1;-2.081421661E0
7.277226546E1;-9.433233490E0;-1.094958023E1;9.903405762E-1
7.279242246E1;-5.998027039E0;-4.741539917E0;-4.454736328E-1
7.281258046E1;-4.301604767E0;-5.209915924E0;-3.263214111E-2
7.283273746E1;-3.777843933E0;-6.808591461E0;-8.411009216E-1
7.285289446E1;-5.628595276E0;-8.460406494E0;-2.088157654E0
7.287305246E1;-5.318889313E0;-6.619684296E0;-2.356100464E0
7.289320946E1;-4.323010254E0;-4.661306763E0;-1.564995575E0
7.291336646E1;-5.454507294E0;-7.136260071E0;-2.262844391E0
7.293352446E1;-7.799680481E0;-1.065110092E1;-2.291434937E0
7.295368146E1;-6.506669312E0;-9.066196747E0;-1.883383484E0
7.297383846E1;-4.542004852E0;-5.217550049E0;9.062155151E-1
7.299399646E1;-3.196902008E0;-5.874683533E0;-8.382568359E-3
7.301415346E1;-4.462220764E0;-6.715784454E0;-1.971400452E-1
7.303431046E1;-6.983577576E0;-9.995314636E0;-2.093546448E0
7.305446846E1;-4.784051514E0;-7.518864441E0;1.175056458E-1
7.307462546E1;-4.450095978E0;-6.320306854E0;-2.312690735E-1
7.309478246E1;-4.793332214E0;-6.721023560E0;-1.269809418E0
7.311494046E1;-3.920197906E0;-6.311475220E0;-9.053173828E-1
7.313509746E1;-4.537214813E0;-6.433321838E0;-1.830393677E0
7.315525546E1;-6.372997284E0;-8.851393433E0;-2.071991272E0
7.317541246E1;-6.143374786E0;-8.074209595E0;-6.207591248E-1
7.319556946E1;-4.885091400E0;-8.739875336E0;-1.008153534E0
7.321572746E1;-6.027216339E0;-9.045988770E0;-1.201551361E0
7.323588446E1;-5.973328400E0;-8.823251953E0;-2.371668091E0
7.325604146E1;-6.550677795E0;-8.286168823E0;-2.592159576E0
7.327619946E1;-6.136938171E0;-7.527247009E0;-2.339934082E0
7.329635646E1;-5.639522552E0;-7.410040741E0;-2.426154785E0
7.331651346E1;-4.189188538E0;-7.112160187E0;-2.870430908E0
7.333667146E1;-3.741768951E0;-6.076912994E0;-2.120789795E0
7.335682846E1;-5.087171173E0;-6.113437042E0;-1.057999878E0
7.337698546E1;-6.019582214E0;-7.325017548E0;-5.349874878E-1
7.339714346E1;-6.172713776E0;-8.532855835E0;-2.283501434E0
7.341730046E1;-5.676046600E0;-1.144564865E1;-1.369502106E0
7.343745746E1;-8.223000183E0;-1.192929291E1;-6.979985046E-1
7.345761546E1;-5.868695984E0;-9.665251007E0;-1.335223389E0
7.347777246E1;-4.409380646E0;-8.690478058E0;-8.422984314E-1
7.349792946E1;-4.064048767E0;-8.640781403E0;-1.228645020E0
7.351808746E1;-4.925806732E0;-8.667875061E0;-3.546125793E0
7.353824446E1;-5.143454132E0;-9.234596558E0;-2.070494385E0
7.355840146E1;-3.582051086E0;-8.288264465E0;-1.223256226E0
7.357855946E1;-3.374432831E0;-7.677085419E0;-5.300477600E-1
7.359871646E1;-2.354753265E0;-8.400830383E0;-1.949695587E0
7.361887346E1;-6.353388062E0;-1.022583527E1;-1.654060364E0
7.363903146E1;-6.266119537E0;-7.695497131E0;-1.919009399E0
7.365918846E1;-3.595523071E0;-7.599396973E0;2.368075562E-1
7.367934546E1;-4.147126007E0;-8.574768677E0;-9.205856323E-2
7.369950346E1;-5.815855865E0;-7.426356812E0;-9.123527527E-1
7.371966046E1;-4.696333923E0;-7.184010773E0;-2.039359131E0
7.373981746E1;-4.879103851E0;-7.845485229E0;-1.063238983E0
7.375997546E1;-5.303920441E0;-8.309669952E0;-1.825903015E0
7.378013246E1;-5.031486969E0;-8.589737549E0;-8.478369141E-1
7.380028946E1;-5.034929810E0;-9.522298279E0;-1.642384644E0
7.382044746E1;-6.821315002E0;-9.921817474E0;-2.691702576E0
7.384060446E1;-5.851332092E0;-9.855655060E0;-3.742068329E0
7.386076146E1;-5.765111389E0;-9.130263519E0;-3.070714417E0
7.388091946E1;-7.417076111E0;-7.360194397E0;-2.118394775E0
7.390107646E1;-5.636678467E0;-6.567592621E0;-3.802692261E0
7.392123346E1;-6.223158875E0;-9.000633087E0;-2.157762909E0
7.394139046E1;-6.864575043E0;-9.436077576E0;-1.956730957E0
7.396154846E1;-6.736142120E0;-1.037732025E1;-1.400637360E0
7.398170546E1;-6.336323547E0;-8.517288208E0;-1.366658020E0
7.400186246E1;-4.923711090E0;-7.437433777E0;-1.778002625E0
7.402202046E1;-5.606441345E0;-7.123087463E0;-1.756896515E0
7.404217746E1;-5.511688385E0;-6.384523315E0;-1.579066315E0
7.406233446E1;-4.522545319E0;-6.550677795E0;-1.130149841E-1
7.408249246E1;-4.049528961E0;-5.193749542E0;9.864486694E-2
7.410264946E1;-4.956343231E0;-6.581064606E0;-2.659968567E-1
7.412280646E1;-9.170380096E0;-1.142559036E1;-3.177741852E0
7.414296446E1;-1.008228378E1;-1.229498245E1;-2.096689911E0
7.416312146E1;-4.912933502E0;-2.336491241E0;-5.433700562E-1
7.418327846E1;-4.673132172E0;-7.928861847E0;4.537065125E-1
7.420343646E1;-1.720073090E0;-4.963228912E0;2.107916565E0
7.422359346E1;-4.604425049E0;-8.592581635E0;-1.616937561E0
7.424375046E1;-5.752238159E0;-8.987011414E0;-7.155120850E-2
7.426390846E1;-3.829486542E0;-6.252797241E0;-1.338366852E0
7.428406546E1;-5.070855103E0;-4.465813293E0;-1.726060638E0
7.430422246E1;-5.383854218E0;-6.823410645E0;-2.120490417E0
7.432438046E1;-6.189029846E0;-8.021519165E0;-1.547182617E0
7.434453746E1;-5.614225159E0;-7.824977875E0;-6.911128235E-1
7.436469446E1;-4.449497223E0;-7.860304413E0;-5.418731689E-1
7.438485246E1;-5.451214142E0;-9.272916870E0;-1.557062073E0
7.440500946E1;-5.536836090E0;-8.624914398E0;-1.341510315E0
7.442516646E1;-6.036646729E0;-8.502319336E0;-5.522016907E-1
7.444532446E1;-6.659501495E0;-8.512498169E0;-1.040935364E0
7.446548146E1;-6.213878174E0;-8.118966522E0;-1.250499573E0
7.448563846E1;-6.196364594E0;-6.858737183E0;1.041384430E0
7.450579646E1;-6.311026154E0;-6.841373291E0;-1.693578186E0
7.452595346E1;-4.096830597E0;-6.723568268E0;-1.285676422E0
7.454611046E1;-5.166356506E0;-6.564149780E0;-2.546205139E-1
7.456626846E1;-5.345384216E0;-6.453380127E0;-1.292412415E0
7.458642546E1;-4.024530945E0;-6.177054749E0;-1.897454224E0
7.460658179E1;-3.704795837E0;-6.298302612E0;-1.538350983E0
7.462673979E1;-4.499642944E0;-6.995552673E0;-1.172062683E0
7.464689679E1;-4.990023193E0;-8.885073395E0;-1.307081909E0
7.466705379E1;-8.480015717E0;-1.530941391E1;-2.201921082E-1
7.468721179E1;-7.949369202E0;-2.047187851E1;-3.918701019E0
7.470736879E1;-8.430319061E0;-1.505449402E1;2.704875183E-1
7.472752579E1;-6.464606781E0;-7.172784119E0;1.845212860E0
7.474768379E1;-4.196972351E0;-8.483608246E0;1.408271484E0
7.476784079E1;-3.870052185E0;-8.624615021E0;-9.857002258E-1
7.478799779E1;-2.676134949E0;-6.723418579E0;-2.025138702E0
7.480815579E1;-2.019899597E0;-4.880451050E0;-1.137783966E0
7.482831279E1;-1.347048798E0;-3.585493927E0;-3.152893524E0
7.484846979E1;-5.573210449E0;-7.502847748E0;1.241667938E0
7.486862779E1;-4.791685638E0;-7.172035675E0;-8.039781189E-1
7.488878479E1;-2.818638611E0;-8.453969879E0;-7.220983887E-1
7.490894179E1;-6.068530426E0;-1.037956558E1;1.040935364E0
7.492909979E1;-6.787485352E0;-1.212763046E1;-1.740730133E0
7.494925679E1;-8.483757935E0;-1.579036377E1;-9.342073059E-1
7.496941379E1;-5.769452362E0;-1.010383896E1;-1.206640778E0
7.498957179E1;-2.778222656E0;-6.151607666E0;-6.698570251E-1
7.500972879E1;-2.307751007E0;-6.540798340E0;-2.256407776E0
7.502988579E1;-4.223616943E0;-8.209228821E0;-3.470233612E0
7.505004379E1;-5.194947052E0;-7.991581421E0;-4.163292389E0
7.507020079E1;-5.064717865E0;-1.001432510E1;-2.960094452E0
7.509035779E1;-5.757477264E0;-9.944570160E0;-2.928061066E0
7.511051579E1;-6.416107635E0;-8.956474915E0;-2.121089172E0
7.513067279E1;-6.815626831E0;-9.759704590E0;-1.163380737E0
7.515082979E1;-5.605094147E0;-9.316625977E0;1.326691132E0
7.517098779E1;-3.837869110E0;-6.748117218E0;1.098116455E0
7.519114479E1;-3.144211578E0;-6.198310547E0;-8.801696777E-2
7.521130179E1;-3.790417786E0;-5.327571259E0;-1.315314789E0
7.523145879E1;-5.645809479E0;-5.463488617E0;-2.655777283E0
7.525161679E1;-8.069269867E0;-9.147028656E0;-2.016606445E0
7.527177379E1;-9.244625702E0;-1.161629379E1;-1.879042511E0
